State,County,SNAP redemptions per SNAP-authorized stores 2017 (REDEMP_SNAPS17),Units,FIPS,FID
Missouri,St. Charles,152716.83373109243,Dollars/store,29183,1205
Missouri,St. Clair,87108.85652694611,Dollars/store,29185,1208
Missouri,Ste. Genevieve,108301.04193103449,Dollars/store,29186,1209
Missouri,St. Francois,300843.5315789474,Dollars/store,29187,1212
Missouri,St. Louis County,300769.1247791798,Dollars/store,29189,1216
Missouri,Saline,215227.94604255323,Dollars/store,29195,1218
Missouri,Schuyler,30178.485,Dollars/store,29197,1221
Missouri,Scotland,54532.504736842115,Dollars/store,29199,1224
Missouri,Scott,232779.44740384616,Dollars/store,29201,1227
Missouri,Shannon,141691.37346534655,Dollars/store,29203,1229
Missouri,Shelby,59010.83076923077,Dollars/store,29205,1232
Missouri,Stoddard,315620.94712643675,Dollars/store,29207,1236
Missouri,Stone,137839.01384615383,Dollars/store,29209,1237
Missouri,Sullivan,83530.29166666667,Dollars/store,29211,1240
Missouri,Taney,217089.7643697479,Dollars/store,29213,1242
Missouri,Texas,206699.01502040814,Dollars/store,29215,1245
Missouri,Vernon,285121.9624309392,Dollars/store,29217,1248
Missouri,Warren,281190.8165581395,Dollars/store,29219,1251
Missouri,Washington,263681.7582222222,Dollars/store,29221,1253
Missouri,Wayne,152559.97875,Dollars/store,29223,1256
Missouri,Webster,162824.49593406593,Dollars/store,29225,1258
Missouri,Worth,39836.705,Dollars/store,29227,1261
Missouri,Wright,286174.98888888885,Dollars/store,29229,1263
Missouri,St. Louis County,287279.1426262626,Dollars/store,29510,1216
Montana,Beaverhead,114150.9225,Dollars/store,30001,1269
Montana,Big Horn,350416.474015748,Dollars/store,30003,1274
Montana,Blaine,247070.53448275864,Dollars/store,30005,1124
Montana,Broadwater,76975.34938775511,Dollars/store,30007,1132
Montana,Carbon,40065.79351351352,Dollars/store,30009,1137
Montana,Carter,nan,Dollars/store,30011,1141
Montana,Cascade,305976.3940515933,Dollars/store,30013,1144
Montana,Chouteau,nan,Dollars/store,30015,1150
Montana,Custer,148641.37953488372,Dollars/store,30017,1153
Montana,Daniels,nan,Dollars/store,30019,1157
Montana,Dawson,122131.36137931034,Dollars/store,30021,1160
Montana,Deer Lodge,147562.14424242423,Dollars/store,30023,1163
Montana,Fallon,nan,Dollars/store,30025,1165
Montana,Fergus,151218.57473684213,Dollars/store,30027,1169
Montana,Flathead,244714.33931203932,Dollars/store,30029,1173
Montana,Gallatin,150180.96750000003,Dollars/store,30031,1177
Montana,Garfield,nan,Dollars/store,30033,1182
Montana,Glacier,383924.5972727273,Dollars/store,30035,1186
Montana,Golden Valley,nan,Dollars/store,30037,1189
Montana,Granite,nan,Dollars/store,30039,1192
Montana,Hill,435089.97569620254,Dollars/store,30041,1195
Montana,Jefferson,65205.281194029856,Dollars/store,30043,1199
Montana,Judith Basin,nan,Dollars/store,30045,1202
Montana,Lake,384159.1046808511,Dollars/store,30047,1207
Montana,Lewis and Clark,234233.207029877,Dollars/store,30049,1211
Montana,Liberty,nan,Dollars/store,30051,1214
Montana,Lincoln,210862.65902439025,Dollars/store,30053,1219
Montana,McCone,nan,Dollars/store,30055,1223
Montana,Madison,34584.24833333333,Dollars/store,30057,1226
Montana,Meagher,nan,Dollars/store,30059,1231
Montana,Mineral,63009.36292682927,Dollars/store,30061,1234
Montana,Missoula,318121.72152709356,Dollars/store,30063,1239
Montana,Musselshell,nan,Dollars/store,30065,1241
Montana,Park,126713.8967832168,Dollars/store,30067,1244
Montana,Petroleum,nan,Dollars/store,30069,1247
Montana,Phillips,nan,Dollars/store,30071,1250
Montana,Pondera,64952.635813953486,Dollars/store,30073,1254
Montana,Powder River,nan,Dollars/store,30075,1259
Montana,Powell,nan,Dollars/store,30077,1262
Montana,Prairie,nan,Dollars/store,30079,1264
Montana,Ravalli,213118.5851263538,Dollars/store,30081,1268
Montana,Richland,118184.05304347826,Dollars/store,30083,1271
Montana,Roosevelt,427358.02999999997,Dollars/store,30085,1275
Montana,Rosebud,227210.63,Dollars/store,30087,1277
Montana,Sanders,101775.49582417583,Dollars/store,30089,1278
Montana,Sheridan,48515.5175,Dollars/store,30091,1281
Montana,Silver Bow,256032.8541935484,Dollars/store,30093,1284
Montana,Stillwater,57417.585,Dollars/store,30095,1286
Montana,Sweet Grass,28695.0525,Dollars/store,30097,1288
Montana,Teton,nan,Dollars/store,30099,1290
Montana,Toole,102639.804,Dollars/store,30101,1292
Montana,Treasure,nan,Dollars/store,30103,1293
Montana,Valley,167110.885,Dollars/store,30105,1296
Montana,Wheatland,nan,Dollars/store,30107,1298
Montana,Wibaux,nan,Dollars/store,30109,1300
Montana,Yellowstone,287918.7796238757,Dollars/store,30111,1302
Nebraska,Adams,310869.02451612905,Dollars/store,31001,1303
Nebraska,Antelope,51277.284,Dollars/store,31003,1305
Nebraska,Arthur,nan,Dollars/store,31005,1307
Nebraska,Banner,nan,Dollars/store,31007,1308
Nebraska,Blaine,nan,Dollars/store,31009,1309
Nebraska,Boone,24074.816170212765,Dollars/store,31011,1310
Nebraska,Box Butte,155638.37888888887,Dollars/store,31013,1315
Nebraska,Boyd,nan,Dollars/store,31015,1317
Nebraska,Brown,48585.778000000006,Dollars/store,31017,1319
Nebraska,Buffalo,180790.84363636363,Dollars/store,31019,1321
Nebraska,Burt,47390.33164556962,Dollars/store,31021,1323
Nebraska,Butler,nan,Dollars/store,31023,1325
Nebraska,Cass,82033.34941935484,Dollars/store,31025,1326
Nebraska,Cedar,20705.585,Dollars/store,31027,1329
Nebraska,Chase,41298.4475,Dollars/store,31029,1330
Nebraska,Cherry,329925.598,Dollars/store,31031,1333
Nebraska,Cheyenne,205401.44666666666,Dollars/store,31033,1334
Nebraska,Clay,34820.41448275863,Dollars/store,31035,1336
Nebraska,Colfax,53872.087,Dollars/store,31037,1338
Nebraska,Cuming,50763.9228,Dollars/store,31039,1340
Nebraska,Custer,73626.9011111111,Dollars/store,31041,1342
Nebraska,Dakota,355460.54052631574,Dollars/store,31043,1344
Nebraska,Dawes,444580.89285714284,Dollars/store,31045,1347
Nebraska,Dawson,177378.0896069869,Dollars/store,31047,1349
Nebraska,Deuel,nan,Dollars/store,31049,1351
Nebraska,Dixon,nan,Dollars/store,31051,1353
Nebraska,Dodge,199770.77982300887,Dollars/store,31053,1354
Nebraska,Douglas,291527.80930873036,Dollars/store,31055,1358
Nebraska,Dundy,nan,Dollars/store,31057,1360
Nebraska,Fillmore,28265.035247524756,Dollars/store,31059,1363
Nebraska,Franklin,nan,Dollars/store,31061,1369
Nebraska,Frontier,nan,Dollars/store,31063,1371
Nebraska,Furnas,31062.464285714286,Dollars/store,31065,1374
Nebraska,Gage,159976.08735849056,Dollars/store,31067,1378
Nebraska,Garden,nan,Dollars/store,31069,1381
Nebraska,Garfield,nan,Dollars/store,31071,1391
Nebraska,Gosper,nan,Dollars/store,31073,1393
Nebraska,Grant,nan,Dollars/store,31075,1395
Nebraska,Greeley,nan,Dollars/store,31077,1397
Nebraska,Hall,321581.15465478844,Dollars/store,31079,1402
Nebraska,Hamilton,59068.4625,Dollars/store,31081,1405
Nebraska,Harlan,nan,Dollars/store,31083,1409
Nebraska,Hayes,nan,Dollars/store,31085,1411
Nebraska,Hitchcock,nan,Dollars/store,31087,1414
Nebraska,Holt,67813.1190909091,Dollars/store,31089,1416
Nebraska,Hooker,nan,Dollars/store,31091,1418
Nebraska,Howard,39088.78,Dollars/store,31093,1311
Nebraska,Jefferson,221627.7,Dollars/store,31095,1312
Nebraska,Johnson,nan,Dollars/store,31097,1313
Nebraska,Kearney,43831.5975,Dollars/store,31099,1314
Nebraska,Keith,157910.472,Dollars/store,31101,1316
Nebraska,Keya Paha,nan,Dollars/store,31103,1318
Nebraska,Kimball,nan,Dollars/store,31105,1320
Nebraska,Knox,51928.80545454546,Dollars/store,31107,1322
Nebraska,Lancaster,266657.9635443038,Dollars/store,31109,1324
Nebraska,Lincoln,241726.45234567902,Dollars/store,31111,1327
Nebraska,Logan,nan,Dollars/store,31113,1328
Nebraska,Loup,nan,Dollars/store,31115,1331
Nebraska,McPherson,nan,Dollars/store,31117,1332
Nebraska,Madison,203760.49444444443,Dollars/store,31119,1335
Nebraska,Merrick,nan,Dollars/store,31121,1337
Nebraska,Morrill,80129.61163636364,Dollars/store,31123,1339
Nebraska,Nance,nan,Dollars/store,31125,1341
Nebraska,Nemaha,58777.59829787235,Dollars/store,31127,1343
Nebraska,Nuckolls,48484.08,Dollars/store,31129,1345
Nebraska,Otoe,165235.9896774194,Dollars/store,31131,1348
Nebraska,Pawnee,nan,Dollars/store,31133,1350
Nebraska,Perkins,nan,Dollars/store,31135,1352
Nebraska,Phelps,68589.36222222222,Dollars/store,31137,1355
Nebraska,Pierce,25461.28101265823,Dollars/store,31139,1356
Nebraska,Platte,213532.902,Dollars/store,31141,1359
Nebraska,Polk,19766.301666666666,Dollars/store,31143,1362
Nebraska,Red Willow,318759.0733333333,Dollars/store,31145,1364
Nebraska,Richardson,101055.94333333334,Dollars/store,31147,1365
Nebraska,Rock,nan,Dollars/store,31149,1366
Nebraska,Saline,95933.35029585799,Dollars/store,31151,1367
Nebraska,Sarpy,253197.13806629833,Dollars/store,31153,1368
Nebraska,Saunders,45949.065833333334,Dollars/store,31155,1370
Nebraska,Scotts Bluff,372550.55282868526,Dollars/store,31157,1373
Nebraska,Seward,88649.84,Dollars/store,31159,1375
Nebraska,Sheridan,237001.88102564102,Dollars/store,31161,1376
Nebraska,Sherman,nan,Dollars/store,31163,1377
Nebraska,Sioux,nan,Dollars/store,31165,1380
Nebraska,Stanton,nan,Dollars/store,31167,1382
Nebraska,Thayer,34671.782,Dollars/store,31169,1383
Nebraska,Thomas,nan,Dollars/store,31171,1384
Nebraska,Thurston,167698.305,Dollars/store,31173,1385
Nebraska,Valley,60625.980845070415,Dollars/store,31175,1386
Nebraska,Washington,186631.0904347826,Dollars/store,31177,1387
Nebraska,Wayne,60845.045999999995,Dollars/store,31179,1388
Nebraska,Webster,nan,Dollars/store,31181,1389
Nebraska,Wheeler,nan,Dollars/store,31183,1390
Nebraska,York,166695.73777777777,Dollars/store,31185,1392
Nevada,Churchill,278034.81549738225,Dollars/store,32001,1396
Nevada,Clark,438261.93669503037,Dollars/store,32003,1399
Nevada,Douglas,211545.18701754385,Dollars/store,32005,1400
Nevada,Elko,173609.42493150683,Dollars/store,32007,1401
Nevada,Esmeralda,nan,Dollars/store,32009,1404
Nevada,Eureka,nan,Dollars/store,32011,1406
Nevada,Humboldt,196327.305,Dollars/store,32013,1407
Nevada,Lander,nan,Dollars/store,32015,1408
Nevada,Lincoln,73858.1725,Dollars/store,32017,1410
Nevada,Lyon,148807.02686070686,Dollars/store,32019,1412
Nevada,Mineral,76936.915,Dollars/store,32021,1415
Nevada,Nye,273288.02775,Dollars/store,32023,1417
Nevada,Pershing,89823.292,Dollars/store,32027,1419
Nevada,Storey,nan,Dollars/store,32029,1420
Nevada,Washoe,222811.1719327731,Dollars/store,32031,1423
Nevada,White Pine,197990.8953846154,Dollars/store,32033,1425
Nevada,Carson City,201356.69544,Dollars/store,32510,1428
New Hampshire,Belknap,153226.9185185185,Dollars/store,33001,1432
New Hampshire,Carroll,105924.18352941176,Dollars/store,33003,1435
New Hampshire,Cheshire,220471.0437423313,Dollars/store,33005,1437
New Hampshire,Coos,127685.85168539325,Dollars/store,33007,1440
New Hampshire,Grafton,123079.06807799442,Dollars/store,33009,1442
New Hampshire,Hillsborough,139292.20481267135,Dollars/store,33011,1443
New Hampshire,Merrimack,138441.11188544153,Dollars/store,33013,1444
New Hampshire,Rockingham,154064.58225433526,Dollars/store,33015,1448
New Hampshire,Strafford,174255.113360161,Dollars/store,33017,1453
New Hampshire,Sullivan,208427.57740384617,Dollars/store,33019,1454
New Jersey,Atlantic,244869.06191612154,Dollars/store,34001,1461
New Jersey,Bergen,216409.140069979,Dollars/store,34003,1465
New Jersey,Burlington,156996.45292755542,Dollars/store,34005,1470
New Jersey,Camden,207315.48835599507,Dollars/store,34007,1472
New Jersey,Cape May,133181.27747102213,Dollars/store,34009,1477
New Jersey,Cumberland,279659.2766139955,Dollars/store,34011,1482
New Jersey,Essex,231978.30716679478,Dollars/store,34013,1483
New Jersey,Gloucester,174178.486389414,Dollars/store,34015,1484
New Jersey,Hudson,277745.17659376323,Dollars/store,34017,1487
New Jersey,Hunterdon,67580.26374193549,Dollars/store,34019,1488
New Jersey,Mercer,149580.82962288687,Dollars/store,34021,1493
New Jersey,Middlesex,180667.20932153394,Dollars/store,34023,1497
New Jersey,Monmouth,147787.20945077718,Dollars/store,34025,1504
New Jersey,Morris,119130.80702516035,Dollars/store,34027,1511
New Jersey,Ocean,184552.1434365325,Dollars/store,34029,1546
New Jersey,Passaic,259806.85636655375,Dollars/store,34031,1551
New Jersey,Salem,168383.45434343434,Dollars/store,34033,1553
New Jersey,Somerset,151961.81558514366,Dollars/store,34035,1558
New Jersey,Sussex,113298.87488559893,Dollars/store,34037,1561
New Jersey,Union,199557.02971061095,Dollars/store,34039,1566
New Jersey,Warren,174193.94158833064,Dollars/store,34041,1570
New Mexico,Bernalillo,518880.60829174664,Dollars/store,35001,1574
New Mexico,Catron,16977.412,Dollars/store,35003,1576
New Mexico,Chaves,375791.87452282157,Dollars/store,35005,1578
New Mexico,Cibola,438097.720671141,Dollars/store,35006,1580
New Mexico,Colfax,158833.07805405406,Dollars/store,35007,1582
New Mexico,Curry,345923.67719557195,Dollars/store,35009,1586
New Mexico,De Baca,64822.200000000004,Dollars/store,35011,1589
New Mexico,Doña Ana,457858.3610230817,Dollars/store,35013,
New Mexico,Eddy,324169.31686411146,Dollars/store,35015,1592
New Mexico,Grant,360551.6801226994,Dollars/store,35017,1594
New Mexico,Guadalupe,62454.156363636364,Dollars/store,35019,1595
New Mexico,Harding,nan,Dollars/store,35021,1597
New Mexico,Hidalgo,102032.30424242424,Dollars/store,35023,1600
New Mexico,Lea,321904.49968,Dollars/store,35025,1604
New Mexico,Lincoln,284980.4286713287,Dollars/store,35027,1613
New Mexico,Los Alamos,384085.42499999993,Dollars/store,35028,1618
New Mexico,Luna,545193.7973333333,Dollars/store,35029,1622
New Mexico,McKinley,613165.8803214696,Dollars/store,35031,1626
New Mexico,Mora,nan,Dollars/store,35033,1629
New Mexico,Otero,351315.30993865035,Dollars/store,35035,1633
New Mexico,Quay,208655.47736842107,Dollars/store,35037,1637
New Mexico,Rio Arriba,359883.9421875,Dollars/store,35039,1639
New Mexico,Roosevelt,310820.7208695652,Dollars/store,35041,1642
New Mexico,Sandoval,395808.31154430384,Dollars/store,35043,1646
New Mexico,San Juan,667738.4474347825,Dollars/store,35045,1650
New Mexico,San Miguel,459512.82163265307,Dollars/store,35047,1652
New Mexico,Santa Fe,539867.7481040893,Dollars/store,35049,1654
New Mexico,Sierra,295859.9840462428,Dollars/store,35051,1657
New Mexico,Socorro,407880.4834285714,Dollars/store,35053,1659
New Mexico,Taos,298575.3375757576,Dollars/store,35055,1662
New Mexico,Torrance,104917.84309392265,Dollars/store,35057,1664
New Mexico,Union,118619.92199999999,Dollars/store,35059,1667
New Mexico,Valencia,421265.1006167401,Dollars/store,35061,1670
New York,Albany,208841.00519758873,Dollars/store,36001,1673
New York,Allegany,144574.1259724951,Dollars/store,36003,1674
New York,Bronx,408215.6183739838,Dollars/store,36005,1681
New York,Broome,254946.6314028777,Dollars/store,36007,1683
New York,Cattaraugus,278794.7179650239,Dollars/store,36009,1687
New York,Cayuga,255547.50545454546,Dollars/store,36011,1689
New York,Chautauqua,331226.9261688312,Dollars/store,36013,1694
New York,Chemung,276781.63436793425,Dollars/store,36015,1696
New York,Chenango,155048.11516483515,Dollars/store,36017,1699
New York,Clinton,181508.00834088848,Dollars/store,36019,1702
New York,Columbia,134436.9925479452,Dollars/store,36021,1704
New York,Cortland,232468.89404174575,Dollars/store,36023,1706
New York,Delaware,102553.93394034536,Dollars/store,36025,1707
New York,Dutchess,167131.874962668,Dollars/store,36027,1711
New York,Erie,283001.95141623676,Dollars/store,36029,1723
New York,Essex,91988.91759656652,Dollars/store,36031,1728
New York,Franklin,150370.2162962963,Dollars/store,36033,1731
New York,Fulton,222281.38003539824,Dollars/store,36035,1734
New York,Genesee,191770.4696801706,Dollars/store,36037,1736
New York,Greene,139323.85175675675,Dollars/store,36039,1739
New York,Hamilton,23830.6375,Dollars/store,36041,1742
New York,Herkimer,210863.23700636943,Dollars/store,36043,1745
New York,Jefferson,211708.15412816693,Dollars/store,36045,1782
New York,Kings,312997.3518203946,Dollars/store,36047,1788
New York,Lewis,120248.71632508835,Dollars/store,36049,1790
New York,Livingston,185187.81718166382,Dollars/store,36051,1791
New York,Madison,208391.25224347826,Dollars/store,36053,1796
New York,Monroe,328286.54571561195,Dollars/store,36055,1804
New York,Montgomery,206563.7726458616,Dollars/store,36057,1807
New York,Nassau,227298.01335415186,Dollars/store,36059,1839
New York,New York,313837.9692086921,Dollars/store,36061,1847
New York,Niagara,261507.91504459863,Dollars/store,36063,1850
New York,Oneida,246713.4093562232,Dollars/store,36065,1852
New York,Onondaga,253390.9345019592,Dollars/store,36067,1853
New York,Ontario,179483.32786206895,Dollars/store,36069,1856
New York,Orange,256378.00696917213,Dollars/store,36071,1859
New York,Orleans,229797.3059602649,Dollars/store,36073,1862
New York,Oswego,253421.88500907444,Dollars/store,36075,1864
New York,Otsego,150144.3841004184,Dollars/store,36077,1868
New York,Putnam,89482.13166101695,Dollars/store,36079,1870
New York,Queens,272175.5815438597,Dollars/store,36081,1872
New York,Rensselaer,155667.02833976835,Dollars/store,36083,1874
New York,Richmond,266881.1294631209,Dollars/store,36085,1876
New York,Rockland,436359.50596451055,Dollars/store,36087,1879
New York,St. Lawrence,191619.25806642065,Dollars/store,36089,1883
New York,Saratoga,113451.81327423823,Dollars/store,36091,1885
New York,Schenectady,221255.9257142857,Dollars/store,36093,1887
New York,Schoharie,151874.8453012048,Dollars/store,36095,1888
New York,Schuyler,155247.9155801105,Dollars/store,36097,1889
New York,Seneca,141238.30336283185,Dollars/store,36099,1890
New York,Steuben,193539.38981210857,Dollars/store,36101,1891
New York,Suffolk,235878.67876717413,Dollars/store,36103,1924
New York,Sullivan,229033.06474383303,Dollars/store,36105,1928
New York,Tioga,98803.45309576839,Dollars/store,36107,1930
New York,Tompkins,186464.9572826087,Dollars/store,36109,1933
New York,Ulster,183434.02100413464,Dollars/store,36111,1935
New York,Warren,187161.79883313886,Dollars/store,36113,1938
New York,Washington,110253.51038461538,Dollars/store,36115,1942
New York,Wayne,162961.0610672854,Dollars/store,36117,1952
New York,Westchester,323938.70402,Dollars/store,36119,1960
New York,Wyoming,139160.86510344828,Dollars/store,36121,1962
New York,Yates,109698.26949152541,Dollars/store,36123,1965
North Carolina,Alamance,246002.7600701344,Dollars/store,37001,1967
North Carolina,Alexander,145583.12764044944,Dollars/store,37003,1968
North Carolina,Alleghany,141658.08864,Dollars/store,37005,1970
North Carolina,Anson,204123.18710743802,Dollars/store,37007,1972
North Carolina,Ashe,234418.52425531915,Dollars/store,37009,1975
North Carolina,Avery,119211.59870967742,Dollars/store,37011,1977
North Carolina,Beaufort,226354.48646341465,Dollars/store,37013,1981
North Carolina,Bertie,109785.48,Dollars/store,37015,1983
North Carolina,Bladen,141187.2615319149,Dollars/store,37017,1986
North Carolina,Brunswick,178159.04979591834,Dollars/store,37019,1995
North Carolina,Buncombe,204057.2400483481,Dollars/store,37021,1422
North Carolina,Burke,130554.10364089777,Dollars/store,37023,1424
North Carolina,Cabarrus,253935.6402205072,Dollars/store,37025,1426
North Carolina,Caldwell,210948.38171548117,Dollars/store,37027,1429
North Carolina,Camden,28898.997108433734,Dollars/store,37029,1433
North Carolina,Carteret,139493.39857331573,Dollars/store,37031,1447
North Carolina,Caswell,102602.17145228217,Dollars/store,37033,1449
North Carolina,Catawba,172167.2820192749,Dollars/store,37035,1450
North Carolina,Chatham,142293.05268292682,Dollars/store,37037,1451
North Carolina,Cherokee,241517.54063157894,Dollars/store,37039,1452
North Carolina,Chowan,134762.34434042554,Dollars/store,37041,1455
North Carolina,Clay,169310.35276595745,Dollars/store,37043,1457
North Carolina,Cleveland,212743.55498007967,Dollars/store,37045,1458
North Carolina,Columbus,246998.7568992248,Dollars/store,37047,1459
North Carolina,Craven,182948.606547812,Dollars/store,37049,1462
North Carolina,Cumberland,366227.96952,Dollars/store,37051,1464
North Carolina,Currituck,84007.448,Dollars/store,37053,1481
North Carolina,Dare,105224.55841897233,Dollars/store,37055,1485
North Carolina,Davidson,214561.7536979786,Dollars/store,37057,1489
North Carolina,Davie,173807.26442307694,Dollars/store,37059,1490
North Carolina,Duplin,177650.3748251748,Dollars/store,37061,1492
North Carolina,Durham,257772.40976271185,Dollars/store,37063,1494
North Carolina,Edgecombe,288396.80792079214,Dollars/store,37065,1495
North Carolina,Forsyth,253177.65703628,Dollars/store,37067,1496
North Carolina,Franklin,193456.8794827586,Dollars/store,37069,1498
North Carolina,Gaston,236234.74573426574,Dollars/store,37071,1499
North Carolina,Gates,95040.41072164947,Dollars/store,37073,1500
North Carolina,Graham,184805.80000000002,Dollars/store,37075,1502
North Carolina,Granville,138176.6231775701,Dollars/store,37077,1503
North Carolina,Greene,148278.95204081634,Dollars/store,37079,1505
North Carolina,Guilford,277353.4612729635,Dollars/store,37081,1506
North Carolina,Halifax,246535.38596194508,Dollars/store,37083,1508
North Carolina,Harnett,248240.28928176794,Dollars/store,37085,1509
North Carolina,Haywood,256531.83800000002,Dollars/store,37087,1512
North Carolina,Henderson,199721.91476635516,Dollars/store,37089,1514
North Carolina,Hertford,288541.56,Dollars/store,37091,1515
North Carolina,Hoke,197533.712345679,Dollars/store,37093,1517
North Carolina,Hyde,68559.31285714285,Dollars/store,37095,1521
North Carolina,Iredell,154180.26318486882,Dollars/store,37097,1525
North Carolina,Jackson,224308.38,Dollars/store,37099,1528
North Carolina,Johnston,240523.50891536052,Dollars/store,37101,1530
North Carolina,Jones,46191.01777777777,Dollars/store,37103,1536
North Carolina,Lee,239808.56143352602,Dollars/store,37105,1540
North Carolina,Lenoir,293484.6264029666,Dollars/store,37107,1542
North Carolina,Lincoln,173003.4455882353,Dollars/store,37109,1545
North Carolina,McDowell,194404.4189297659,Dollars/store,37111,1554
North Carolina,Macon,186259.12450549452,Dollars/store,37113,1556
North Carolina,Madison,175909.0736423841,Dollars/store,37115,1560
North Carolina,Martin,250907.38964285716,Dollars/store,37117,1563
North Carolina,Mecklenburg,254864.97306122447,Dollars/store,37119,1565
North Carolina,Mitchell,181037.2118309859,Dollars/store,37121,1568
North Carolina,Montgomery,160311.04340425532,Dollars/store,37123,1573
North Carolina,Moore,181329.02174496642,Dollars/store,37125,1584
North Carolina,Nash,230126.48293998654,Dollars/store,37127,1588
North Carolina,New Hanover,191722.36364548493,Dollars/store,37129,1602
North Carolina,Northampton,118281.88704318937,Dollars/store,37131,1606
North Carolina,Onslow,245105.08095537394,Dollars/store,37133,1625
North Carolina,Orange,132047.5499102692,Dollars/store,37135,1630
North Carolina,Pamlico,159782.9597802198,Dollars/store,37137,1703
North Carolina,Pasquotank,299663.8129336189,Dollars/store,37139,1714
North Carolina,Pender,135386.6289547582,Dollars/store,37141,1718
North Carolina,Perquimans,169933.47333333333,Dollars/store,37143,1724
North Carolina,Person,225035.0531838565,Dollars/store,37145,1729
North Carolina,Pitt,283640.1720724346,Dollars/store,37147,1733
North Carolina,Polk,59679.001690140845,Dollars/store,37149,1738
North Carolina,Randolph,268847.9960621762,Dollars/store,37151,1741
North Carolina,Richmond,317220.78098950523,Dollars/store,37153,1744
North Carolina,Robeson,268000.18301636446,Dollars/store,37155,1747
North Carolina,Rockingham,192462.4251401121,Dollars/store,37157,1751
North Carolina,Rowan,209895.91443375277,Dollars/store,37159,1754
North Carolina,Rutherford,244485.38009925556,Dollars/store,37161,1764
North Carolina,Sampson,260211.71198473283,Dollars/store,37163,1769
North Carolina,Scotland,276572.08209836064,Dollars/store,37165,1772
North Carolina,Stanly,239118.02530232558,Dollars/store,37167,1775
North Carolina,Stokes,132237.428671875,Dollars/store,37169,1777
North Carolina,Surry,190834.94305418717,Dollars/store,37171,1780
North Carolina,Swain,114188.38646153847,Dollars/store,37173,1784
North Carolina,Transylvania,194662.07407407407,Dollars/store,37175,1786
North Carolina,Tyrrell,193289.79090909092,Dollars/store,37177,1794
North Carolina,Union,180135.78103633117,Dollars/store,37179,1798
North Carolina,Vance,254284.13957244655,Dollars/store,37181,1801
North Carolina,Wake,194650.87650985547,Dollars/store,37183,1805
North Carolina,Warren,189701.04275229355,Dollars/store,37185,1809
North Carolina,Washington,210947.88444444444,Dollars/store,37187,1811
North Carolina,Watauga,109791.0638961039,Dollars/store,37189,1813
North Carolina,Wayne,266526.03892499994,Dollars/store,37191,1814
North Carolina,Wilkes,177097.7964556962,Dollars/store,37193,1817
North Carolina,Wilson,219130.30351373856,Dollars/store,37195,1819
North Carolina,Yadkin,107249.33409610984,Dollars/store,37197,1821
North Carolina,Yancey,239821.19830985914,Dollars/store,37199,1823
North Dakota,Adams,26444.155,Dollars/store,38001,1826
North Dakota,Barnes,74990.19538461539,Dollars/store,38003,1828
North Dakota,Benson,210468.32666666666,Dollars/store,38005,1831
North Dakota,Billings,nan,Dollars/store,38007,1833
North Dakota,Bottineau,457318.5356521739,Dollars/store,38009,1836
North Dakota,Bowman,37486.994,Dollars/store,38011,1838
North Dakota,Burke,nan,Dollars/store,38013,1841
North Dakota,Burleigh,252480.91092077087,Dollars/store,38015,1844
North Dakota,Cass,230121.56228250702,Dollars/store,38017,1848
North Dakota,Cavalier,nan,Dollars/store,38019,1849
North Dakota,Dickey,18045.177391304347,Dollars/store,38021,2004
North Dakota,Divide,nan,Dollars/store,38023,2007
North Dakota,Dunn,nan,Dollars/store,38025,2013
North Dakota,Eddy,nan,Dollars/store,38027,2017
North Dakota,Emmons,24294.899277108434,Dollars/store,38029,2021
North Dakota,Foster,nan,Dollars/store,38031,2026
North Dakota,Golden Valley,nan,Dollars/store,38033,2036
North Dakota,Grand Forks,204911.56539404552,Dollars/store,38035,2043
North Dakota,Grant,28371.8675,Dollars/store,38037,2051
North Dakota,Griggs,nan,Dollars/store,38039,2056
North Dakota,Hettinger,nan,Dollars/store,38041,2063
North Dakota,Kidder,nan,Dollars/store,38043,2068
North Dakota,LaMoure,nan,Dollars/store,38045,2074
North Dakota,Logan,nan,Dollars/store,38047,2078
North Dakota,McHenry,nan,Dollars/store,38049,2082
North Dakota,McIntosh,nan,Dollars/store,38051,2090
North Dakota,McKenzie,105202.26375,Dollars/store,38053,2097
North Dakota,McLean,71706.465,Dollars/store,38055,2103
North Dakota,Mercer,64280.155,Dollars/store,38057,2107
North Dakota,Morton,192564.7272,Dollars/store,38059,2114
North Dakota,Mountrail,65654.41548387097,Dollars/store,38061,2119
North Dakota,Nelson,nan,Dollars/store,38063,2122
North Dakota,Oliver,nan,Dollars/store,38065,2127
North Dakota,Pembina,59031.306000000004,Dollars/store,38067,2131
North Dakota,Pierce,nan,Dollars/store,38069,2136
North Dakota,Ramsey,337026.09909090906,Dollars/store,38071,2141
North Dakota,Ransom,53333.09907692307,Dollars/store,38073,2147
North Dakota,Renville,nan,Dollars/store,38075,2150
North Dakota,Richland,206587.35630252102,Dollars/store,38077,2156
North Dakota,Rolette,331799.7164150943,Dollars/store,38079,2161
North Dakota,Sargent,nan,Dollars/store,38081,2164
North Dakota,Sheridan,nan,Dollars/store,38083,2169
North Dakota,Sioux,319994.4075,Dollars/store,38085,2175
North Dakota,Slope,nan,Dollars/store,38087,2180
North Dakota,Stark,269074.1811428571,Dollars/store,38089,2182
North Dakota,Steele,nan,Dollars/store,38091,2186
