State,County,Grocery stores per 1000 pop 2016 (GROCPTH16),Units,FIPS,FID
Missouri,Warren,0.177436049,"# per 1,000 pop",29219,1251
Missouri,Washington,0.0402706,"# per 1,000 pop",29221,1253
Missouri,Wayne,0.227152268,"# per 1,000 pop",29223,1256
Missouri,Webster,0.10508341,"# per 1,000 pop",29225,1258
Missouri,Worth,0.493096647,"# per 1,000 pop",29227,1261
Missouri,Wright,0.273597811,"# per 1,000 pop",29229,1263
Missouri,St. Louis County,0.341695833,"# per 1,000 pop",29510,1216
Montana,Beaverhead,0.317662008,"# per 1,000 pop",30001,1269
Montana,Big Horn,0.299154887,"# per 1,000 pop",30003,1274
Montana,Blaine,0.600871263,"# per 1,000 pop",30005,1124
Montana,Broadwater,0.172771251,"# per 1,000 pop",30007,1132
Montana,Carbon,0.476281196,"# per 1,000 pop",30009,1137
Montana,Carter,0.849617672,"# per 1,000 pop",30011,1141
Montana,Cascade,0.122717455,"# per 1,000 pop",30013,1144
Montana,Chouteau,0.345184674,"# per 1,000 pop",30015,1150
Montana,Custer,0.169190424,"# per 1,000 pop",30017,1153
Montana,Daniels,0.576701269,"# per 1,000 pop",30019,1157
Montana,Dawson,0.216379963,"# per 1,000 pop",30021,1160
Montana,Deer Lodge,0.220531481,"# per 1,000 pop",30023,1163
Montana,Fallon,0.323519896,"# per 1,000 pop",30025,1165
Montana,Fergus,0.796460177,"# per 1,000 pop",30027,1169
Montana,Flathead,0.184250663,"# per 1,000 pop",30029,1173
Montana,Gallatin,0.172957183,"# per 1,000 pop",30031,1177
Montana,Garfield,0.764525994,"# per 1,000 pop",30033,1182
Montana,Glacier,0.365791206,"# per 1,000 pop",30035,1186
Montana,Golden Valley,0.0,"# per 1,000 pop",30037,1189
Montana,Granite,0.607533414,"# per 1,000 pop",30039,1192
Montana,Hill,0.121610118,"# per 1,000 pop",30041,1195
Montana,Jefferson,0.169923534,"# per 1,000 pop",30043,1199
Montana,Judith Basin,1.026167265,"# per 1,000 pop",30045,1202
Montana,Lake,0.269260543,"# per 1,000 pop",30047,1207
Montana,Lewis and Clark,0.194634088,"# per 1,000 pop",30049,1211
Montana,Liberty,0.823723229,"# per 1,000 pop",30051,1214
Montana,Lincoln,0.416016641,"# per 1,000 pop",30053,1219
Montana,McCone,0.575043128,"# per 1,000 pop",30055,1223
Montana,Madison,0.376458778,"# per 1,000 pop",30057,1226
Montana,Meagher,1.08577633,"# per 1,000 pop",30059,1231
Montana,Mineral,0.727272727,"# per 1,000 pop",30061,1234
Montana,Missoula,0.17256851,"# per 1,000 pop",30063,1239
Montana,Musselshell,0.431406385,"# per 1,000 pop",30065,1241
Montana,Park,0.248478072,"# per 1,000 pop",30067,1244
Montana,Petroleum,2.008032129,"# per 1,000 pop",30069,1247
Montana,Phillips,0.485908649,"# per 1,000 pop",30071,1250
Montana,Pondera,0.331785003,"# per 1,000 pop",30073,1254
Montana,Powder River,0.570776256,"# per 1,000 pop",30075,1259
Montana,Powell,0.292056075,"# per 1,000 pop",30077,1262
Montana,Prairie,0.857632933,"# per 1,000 pop",30079,1264
Montana,Ravalli,0.286560321,"# per 1,000 pop",30081,1268
Montana,Richland,0.262973352,"# per 1,000 pop",30083,1271
Montana,Roosevelt,0.44567252,"# per 1,000 pop",30085,1275
Montana,Rosebud,0.863464652,"# per 1,000 pop",30087,1277
Montana,Sanders,0.872143729,"# per 1,000 pop",30089,1278
Montana,Sheridan,0.556173526,"# per 1,000 pop",30091,1281
Montana,Silver Bow,0.261119332,"# per 1,000 pop",30093,1284
Montana,Stillwater,0.3202733,"# per 1,000 pop",30095,1286
Montana,Sweet Grass,0.275633958,"# per 1,000 pop",30097,1288
Montana,Teton,0.332667997,"# per 1,000 pop",30099,1290
Montana,Toole,0.403144527,"# per 1,000 pop",30101,1292
Montana,Treasure,0.0,"# per 1,000 pop",30103,1293
Montana,Valley,0.398036354,"# per 1,000 pop",30105,1296
Montana,Wheatland,0.473709143,"# per 1,000 pop",30107,1298
Montana,Wibaux,0.955109838,"# per 1,000 pop",30109,1300
Montana,Yellowstone,0.114178423,"# per 1,000 pop",30111,1302
Nebraska,Adams,0.157942951,"# per 1,000 pop",31001,1303
Nebraska,Antelope,0.786658276,"# per 1,000 pop",31003,1305
Nebraska,Arthur,2.127659574,"# per 1,000 pop",31005,1307
Nebraska,Banner,0.0,"# per 1,000 pop",31007,1308
Nebraska,Blaine,0.0,"# per 1,000 pop",31009,1309
Nebraska,Boone,0.746547219,"# per 1,000 pop",31011,1310
Nebraska,Box Butte,0.357398142,"# per 1,000 pop",31013,1315
Nebraska,Boyd,1.01010101,"# per 1,000 pop",31015,1317
Nebraska,Brown,1.00536193,"# per 1,000 pop",31017,1319
Nebraska,Buffalo,0.202502936,"# per 1,000 pop",31019,1321
Nebraska,Burt,0.305483428,"# per 1,000 pop",31021,1323
Nebraska,Butler,0.249843848,"# per 1,000 pop",31023,1325
Nebraska,Cass,0.234429945,"# per 1,000 pop",31025,1326
Nebraska,Cedar,0.465386853,"# per 1,000 pop",31027,1329
Nebraska,Chase,1.011633789,"# per 1,000 pop",31029,1330
Nebraska,Cherry,0.343112026,"# per 1,000 pop",31031,1333
Nebraska,Cheyenne,0.298032982,"# per 1,000 pop",31033,1334
Nebraska,Clay,0.650512278,"# per 1,000 pop",31035,1336
Nebraska,Colfax,0.469087156,"# per 1,000 pop",31037,1338
Nebraska,Cuming,0.444395067,"# per 1,000 pop",31039,1340
Nebraska,Custer,0.553658762,"# per 1,000 pop",31041,1342
Nebraska,Dakota,0.29410323,"# per 1,000 pop",31043,1344
Nebraska,Dawes,0.224416517,"# per 1,000 pop",31045,1347
Nebraska,Dawson,0.167904966,"# per 1,000 pop",31047,1349
Nebraska,Deuel,1.070663812,"# per 1,000 pop",31049,1351
Nebraska,Dixon,0.174094708,"# per 1,000 pop",31051,1353
Nebraska,Dodge,0.218776492,"# per 1,000 pop",31053,1354
Nebraska,Douglas,0.163700274,"# per 1,000 pop",31055,1358
Nebraska,Dundy,0.0,"# per 1,000 pop",31057,1360
Nebraska,Fillmore,0.531914894,"# per 1,000 pop",31059,1363
Nebraska,Franklin,0.664010624,"# per 1,000 pop",31061,1369
Nebraska,Frontier,1.509433962,"# per 1,000 pop",31063,1371
Nebraska,Furnas,0.838398659,"# per 1,000 pop",31065,1374
Nebraska,Gage,0.277662085,"# per 1,000 pop",31067,1378
Nebraska,Garden,0.523286238,"# per 1,000 pop",31069,1381
Nebraska,Garfield,0.499750125,"# per 1,000 pop",31071,1391
Nebraska,Gosper,0.494315373,"# per 1,000 pop",31073,1393
Nebraska,Grant,1.506024096,"# per 1,000 pop",31075,1395
Nebraska,Greeley,0.831600832,"# per 1,000 pop",31077,1397
Nebraska,Hall,0.178774582,"# per 1,000 pop",31079,1402
Nebraska,Hamilton,0.109051254,"# per 1,000 pop",31081,1405
Nebraska,Harlan,0.288850376,"# per 1,000 pop",31083,1409
Nebraska,Hayes,1.122334456,"# per 1,000 pop",31085,1411
Nebraska,Hitchcock,0.70323488,"# per 1,000 pop",31087,1414
Nebraska,Holt,0.586223742,"# per 1,000 pop",31089,1416
Nebraska,Hooker,1.447178003,"# per 1,000 pop",31091,1418
Nebraska,Howard,0.311575012,"# per 1,000 pop",31093,1311
Nebraska,Jefferson,0.278629145,"# per 1,000 pop",31095,1312
Nebraska,Johnson,0.192012289,"# per 1,000 pop",31097,1313
Nebraska,Kearney,0.304460344,"# per 1,000 pop",31099,1314
Nebraska,Keith,0.370096225,"# per 1,000 pop",31101,1316
Nebraska,Keya Paha,1.257861635,"# per 1,000 pop",31103,1318
Nebraska,Kimball,0.271444083,"# per 1,000 pop",31105,1320
Nebraska,Knox,0.705799318,"# per 1,000 pop",31107,1322
Nebraska,Lancaster,0.144905135,"# per 1,000 pop",31109,1324
Nebraska,Lincoln,0.25370694,"# per 1,000 pop",31111,1327
Nebraska,Logan,0.0,"# per 1,000 pop",31113,1328
Nebraska,Loup,0.0,"# per 1,000 pop",31115,1331
Nebraska,McPherson,0.0,"# per 1,000 pop",31117,1332
Nebraska,Madison,0.257621297,"# per 1,000 pop",31119,1335
Nebraska,Merrick,0.127404765,"# per 1,000 pop",31121,1337
Nebraska,Morrill,0.613246116,"# per 1,000 pop",31123,1339
Nebraska,Nance,0.838691641,"# per 1,000 pop",31125,1341
Nebraska,Nemaha,0.572983813,"# per 1,000 pop",31127,1343
Nebraska,Nuckolls,0.234301781,"# per 1,000 pop",31129,1345
Nebraska,Otoe,0.25025025,"# per 1,000 pop",31131,1348
Nebraska,Pawnee,0.368867577,"# per 1,000 pop",31133,1350
Nebraska,Perkins,0.688231246,"# per 1,000 pop",31135,1352
Nebraska,Phelps,0.326655052,"# per 1,000 pop",31137,1355
Nebraska,Pierce,0.558971492,"# per 1,000 pop",31139,1356
Nebraska,Platte,0.151763492,"# per 1,000 pop",31141,1359
Nebraska,Polk,0.576701269,"# per 1,000 pop",31143,1362
Nebraska,Red Willow,0.09273857,"# per 1,000 pop",31145,1364
Nebraska,Richardson,0.250062516,"# per 1,000 pop",31147,1365
Nebraska,Rock,0.708215297,"# per 1,000 pop",31149,1366
Nebraska,Saline,0.279818118,"# per 1,000 pop",31151,1367
Nebraska,Sarpy,0.084114665,"# per 1,000 pop",31153,1368
Nebraska,Saunders,0.285782329,"# per 1,000 pop",31155,1370
Nebraska,Scotts Bluff,0.136787678,"# per 1,000 pop",31157,1373
Nebraska,Seward,0.292654375,"# per 1,000 pop",31159,1375
Nebraska,Sheridan,1.33613285,"# per 1,000 pop",31161,1376
Nebraska,Sherman,0.661157025,"# per 1,000 pop",31163,1377
Nebraska,Sioux,0.0,"# per 1,000 pop",31165,1380
Nebraska,Stanton,0.167028562,"# per 1,000 pop",31167,1382
Nebraska,Thayer,0.784467543,"# per 1,000 pop",31169,1383
Nebraska,Thomas,1.385041551,"# per 1,000 pop",31171,1384
Nebraska,Thurston,0.0,"# per 1,000 pop",31173,1385
Nebraska,Valley,0.717531691,"# per 1,000 pop",31175,1386
Nebraska,Washington,0.097238429,"# per 1,000 pop",31177,1387
Nebraska,Wayne,0.211573046,"# per 1,000 pop",31179,1388
Nebraska,Webster,0.558347292,"# per 1,000 pop",31181,1389
Nebraska,Wheeler,0.0,"# per 1,000 pop",31183,1390
Nebraska,York,0.29067655,"# per 1,000 pop",31185,1392
Nevada,Churchill,0.083277815,"# per 1,000 pop",32001,1396
Nevada,Clark,0.093196904,"# per 1,000 pop",32003,1399
Nevada,Douglas,0.125138173,"# per 1,000 pop",32005,1400
Nevada,Elko,0.210393436,"# per 1,000 pop",32007,1401
Nevada,Esmeralda,1.207729469,"# per 1,000 pop",32009,1404
Nevada,Eureka,0.515463918,"# per 1,000 pop",32011,1406
Nevada,Humboldt,0.237065134,"# per 1,000 pop",32013,1407
Nevada,Lander,0.346921075,"# per 1,000 pop",32015,1408
Nevada,Lincoln,0.579374276,"# per 1,000 pop",32017,1410
Nevada,Lyon,0.075680176,"# per 1,000 pop",32019,1412
Nevada,Mineral,0.227479527,"# per 1,000 pop",32021,1415
Nevada,Nye,0.161294039,"# per 1,000 pop",32023,1417
Nevada,Pershing,0.151377536,"# per 1,000 pop",32027,1419
Nevada,Storey,0.0,"# per 1,000 pop",32029,1420
Nevada,Washoe,0.123776327,"# per 1,000 pop",32031,1423
Nevada,White Pine,0.307881773,"# per 1,000 pop",32033,1425
Nevada,Carson City,0.184219737,"# per 1,000 pop",32510,1428
New Hampshire,Belknap,0.165000165,"# per 1,000 pop",33001,1432
New Hampshire,Carroll,0.316462373,"# per 1,000 pop",33003,1435
New Hampshire,Cheshire,0.171737321,"# per 1,000 pop",33005,1437
New Hampshire,Coos,0.37590452,"# per 1,000 pop",33007,1440
New Hampshire,Grafton,0.324708043,"# per 1,000 pop",33009,1442
New Hampshire,Hillsborough,0.166781942,"# per 1,000 pop",33011,1443
New Hampshire,Merrimack,0.141764495,"# per 1,000 pop",33013,1444
New Hampshire,Rockingham,0.15793526,"# per 1,000 pop",33015,1448
New Hampshire,Strafford,0.141431602,"# per 1,000 pop",33017,1453
New Hampshire,Sullivan,0.162654522,"# per 1,000 pop",33019,1454
New Jersey,Atlantic,0.265849426,"# per 1,000 pop",34001,1461
New Jersey,Bergen,0.271650606,"# per 1,000 pop",34003,1465
New Jersey,Burlington,0.153900371,"# per 1,000 pop",34005,1470
New Jersey,Camden,0.287817113,"# per 1,000 pop",34007,1472
New Jersey,Cape May,0.457836457,"# per 1,000 pop",34009,1477
New Jersey,Cumberland,0.201411178,"# per 1,000 pop",34011,1482
New Jersey,Essex,0.450318208,"# per 1,000 pop",34013,1483
New Jersey,Gloucester,0.137125775,"# per 1,000 pop",34015,1484
New Jersey,Hudson,0.402103174,"# per 1,000 pop",34017,1487
New Jersey,Hunterdon,0.167918056,"# per 1,000 pop",34019,1488
New Jersey,Mercer,0.315795108,"# per 1,000 pop",34021,1493
New Jersey,Middlesex,0.252385159,"# per 1,000 pop",34023,1497
New Jersey,Monmouth,0.268035776,"# per 1,000 pop",34025,1504
New Jersey,Morris,0.196454202,"# per 1,000 pop",34027,1511
New Jersey,Ocean,0.18551499,"# per 1,000 pop",34029,1546
New Jersey,Passaic,0.475291678,"# per 1,000 pop",34031,1551
New Jersey,Salem,0.253332911,"# per 1,000 pop",34033,1553
New Jersey,Somerset,0.215328391,"# per 1,000 pop",34035,1558
New Jersey,Sussex,0.189755988,"# per 1,000 pop",34037,1561
New Jersey,Union,0.272675751,"# per 1,000 pop",34039,1566
New Jersey,Warren,0.224624456,"# per 1,000 pop",34041,1570
New Mexico,Bernalillo,0.115454981,"# per 1,000 pop",35001,1574
New Mexico,Catron,0.566251416,"# per 1,000 pop",35003,1576
New Mexico,Chaves,0.091783819,"# per 1,000 pop",35005,1578
New Mexico,Cibola,0.111127574,"# per 1,000 pop",35006,1580
New Mexico,Colfax,0.244658294,"# per 1,000 pop",35007,1582
New Mexico,Curry,0.099665125,"# per 1,000 pop",35009,1586
New Mexico,De Baca,1.086366105,"# per 1,000 pop",35011,1589
New Mexico,Doña Ana,0.098188653,"# per 1,000 pop",35013,
New Mexico,Eddy,0.087023113,"# per 1,000 pop",35015,1592
New Mexico,Grant,0.178361217,"# per 1,000 pop",35017,1594
New Mexico,Guadalupe,0.0,"# per 1,000 pop",35019,1595
New Mexico,Harding,1.445086705,"# per 1,000 pop",35021,1597
New Mexico,Hidalgo,0.461893764,"# per 1,000 pop",35023,1600
New Mexico,Lea,0.12884753,"# per 1,000 pop",35025,1604
New Mexico,Lincoln,0.155488753,"# per 1,000 pop",35027,1613
New Mexico,Los Alamos,0.165271045,"# per 1,000 pop",35028,1618
New Mexico,Luna,0.082345191,"# per 1,000 pop",35029,1622
New Mexico,McKinley,0.164478193,"# per 1,000 pop",35031,1626
New Mexico,Mora,0.219925225,"# per 1,000 pop",35033,1629
New Mexico,Otero,0.138070692,"# per 1,000 pop",35035,1633
New Mexico,Quay,0.238635008,"# per 1,000 pop",35037,1637
New Mexico,Rio Arriba,0.076612697,"# per 1,000 pop",35039,1639
New Mexico,Roosevelt,0.0524054,"# per 1,000 pop",35041,1642
New Mexico,Sandoval,0.085577362,"# per 1,000 pop",35043,1646
New Mexico,San Juan,0.070437968,"# per 1,000 pop",35045,1650
New Mexico,San Miguel,0.107311489,"# per 1,000 pop",35047,1652
New Mexico,Santa Fe,0.189262081,"# per 1,000 pop",35049,1654
New Mexico,Sierra,0.179629962,"# per 1,000 pop",35051,1657
New Mexico,Socorro,0.0591051,"# per 1,000 pop",35053,1659
New Mexico,Taos,0.334784064,"# per 1,000 pop",35055,1662
New Mexico,Torrance,0.129651238,"# per 1,000 pop",35057,1664
New Mexico,Union,0.240789791,"# per 1,000 pop",35059,1667
New Mexico,Valencia,0.105765544,"# per 1,000 pop",35061,1670
New York,Albany,0.326776239,"# per 1,000 pop",36001,1673
New York,Allegany,0.29717682,"# per 1,000 pop",36003,1674
New York,Bronx,0.882247225,"# per 1,000 pop",36005,1681
New York,Broome,0.21557255,"# per 1,000 pop",36007,1683
New York,Cattaraugus,0.244338422,"# per 1,000 pop",36009,1687
New York,Cayuga,0.141466363,"# per 1,000 pop",36011,1689
New York,Chautauqua,0.231413629,"# per 1,000 pop",36013,1694
New York,Chemung,0.174337517,"# per 1,000 pop",36015,1696
New York,Chenango,0.165552635,"# per 1,000 pop",36017,1699
New York,Clinton,0.246995912,"# per 1,000 pop",36019,1702
New York,Columbia,0.327815112,"# per 1,000 pop",36021,1704
New York,Cortland,0.14603413,"# per 1,000 pop",36023,1706
New York,Delaware,0.264171712,"# per 1,000 pop",36025,1707
New York,Dutchess,0.336086527,"# per 1,000 pop",36027,1711
New York,Erie,0.336902404,"# per 1,000 pop",36029,1723
New York,Essex,0.499815857,"# per 1,000 pop",36031,1728
New York,Franklin,0.254209116,"# per 1,000 pop",36033,1731
New York,Fulton,0.242103695,"# per 1,000 pop",36035,1734
New York,Genesee,0.18912367,"# per 1,000 pop",36037,1736
New York,Greene,0.273592053,"# per 1,000 pop",36039,1739
New York,Hamilton,0.876040298,"# per 1,000 pop",36041,1742
New York,Herkimer,0.160053778,"# per 1,000 pop",36043,1745
New York,Jefferson,0.298026016,"# per 1,000 pop",36045,1782
New York,Kings,0.941204342,"# per 1,000 pop",36047,1788
New York,Lewis,0.112587255,"# per 1,000 pop",36049,1790
New York,Livingston,0.202485904,"# per 1,000 pop",36051,1791
New York,Madison,0.154085363,"# per 1,000 pop",36053,1796
New York,Monroe,0.254239783,"# per 1,000 pop",36055,1804
New York,Montgomery,0.223277717,"# per 1,000 pop",36057,1807
New York,Nassau,0.409998997,"# per 1,000 pop",36059,1839
New York,New York,0.793543838,"# per 1,000 pop",36061,1847
New York,Niagara,0.160530317,"# per 1,000 pop",36063,1850
New York,Oneida,0.306996493,"# per 1,000 pop",36065,1852
New York,Onondaga,0.25930331,"# per 1,000 pop",36067,1853
New York,Ontario,0.173379811,"# per 1,000 pop",36069,1856
New York,Orange,0.284274114,"# per 1,000 pop",36071,1859
New York,Orleans,0.193742129,"# per 1,000 pop",36073,1862
New York,Oswego,0.17660861,"# per 1,000 pop",36075,1864
New York,Otsego,0.298294748,"# per 1,000 pop",36077,1868
New York,Putnam,0.272432825,"# per 1,000 pop",36079,1870
New York,Queens,0.689291032,"# per 1,000 pop",36081,1872
New York,Rensselaer,0.237892523,"# per 1,000 pop",36083,1874
New York,Richmond,0.506930494,"# per 1,000 pop",36085,1876
New York,Rockland,0.33957935,"# per 1,000 pop",36087,1879
New York,St. Lawrence,0.272754548,"# per 1,000 pop",36089,1883
New York,Saratoga,0.123044472,"# per 1,000 pop",36091,1885
New York,Schenectady,0.296827814,"# per 1,000 pop",36093,1887
New York,Schoharie,0.063586939,"# per 1,000 pop",36095,1888
New York,Schuyler,0.111123458,"# per 1,000 pop",36097,1889
New York,Seneca,0.201259308,"# per 1,000 pop",36099,1890
New York,Steuben,0.237529691,"# per 1,000 pop",36101,1891
New York,Suffolk,0.328574469,"# per 1,000 pop",36103,1924
New York,Sullivan,0.398036354,"# per 1,000 pop",36105,1928
New York,Tioga,0.205010456,"# per 1,000 pop",36107,1930
New York,Tompkins,0.200839701,"# per 1,000 pop",36109,1933
New York,Ulster,0.261771357,"# per 1,000 pop",36111,1935
New York,Warren,0.418481378,"# per 1,000 pop",36113,1938
New York,Washington,0.161796589,"# per 1,000 pop",36115,1942
New York,Wayne,0.164972944,"# per 1,000 pop",36117,1952
New York,Westchester,0.495603942,"# per 1,000 pop",36119,1960
New York,Wyoming,0.197828829,"# per 1,000 pop",36121,1962
New York,Yates,0.399648309,"# per 1,000 pop",36123,1965
North Carolina,Alamance,0.182017888,"# per 1,000 pop",37001,1967
North Carolina,Alexander,0.080493695,"# per 1,000 pop",37003,1968
North Carolina,Alleghany,0.274097762,"# per 1,000 pop",37005,1970
North Carolina,Anson,0.079621004,"# per 1,000 pop",37007,1972
North Carolina,Ashe,0.149510354,"# per 1,000 pop",37009,1975
North Carolina,Avery,0.228571429,"# per 1,000 pop",37011,1977
North Carolina,Beaufort,0.190029771,"# per 1,000 pop",37013,1981
North Carolina,Bertie,0.205666101,"# per 1,000 pop",37015,1983
North Carolina,Bladen,0.177535803,"# per 1,000 pop",37017,1986
North Carolina,Brunswick,0.174115375,"# per 1,000 pop",37019,1995
North Carolina,Buncombe,0.219320576,"# per 1,000 pop",37021,1422
North Carolina,Burke,0.180176122,"# per 1,000 pop",37023,1424
North Carolina,Cabarrus,0.153790438,"# per 1,000 pop",37025,1426
North Carolina,Caldwell,0.134495702,"# per 1,000 pop",37027,1429
North Carolina,Camden,0.0,"# per 1,000 pop",37029,1433
North Carolina,Carteret,0.20332583,"# per 1,000 pop",37031,1447
North Carolina,Caswell,0.131914519,"# per 1,000 pop",37033,1449
North Carolina,Catawba,0.223432303,"# per 1,000 pop",37035,1450
North Carolina,Chatham,0.186182401,"# per 1,000 pop",37037,1451
North Carolina,Cherokee,0.179320733,"# per 1,000 pop",37039,1452
North Carolina,Chowan,0.140449438,"# per 1,000 pop",37041,1455
North Carolina,Clay,0.092429984,"# per 1,000 pop",37043,1457
North Carolina,Cleveland,0.175073634,"# per 1,000 pop",37045,1458
North Carolina,Columbus,0.284015266,"# per 1,000 pop",37047,1459
North Carolina,Craven,0.155555772,"# per 1,000 pop",37049,1462
North Carolina,Cumberland,0.149907957,"# per 1,000 pop",37051,1464
North Carolina,Currituck,0.389650873,"# per 1,000 pop",37053,1481
North Carolina,Dare,0.475391499,"# per 1,000 pop",37055,1485
North Carolina,Davidson,0.194524145,"# per 1,000 pop",37057,1489
North Carolina,Davie,0.119124199,"# per 1,000 pop",37059,1490
North Carolina,Duplin,0.235061032,"# per 1,000 pop",37061,1492
North Carolina,Durham,0.169331466,"# per 1,000 pop",37063,1494
North Carolina,Edgecombe,0.206406095,"# per 1,000 pop",37065,1495
North Carolina,Forsyth,0.220659071,"# per 1,000 pop",37067,1496
North Carolina,Franklin,0.123726009,"# per 1,000 pop",37069,1498
North Carolina,Gaston,0.147531385,"# per 1,000 pop",37071,1499
North Carolina,Gates,0.258776848,"# per 1,000 pop",37073,1500
North Carolina,Graham,0.11698643,"# per 1,000 pop",37075,1502
North Carolina,Granville,0.118999048,"# per 1,000 pop",37077,1503
North Carolina,Greene,0.236473704,"# per 1,000 pop",37079,1505
North Carolina,Guilford,0.227971096,"# per 1,000 pop",37081,1506
North Carolina,Halifax,0.3855719,"# per 1,000 pop",37083,1508
North Carolina,Harnett,0.152789555,"# per 1,000 pop",37085,1509
North Carolina,Haywood,0.165595814,"# per 1,000 pop",37087,1512
North Carolina,Henderson,0.193392992,"# per 1,000 pop",37089,1514
North Carolina,Hertford,0.290504648,"# per 1,000 pop",37091,1515
North Carolina,Hoke,0.112977329,"# per 1,000 pop",37093,1517
North Carolina,Hyde,0.182615047,"# per 1,000 pop",37095,1521
North Carolina,Iredell,0.173883811,"# per 1,000 pop",37097,1525
North Carolina,Jackson,0.165609918,"# per 1,000 pop",37099,1528
North Carolina,Johnston,0.177922907,"# per 1,000 pop",37101,1530
North Carolina,Jones,0.207792208,"# per 1,000 pop",37103,1536
North Carolina,Lee,0.251062833,"# per 1,000 pop",37105,1540
North Carolina,Lenoir,0.243766541,"# per 1,000 pop",37107,1542
North Carolina,Lincoln,0.185013876,"# per 1,000 pop",37109,1545
North Carolina,McDowell,0.200048901,"# per 1,000 pop",37111,1554
North Carolina,Macon,0.291468711,"# per 1,000 pop",37113,1556
North Carolina,Madison,0.18661939,"# per 1,000 pop",37115,1560
North Carolina,Martin,0.216628396,"# per 1,000 pop",37117,1563
North Carolina,Mecklenburg,0.20430613,"# per 1,000 pop",37119,1565
North Carolina,Mitchell,0.066365808,"# per 1,000 pop",37121,1568
North Carolina,Montgomery,0.14578322,"# per 1,000 pop",37123,1573
North Carolina,Moore,0.199178128,"# per 1,000 pop",37125,1584
North Carolina,Nash,0.265934814,"# per 1,000 pop",37127,1588
North Carolina,New Hanover,0.219500614,"# per 1,000 pop",37129,1602
North Carolina,Northampton,0.099176832,"# per 1,000 pop",37131,1606
North Carolina,Onslow,0.104058814,"# per 1,000 pop",37133,1625
North Carolina,Orange,0.133125004,"# per 1,000 pop",37135,1630
North Carolina,Pamlico,0.312524416,"# per 1,000 pop",37137,1703
North Carolina,Pasquotank,0.176700745,"# per 1,000 pop",37139,1714
North Carolina,Pender,0.186766728,"# per 1,000 pop",37141,1718
North Carolina,Perquimans,0.148953601,"# per 1,000 pop",37143,1724
North Carolina,Person,0.127281521,"# per 1,000 pop",37145,1729
North Carolina,Pitt,0.152003918,"# per 1,000 pop",37147,1733
North Carolina,Polk,0.146907595,"# per 1,000 pop",37149,1738
North Carolina,Randolph,0.15362163,"# per 1,000 pop",37151,1741
North Carolina,Richmond,0.244151463,"# per 1,000 pop",37153,1744
North Carolina,Robeson,0.247165091,"# per 1,000 pop",37155,1747
North Carolina,Rockingham,0.207970753,"# per 1,000 pop",37157,1751
North Carolina,Rowan,0.157673315,"# per 1,000 pop",37159,1754
North Carolina,Rutherford,0.180981826,"# per 1,000 pop",37161,1764
North Carolina,Sampson,0.15782081,"# per 1,000 pop",37163,1769
North Carolina,Scotland,0.19858156,"# per 1,000 pop",37165,1772
North Carolina,Stanly,0.229960578,"# per 1,000 pop",37167,1775
North Carolina,Stokes,0.152535356,"# per 1,000 pop",37169,1777
North Carolina,Surry,0.208191647,"# per 1,000 pop",37171,1780
North Carolina,Swain,0.211461197,"# per 1,000 pop",37173,1784
North Carolina,Transylvania,0.209136267,"# per 1,000 pop",37175,1786
North Carolina,Tyrrell,0.247586036,"# per 1,000 pop",37177,1794
North Carolina,Union,0.158912333,"# per 1,000 pop",37179,1798
North Carolina,Vance,0.247602755,"# per 1,000 pop",37181,1801
North Carolina,Wake,0.184912829,"# per 1,000 pop",37183,1805
North Carolina,Warren,0.251395244,"# per 1,000 pop",37185,1809
North Carolina,Washington,0.247279921,"# per 1,000 pop",37187,1811
North Carolina,Watauga,0.1848463,"# per 1,000 pop",37189,1813
North Carolina,Wayne,0.200841929,"# per 1,000 pop",37191,1814
North Carolina,Wilkes,0.174840458,"# per 1,000 pop",37193,1817
North Carolina,Wilson,0.233320644,"# per 1,000 pop",37195,1819
North Carolina,Yadkin,0.185548428,"# per 1,000 pop",37197,1821
North Carolina,Yancey,0.170241743,"# per 1,000 pop",37199,1823
North Dakota,Adams,0.425894378,"# per 1,000 pop",38001,1826
North Dakota,Barnes,0.365998719,"# per 1,000 pop",38003,1828
North Dakota,Benson,0.291928186,"# per 1,000 pop",38005,1831
North Dakota,Billings,0.0,"# per 1,000 pop",38007,1833
North Dakota,Bottineau,0.0,"# per 1,000 pop",38009,1836
North Dakota,Bowman,1.238390093,"# per 1,000 pop",38011,1838
North Dakota,Burke,0.898069151,"# per 1,000 pop",38013,1841
North Dakota,Burleigh,0.116489638,"# per 1,000 pop",38015,1844
North Dakota,Cass,0.183249821,"# per 1,000 pop",38017,1848
North Dakota,Cavalier,0.787401575,"# per 1,000 pop",38019,1849
North Dakota,Dickey,0.600600601,"# per 1,000 pop",38021,2004
North Dakota,Divide,0.418585182,"# per 1,000 pop",38023,2007
North Dakota,Dunn,0.228675966,"# per 1,000 pop",38025,2013
North Dakota,Eddy,0.0,"# per 1,000 pop",38027,2017
North Dakota,Emmons,1.1994003,"# per 1,000 pop",38029,2021
North Dakota,Foster,0.302114804,"# per 1,000 pop",38031,2026
North Dakota,Golden Valley,1.074691026,"# per 1,000 pop",38033,2036
North Dakota,Grand Forks,0.155816194,"# per 1,000 pop",38035,2043
North Dakota,Grant,0.41736227,"# per 1,000 pop",38037,2051
North Dakota,Griggs,0.442086649,"# per 1,000 pop",38039,2056
