State,County,Fast-food restaurants per 1000 pop 2016 (FFRPTH16),Units,FIPS,FID
Missouri,Webster,0.551687902,"# per 1,000 pop",29225,1258
Missouri,Worth,0.493096647,"# per 1,000 pop",29227,1261
Missouri,Wright,0.49247606,"# per 1,000 pop",29229,1263
Missouri,St. Louis County,0.903737578,"# per 1,000 pop",29510,1216
Montana,Beaverhead,0.952986023,"# per 1,000 pop",30001,1269
Montana,Big Horn,0.149577444,"# per 1,000 pop",30003,1274
Montana,Blaine,0.300435632,"# per 1,000 pop",30005,1124
Montana,Broadwater,0.345542502,"# per 1,000 pop",30007,1132
Montana,Carbon,0.857306154,"# per 1,000 pop",30009,1137
Montana,Carter,0.0,"# per 1,000 pop",30011,1141
Montana,Cascade,0.846750442,"# per 1,000 pop",30013,1144
Montana,Chouteau,0.172592337,"# per 1,000 pop",30015,1150
Montana,Custer,0.761356907,"# per 1,000 pop",30017,1153
Montana,Daniels,1.153402537,"# per 1,000 pop",30019,1157
Montana,Dawson,0.324569945,"# per 1,000 pop",30021,1160
Montana,Deer Lodge,0.330797221,"# per 1,000 pop",30023,1163
Montana,Fallon,0.647039793,"# per 1,000 pop",30025,1165
Montana,Fergus,0.530973451,"# per 1,000 pop",30027,1169
Montana,Flathead,0.685821911,"# per 1,000 pop",30029,1173
Montana,Gallatin,0.932047044,"# per 1,000 pop",30031,1177
Montana,Garfield,0.0,"# per 1,000 pop",30033,1182
Montana,Glacier,0.512107689,"# per 1,000 pop",30035,1186
Montana,Golden Valley,0.0,"# per 1,000 pop",30037,1189
Montana,Granite,0.303766707,"# per 1,000 pop",30039,1192
Montana,Hill,0.668855649,"# per 1,000 pop",30041,1195
Montana,Jefferson,0.339847069,"# per 1,000 pop",30043,1199
Montana,Judith Basin,0.0,"# per 1,000 pop",30045,1202
Montana,Lake,0.63949379,"# per 1,000 pop",30047,1207
Montana,Lewis and Clark,0.61384597,"# per 1,000 pop",30049,1211
Montana,Liberty,0.0,"# per 1,000 pop",30051,1214
Montana,Lincoln,0.416016641,"# per 1,000 pop",30053,1219
Montana,McCone,0.575043128,"# per 1,000 pop",30055,1223
Montana,Madison,0.125486259,"# per 1,000 pop",30057,1226
Montana,Meagher,0.542888165,"# per 1,000 pop",30059,1231
Montana,Mineral,0.242424242,"# per 1,000 pop",30061,1234
Montana,Missoula,0.750673017,"# per 1,000 pop",30063,1239
Montana,Musselshell,0.215703192,"# per 1,000 pop",30065,1241
Montana,Park,0.869673251,"# per 1,000 pop",30067,1244
Montana,Petroleum,0.0,"# per 1,000 pop",30069,1247
Montana,Phillips,0.728862974,"# per 1,000 pop",30071,1250
Montana,Pondera,0.165892502,"# per 1,000 pop",30073,1254
Montana,Powder River,0.570776256,"# per 1,000 pop",30075,1259
Montana,Powell,0.58411215,"# per 1,000 pop",30077,1262
Montana,Prairie,0.0,"# per 1,000 pop",30079,1264
Montana,Ravalli,0.477600535,"# per 1,000 pop",30081,1268
Montana,Richland,0.964235624,"# per 1,000 pop",30083,1271
Montana,Roosevelt,0.623941528,"# per 1,000 pop",30085,1275
Montana,Rosebud,0.539665407,"# per 1,000 pop",30087,1277
Montana,Sanders,0.610500611,"# per 1,000 pop",30089,1278
Montana,Sheridan,0.556173526,"# per 1,000 pop",30091,1281
Montana,Silver Bow,0.986450808,"# per 1,000 pop",30093,1284
Montana,Stillwater,0.427031067,"# per 1,000 pop",30095,1286
Montana,Sweet Grass,0.0,"# per 1,000 pop",30097,1288
Montana,Teton,0.0,"# per 1,000 pop",30099,1290
Montana,Toole,0.403144527,"# per 1,000 pop",30101,1292
Montana,Treasure,0.0,"# per 1,000 pop",30103,1293
Montana,Valley,1.459466631,"# per 1,000 pop",30105,1296
Montana,Wheatland,0.473709143,"# per 1,000 pop",30107,1298
Montana,Wibaux,0.955109838,"# per 1,000 pop",30109,1300
Montana,Yellowstone,0.704100274,"# per 1,000 pop",30111,1302
Nebraska,Adams,1.137189247,"# per 1,000 pop",31001,1303
Nebraska,Antelope,0.786658276,"# per 1,000 pop",31003,1305
Nebraska,Arthur,0.0,"# per 1,000 pop",31005,1307
Nebraska,Banner,0.0,"# per 1,000 pop",31007,1308
Nebraska,Blaine,0.0,"# per 1,000 pop",31009,1309
Nebraska,Boone,0.186636805,"# per 1,000 pop",31011,1310
Nebraska,Box Butte,0.625446748,"# per 1,000 pop",31013,1315
Nebraska,Boyd,0.0,"# per 1,000 pop",31015,1317
Nebraska,Brown,0.0,"# per 1,000 pop",31017,1319
Nebraska,Buffalo,0.870762626,"# per 1,000 pop",31019,1321
Nebraska,Burt,0.152741714,"# per 1,000 pop",31021,1323
Nebraska,Butler,0.124921924,"# per 1,000 pop",31023,1325
Nebraska,Cass,0.429788232,"# per 1,000 pop",31025,1326
Nebraska,Cedar,0.232693426,"# per 1,000 pop",31027,1329
Nebraska,Chase,0.252908447,"# per 1,000 pop",31029,1330
Nebraska,Cherry,0.686224052,"# per 1,000 pop",31031,1333
Nebraska,Cheyenne,0.695410292,"# per 1,000 pop",31033,1334
Nebraska,Clay,0.16262807,"# per 1,000 pop",31035,1336
Nebraska,Colfax,0.187634863,"# per 1,000 pop",31037,1338
Nebraska,Cuming,0.666592601,"# per 1,000 pop",31039,1340
Nebraska,Custer,0.461382301,"# per 1,000 pop",31041,1342
Nebraska,Dakota,0.686240871,"# per 1,000 pop",31043,1344
Nebraska,Dawes,0.78545781,"# per 1,000 pop",31045,1347
Nebraska,Dawson,0.58766738,"# per 1,000 pop",31047,1349
Nebraska,Deuel,0.535331906,"# per 1,000 pop",31049,1351
Nebraska,Dixon,0.0,"# per 1,000 pop",31051,1353
Nebraska,Dodge,0.820411847,"# per 1,000 pop",31053,1354
Nebraska,Douglas,0.760936438,"# per 1,000 pop",31055,1358
Nebraska,Dundy,0.550964187,"# per 1,000 pop",31057,1360
Nebraska,Fillmore,0.354609929,"# per 1,000 pop",31059,1363
Nebraska,Franklin,0.0,"# per 1,000 pop",31061,1369
Nebraska,Frontier,0.0,"# per 1,000 pop",31063,1371
Nebraska,Furnas,0.419199329,"# per 1,000 pop",31065,1374
Nebraska,Gage,0.55532417,"# per 1,000 pop",31067,1378
Nebraska,Garden,0.0,"# per 1,000 pop",31069,1381
Nebraska,Garfield,0.0,"# per 1,000 pop",31071,1391
Nebraska,Gosper,0.494315373,"# per 1,000 pop",31073,1393
Nebraska,Grant,0.0,"# per 1,000 pop",31075,1395
Nebraska,Greeley,0.0,"# per 1,000 pop",31077,1397
Nebraska,Hall,0.76385503,"# per 1,000 pop",31079,1402
Nebraska,Hamilton,0.436205016,"# per 1,000 pop",31081,1405
Nebraska,Harlan,0.866551127,"# per 1,000 pop",31083,1409
Nebraska,Hayes,0.0,"# per 1,000 pop",31085,1411
Nebraska,Hitchcock,0.0,"# per 1,000 pop",31087,1414
Nebraska,Holt,0.488519785,"# per 1,000 pop",31089,1416
Nebraska,Hooker,1.447178003,"# per 1,000 pop",31091,1418
Nebraska,Howard,0.155787506,"# per 1,000 pop",31093,1311
Nebraska,Jefferson,0.696572862,"# per 1,000 pop",31095,1312
Nebraska,Johnson,0.192012289,"# per 1,000 pop",31097,1313
Nebraska,Kearney,0.608920688,"# per 1,000 pop",31099,1314
Nebraska,Keith,0.986923267,"# per 1,000 pop",31101,1316
Nebraska,Keya Paha,0.0,"# per 1,000 pop",31103,1318
Nebraska,Kimball,0.542888165,"# per 1,000 pop",31105,1320
Nebraska,Knox,0.352899659,"# per 1,000 pop",31107,1322
Nebraska,Lancaster,0.962814122,"# per 1,000 pop",31109,1324
Nebraska,Lincoln,0.732931161,"# per 1,000 pop",31111,1327
Nebraska,Logan,0.0,"# per 1,000 pop",31113,1328
Nebraska,Loup,0.0,"# per 1,000 pop",31115,1331
Nebraska,McPherson,0.0,"# per 1,000 pop",31117,1332
Nebraska,Madison,0.858737656,"# per 1,000 pop",31119,1335
Nebraska,Merrick,0.50961906,"# per 1,000 pop",31121,1337
Nebraska,Morrill,0.817661488,"# per 1,000 pop",31123,1339
Nebraska,Nance,0.559127761,"# per 1,000 pop",31125,1341
Nebraska,Nemaha,0.572983813,"# per 1,000 pop",31127,1343
Nebraska,Nuckolls,0.468603561,"# per 1,000 pop",31129,1345
Nebraska,Otoe,0.500500501,"# per 1,000 pop",31131,1348
Nebraska,Pawnee,0.368867577,"# per 1,000 pop",31133,1350
Nebraska,Perkins,0.344115623,"# per 1,000 pop",31135,1352
Nebraska,Phelps,0.979965157,"# per 1,000 pop",31137,1355
Nebraska,Pierce,0.419228619,"# per 1,000 pop",31139,1356
Nebraska,Platte,0.698112062,"# per 1,000 pop",31141,1359
Nebraska,Polk,0.384467512,"# per 1,000 pop",31143,1362
Nebraska,Red Willow,1.02012427,"# per 1,000 pop",31145,1364
Nebraska,Richardson,0.625156289,"# per 1,000 pop",31147,1365
Nebraska,Rock,0.0,"# per 1,000 pop",31149,1366
Nebraska,Saline,0.349772648,"# per 1,000 pop",31151,1367
Nebraska,Sarpy,0.633663811,"# per 1,000 pop",31153,1368
Nebraska,Saunders,0.381043106,"# per 1,000 pop",31155,1370
Nebraska,Scotts Bluff,0.793368533,"# per 1,000 pop",31157,1373
Nebraska,Seward,0.58530875,"# per 1,000 pop",31159,1375
Nebraska,Sheridan,0.763504486,"# per 1,000 pop",31161,1376
Nebraska,Sherman,0.330578512,"# per 1,000 pop",31163,1377
Nebraska,Sioux,0.0,"# per 1,000 pop",31165,1380
Nebraska,Stanton,0.167028562,"# per 1,000 pop",31167,1382
Nebraska,Thayer,0.392233771,"# per 1,000 pop",31169,1383
Nebraska,Thomas,0.0,"# per 1,000 pop",31171,1384
Nebraska,Thurston,0.420168067,"# per 1,000 pop",31173,1385
Nebraska,Valley,0.478354461,"# per 1,000 pop",31175,1386
Nebraska,Washington,0.486192143,"# per 1,000 pop",31177,1387
Nebraska,Wayne,0.952078705,"# per 1,000 pop",31179,1388
Nebraska,Webster,0.0,"# per 1,000 pop",31181,1389
Nebraska,Wheeler,0.0,"# per 1,000 pop",31183,1390
Nebraska,York,0.872029649,"# per 1,000 pop",31185,1392
Nevada,Churchill,0.707861426,"# per 1,000 pop",32001,1396
Nevada,Clark,0.865664777,"# per 1,000 pop",32003,1399
Nevada,Douglas,0.646547229,"# per 1,000 pop",32005,1400
Nevada,Elko,0.765067039,"# per 1,000 pop",32007,1401
Nevada,Esmeralda,0.0,"# per 1,000 pop",32009,1404
Nevada,Eureka,1.030927835,"# per 1,000 pop",32011,1406
Nevada,Humboldt,0.711195401,"# per 1,000 pop",32013,1407
Nevada,Lander,0.346921075,"# per 1,000 pop",32015,1408
Nevada,Lincoln,0.0,"# per 1,000 pop",32017,1410
Nevada,Lyon,0.34056079,"# per 1,000 pop",32019,1412
Nevada,Mineral,0.227479527,"# per 1,000 pop",32021,1415
Nevada,Nye,0.599092145,"# per 1,000 pop",32023,1417
Nevada,Pershing,0.454132607,"# per 1,000 pop",32027,1419
Nevada,Storey,0.0,"# per 1,000 pop",32029,1420
Nevada,Washoe,0.797915253,"# per 1,000 pop",32031,1423
Nevada,White Pine,0.410509031,"# per 1,000 pop",32033,1425
Nevada,Carson City,1.013208555,"# per 1,000 pop",32510,1428
New Hampshire,Belknap,0.775500776,"# per 1,000 pop",33001,1432
New Hampshire,Carroll,0.970484609,"# per 1,000 pop",33003,1435
New Hampshire,Cheshire,0.673738721,"# per 1,000 pop",33005,1437
New Hampshire,Coos,0.783134417,"# per 1,000 pop",33007,1440
New Hampshire,Grafton,0.873352667,"# per 1,000 pop",33009,1442
New Hampshire,Hillsborough,0.669580445,"# per 1,000 pop",33011,1443
New Hampshire,Merrimack,0.688570406,"# per 1,000 pop",33013,1444
New Hampshire,Rockingham,0.94432124,"# per 1,000 pop",33015,1448
New Hampshire,Strafford,0.636442209,"# per 1,000 pop",33017,1453
New Hampshire,Sullivan,0.418254485,"# per 1,000 pop",33019,1454
New Jersey,Atlantic,0.727393568,"# per 1,000 pop",34001,1461
New Jersey,Bergen,0.830868847,"# per 1,000 pop",34003,1465
New Jersey,Burlington,0.709279969,"# per 1,000 pop",34005,1470
New Jersey,Camden,0.76947024,"# per 1,000 pop",34007,1472
New Jersey,Cape May,1.810051107,"# per 1,000 pop",34009,1477
New Jersey,Cumberland,0.604233533,"# per 1,000 pop",34011,1482
New Jersey,Essex,0.712796501,"# per 1,000 pop",34013,1483
New Jersey,Gloucester,0.678772587,"# per 1,000 pop",34015,1484
New Jersey,Hudson,0.747387422,"# per 1,000 pop",34017,1487
New Jersey,Hunterdon,0.759629301,"# per 1,000 pop",34019,1488
New Jersey,Mercer,0.800192689,"# per 1,000 pop",34021,1493
New Jersey,Middlesex,0.765488949,"# per 1,000 pop",34023,1497
New Jersey,Monmouth,0.83601635,"# per 1,000 pop",34025,1504
New Jersey,Morris,0.797844617,"# per 1,000 pop",34027,1511
New Jersey,Ocean,0.701583961,"# per 1,000 pop",34029,1546
New Jersey,Passaic,0.678708693,"# per 1,000 pop",34031,1551
New Jersey,Salem,0.490832515,"# per 1,000 pop",34033,1553
New Jersey,Somerset,0.810472137,"# per 1,000 pop",34035,1558
New Jersey,Sussex,0.527099966,"# per 1,000 pop",34037,1561
New Jersey,Union,0.680798281,"# per 1,000 pop",34039,1566
New Jersey,Warren,0.776826244,"# per 1,000 pop",34041,1570
New Mexico,Bernalillo,0.840749096,"# per 1,000 pop",35001,1574
New Mexico,Catron,0.0,"# per 1,000 pop",35003,1576
New Mexico,Chaves,0.673081336,"# per 1,000 pop",35005,1578
New Mexico,Cibola,0.555637872,"# per 1,000 pop",35006,1580
New Mexico,Colfax,1.141738705,"# per 1,000 pop",35007,1582
New Mexico,Curry,0.637856801,"# per 1,000 pop",35009,1586
New Mexico,De Baca,0.543183053,"# per 1,000 pop",35011,1589
New Mexico,Doña Ana,0.570429318,"# per 1,000 pop",35013,
New Mexico,Eddy,0.626566416,"# per 1,000 pop",35015,1592
New Mexico,Grant,0.713444869,"# per 1,000 pop",35017,1594
New Mexico,Guadalupe,0.686184812,"# per 1,000 pop",35019,1595
New Mexico,Harding,0.0,"# per 1,000 pop",35021,1597
New Mexico,Hidalgo,0.461893764,"# per 1,000 pop",35023,1600
New Mexico,Lea,0.75876879,"# per 1,000 pop",35025,1604
New Mexico,Lincoln,0.881102934,"# per 1,000 pop",35027,1613
New Mexico,Los Alamos,0.716174526,"# per 1,000 pop",35028,1618
New Mexico,Luna,0.82345191,"# per 1,000 pop",35029,1622
New Mexico,McKinley,0.657912772,"# per 1,000 pop",35031,1626
New Mexico,Mora,0.0,"# per 1,000 pop",35033,1629
New Mexico,Otero,0.460235641,"# per 1,000 pop",35035,1633
New Mexico,Quay,0.835222527,"# per 1,000 pop",35037,1637
New Mexico,Rio Arriba,0.485213749,"# per 1,000 pop",35039,1639
New Mexico,Roosevelt,0.524054082,"# per 1,000 pop",35041,1642
New Mexico,Sandoval,0.477806937,"# per 1,000 pop",35043,1646
New Mexico,San Juan,0.774817644,"# per 1,000 pop",35045,1650
New Mexico,San Miguel,0.572327944,"# per 1,000 pop",35047,1652
New Mexico,Santa Fe,0.743529603,"# per 1,000 pop",35049,1654
New Mexico,Sierra,0.538889887,"# per 1,000 pop",35051,1657
New Mexico,Socorro,0.591051481,"# per 1,000 pop",35053,1659
New Mexico,Taos,0.730437958,"# per 1,000 pop",35055,1662
New Mexico,Torrance,0.388953715,"# per 1,000 pop",35057,1664
New Mexico,Union,0.481579581,"# per 1,000 pop",35059,1667
New Mexico,Valencia,0.594931186,"# per 1,000 pop",35061,1670
New York,Albany,1.116215866,"# per 1,000 pop",36001,1673
New York,Allegany,0.424538315,"# per 1,000 pop",36003,1674
New York,Bronx,0.655558702,"# per 1,000 pop",36005,1681
New York,Broome,0.790432685,"# per 1,000 pop",36007,1683
New York,Cattaraugus,0.527256594,"# per 1,000 pop",36009,1687
New York,Cayuga,0.643028923,"# per 1,000 pop",36011,1689
New York,Chautauqua,0.725096037,"# per 1,000 pop",36013,1694
New York,Chemung,0.615992562,"# per 1,000 pop",36015,1696
New York,Chenango,0.558740144,"# per 1,000 pop",36017,1699
New York,Clinton,0.481642029,"# per 1,000 pop",36019,1702
New York,Columbia,0.67202098,"# per 1,000 pop",36021,1704
New York,Cortland,0.876204782,"# per 1,000 pop",36023,1706
New York,Delaware,0.550357733,"# per 1,000 pop",36025,1707
New York,Dutchess,0.875861858,"# per 1,000 pop",36027,1711
New York,Erie,0.808132456,"# per 1,000 pop",36029,1723
New York,Essex,0.736570737,"# per 1,000 pop",36031,1728
New York,Franklin,0.469309138,"# per 1,000 pop",36033,1731
New York,Fulton,0.782181168,"# per 1,000 pop",36035,1734
New York,Genesee,0.601757131,"# per 1,000 pop",36037,1736
New York,Greene,0.631366277,"# per 1,000 pop",36039,1739
New York,Hamilton,1.095050372,"# per 1,000 pop",36041,1742
New York,Herkimer,0.624209734,"# per 1,000 pop",36043,1745
New York,Jefferson,0.894078048,"# per 1,000 pop",36045,1782
New York,Kings,0.798986291,"# per 1,000 pop",36047,1788
New York,Lewis,0.525407191,"# per 1,000 pop",36049,1790
New York,Livingston,0.74764026,"# per 1,000 pop",36051,1791
New York,Madison,0.616341453,"# per 1,000 pop",36053,1796
New York,Monroe,0.750676412,"# per 1,000 pop",36055,1804
New York,Montgomery,0.690131125,"# per 1,000 pop",36057,1807
New York,Nassau,0.945926257,"# per 1,000 pop",36059,1839
New York,New York,1.57746167,"# per 1,000 pop",36061,1847
New York,Niagara,0.651564226,"# per 1,000 pop",36063,1850
New York,Oneida,0.648584141,"# per 1,000 pop",36065,1852
New York,Onondaga,0.889346063,"# per 1,000 pop",36067,1853
New York,Ontario,0.857773803,"# per 1,000 pop",36069,1856
New York,Orange,0.805443323,"# per 1,000 pop",36071,1859
New York,Orleans,0.363266492,"# per 1,000 pop",36073,1862
New York,Oswego,0.70643444,"# per 1,000 pop",36075,1864
New York,Otsego,0.580017566,"# per 1,000 pop",36077,1868
New York,Putnam,0.797118266,"# per 1,000 pop",36079,1870
New York,Queens,0.834449611,"# per 1,000 pop",36081,1872
New York,Rensselaer,0.68237592,"# per 1,000 pop",36083,1874
New York,Richmond,0.65775279,"# per 1,000 pop",36085,1876
New York,Rockland,0.847418738,"# per 1,000 pop",36087,1879
New York,St. Lawrence,0.463682732,"# per 1,000 pop",36089,1883
New York,Saratoga,0.698716822,"# per 1,000 pop",36091,1885
New York,Schenectady,0.819502878,"# per 1,000 pop",36093,1887
New York,Schoharie,0.413315105,"# per 1,000 pop",36095,1888
New York,Schuyler,0.555617291,"# per 1,000 pop",36097,1889
New York,Seneca,0.632529254,"# per 1,000 pop",36099,1890
New York,Steuben,0.475059382,"# per 1,000 pop",36101,1891
New York,Suffolk,0.896720546,"# per 1,000 pop",36103,1924
New York,Sullivan,0.703197559,"# per 1,000 pop",36105,1928
New York,Tioga,0.512526139,"# per 1,000 pop",36107,1930
New York,Tompkins,0.755539828,"# per 1,000 pop",36109,1933
New York,Ulster,0.78531407,"# per 1,000 pop",36111,1935
New York,Warren,1.022954479,"# per 1,000 pop",36113,1938
New York,Washington,0.517749086,"# per 1,000 pop",36115,1942
New York,Wayne,0.714882759,"# per 1,000 pop",36117,1952
New York,Westchester,0.786835124,"# per 1,000 pop",36119,1960
New York,Wyoming,0.593486486,"# per 1,000 pop",36121,1962
New York,Yates,0.559507633,"# per 1,000 pop",36123,1965
North Carolina,Alamance,0.809665777,"# per 1,000 pop",37001,1967
North Carolina,Alexander,0.402468473,"# per 1,000 pop",37003,1968
North Carolina,Alleghany,0.456829603,"# per 1,000 pop",37005,1970
North Carolina,Anson,0.59715753,"# per 1,000 pop",37007,1972
North Carolina,Ashe,0.71017418,"# per 1,000 pop",37009,1975
North Carolina,Avery,0.685714286,"# per 1,000 pop",37011,1977
North Carolina,Beaufort,0.739004666,"# per 1,000 pop",37013,1981
North Carolina,Bertie,0.616998303,"# per 1,000 pop",37015,1983
North Carolina,Bladen,0.798911114,"# per 1,000 pop",37017,1986
North Carolina,Brunswick,0.767690518,"# per 1,000 pop",37019,1995
North Carolina,Buncombe,0.951694643,"# per 1,000 pop",37021,1422
North Carolina,Burke,0.630616428,"# per 1,000 pop",37023,1424
North Carolina,Cabarrus,0.7937571,"# per 1,000 pop",37025,1426
North Carolina,Caldwell,0.660251629,"# per 1,000 pop",37027,1429
North Carolina,Camden,0.191883335,"# per 1,000 pop",37029,1433
North Carolina,Carteret,0.90044296,"# per 1,000 pop",37031,1447
North Carolina,Caswell,0.263829039,"# per 1,000 pop",37033,1449
North Carolina,Catawba,0.855426532,"# per 1,000 pop",37035,1450
North Carolina,Chatham,0.501260312,"# per 1,000 pop",37037,1451
North Carolina,Cherokee,0.753147079,"# per 1,000 pop",37039,1452
North Carolina,Chowan,0.632022472,"# per 1,000 pop",37041,1455
North Carolina,Clay,0.462149921,"# per 1,000 pop",37043,1457
North Carolina,Cleveland,0.659100739,"# per 1,000 pop",37045,1458
North Carolina,Columbus,0.816543889,"# per 1,000 pop",37047,1459
North Carolina,Craven,0.709723208,"# per 1,000 pop",37049,1462
North Carolina,Cumberland,0.830490079,"# per 1,000 pop",37051,1464
North Carolina,Currituck,0.779301746,"# per 1,000 pop",37053,1481
North Carolina,Dare,1.677852349,"# per 1,000 pop",37055,1485
North Carolina,Davidson,0.547099159,"# per 1,000 pop",37057,1489
North Carolina,Davie,0.714745193,"# per 1,000 pop",37059,1490
North Carolina,Duplin,0.604442654,"# per 1,000 pop",37061,1492
North Carolina,Durham,0.931323065,"# per 1,000 pop",37063,1494
North Carolina,Edgecombe,0.581689903,"# per 1,000 pop",37065,1495
North Carolina,Forsyth,0.772306748,"# per 1,000 pop",37067,1496
North Carolina,Franklin,0.433041031,"# per 1,000 pop",37069,1498
North Carolina,Gaston,0.774539771,"# per 1,000 pop",37071,1499
North Carolina,Gates,0.0,"# per 1,000 pop",37073,1500
North Carolina,Graham,0.701918577,"# per 1,000 pop",37075,1502
North Carolina,Granville,0.560995512,"# per 1,000 pop",37077,1503
North Carolina,Greene,0.236473704,"# per 1,000 pop",37079,1505
North Carolina,Guilford,0.854412677,"# per 1,000 pop",37081,1506
North Carolina,Halifax,0.828979584,"# per 1,000 pop",37083,1508
North Carolina,Harnett,0.618797699,"# per 1,000 pop",37085,1509
North Carolina,Haywood,0.678942836,"# per 1,000 pop",37087,1512
North Carolina,Henderson,0.571388386,"# per 1,000 pop",37089,1514
North Carolina,Hertford,0.788512616,"# per 1,000 pop",37091,1515
North Carolina,Hoke,0.244784213,"# per 1,000 pop",37093,1517
North Carolina,Hyde,0.547845142,"# per 1,000 pop",37095,1521
North Carolina,Iredell,0.869419054,"# per 1,000 pop",37097,1525
North Carolina,Jackson,0.780732469,"# per 1,000 pop",37099,1528
North Carolina,Johnston,0.638429255,"# per 1,000 pop",37101,1530
North Carolina,Jones,0.311688312,"# per 1,000 pop",37103,1536
North Carolina,Lee,0.786663542,"# per 1,000 pop",37105,1540
North Carolina,Lenoir,0.888006686,"# per 1,000 pop",37107,1542
North Carolina,Lincoln,0.740055504,"# per 1,000 pop",37109,1545
North Carolina,McDowell,0.689057325,"# per 1,000 pop",37111,1554
North Carolina,Macon,0.990993617,"# per 1,000 pop",37113,1556
North Carolina,Madison,0.606513017,"# per 1,000 pop",37115,1560
North Carolina,Martin,0.736536545,"# per 1,000 pop",37117,1563
North Carolina,Mecklenburg,0.828574861,"# per 1,000 pop",37119,1565
North Carolina,Mitchell,0.530926467,"# per 1,000 pop",37121,1568
North Carolina,Montgomery,0.656024492,"# per 1,000 pop",37123,1573
North Carolina,Moore,0.691881919,"# per 1,000 pop",37125,1584
North Carolina,Nash,0.744617479,"# per 1,000 pop",37127,1588
North Carolina,New Hanover,1.01687019,"# per 1,000 pop",37129,1602
North Carolina,Northampton,0.347118913,"# per 1,000 pop",37131,1606
North Carolina,Onslow,0.790846987,"# per 1,000 pop",37133,1625
North Carolina,Orange,0.700657918,"# per 1,000 pop",37135,1630
North Carolina,Pamlico,1.17196656,"# per 1,000 pop",37137,1703
North Carolina,Pasquotank,0.908746687,"# per 1,000 pop",37139,1714
North Carolina,Pender,0.628215359,"# per 1,000 pop",37141,1718
North Carolina,Perquimans,0.297907202,"# per 1,000 pop",37143,1724
North Carolina,Person,0.661863911,"# per 1,000 pop",37145,1729
North Carolina,Pitt,0.928912834,"# per 1,000 pop",37147,1733
North Carolina,Polk,0.391753587,"# per 1,000 pop",37149,1738
North Carolina,Randolph,0.516727301,"# per 1,000 pop",37151,1741
North Carolina,Richmond,0.577085275,"# per 1,000 pop",37153,1744
North Carolina,Robeson,0.531779439,"# per 1,000 pop",37155,1747
North Carolina,Rockingham,0.711478891,"# per 1,000 pop",37157,1751
North Carolina,Rowan,0.594858417,"# per 1,000 pop",37159,1754
North Carolina,Rutherford,0.497700023,"# per 1,000 pop",37161,1764
North Carolina,Sampson,0.520808674,"# per 1,000 pop",37163,1769
North Carolina,Scotland,0.65248227,"# per 1,000 pop",37165,1772
North Carolina,Stanly,0.821287779,"# per 1,000 pop",37167,1775
North Carolina,Stokes,0.522978362,"# per 1,000 pop",37169,1777
North Carolina,Surry,0.805007703,"# per 1,000 pop",37171,1780
North Carolina,Swain,1.409741312,"# per 1,000 pop",37173,1784
North Carolina,Transylvania,0.567655582,"# per 1,000 pop",37175,1786
North Carolina,Tyrrell,0.495172072,"# per 1,000 pop",37177,1794
North Carolina,Union,0.560607398,"# per 1,000 pop",37179,1798
North Carolina,Vance,0.630261559,"# per 1,000 pop",37181,1801
North Carolina,Wake,0.871187245,"# per 1,000 pop",37183,1805
North Carolina,Warren,0.502790487,"# per 1,000 pop",37185,1809
North Carolina,Washington,0.741839763,"# per 1,000 pop",37187,1811
North Carolina,Watauga,0.739385201,"# per 1,000 pop",37189,1813
North Carolina,Wayne,0.650727851,"# per 1,000 pop",37191,1814
North Carolina,Wilkes,0.553661451,"# per 1,000 pop",37193,1817
North Carolina,Wilson,0.712241966,"# per 1,000 pop",37195,1819
North Carolina,Yadkin,0.397603775,"# per 1,000 pop",37197,1821
North Carolina,Yancey,0.397230734,"# per 1,000 pop",37199,1823
North Dakota,Adams,0.0,"# per 1,000 pop",38001,1826
North Dakota,Barnes,0.731997438,"# per 1,000 pop",38003,1828
North Dakota,Benson,0.0,"# per 1,000 pop",38005,1831
North Dakota,Billings,0.0,"# per 1,000 pop",38007,1833
North Dakota,Bottineau,0.455996352,"# per 1,000 pop",38009,1836
North Dakota,Bowman,1.238390093,"# per 1,000 pop",38011,1838
North Dakota,Burke,0.0,"# per 1,000 pop",38013,1841
North Dakota,Burleigh,0.61421809,"# per 1,000 pop",38015,1844
North Dakota,Cass,0.732999284,"# per 1,000 pop",38017,1848
North Dakota,Cavalier,0.524934383,"# per 1,000 pop",38019,1849
North Dakota,Dickey,0.4004004,"# per 1,000 pop",38021,2004
North Dakota,Divide,0.418585182,"# per 1,000 pop",38023,2007
North Dakota,Dunn,0.228675966,"# per 1,000 pop",38025,2013
North Dakota,Eddy,0.437062937,"# per 1,000 pop",38027,2017
North Dakota,Emmons,0.59970015,"# per 1,000 pop",38029,2021
North Dakota,Foster,0.906344411,"# per 1,000 pop",38031,2026
North Dakota,Golden Valley,0.0,"# per 1,000 pop",38033,2036
North Dakota,Grand Forks,0.779080968,"# per 1,000 pop",38035,2043
North Dakota,Grant,0.0,"# per 1,000 pop",38037,2051
North Dakota,Griggs,0.884173298,"# per 1,000 pop",38039,2056
North Dakota,Hettinger,0.0,"# per 1,000 pop",38041,2063
North Dakota,Kidder,0.0,"# per 1,000 pop",38043,2068
North Dakota,LaMoure,0.243072436,"# per 1,000 pop",38045,2074
North Dakota,Logan,0.0,"# per 1,000 pop",38047,2078
North Dakota,McHenry,0.0,"# per 1,000 pop",38049,2082
