State,County,Seniors low access to store 2015 (LACCESS_SENIORS15),Units,FIPS,FID
Kentucky,Pike,173.917062425396,Count,21195,1267
Kentucky,Powell,70.1524444571696,Count,21197,1270
Kentucky,Pulaski,1800.50115536595,Count,21199,1272
Kentucky,Robertson,287.346254534507,Count,21201,1273
Kentucky,Rockcastle,39.4075639482471,Count,21203,1276
Kentucky,Rowan,245.808316203795,Count,21205,1279
Kentucky,Russell,25.4068337413009,Count,21207,1282
Kentucky,Scott,1137.48092721005,Count,21209,1283
Kentucky,Shelby,618.834696910573,Count,21211,1285
Kentucky,Simpson,283.66523132869,Count,21213,1287
Kentucky,Spencer,nan,Count,21215,1000
Kentucky,Taylor,609.583786951605,Count,21217,1003
Kentucky,Todd,5.50572673038187,Count,21219,1006
Kentucky,Trigg,284.008145659618,Count,21221,1009
Kentucky,Trimble,89.5348282371124,Count,21223,1012
Kentucky,Union,76.9813738586381,Count,21225,1016
Kentucky,Warren,1372.70339130393,Count,21227,1019
Kentucky,Washington,250.680326534689,Count,21229,1023
Kentucky,Wayne,419.054474477861,Count,21231,1027
Kentucky,Webster,48.2304975413799,Count,21233,1029
Kentucky,Whitley,668.525198098621,Count,21235,1034
Kentucky,Wolfe,21.1934785183694,Count,21237,1037
Kentucky,Woodford,928.99746193079,Count,21239,1042
Louisiana,Acadia,140.55946427023,Count,22001,1046
Louisiana,Allen,865.982279390021,Count,22003,1051
Louisiana,Ascension,2804.59835478826,Count,22005,1055
Louisiana,Assumption,1243.0353296773,Count,22007,1060
Louisiana,Avoyelles,1028.00770988757,Count,22009,1062
Louisiana,Beauregard,1713.53410719603,Count,22011,1066
Louisiana,Bienville,637.37264986029,Count,22013,1069
Louisiana,Bossier,2592.77467842498,Count,22015,1076
Louisiana,Caddo,11574.5721242471,Count,22017,1079
Louisiana,Calcasieu,4414.53194784906,Count,22019,1081
Louisiana,Caldwell,175.642464604913,Count,22021,1084
Louisiana,Cameron,230.905892578354,Count,22023,1089
Louisiana,Catahoula,340.142779791202,Count,22025,1093
Louisiana,Claiborne,340.785549091467,Count,22027,1095
Louisiana,Concordia,829.165624164807,Count,22029,1098
Louisiana,De Soto,875.284104651507,Count,22031,1103
Louisiana,East Baton Rouge,10614.7324021444,Count,22033,1108
Louisiana,East Carroll,246.307074598754,Count,22035,1111
Louisiana,East Feliciana,165.029377997196,Count,22037,1115
Louisiana,Evangeline,1205.75840264121,Count,22039,1118
Louisiana,Franklin,383.220678658476,Count,22041,1123
Louisiana,Grant,666.550935140986,Count,22043,1127
Louisiana,Iberia,1792.35780593612,Count,22045,1133
Louisiana,Iberville,470.127477834945,Count,22047,1134
Louisiana,Jackson,696.508762781244,Count,22049,1138
Louisiana,Jefferson,5648.76356290786,Count,22051,1147
Louisiana,Jefferson Davis,338.110569510578,Count,22053,1155
Louisiana,Lafayette,4066.58173200671,Count,22055,1161
Louisiana,Lafourche,2888.86238414028,Count,22057,1280
Louisiana,La Salle,308.767771192646,Count,22059,1289
Louisiana,Lincoln,1465.09705572452,Count,22061,1291
Louisiana,Livingston,1828.0746072871,Count,22063,1295
Louisiana,Madison,159.551711385077,Count,22065,1297
Louisiana,Morehouse,1089.75707797326,Count,22067,1299
Louisiana,Natchitoches,1559.57625494986,Count,22069,1301
Louisiana,Orleans,5971.84039905227,Count,22071,1304
Louisiana,Ouachita,5197.37435006165,Count,22073,1306
Louisiana,Plaquemines,803.451590787158,Count,22075,1427
Louisiana,Pointe Coupee,412.768188671081,Count,22077,1431
Louisiana,Rapides,5954.14425193042,Count,22079,1434
Louisiana,Red River,348.218742800133,Count,22081,1436
Louisiana,Richland,277.974091861293,Count,22083,1439
Louisiana,Sabine,1158.67962933224,Count,22085,1441
Louisiana,St. Bernard,1466.54406409964,Count,22087,1463
Louisiana,St. Charles,2955.2586138903,Count,22089,1466
Louisiana,St. Helena,120.637424895115,Count,22091,1467
Louisiana,St. James,850.957536671311,Count,22093,1468
Louisiana,St. John the Baptist,1417.28655173247,Count,22095,1469
Louisiana,St. Landry,2044.54591550786,Count,22097,1471
Louisiana,St. Martin,285.916814166852,Count,22099,1473
Louisiana,St. Mary,2361.17833666336,Count,22101,1474
Louisiana,St. Tammany,7036.40497480981,Count,22103,1475
Louisiana,Tangipahoa,3268.44816439574,Count,22105,1476
Louisiana,Tensas,230.832812736093,Count,22107,1479
Louisiana,Terrebonne,3950.03124103466,Count,22109,1501
Louisiana,Union,700.586736635993,Count,22111,1507
Louisiana,Vermilion,605.192836600576,Count,22113,1510
Louisiana,Vernon,2019.26507295685,Count,22115,1513
Louisiana,Washington,742.604351449789,Count,22117,1516
Louisiana,Webster,1683.30803885334,Count,22119,1518
Louisiana,West Baton Rouge,574.273610383694,Count,22121,1520
Louisiana,West Carroll,92.8380274136262,Count,22123,1522
Louisiana,West Feliciana,364.435583050939,Count,22125,1524
Louisiana,Winn,714.869040048006,Count,22127,1529
Maine,Androscoggin,2274.17184171724,Count,23001,1532
Maine,Aroostook,1694.80958509835,Count,23003,1535
Maine,Cumberland,9515.52473967587,Count,23005,1608
Maine,Franklin,192.675639927492,Count,23007,1619
Maine,Hancock,297.627315497476,Count,23009,1748
Maine,Kennebec,1733.80739584097,Count,23011,1755
Maine,Knox,1136.26431060187,Count,23013,1774
Maine,Lincoln,209.139714705432,Count,23015,1835
Maine,Oxford,737.189014969978,Count,23017,1842
Maine,Penobscot,3139.37834115776,Count,23019,1846
Maine,Piscataquis,204.395149730515,Count,23021,1851
Maine,Sagadahoc,713.646078133719,Count,23023,1855
Maine,Somerset,1452.78097831755,Count,23025,1860
Maine,Waldo,448.810677074761,Count,23027,1865
Maine,Washington,748.509758438762,Count,23029,1884
Maine,York,5870.79784040098,Count,23031,1901
Maryland,Allegany,4055.11262142296,Count,24001,1905
Maryland,Anne Arundel,23443.7816926629,Count,24003,1925
Maryland,Baltimore County,20265.0164894929,Count,24005,1939
Maryland,Calvert,2668.48840258632,Count,24009,1946
Maryland,Caroline,272.541437115986,Count,24011,1949
Maryland,Carroll,5575.00680464502,Count,24013,1955
Maryland,Cecil,2753.25966629563,Count,24015,1963
Maryland,Charles,3554.08854344454,Count,24017,1294
Maryland,Dorchester,1381.38207930473,Count,24019,1346
Maryland,Frederick,5305.64377114236,Count,24021,1357
Maryland,Garrett,171.881802698736,Count,24023,1361
Maryland,Harford,5917.40242426587,Count,24025,1372
Maryland,Howard,4890.78185000091,Count,24027,1379
Maryland,Kent,0.643072751758154,Count,24029,1394
Maryland,Montgomery,23746.3194730296,Count,24031,1398
Maryland,Prince George's,19743.9259673362,Count,24033,1403
Maryland,Queen Anne's,1351.19306282751,Count,24035,1413
Maryland,St. Mary's,1779.06425226988,Count,24037,1421
Maryland,Somerset,496.323003507487,Count,24039,1430
Maryland,Talbot,759.363188386652,Count,24041,1438
Maryland,Washington,4968.2428667565,Count,24043,1445
Maryland,Wicomico,3929.01292315228,Count,24045,1446
Maryland,Worcester,2968.91010468816,Count,24047,1456
Maryland,Baltimore County,1417.00874105872,Count,24510,1939
Massachusetts,Barnstable,24762.3445026225,Count,25001,1478
Massachusetts,Berkshire,6208.65744000153,Count,25003,1480
Massachusetts,Bristol,21607.2446038025,Count,25005,1486
Massachusetts,Dukes,206.445799003555,Count,25007,1491
Massachusetts,Essex,32048.4352425015,Count,25009,1519
Massachusetts,Franklin,1501.33377216316,Count,25011,1523
Massachusetts,Hampden,17452.94219773,Count,25013,1526
Massachusetts,Hampshire,7362.89836328225,Count,25015,1527
Massachusetts,Middlesex,50145.9600857732,Count,25017,1533
Massachusetts,Nantucket,72.7970662248845,Count,25019,1537
Massachusetts,Norfolk,29005.7212423005,Count,25021,1543
Massachusetts,Plymouth,28188.3601008148,Count,25023,1569
Massachusetts,Suffolk,840.495264858058,Count,25025,1585
Massachusetts,Worcester,30416.0183723224,Count,25027,1599
Michigan,Alcona,400.619975483729,Count,26001,1603
Michigan,Alger,796.22916884794,Count,26003,1609
Michigan,Allegan,622.162269505054,Count,26005,1611
Michigan,Alpena,359.882169506131,Count,26007,1614
Michigan,Antrim,4.66377372815623,Count,26009,1617
Michigan,Arenac,1142.56954478793,Count,26011,1621
Michigan,Baraga,390.816237909345,Count,26013,1624
Michigan,Barry,275.886106024285,Count,26015,1627
Michigan,Bay,4050.56077440448,Count,26017,1631
Michigan,Benzie,nan,Count,26019,1634
Michigan,Berrien,6339.91555894328,Count,26021,1635
Michigan,Branch,261.59243412895,Count,26023,1640
Michigan,Calhoun,4803.22055569748,Count,26025,1641
Michigan,Cass,739.983546912241,Count,26027,1644
Michigan,Charlevoix,221.728174408241,Count,26029,1648
Michigan,Cheboygan,572.567471159499,Count,26031,1649
Michigan,Chippewa,1396.32437931535,Count,26033,1660
Michigan,Clare,146.913333563843,Count,26035,1665
Michigan,Clinton,1931.64686558023,Count,26037,1669
Michigan,Crawford,573.361834525169,Count,26039,1672
Michigan,Delta,1973.70504470075,Count,26041,1675
Michigan,Dickinson,1730.07224371584,Count,26043,1677
Michigan,Eaton,3699.32309530597,Count,26045,1678
Michigan,Emmet,548.884451479177,Count,26047,1686
Michigan,Genesee,18342.0870744574,Count,26049,1688
Michigan,Gladwin,41.594755575972,Count,26051,1691
Michigan,Gogebic,288.434057733657,Count,26053,1693
Michigan,Grand Traverse,2284.60799142659,Count,26055,1697
Michigan,Gratiot,1419.80586825886,Count,26057,1700
Michigan,Hillsdale,659.117375579946,Count,26059,1701
Michigan,Houghton,632.957525078288,Count,26061,1705
Michigan,Huron,2091.65009203912,Count,26063,1708
Michigan,Ingham,7942.83280822553,Count,26065,1710
Michigan,Ionia,490.614880923308,Count,26067,1713
Michigan,Iosco,1496.42406935491,Count,26069,1715
Michigan,Iron,322.074390754955,Count,26071,1716
Michigan,Isabella,438.439493894315,Count,26073,1717
Michigan,Jackson,5082.33486516144,Count,26075,1719
Michigan,Kalamazoo,7593.81519287173,Count,26077,1720
Michigan,Kalkaska,307.173790230346,Count,26079,1722
Michigan,Kent,16022.205788963,Count,26081,1726
Michigan,Keweenaw,231.888799137392,Count,26083,1743
Michigan,Lake,411.127372764396,Count,26085,1749
Michigan,Lapeer,1352.56049945,Count,26087,1752
Michigan,Leelanau,125.837171182036,Count,26089,1765
Michigan,Lenawee,2582.08375811849,Count,26091,1768
Michigan,Livingston,6755.9093431749,Count,26093,1770
Michigan,Luce,238.614692380656,Count,26095,1773
Michigan,Mackinac,895.864653739826,Count,26097,1779
Michigan,Macomb,23683.3323228601,Count,26099,1785
Michigan,Manistee,403.907266338822,Count,26101,1787
Michigan,Marquette,2021.50726339904,Count,26103,1793
Michigan,Mason,376.080080483424,Count,26105,1797
Michigan,Mecosta,873.301684888227,Count,26107,1800
Michigan,Menominee,2027.27006712602,Count,26109,1802
Michigan,Midland,2246.87776117524,Count,26111,1806
Michigan,Missaukee,152.810345597624,Count,26113,1810
Michigan,Monroe,3646.61869179446,Count,26115,1812
Michigan,Montcalm,628.253811254354,Count,26117,1815
Michigan,Montmorency,161.694168328212,Count,26119,1816
Michigan,Muskegon,7920.83200231835,Count,26121,1818
Michigan,Newaygo,539.114190925176,Count,26123,1820
Michigan,Oakland,46943.6573252013,Count,26125,1824
Michigan,Oceana,168.526697982557,Count,26127,1825
Michigan,Ogemaw,7.07943521806737,Count,26129,1827
Michigan,Ontonagon,624.900997201966,Count,26131,1829
Michigan,Osceola,575.396382536543,Count,26133,1830
Michigan,Oscoda,44.2960999244133,Count,26135,1832
Michigan,Otsego,550.333430993671,Count,26137,1834
Michigan,Ottawa,9380.76309525765,Count,26139,1837
Michigan,Presque Isle,1144.85322176555,Count,26141,1840
Michigan,Roscommon,1452.93350767336,Count,26143,1843
Michigan,Saginaw,7222.44774865693,Count,26145,1845
Michigan,St. Clair,8368.90147734073,Count,26147,1854
Michigan,St. Joseph,1168.5765687288,Count,26149,1857
Michigan,Sanilac,640.711538499618,Count,26151,1858
Michigan,Schoolcraft,516.686713334128,Count,26153,1861
Michigan,Shiawassee,1425.97526601513,Count,26155,1863
Michigan,Tuscola,371.539991863793,Count,26157,1866
Michigan,Van Buren,473.014364487492,Count,26159,1867
Michigan,Washtenaw,7645.95156881668,Count,26161,1869
Michigan,Wayne,31505.295559733,Count,26163,1871
Michigan,Wexford,607.77732560635,Count,26165,1873
Minnesota,Aitkin,1377.68894481732,Count,27001,1875
Minnesota,Anoka,10041.5877906253,Count,27003,1877
Minnesota,Becker,1756.3863502325,Count,27005,1878
Minnesota,Beltrami,1154.49437402862,Count,27007,1880
Minnesota,Benton,1105.08334312294,Count,27009,1881
Minnesota,Big Stone,527.164350795183,Count,27011,1882
Minnesota,Blue Earth,1739.80611040016,Count,27013,1886
Minnesota,Brown,1138.8415554492,Count,27015,1892
Minnesota,Carlton,1494.59797666466,Count,27017,1893
Minnesota,Carver,1335.58197705483,Count,27019,1894
Minnesota,Cass,706.052208998036,Count,27021,1895
Minnesota,Chippewa,163.364827364247,Count,27023,1896
Minnesota,Chisago,883.694642423261,Count,27025,1897
Minnesota,Clay,815.95143573344,Count,27027,1898
Minnesota,Clearwater,704.934160299246,Count,27029,1899
Minnesota,Cook,280.760616489091,Count,27031,1900
Minnesota,Cottonwood,847.236849482199,Count,27033,1902
Minnesota,Crow Wing,642.343612427823,Count,27035,1903
Minnesota,Dakota,10681.1560636357,Count,27037,1904
Minnesota,Dodge,186.587305729486,Count,27039,1906
Minnesota,Douglas,1905.33790874297,Count,27041,1907
Minnesota,Faribault,465.159939330685,Count,27043,1908
Minnesota,Fillmore,71.178323295273,Count,27045,1909
Minnesota,Freeborn,1782.6201300036,Count,27047,1910
Minnesota,Goodhue,1521.2935107341,Count,27049,1911
Minnesota,Grant,611.886501564109,Count,27051,1912
Minnesota,Hennepin,38064.4590509731,Count,27053,1913
Minnesota,Houston,239.625796816654,Count,27055,1914
Minnesota,Hubbard,898.213884225489,Count,27057,1915
Minnesota,Isanti,480.164127063017,Count,27059,1916
Minnesota,Itasca,1517.7230614355,Count,27061,1917
Minnesota,Jackson,279.061895289477,Count,27063,1918
Minnesota,Kanabec,181.002927777765,Count,27065,1919
Minnesota,Kandiyohi,1867.11430780331,Count,27067,1920
Minnesota,Kittson,737.753681507471,Count,27069,1921
Minnesota,Koochiching,1136.53492279247,Count,27071,1922
Minnesota,Lac qui Parle,177.358599241189,Count,27073,1923
Minnesota,Lake,196.283167810643,Count,27075,1926
Minnesota,Lake of the Woods,325.724321485674,Count,27077,1927
Minnesota,Le Sueur,189.199150894769,Count,27079,1929
Minnesota,Lincoln,125.872686997817,Count,27081,1931
Minnesota,Lyon,1045.39321539741,Count,27083,1932
Minnesota,McLeod,1347.84552228807,Count,27085,1934
Minnesota,Mahnomen,229.184975584654,Count,27087,1936
Minnesota,Marshall,1127.06629295373,Count,27089,1937
Minnesota,Martin,2150.50948829514,Count,27091,1940
Minnesota,Meeker,775.437892450252,Count,27093,1941
Minnesota,Mille Lacs,52.7266065818258,Count,27095,1943
Minnesota,Morrison,1687.78394378974,Count,27097,1944
Minnesota,Mower,1152.34407643576,Count,27099,1945
Minnesota,Murray,202.12071276855,Count,27101,1947
Minnesota,Nicollet,1185.27372865874,Count,27103,1948
Minnesota,Nobles,1253.4811155233,Count,27105,1950
Minnesota,Norman,435.093987781523,Count,27107,1951
Minnesota,Olmsted,3320.77329048296,Count,27109,1953
Minnesota,Otter Tail,2637.51894334438,Count,27111,1954
Minnesota,Pennington,311.201400787024,Count,27113,1956
Minnesota,Pine,546.673294176604,Count,27115,1957
Minnesota,Pipestone,678.725331065637,Count,27117,1958
Minnesota,Polk,2078.11363105507,Count,27119,1959
Minnesota,Pope,265.318964626368,Count,27121,1961
Minnesota,Ramsey,15045.8146245515,Count,27123,1964
Minnesota,Red Lake,691.54051486803,Count,27125,1966
Minnesota,Redwood,1440.00241346878,Count,27127,1969
Minnesota,Renville,1080.01386778017,Count,27129,1971
Minnesota,Rice,1675.45127426347,Count,27131,1973
Minnesota,Rock,316.622719198842,Count,27133,1974
Minnesota,Roseau,808.154278353676,Count,27135,1976
Minnesota,St. Louis,8252.51253669341,Count,27137,1978
Minnesota,Scott,2258.2051276278,Count,27139,1979
Minnesota,Sherburne,1680.2941875428,Count,27141,1980
Minnesota,Sibley,38.0311620882276,Count,27143,1982
Minnesota,Stearns,3011.6465869511,Count,27145,1984
Minnesota,Steele,809.38860013376,Count,27147,1985
Minnesota,Stevens,297.444953860639,Count,27149,1987
Minnesota,Swift,406.092918713749,Count,27151,1988
Minnesota,Todd,1576.62983286508,Count,27153,1989
Minnesota,Traverse,329.364146081498,Count,27155,1990
Minnesota,Wabasha,316.883250661136,Count,27157,1991
Minnesota,Wadena,776.384317504306,Count,27159,1992
Minnesota,Waseca,911.735540619876,Count,27161,1993
Minnesota,Washington,9473.84034817153,Count,27163,1994
Minnesota,Watonwan,128.221858541371,Count,27165,1996
Minnesota,Wilkin,289.252853343299,Count,27167,1997
Minnesota,Winona,1027.41739893542,Count,27169,1998
Minnesota,Wright,1200.94776214466,Count,27171,1999
Minnesota,Yellow Medicine,619.551626960368,Count,27173,1531
Mississippi,Adams,1168.98845053189,Count,28001,1534
Mississippi,Alcorn,728.338129067415,Count,28003,1538
Mississippi,Amite,415.156638074658,Count,28005,1539
Mississippi,Attala,614.238447142364,Count,28007,1541
Mississippi,Benton,411.977454963817,Count,28009,1544
Mississippi,Bolivar,1625.08669170328,Count,28011,1547
Mississippi,Calhoun,296.790441418567,Count,28013,1548
Mississippi,Carroll,743.480361305245,Count,28015,1549
Mississippi,Chickasaw,84.255902040235,Count,28017,1550
Mississippi,Choctaw,37.7841834820993,Count,28019,1552
Mississippi,Claiborne,202.344676248922,Count,28021,1555
Mississippi,Clarke,391.265513782891,Count,28023,1557
Mississippi,Clay,829.506864260356,Count,28025,1559
Mississippi,Coahoma,890.265823611332,Count,28027,1562
Mississippi,Copiah,906.578576233925,Count,28029,1564
Mississippi,Covington,nan,Count,28031,1567
Mississippi,DeSoto,4345.63615295252,Count,28033,1571
Mississippi,Forrest,990.735809775154,Count,28035,1572
Mississippi,Franklin,378.099016611144,Count,28037,1575
Mississippi,George,257.255352698073,Count,28039,1577
Mississippi,Greene,82.4670856997432,Count,28041,1579
Mississippi,Grenada,566.115019254891,Count,28043,1581
Mississippi,Hancock,2196.50571633927,Count,28045,1583
Mississippi,Harrison,7685.31358792556,Count,28047,1587
Mississippi,Hinds,7169.97322539674,Count,28049,1591
Mississippi,Holmes,973.467681733124,Count,28051,1593
Mississippi,Humphreys,315.147071389678,Count,28053,1596
Mississippi,Issaquena,95.4786204574123,Count,28055,1598
Mississippi,Itawamba,383.00662385904,Count,28057,1601
Mississippi,Jackson,5419.77244442465,Count,28059,1605
Mississippi,Jasper,366.08523045155,Count,28061,1607
Mississippi,Jefferson,142.017374983378,Count,28063,1610
Mississippi,Jefferson Davis,309.922635216095,Count,28065,1612
Mississippi,Jones,725.778022246873,Count,28067,1615
Mississippi,Kemper,752.132102334575,Count,28069,1616
Mississippi,Lafayette,1966.41913360576,Count,28071,1620
Mississippi,Lamar,790.791924699245,Count,28073,1623
Mississippi,Lauderdale,2630.66860129616,Count,28075,1628
Mississippi,Lawrence,304.150875113946,Count,28077,1632
Mississippi,Leake,611.526765519116,Count,28079,1636
Mississippi,Lee,2332.91215906066,Count,28081,1638
Mississippi,Leflore,1607.43928584517,Count,28083,1643
Mississippi,Lincoln,920.361025871194,Count,28085,1645
Mississippi,Lowndes,1151.92324113801,Count,28087,1647
Mississippi,Madison,2235.0303812274,Count,28089,1651
Mississippi,Marion,1261.06713655571,Count,28091,1653
Mississippi,Marshall,850.2634588792,Count,28093,1655
Mississippi,Monroe,346.216222945422,Count,28095,1656
Mississippi,Montgomery,321.89164935011,Count,28097,1658
Mississippi,Neshoba,263.996562814134,Count,28099,1661
Mississippi,Newton,433.344074764105,Count,28101,1663
Mississippi,Noxubee,306.385830883756,Count,28103,1666
Mississippi,Oktibbeha,1151.80347119019,Count,28105,1668
Mississippi,Panola,815.89282413237,Count,28107,1671
Mississippi,Pearl River,1236.20688576283,Count,28109,1676
Mississippi,Perry,176.412510038533,Count,28111,1679
Mississippi,Pike,598.991243867638,Count,28113,1680
Mississippi,Pontotoc,490.371295437719,Count,28115,1682
Mississippi,Prentiss,265.377042875562,Count,28117,1684
Mississippi,Quitman,263.051894252832,Count,28119,1685
Mississippi,Rankin,4348.77446648357,Count,28121,1690
Mississippi,Scott,413.773916495148,Count,28123,1692
Mississippi,Sharkey,176.541521182619,Count,28125,1695
Mississippi,Simpson,412.960884111517,Count,28127,1698
Mississippi,Smith,413.298662843169,Count,28129,1709
Mississippi,Stone,422.493055523591,Count,28131,1712
Mississippi,Sunflower,614.733687836898,Count,28133,1721
Mississippi,Tallahatchie,719.017356270827,Count,28135,1725
Mississippi,Tate,952.217956568296,Count,28137,1727
Mississippi,Tippah,353.668543130053,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,143.596076113608,Count,28143,1735
Mississippi,Union,462.933123132209,Count,28145,1737
Mississippi,Walthall,270.67145798281,Count,28147,1740
Mississippi,Warren,1382.79735205688,Count,28149,1746
Mississippi,Washington,1745.59209368168,Count,28151,1750
Mississippi,Wayne,59.6695854540242,Count,28153,1753
Mississippi,Webster,210.063086747583,Count,28155,1756
Mississippi,Wilkinson,261.622084874274,Count,28157,1757
Mississippi,Winston,418.86631355451,Count,28159,1758
Mississippi,Yalobusha,194.09591733847,Count,28161,1759
Mississippi,Yazoo,1036.02079917792,Count,28163,1760
Missouri,Adair,629.814933976129,Count,29001,1761
Missouri,Andrew,266.764250773176,Count,29003,1762
Missouri,Atchison,152.699269317117,Count,29005,1763
Missouri,Audrain,551.608170636167,Count,29007,1766
Missouri,Barry,636.319404487207,Count,29009,1767
Missouri,Barton,504.398259516239,Count,29011,1771
Missouri,Bates,150.811543230711,Count,29013,1776
Missouri,Benton,513.994494912538,Count,29015,1778
Missouri,Bollinger,583.246621342737,Count,29017,1781
Missouri,Boone,3646.53179759174,Count,29019,1783
Missouri,Buchanan,3059.51302638425,Count,29021,1789
Missouri,Butler,1139.80579471819,Count,29023,1792
Missouri,Caldwell,310.205922222224,Count,29025,1795
Missouri,Callaway,922.455837340995,Count,29027,1799
Missouri,Camden,916.939686704032,Count,29029,1803
Missouri,Cape Girardeau,2786.93820855786,Count,29031,1808
Missouri,Carroll,328.887979338952,Count,29033,1822
Missouri,Carter,451.109505517018,Count,29035,1001
Missouri,Cass,3847.82978577273,Count,29037,1004
Missouri,Cedar,334.567871227269,Count,29039,1007
Missouri,Chariton,195.786258370867,Count,29041,1011
Missouri,Christian,1624.46565432988,Count,29043,1014
Missouri,Clark,207.910404712034,Count,29045,1015
Missouri,Clay,5962.07627763729,Count,29047,1018
Missouri,Clinton,256.024114962515,Count,29049,1021
Missouri,Cole,2223.56422003545,Count,29051,1022
Missouri,Cooper,782.54393532529,Count,29053,1025
Missouri,Crawford,229.92434193985,Count,29055,1028
Missouri,Dade,151.185002916608,Count,29057,1030
Missouri,Dallas,345.9721400361,Count,29059,1032
Missouri,Daviess,307.882575673589,Count,29061,1036
Missouri,DeKalb,800.236651512227,Count,29063,1038
Missouri,Dent,635.70732572101,Count,29065,1040
Missouri,Douglas,695.887048856103,Count,29067,1043
Missouri,Dunklin,1072.28179406753,Count,29069,1045
Missouri,Franklin,1640.25550713947,Count,29071,1047
Missouri,Gasconade,86.9456126938239,Count,29073,1049
Missouri,Gentry,61.0384080225847,Count,29075,1052
Missouri,Greene,6759.32536435247,Count,29077,1054
Missouri,Grundy,638.394005103072,Count,29079,1057
Missouri,Harrison,525.168908596068,Count,29081,1058
Missouri,Henry,1306.87580817383,Count,29083,1061
Missouri,Hickory,339.730061705205,Count,29085,1063
Missouri,Holt,1039.78285433023,Count,29087,1065
Missouri,Howard,327.810483082319,Count,29089,1068
Missouri,Howell,1211.31389505847,Count,29091,1070
Missouri,Iron,355.595523869952,Count,29093,1072
Missouri,Jackson,16826.0721345404,Count,29095,1074
Missouri,Jasper,4662.38798786117,Count,29097,1078
Missouri,Jefferson,6753.64335446717,Count,29099,1082
Missouri,Johnson,807.692500308018,Count,29101,1087
Missouri,Knox,156.258396979028,Count,29103,1091
Missouri,Laclede,1222.97646244405,Count,29105,1096
Missouri,Lafayette,872.407063159888,Count,29107,1099
Missouri,Lawrence,666.554164578596,Count,29109,1101
Missouri,Lewis,741.696807795023,Count,29111,1104
Missouri,Lincoln,596.229488929362,Count,29113,1106
Missouri,Linn,648.296037487467,Count,29115,1109
Missouri,Livingston,432.138731513931,Count,29117,1112
Missouri,McDonald,228.905326051955,Count,29119,1113
Missouri,Macon,557.209749479906,Count,29121,1116
Missouri,Madison,308.751944606856,Count,29123,1117
Missouri,Maries,102.897725101024,Count,29125,1120
Missouri,Marion,681.117621916788,Count,29127,1122
Missouri,Mercer,757.752204692509,Count,29129,1125
Missouri,Miller,274.081857071176,Count,29131,1128
Missouri,Mississippi,4.82802709290991,Count,29133,1131
Missouri,Moniteau,118.00281132024,Count,29135,1135
Missouri,Monroe,241.491045234956,Count,29137,1139
Missouri,Montgomery,268.615018530631,Count,29139,1142
Missouri,Morgan,132.040951057985,Count,29141,1146
Missouri,New Madrid,84.3891941521069,Count,29143,1149
Missouri,Newton,1347.55480792487,Count,29145,1152
Missouri,Nodaway,1282.34627889398,Count,29147,1156
Missouri,Oregon,407.332631832328,Count,29149,1158
Missouri,Osage,237.475932024819,Count,29151,1164
Missouri,Ozark,1267.4438693518,Count,29153,1168
Missouri,Pemiscot,136.468950452749,Count,29155,1170
Missouri,Perry,568.366677856945,Count,29157,1172
Missouri,Pettis,1079.11333649593,Count,29159,1174
Missouri,Phelps,754.450203859436,Count,29161,1176
Missouri,Pike,768.01744439616,Count,29163,1179
Missouri,Platte,3124.41100898543,Count,29165,1181
Missouri,Polk,403.395346727692,Count,29167,1183
Missouri,Pulaski,398.051462030884,Count,29169,1185
Missouri,Putnam,281.102893542176,Count,29171,1188
Missouri,Ralls,167.825010353647,Count,29173,1191
Missouri,Randolph,579.801177976779,Count,29175,1194
Missouri,Ray,638.539107132711,Count,29177,1197
Missouri,Reynolds,600.34299264939,Count,29179,1200
Missouri,Ripley,557.480586166195,Count,29181,1203
Missouri,St. Charles,14684.4208091693,Count,29183,1205
Missouri,St. Clair,234.60062062635,Count,29185,1208
Missouri,Ste. Genevieve,483.154956569893,Count,29186,1209
Missouri,St. Francois,1134.6061206738,Count,29187,1212
Missouri,St. Louis County,37339.1197026309,Count,29189,1216
Missouri,Saline,923.523644271722,Count,29195,1218
Missouri,Schuyler,725.654424953579,Count,29197,1221
Missouri,Scotland,86.0228115950592,Count,29199,1224
Missouri,Scott,1157.58833750209,Count,29201,1227
Missouri,Shannon,276.3718407921,Count,29203,1229
Missouri,Shelby,453.483051963191,Count,29205,1232
Missouri,Stoddard,255.822968864568,Count,29207,1236
Missouri,Stone,64.7189643825259,Count,29209,1237
Missouri,Sullivan,331.709312296542,Count,29211,1240
Missouri,Taney,2879.90612313231,Count,29213,1242
Missouri,Texas,803.196312811897,Count,29215,1245
Missouri,Vernon,1173.77913006454,Count,29217,1248
Missouri,Warren,132.017356002245,Count,29219,1251
Missouri,Washington,503.911616648373,Count,29221,1253
Missouri,Wayne,958.763985018522,Count,29223,1256
Missouri,Webster,428.285068373458,Count,29225,1258
Missouri,Worth,70.269297063898,Count,29227,1261
Missouri,Wright,425.629776356059,Count,29229,1263
Missouri,St. Louis County,2533.62687654434,Count,29510,1216
Montana,Beaverhead,441.588214896916,Count,30001,1269
Montana,Big Horn,492.081554448105,Count,30003,1274
Montana,Blaine,230.529079778985,Count,30005,1124
Montana,Broadwater,186.381310585018,Count,30007,1132
Montana,Carbon,618.376529073563,Count,30009,1137
