State,County,Black low access to store 2015 (LACCESS_BLACK15),Units,FIPS,FID
Kentucky,Pike,9.97516257921234,Count,21195,1267
Kentucky,Powell,1.41200697422028,Count,21197,1270
Kentucky,Pulaski,101.009104329474,Count,21199,1272
Kentucky,Robertson,3.68494037853088,Count,21201,1273
Kentucky,Rockcastle,0.061994306743145,Count,21203,1276
Kentucky,Rowan,45.7022042846656,Count,21205,1279
Kentucky,Russell,3.36989823171098,Count,21207,1282
Kentucky,Scott,659.118911855509,Count,21209,1283
Kentucky,Shelby,266.336863684432,Count,21211,1285
Kentucky,Simpson,198.440746620996,Count,21213,1287
Kentucky,Spencer,nan,Count,21215,1000
Kentucky,Taylor,215.295316852673,Count,21217,1003
Kentucky,Todd,0.0,Count,21219,1006
Kentucky,Trigg,261.819384839436,Count,21221,1009
Kentucky,Trimble,0.399224860868344,Count,21223,1012
Kentucky,Union,276.911212115083,Count,21225,1016
Kentucky,Warren,1766.37884980702,Count,21227,1019
Kentucky,Washington,1.88244307104378,Count,21229,1023
Kentucky,Wayne,27.9179752805658,Count,21231,1027
Kentucky,Webster,4.10697361041093,Count,21233,1029
Kentucky,Whitley,9.84297663551115,Count,21235,1034
Kentucky,Wolfe,0.505030783795519,Count,21237,1037
Kentucky,Woodford,548.924993217201,Count,21239,1042
Louisiana,Acadia,58.2688831118867,Count,22001,1046
Louisiana,Allen,1532.61770055325,Count,22003,1051
Louisiana,Ascension,5158.63460517859,Count,22005,1055
Louisiana,Assumption,2660.03270245369,Count,22007,1060
Louisiana,Avoyelles,3440.73111158781,Count,22009,1062
Louisiana,Beauregard,554.692461795715,Count,22011,1066
Louisiana,Bienville,1602.13860728148,Count,22013,1069
Louisiana,Bossier,5247.62529871178,Count,22015,1076
Louisiana,Caddo,44525.1072348832,Count,22017,1079
Louisiana,Calcasieu,15673.7676401432,Count,22019,1081
Louisiana,Caldwell,145.03147086648,Count,22021,1084
Louisiana,Cameron,38.0747150934517,Count,22023,1089
Louisiana,Catahoula,553.913474949416,Count,22025,1093
Louisiana,Claiborne,1192.62210181225,Count,22027,1095
Louisiana,Concordia,1658.76162499991,Count,22029,1098
Louisiana,De Soto,1987.22570144205,Count,22031,1103
Louisiana,East Baton Rouge,58746.603141201,Count,22033,1108
Louisiana,East Carroll,849.703067943284,Count,22035,1111
Louisiana,East Feliciana,1226.94931170523,Count,22037,1115
Louisiana,Evangeline,3404.40085772133,Count,22039,1118
Louisiana,Franklin,413.059790022829,Count,22041,1123
Louisiana,Grant,204.022967717957,Count,22043,1127
Louisiana,Iberia,3386.03569398568,Count,22045,1133
Louisiana,Iberville,2836.23850167167,Count,22047,1134
Louisiana,Jackson,1105.31739589998,Count,22049,1138
Louisiana,Jefferson,18749.7969440457,Count,22051,1147
Louisiana,Jefferson Davis,759.734349664745,Count,22053,1155
Louisiana,Lafayette,11599.5099595363,Count,22055,1161
Louisiana,Lafourche,3745.37317618287,Count,22057,1280
Louisiana,La Salle,237.290811513201,Count,22059,1289
Louisiana,Lincoln,8972.1592154578,Count,22061,1291
Louisiana,Livingston,1153.74530387294,Count,22063,1295
Louisiana,Madison,464.235678117258,Count,22065,1297
Louisiana,Morehouse,4014.00105416231,Count,22067,1299
Louisiana,Natchitoches,3110.4069476525,Count,22069,1301
Louisiana,Orleans,47178.1262158504,Count,22071,1304
Louisiana,Ouachita,16898.5222971388,Count,22073,1306
Louisiana,Plaquemines,1690.64512665917,Count,22075,1427
Louisiana,Pointe Coupee,1157.55858923946,Count,22077,1431
Louisiana,Rapides,13560.8021147668,Count,22079,1434
Louisiana,Red River,788.275903656609,Count,22081,1436
Louisiana,Richland,1396.97882896233,Count,22083,1439
Louisiana,Sabine,1235.82764121888,Count,22085,1441
Louisiana,St. Bernard,3950.33849025664,Count,22087,1463
Louisiana,St. Charles,9104.13910791317,Count,22089,1466
Louisiana,St. Helena,308.527915486622,Count,22091,1467
Louisiana,St. James,2982.5913131854,Count,22093,1468
Louisiana,St. John the Baptist,10446.6086663193,Count,22095,1469
Louisiana,St. Landry,6475.70089553874,Count,22097,1471
Louisiana,St. Martin,708.552670461504,Count,22099,1473
Louisiana,St. Mary,4803.14081254894,Count,22101,1474
Louisiana,St. Tammany,7558.83876252683,Count,22103,1475
Louisiana,Tangipahoa,11277.9871130877,Count,22105,1476
Louisiana,Tensas,819.643686563909,Count,22107,1479
Louisiana,Terrebonne,7588.99434909791,Count,22109,1501
Louisiana,Union,1408.23457796974,Count,22111,1507
Louisiana,Vermilion,168.359261111975,Count,22113,1510
Louisiana,Vernon,3728.42731269019,Count,22115,1513
Louisiana,Washington,1368.28568070747,Count,22117,1516
Louisiana,Webster,4982.86153387788,Count,22119,1518
Louisiana,West Baton Rouge,1128.89642267942,Count,22121,1520
Louisiana,West Carroll,24.6381817087131,Count,22123,1522
Louisiana,West Feliciana,4327.54244752593,Count,22125,1524
Louisiana,Winn,910.741841051922,Count,22127,1529
Maine,Androscoggin,263.325783797121,Count,23001,1532
Maine,Aroostook,22.5641069572666,Count,23003,1535
Maine,Cumberland,1038.67050168143,Count,23005,1608
Maine,Franklin,1.28013501316309,Count,23007,1619
Maine,Hancock,5.19635691613075,Count,23009,1748
Maine,Kennebec,44.2377106698277,Count,23011,1755
Maine,Knox,30.4862353708054,Count,23013,1774
Maine,Lincoln,3.18610382723273,Count,23015,1835
Maine,Oxford,9.66371208172271,Count,23017,1842
Maine,Penobscot,187.497770204303,Count,23019,1846
Maine,Piscataquis,0.0,Count,23021,1851
Maine,Sagadahoc,27.3024764217407,Count,23023,1855
Maine,Somerset,30.1238162789246,Count,23025,1860
Maine,Waldo,13.9840898087516,Count,23027,1865
Maine,Washington,5.04674877930123,Count,23029,1884
Maine,York,149.135203275648,Count,23031,1901
Maryland,Allegany,4244.32562869185,Count,24001,1905
Maryland,Anne Arundel,27121.4618962287,Count,24003,1925
Maryland,Baltimore County,34881.2578426174,Count,24005,1939
Maryland,Calvert,3893.70656571079,Count,24009,1946
Maryland,Caroline,589.34877352789,Count,24011,1949
Maryland,Carroll,1578.95164076724,Count,24013,1955
Maryland,Cecil,1898.38718522734,Count,24015,1963
Maryland,Charles,19667.4834158563,Count,24017,1294
Maryland,Dorchester,679.369310240937,Count,24019,1346
Maryland,Frederick,3177.6348997558,Count,24021,1357
Maryland,Garrett,0.741696473100546,Count,24023,1361
Maryland,Harford,6855.33305619124,Count,24025,1372
Maryland,Howard,7236.52584141879,Count,24027,1379
Maryland,Kent,0.357262631223421,Count,24029,1394
Maryland,Montgomery,21824.4343040294,Count,24031,1398
Maryland,Prince George's,136917.020467991,Count,24033,1403
Maryland,Queen Anne's,470.711698405921,Count,24035,1413
Maryland,St. Mary's,3680.96103848115,Count,24037,1421
Maryland,Somerset,3627.23994020527,Count,24039,1430
Maryland,Talbot,355.100600694772,Count,24041,1438
Maryland,Washington,6853.0052886404,Count,24043,1445
Maryland,Wicomico,6841.80071877246,Count,24045,1446
Maryland,Worcester,675.95423189256,Count,24047,1456
Maryland,Baltimore County,4929.26471243679,Count,24510,1939
Massachusetts,Barnstable,1522.16878085847,Count,25001,1478
Massachusetts,Berkshire,632.542127177553,Count,25003,1480
Massachusetts,Bristol,3123.82007537718,Count,25005,1486
Massachusetts,Dukes,25.7201138474047,Count,25007,1491
Massachusetts,Essex,3819.44180047406,Count,25009,1519
Massachusetts,Franklin,210.080978561104,Count,25011,1523
Massachusetts,Hampden,4398.86429754064,Count,25013,1526
Massachusetts,Hampshire,1963.77669948736,Count,25015,1527
Massachusetts,Middlesex,6989.70349562675,Count,25017,1533
Massachusetts,Nantucket,106.999056780594,Count,25019,1537
Massachusetts,Norfolk,8767.18663801998,Count,25021,1543
Massachusetts,Plymouth,3637.91980660316,Count,25023,1569
Massachusetts,Suffolk,714.371439845301,Count,25025,1585
Massachusetts,Worcester,5435.55534878794,Count,25027,1599
Michigan,Alcona,0.999999979510903,Count,26001,1603
Michigan,Alger,10.9999999463353,Count,26003,1609
Michigan,Allegan,29.8347635387108,Count,26005,1611
Michigan,Alpena,1.93236595482449,Count,26007,1614
Michigan,Antrim,0.0,Count,26009,1617
Michigan,Arenac,6.13577117674663,Count,26011,1621
Michigan,Baraga,2.00000004888358,Count,26013,1624
Michigan,Barry,3.58966092695482,Count,26015,1627
Michigan,Bay,470.585934614915,Count,26017,1631
Michigan,Benzie,nan,Count,26019,1634
Michigan,Berrien,8612.80860326589,Count,26021,1635
Michigan,Branch,101.308391463012,Count,26023,1640
Michigan,Calhoun,2772.039893403,Count,26025,1641
Michigan,Cass,120.935533726291,Count,26027,1644
Michigan,Charlevoix,1.0282873630058,Count,26029,1648
Michigan,Cheboygan,8.59055299066858,Count,26031,1649
Michigan,Chippewa,27.6437235976682,Count,26033,1660
Michigan,Clare,0.638443110394292,Count,26035,1665
Michigan,Clinton,289.465895169116,Count,26037,1669
Michigan,Crawford,8.77977878883107,Count,26039,1672
Michigan,Delta,26.7081839879453,Count,26041,1675
Michigan,Dickinson,35.2030901836697,Count,26043,1677
Michigan,Eaton,3428.97300800739,Count,26045,1678
Michigan,Emmet,9.81760117862127,Count,26047,1686
Michigan,Genesee,23425.4696616926,Count,26049,1688
Michigan,Gladwin,0.731074470278941,Count,26051,1691
Michigan,Gogebic,630.999998040497,Count,26053,1693
Michigan,Grand Traverse,62.466777679183,Count,26055,1697
Michigan,Gratiot,1057.26706286236,Count,26057,1700
Michigan,Hillsdale,12.3565964756244,Count,26059,1701
Michigan,Houghton,21.7410516328636,Count,26061,1705
Michigan,Huron,30.200342858283,Count,26063,1708
Michigan,Ingham,11314.2533764621,Count,26065,1710
Michigan,Ionia,1415.22561669676,Count,26067,1713
Michigan,Iosco,21.8431872210931,Count,26069,1715
Michigan,Iron,0.0,Count,26071,1716
Michigan,Isabella,112.681079161266,Count,26073,1717
Michigan,Jackson,6216.68079101449,Count,26075,1719
Michigan,Kalamazoo,4551.1244637939,Count,26077,1720
Michigan,Kalkaska,0.940840617520735,Count,26079,1722
Michigan,Kent,5908.70998682045,Count,26081,1726
Michigan,Keweenaw,1.0000000256623,Count,26083,1743
Michigan,Lake,10.7308374876211,Count,26085,1749
Michigan,Lapeer,650.961606346165,Count,26087,1752
Michigan,Leelanau,0.0199924686457962,Count,26089,1765
Michigan,Lenawee,1497.60897888773,Count,26091,1768
Michigan,Livingston,258.918822162148,Count,26093,1770
Michigan,Luce,1.08158488571644,Count,26095,1773
Michigan,Mackinac,10.9550891965082,Count,26097,1779
Michigan,Macomb,11140.200379476,Count,26099,1785
Michigan,Manistee,608.896362864412,Count,26101,1787
Michigan,Marquette,81.4432432402173,Count,26103,1793
Michigan,Mason,4.87035550083965,Count,26105,1797
Michigan,Mecosta,341.129822862443,Count,26107,1800
Michigan,Menominee,29.9999996711304,Count,26109,1802
Michigan,Midland,289.063433044349,Count,26111,1806
Michigan,Missaukee,0.0,Count,26113,1810
Michigan,Monroe,345.855849677494,Count,26115,1812
Michigan,Montcalm,67.1649424982932,Count,26117,1815
Michigan,Montmorency,0.0,Count,26119,1816
Michigan,Muskegon,13497.559424332,Count,26121,1818
Michigan,Newaygo,23.3393638706102,Count,26123,1820
Michigan,Oakland,27426.926500927,Count,26125,1824
Michigan,Oceana,5.31631020107307,Count,26127,1825
Michigan,Ogemaw,0.0,Count,26129,1827
Michigan,Ontonagon,3.0000000712007,Count,26131,1829
Michigan,Osceola,8.00000005203037,Count,26133,1830
Michigan,Oscoda,0.0,Count,26135,1832
Michigan,Otsego,7.9504308543037,Count,26137,1834
Michigan,Ottawa,1187.06619663579,Count,26139,1837
Michigan,Presque Isle,4.76317797444881,Count,26141,1840
Michigan,Roscommon,13.7490734239109,Count,26143,1843
Michigan,Saginaw,13348.2280774719,Count,26145,1845
Michigan,St. Clair,2351.95472045497,Count,26147,1854
Michigan,St. Joseph,199.594210509065,Count,26149,1857
Michigan,Sanilac,3.40375588554889,Count,26151,1858
Michigan,Schoolcraft,0.0,Count,26153,1861
Michigan,Shiawassee,80.2311665354064,Count,26155,1863
Michigan,Tuscola,72.8292056466453,Count,26157,1866
Michigan,Van Buren,68.5582071474637,Count,26159,1867
Michigan,Washtenaw,15476.5375392693,Count,26161,1869
Michigan,Wayne,61820.6368589862,Count,26163,1871
Michigan,Wexford,18.1050461252526,Count,26165,1873
Minnesota,Aitkin,21.2202619671216,Count,27001,1875
Minnesota,Anoka,4689.75041788446,Count,27003,1877
Minnesota,Becker,11.8240131599741,Count,27005,1878
Minnesota,Beltrami,30.0595852957458,Count,27007,1880
Minnesota,Benton,44.3521893407451,Count,27009,1881
Minnesota,Big Stone,3.20500705274753,Count,27011,1882
Minnesota,Blue Earth,953.896919522551,Count,27013,1886
Minnesota,Brown,21.4899598134216,Count,27015,1892
Minnesota,Carlton,37.5637084690543,Count,27017,1893
Minnesota,Carver,261.134798028885,Count,27019,1894
Minnesota,Cass,19.9999997646423,Count,27021,1895
Minnesota,Chippewa,6.60825060866773,Count,27023,1896
Minnesota,Chisago,36.0805992225069,Count,27025,1897
Minnesota,Clay,16.078678601305,Count,27027,1898
Minnesota,Clearwater,2.0000000372529,Count,27029,1899
Minnesota,Cook,5.99999989763455,Count,27031,1900
Minnesota,Cottonwood,22.9160597063601,Count,27033,1902
Minnesota,Crow Wing,26.9453719231533,Count,27035,1903
Minnesota,Dakota,4430.09895905144,Count,27037,1904
Minnesota,Dodge,2.7227935846895,Count,27039,1906
Minnesota,Douglas,26.789564435021,Count,27041,1907
Minnesota,Faribault,12.1512608006597,Count,27043,1908
Minnesota,Fillmore,1.33984298678115,Count,27045,1909
Minnesota,Freeborn,80.3981960352976,Count,27047,1910
Minnesota,Goodhue,104.424913506955,Count,27049,1911
Minnesota,Grant,14.8341328269635,Count,27051,1912
Minnesota,Hennepin,26022.6035303927,Count,27053,1913
Minnesota,Houston,24.1783287105209,Count,27055,1914
Minnesota,Hubbard,13.6124996656781,Count,27057,1915
Minnesota,Isanti,20.1057071218529,Count,27059,1916
Minnesota,Itasca,39.9836005150326,Count,27061,1917
Minnesota,Jackson,14.9999999884167,Count,27063,1918
Minnesota,Kanabec,5.99152036194373,Count,27065,1919
Minnesota,Kandiyohi,246.47303995461,Count,27067,1920
Minnesota,Kittson,9.00000014773104,Count,27069,1921
Minnesota,Koochiching,9.90830647428083,Count,27071,1922
Minnesota,Lac qui Parle,0.0,Count,27073,1923
Minnesota,Lake,0.128932420222554,Count,27075,1926
Minnesota,Lake of the Woods,3.99999999812491,Count,27077,1927
Minnesota,Le Sueur,11.7106823511422,Count,27079,1929
Minnesota,Lincoln,0.0,Count,27081,1931
Minnesota,Lyon,185.83780346415,Count,27083,1932
Minnesota,McLeod,96.1205625799048,Count,27085,1934
Minnesota,Mahnomen,1.31772302114405,Count,27087,1936
Minnesota,Marshall,18.9999996391271,Count,27089,1937
Minnesota,Martin,25.1369274819808,Count,27091,1940
Minnesota,Meeker,15.3515891423449,Count,27093,1941
Minnesota,Mille Lacs,0.174016460776329,Count,27095,1943
Minnesota,Morrison,34.0053452801415,Count,27097,1944
Minnesota,Mower,54.113706372038,Count,27099,1945
Minnesota,Murray,6.56872926373035,Count,27101,1947
Minnesota,Nicollet,359.920527448463,Count,27103,1948
Minnesota,Nobles,208.795230877047,Count,27105,1950
Minnesota,Norman,1.0000000372529,Count,27107,1951
Minnesota,Olmsted,836.824809395086,Count,27109,1953
Minnesota,Otter Tail,33.2139017796726,Count,27111,1954
Minnesota,Pennington,10.4921231767075,Count,27113,1956
Minnesota,Pine,14.341055292794,Count,27115,1957
Minnesota,Pipestone,11.0000001192093,Count,27117,1958
Minnesota,Polk,77.4260970626492,Count,27119,1959
Minnesota,Pope,3.74992408999242,Count,27121,1961
Minnesota,Ramsey,7106.72478955613,Count,27123,1964
Minnesota,Red Lake,7.99999976158142,Count,27125,1966
Minnesota,Redwood,24.0081850199495,Count,27127,1969
Minnesota,Renville,3.99999997764826,Count,27129,1971
Minnesota,Rice,1182.34959962079,Count,27131,1973
Minnesota,Rock,1.90505591034889,Count,27133,1974
Minnesota,Roseau,10.0000000611035,Count,27135,1976
Minnesota,St. Louis,867.981230754515,Count,27137,1978
Minnesota,Scott,648.382064933674,Count,27139,1979
Minnesota,Sherburne,763.816152674575,Count,27141,1980
Minnesota,Sibley,1.53418103954755,Count,27143,1982
Minnesota,Stearns,892.033113346115,Count,27145,1984
Minnesota,Steele,169.689453369938,Count,27147,1985
Minnesota,Stevens,3.03495552367531,Count,27149,1987
Minnesota,Swift,3.00000001234002,Count,27151,1988
Minnesota,Todd,23.3372119775299,Count,27153,1989
Minnesota,Traverse,0.0,Count,27155,1990
Minnesota,Wabasha,9.66882616002113,Count,27157,1991
Minnesota,Wadena,49.4222542950301,Count,27159,1992
Minnesota,Waseca,89.3573114841129,Count,27161,1993
Minnesota,Washington,4118.77759152865,Count,27163,1994
Minnesota,Watonwan,0.0,Count,27165,1996
Minnesota,Wilkin,2.00858034100384,Count,27167,1997
Minnesota,Winona,73.3367822977525,Count,27169,1998
Minnesota,Wright,114.99211234695,Count,27171,1999
Minnesota,Yellow Medicine,2.0,Count,27173,1531
Mississippi,Adams,5387.29692721885,Count,28001,1534
Mississippi,Alcorn,378.617646277591,Count,28003,1538
Mississippi,Amite,731.597006276837,Count,28005,1539
Mississippi,Attala,1557.38836475436,Count,28007,1541
Mississippi,Benton,1070.00238337113,Count,28009,1544
Mississippi,Bolivar,9340.24970818942,Count,28011,1547
Mississippi,Calhoun,203.624448619888,Count,28013,1548
Mississippi,Carroll,1491.62830921395,Count,28015,1549
Mississippi,Chickasaw,478.908402524434,Count,28017,1550
Mississippi,Choctaw,2.37674967013299,Count,28019,1552
Mississippi,Claiborne,1262.98204041281,Count,28021,1555
Mississippi,Clarke,956.038966140052,Count,28023,1557
Mississippi,Clay,3371.53987488058,Count,28025,1559
Mississippi,Coahoma,5015.55707574502,Count,28027,1562
Mississippi,Copiah,4300.07254219835,Count,28029,1564
Mississippi,Covington,nan,Count,28031,1567
Mississippi,DeSoto,9475.865180967,Count,28033,1571
Mississippi,Forrest,4015.49352765868,Count,28035,1572
Mississippi,Franklin,931.861341577289,Count,28037,1575
Mississippi,George,280.55706205934,Count,28039,1577
Mississippi,Greene,16.7691728605496,Count,28041,1579
Mississippi,Grenada,1303.32835800603,Count,28043,1581
Mississippi,Hancock,1091.22314866377,Count,28045,1583
Mississippi,Harrison,18473.4199309772,Count,28047,1587
Mississippi,Hinds,48517.3153705682,Count,28049,1591
Mississippi,Holmes,7212.43779933624,Count,28051,1593
Mississippi,Humphreys,1660.77707545408,Count,28053,1596
Mississippi,Issaquena,285.002390347403,Count,28055,1598
Mississippi,Itawamba,426.876297539857,Count,28057,1601
Mississippi,Jackson,12156.1424197099,Count,28059,1605
Mississippi,Jasper,941.085278068453,Count,28061,1607
Mississippi,Jefferson,458.046793196761,Count,28063,1610
Mississippi,Jefferson Davis,1276.5500760454,Count,28065,1612
Mississippi,Jones,2679.38125410845,Count,28067,1615
Mississippi,Kemper,3065.72549165426,Count,28069,1616
Mississippi,Lafayette,3018.10362071027,Count,28071,1620
Mississippi,Lamar,1946.20035274857,Count,28073,1623
Mississippi,Lauderdale,8681.40677176147,Count,28075,1628
Mississippi,Lawrence,503.428506225559,Count,28077,1632
Mississippi,Leake,1124.4482403378,Count,28079,1636
Mississippi,Lee,6777.48948073519,Count,28081,1638
Mississippi,Leflore,12116.9484170188,Count,28083,1643
Mississippi,Lincoln,2748.95158955471,Count,28085,1645
Mississippi,Lowndes,4108.06839398318,Count,28087,1647
Mississippi,Madison,6111.26262821937,Count,28089,1651
Mississippi,Marion,2821.58497568484,Count,28091,1653
Mississippi,Marshall,2794.72443953739,Count,28093,1655
Mississippi,Monroe,907.602078804186,Count,28095,1656
Mississippi,Montgomery,577.462011106323,Count,28097,1658
Mississippi,Neshoba,109.114973108004,Count,28099,1661
Mississippi,Newton,987.299224890976,Count,28101,1663
Mississippi,Noxubee,1113.67691513557,Count,28103,1666
Mississippi,Oktibbeha,4877.27238119894,Count,28105,1668
Mississippi,Panola,4213.91715268317,Count,28107,1671
Mississippi,Pearl River,767.71710852487,Count,28109,1676
Mississippi,Perry,97.0755362126673,Count,28111,1679
Mississippi,Pike,4384.16358735927,Count,28113,1680
Mississippi,Pontotoc,393.084663639304,Count,28115,1682
Mississippi,Prentiss,191.330584890209,Count,28117,1684
Mississippi,Quitman,2189.44945663667,Count,28119,1685
Mississippi,Rankin,7383.98093320224,Count,28121,1690
Mississippi,Scott,1999.86852101253,Count,28123,1692
Mississippi,Sharkey,945.778467598252,Count,28125,1695
Mississippi,Simpson,1057.96586162478,Count,28127,1698
Mississippi,Smith,373.322214296286,Count,28129,1709
Mississippi,Stone,411.751082864336,Count,28131,1712
Mississippi,Sunflower,8822.55564875418,Count,28133,1721
Mississippi,Tallahatchie,4955.9908083836,Count,28135,1725
Mississippi,Tate,2352.019608339,Count,28137,1727
Mississippi,Tippah,425.079617745439,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,1276.31330944872,Count,28143,1735
Mississippi,Union,657.336669782998,Count,28145,1737
Mississippi,Walthall,543.285433331921,Count,28147,1740
Mississippi,Warren,6305.84442301591,Count,28149,1746
Mississippi,Washington,11041.6819190718,Count,28151,1750
Mississippi,Wayne,51.7377935172408,Count,28153,1753
Mississippi,Webster,111.938687633399,Count,28155,1756
Mississippi,Wilkinson,868.144312316141,Count,28157,1757
Mississippi,Winston,1000.22754332189,Count,28159,1758
Mississippi,Yalobusha,425.267941483314,Count,28161,1759
Mississippi,Yazoo,6448.35857752979,Count,28163,1760
Missouri,Adair,110.49674866155,Count,29001,1761
Missouri,Andrew,11.9769194788532,Count,29003,1762
Missouri,Atchison,0.0,Count,29005,1763
Missouri,Audrain,443.456658739597,Count,29007,1766
Missouri,Barry,15.326209725938,Count,29009,1767
Missouri,Barton,7.35003924742341,Count,29011,1771
Missouri,Bates,2.82794296741486,Count,29013,1776
Missouri,Benton,3.95573947374942,Count,29015,1778
Missouri,Bollinger,14.2848954405961,Count,29017,1781
Missouri,Boone,4930.16644248182,Count,29019,1783
Missouri,Buchanan,888.988300326602,Count,29021,1789
Missouri,Butler,270.067502919739,Count,29023,1792
Missouri,Caldwell,3.99999996478437,Count,29025,1795
Missouri,Callaway,599.407841254595,Count,29027,1799
Missouri,Camden,17.7677794342975,Count,29029,1803
Missouri,Cape Girardeau,1002.98424399632,Count,29031,1808
Missouri,Carroll,19.8673846115689,Count,29033,1822
Missouri,Carter,2.99999980209395,Count,29035,1001
Missouri,Cass,1142.03004989975,Count,29037,1004
Missouri,Cedar,2.21058991801692,Count,29039,1007
Missouri,Chariton,2.0,Count,29041,1011
Missouri,Christian,124.826531226601,Count,29043,1014
Missouri,Clark,5.37827166472562,Count,29045,1015
Missouri,Clay,2710.46086834515,Count,29047,1018
Missouri,Clinton,18.2412159461528,Count,29049,1021
Missouri,Cole,1754.89906107417,Count,29051,1022
Missouri,Cooper,124.894051357517,Count,29053,1025
Missouri,Crawford,2.92304299818352,Count,29055,1028
Missouri,Dade,0.0,Count,29057,1030
Missouri,Dallas,3.99129286514562,Count,29059,1032
Missouri,Daviess,10.7960502312635,Count,29061,1036
Missouri,DeKalb,19.1877002247638,Count,29063,1038
Missouri,Dent,13.5443850521513,Count,29065,1040
Missouri,Douglas,2.56344099342823,Count,29067,1043
Missouri,Dunklin,413.755077961963,Count,29069,1045
Missouri,Franklin,84.6965478771598,Count,29071,1047
Missouri,Gasconade,0.0946773076429963,Count,29073,1049
Missouri,Gentry,0.0,Count,29075,1052
Missouri,Greene,1682.67802525953,Count,29077,1054
Missouri,Grundy,10.727034565527,Count,29079,1057
Missouri,Harrison,4.99999981245128,Count,29081,1058
Missouri,Henry,98.8819128473406,Count,29083,1061
Missouri,Hickory,3.74256933226343,Count,29085,1063
Missouri,Holt,8.00000002706656,Count,29087,1065
Missouri,Howard,28.0257240338869,Count,29089,1068
Missouri,Howell,27.6377867882877,Count,29091,1070
Missouri,Iron,57.4967805082088,Count,29093,1072
Missouri,Jackson,31101.3919704436,Count,29095,1074
Missouri,Jasper,536.907921917576,Count,29097,1078
Missouri,Jefferson,504.481633265727,Count,29099,1082
Missouri,Johnson,464.964379591518,Count,29101,1087
Missouri,Knox,4.00000003807713,Count,29103,1091
Missouri,Laclede,57.3819965861385,Count,29105,1096
Missouri,Lafayette,72.1425703965958,Count,29107,1099
Missouri,Lawrence,22.1561097484082,Count,29109,1101
Missouri,Lewis,58.9504182741516,Count,29111,1104
Missouri,Lincoln,107.407942341248,Count,29113,1106
Missouri,Linn,17.8654812584798,Count,29115,1109
Missouri,Livingston,13.7728985047142,Count,29117,1112
Missouri,McDonald,0.0,Count,29119,1113
Missouri,Macon,167.786864776857,Count,29121,1116
Missouri,Madison,1.00000829456167,Count,29123,1117
Missouri,Maries,0.0,Count,29125,1120
Missouri,Marion,113.354737602891,Count,29127,1122
Missouri,Mercer,5.99999998827025,Count,29129,1125
Missouri,Miller,2.36739203437173,Count,29131,1128
Missouri,Mississippi,2.37437646000762,Count,29133,1131
Missouri,Moniteau,2.00000003364403,Count,29135,1135
Missouri,Monroe,0.321805443803896,Count,29137,1139
Missouri,Montgomery,4.19583591853734,Count,29139,1142
Missouri,Morgan,0.24043644964695,Count,29141,1146
Missouri,New Madrid,373.834076443745,Count,29143,1149
Missouri,Newton,62.0953281574804,Count,29145,1152
Missouri,Nodaway,347.278624571045,Count,29147,1156
Missouri,Oregon,1.86376512300922,Count,29149,1158
Missouri,Osage,0.814189174025387,Count,29151,1164
Missouri,Ozark,5.05214306201378,Count,29153,1168
Missouri,Pemiscot,764.837544463575,Count,29155,1170
Missouri,Perry,6.3544753653332,Count,29157,1172
Missouri,Pettis,258.161215429776,Count,29159,1174
Missouri,Phelps,191.381681982013,Count,29161,1176
Missouri,Pike,209.916008620627,Count,29163,1179
Missouri,Platte,2040.95219066295,Count,29165,1181
Missouri,Polk,13.3916976246983,Count,29167,1183
Missouri,Pulaski,2866.95872879617,Count,29169,1185
Missouri,Putnam,1.00000002422894,Count,29171,1188
Missouri,Ralls,3.94220223557204,Count,29173,1191
Missouri,Randolph,114.432162944751,Count,29175,1194
Missouri,Ray,125.245796692645,Count,29177,1197
Missouri,Reynolds,36.0042455774674,Count,29179,1200
Missouri,Ripley,12.9999998342148,Count,29181,1203
Missouri,St. Charles,5426.49251619478,Count,29183,1205
Missouri,St. Clair,3.70717395703832,Count,29185,1208
Missouri,Ste. Genevieve,14.4116922047423,Count,29186,1209
Missouri,St. Francois,991.269740047469,Count,29187,1212
Missouri,St. Louis County,59530.1671099635,Count,29189,1216
Missouri,Saline,386.553634077551,Count,29195,1218
Missouri,Schuyler,1.00000001754961,Count,29197,1221
Missouri,Scotland,0.0,Count,29199,1224
Missouri,Scott,1816.49785383534,Count,29201,1227
Missouri,Shannon,1.06669214880094,Count,29203,1229
Missouri,Shelby,16.457522964105,Count,29205,1232
Missouri,Stoddard,21.9409348148474,Count,29207,1236
Missouri,Stone,2.9999998981657,Count,29209,1237
Missouri,Sullivan,6.54322301759385,Count,29211,1240
Missouri,Taney,130.323035159789,Count,29213,1242
Missouri,Texas,33.5674150241141,Count,29215,1245
Missouri,Vernon,23.3360626455396,Count,29217,1248
Missouri,Warren,30.8374166945614,Count,29219,1251
Missouri,Washington,390.895163109247,Count,29221,1253
Missouri,Wayne,6.87533093165257,Count,29223,1256
Missouri,Webster,6.77132583828643,Count,29225,1258
Missouri,Worth,0.500084445811808,Count,29227,1261
Missouri,Wright,1.98975085021812,Count,29229,1263
Missouri,St. Louis County,13563.5629485315,Count,29510,1216
Montana,Beaverhead,11.3719757283221,Count,30001,1269
Montana,Big Horn,1.13550314307213,Count,30003,1274
