State,County,Hawaiian or Pacific Islander low access to store 2015 (LACCESS_NHPI15),Units,FIPS,FID
Louisiana,Evangeline,0.644797384738922,Count,22039,1118
Louisiana,Franklin,0.0,Count,22041,1123
Louisiana,Grant,2.30537021066993,Count,22043,1127
Louisiana,Iberia,0.0088005550205708,Count,22045,1133
Louisiana,Iberville,0.0,Count,22047,1134
Louisiana,Jackson,2.00000005867332,Count,22049,1138
Louisiana,Jefferson,16.7489277252462,Count,22051,1147
Louisiana,Jefferson Davis,0.999999997671694,Count,22053,1155
Louisiana,Lafayette,18.7848609052598,Count,22055,1161
Louisiana,Lafourche,12.0882039824501,Count,22057,1280
Louisiana,La Salle,0.464260965585709,Count,22059,1289
Louisiana,Lincoln,26.0408930416452,Count,22061,1291
Louisiana,Livingston,1.15338682022411,Count,22063,1295
Louisiana,Madison,0.0,Count,22065,1297
Louisiana,Morehouse,3.96587541986628,Count,22067,1299
Louisiana,Natchitoches,4.83011051862923,Count,22069,1301
Louisiana,Orleans,17.2931203750904,Count,22071,1304
Louisiana,Ouachita,11.1848466021474,Count,22073,1306
Louisiana,Plaquemines,1.30226470902562,Count,22075,1427
Louisiana,Pointe Coupee,0.0,Count,22077,1431
Louisiana,Rapides,3.16623818678818,Count,22079,1434
Louisiana,Red River,0.0019292233046144,Count,22081,1436
Louisiana,Richland,0.0,Count,22083,1439
Louisiana,Sabine,0.0,Count,22085,1441
Louisiana,St. Bernard,4.88645604578778,Count,22087,1463
Louisiana,St. Charles,14.3645568463398,Count,22089,1466
Louisiana,St. Helena,0.0,Count,22091,1467
Louisiana,St. James,0.0,Count,22093,1468
Louisiana,St. John the Baptist,8.79110000375658,Count,22095,1469
Louisiana,St. Landry,0.186168506741524,Count,22097,1471
Louisiana,St. Martin,0.609827011823654,Count,22099,1473
Louisiana,St. Mary,12.8530571460724,Count,22101,1474
Louisiana,St. Tammany,32.3989311031,Count,22103,1475
Louisiana,Tangipahoa,12.9843362539225,Count,22105,1476
Louisiana,Tensas,0.0,Count,22107,1479
Louisiana,Terrebonne,17.6650555075321,Count,22109,1501
Louisiana,Union,0.0,Count,22111,1507
Louisiana,Vermilion,0.0,Count,22113,1510
Louisiana,Vernon,162.293675079643,Count,22115,1513
Louisiana,Washington,0.0,Count,22117,1516
Louisiana,Webster,0.999999959487468,Count,22119,1518
Louisiana,West Baton Rouge,0.0,Count,22121,1520
Louisiana,West Carroll,0.0,Count,22123,1522
Louisiana,West Feliciana,0.320931682363153,Count,22125,1524
Louisiana,Winn,0.0,Count,22127,1529
Maine,Androscoggin,1.0651936824579,Count,23001,1532
Maine,Aroostook,0.999999962732545,Count,23003,1535
Maine,Cumberland,12.6007309837441,Count,23005,1608
Maine,Franklin,3.94611501693726,Count,23007,1619
Maine,Hancock,0.0,Count,23009,1748
Maine,Kennebec,2.227218717715,Count,23011,1755
Maine,Knox,0.0236061364412308,Count,23013,1774
Maine,Lincoln,0.0,Count,23015,1835
Maine,Oxford,1.00000001583248,Count,23017,1842
Maine,Penobscot,2.42575464700349,Count,23019,1846
Maine,Piscataquis,4.99999999142892,Count,23021,1851
Maine,Sagadahoc,0.772208854556084,Count,23023,1855
Maine,Somerset,3.84552521631122,Count,23025,1860
Maine,Waldo,1.00000001658918,Count,23027,1865
Maine,Washington,3.9478978482075,Count,23029,1884
Maine,York,8.04739852167404,Count,23031,1901
Maryland,Allegany,10.3310572886257,Count,24001,1905
Maryland,Anne Arundel,170.023265037414,Count,24003,1925
Maryland,Baltimore County,46.7067355880745,Count,24005,1939
Maryland,Calvert,19.5534519659727,Count,24009,1946
Maryland,Caroline,0.0088262083008885,Count,24011,1949
Maryland,Carroll,13.6932007773721,Count,24013,1955
Maryland,Cecil,9.02660716889659,Count,24015,1963
Maryland,Charles,34.444004390564,Count,24017,1294
Maryland,Dorchester,0.30248835682869,Count,24019,1346
Maryland,Frederick,23.401157987767,Count,24021,1357
Maryland,Garrett,0.0,Count,24023,1361
Maryland,Harford,37.1978748195106,Count,24025,1372
Maryland,Howard,12.3166203045694,Count,24027,1379
Maryland,Kent,0.0,Count,24029,1394
Maryland,Montgomery,77.4145499439319,Count,24031,1398
Maryland,Prince George's,103.555594075479,Count,24033,1403
Maryland,Queen Anne's,4.39850709959865,Count,24035,1413
Maryland,St. Mary's,29.9221944335732,Count,24037,1421
Maryland,Somerset,4.23565354943275,Count,24039,1430
Maryland,Talbot,5.12796037271619,Count,24041,1438
Maryland,Washington,8.84740388821956,Count,24043,1445
Maryland,Wicomico,22.6261570587521,Count,24045,1446
Maryland,Worcester,4.93199358135462,Count,24047,1456
Maryland,Baltimore County,2.79347355663776,Count,24510,1939
Massachusetts,Barnstable,30.3659981701417,Count,25001,1478
Massachusetts,Berkshire,4.89788525889162,Count,25003,1480
Massachusetts,Bristol,51.6603299435792,Count,25005,1486
Massachusetts,Dukes,3.99999994039536,Count,25007,1491
Massachusetts,Essex,42.0244842109063,Count,25009,1519
Massachusetts,Franklin,2.00000004470348,Count,25011,1523
Massachusetts,Hampden,26.2234991513542,Count,25013,1526
Massachusetts,Hampshire,21.4873743896296,Count,25015,1527
Massachusetts,Middlesex,86.9577807887254,Count,25017,1533
Massachusetts,Nantucket,0.0,Count,25019,1537
Massachusetts,Norfolk,25.1378206782392,Count,25021,1543
Massachusetts,Plymouth,47.5995026679028,Count,25023,1569
Massachusetts,Suffolk,2.13958278577775,Count,25025,1585
Massachusetts,Worcester,50.3548178491934,Count,25027,1599
Michigan,Alcona,0.0,Count,26001,1603
Michigan,Alger,0.0,Count,26003,1609
Michigan,Allegan,0.0,Count,26005,1611
Michigan,Alpena,1.04797802867688,Count,26007,1614
Michigan,Antrim,0.0,Count,26009,1617
Michigan,Arenac,2.99999994278187,Count,26011,1621
Michigan,Baraga,0.0,Count,26013,1624
Michigan,Barry,0.0296809589490294,Count,26015,1627
Michigan,Bay,1.0,Count,26017,1631
Michigan,Benzie,nan,Count,26019,1634
Michigan,Berrien,9.8006290703197,Count,26021,1635
Michigan,Branch,0.452514946460724,Count,26023,1640
Michigan,Calhoun,5.16033674171194,Count,26025,1641
Michigan,Cass,3.85530313290656,Count,26027,1644
Michigan,Charlevoix,0.0,Count,26029,1648
Michigan,Cheboygan,0.0,Count,26031,1649
Michigan,Chippewa,7.12061778712086,Count,26033,1660
Michigan,Clare,0.603721618652344,Count,26035,1665
Michigan,Clinton,6.75651494320482,Count,26037,1669
Michigan,Crawford,0.0,Count,26039,1672
Michigan,Delta,4.13258429989219,Count,26041,1675
Michigan,Dickinson,0.0135426942688355,Count,26043,1677
Michigan,Eaton,4.56620199978352,Count,26045,1678
Michigan,Emmet,0.0,Count,26047,1686
Michigan,Genesee,21.1707543907141,Count,26049,1688
Michigan,Gladwin,0.0,Count,26051,1691
Michigan,Gogebic,0.0,Count,26053,1693
Michigan,Grand Traverse,4.42479765516509,Count,26055,1697
Michigan,Gratiot,5.47372968446143,Count,26057,1700
Michigan,Hillsdale,0.0,Count,26059,1701
Michigan,Houghton,0.426710846346396,Count,26061,1705
Michigan,Huron,4.00000004470348,Count,26063,1708
Michigan,Ingham,29.3779772088164,Count,26065,1710
Michigan,Ionia,0.83299046754837,Count,26067,1713
Michigan,Iosco,4.13013854529709,Count,26069,1715
Michigan,Iron,0.0,Count,26071,1716
Michigan,Isabella,0.729764503601473,Count,26073,1717
Michigan,Jackson,6.01087298478058,Count,26075,1719
Michigan,Kalamazoo,35.2452379703755,Count,26077,1720
Michigan,Kalkaska,0.0,Count,26079,1722
Michigan,Kent,42.004448476765,Count,26081,1726
Michigan,Keweenaw,0.0,Count,26083,1743
Michigan,Lake,0.0,Count,26085,1749
Michigan,Lapeer,2.0,Count,26087,1752
Michigan,Leelanau,0.0376527011394501,Count,26089,1765
Michigan,Lenawee,1.99999993178062,Count,26091,1768
Michigan,Livingston,10.4157739344373,Count,26093,1770
Michigan,Luce,0.0,Count,26095,1773
Michigan,Mackinac,0.746370766311884,Count,26097,1779
Michigan,Macomb,55.940511969995,Count,26099,1785
Michigan,Manistee,0.364831998944283,Count,26101,1787
Michigan,Marquette,0.811519667506218,Count,26103,1793
Michigan,Mason,0.0,Count,26105,1797
Michigan,Mecosta,0.0,Count,26107,1800
Michigan,Menominee,1.7176249086333,Count,26109,1802
Michigan,Midland,22.9919386832917,Count,26111,1806
Michigan,Missaukee,0.0,Count,26113,1810
Michigan,Monroe,2.79106890805997,Count,26115,1812
Michigan,Montcalm,1.00000006705523,Count,26117,1815
Michigan,Montmorency,0.0,Count,26119,1816
Michigan,Muskegon,11.644842690439,Count,26121,1818
Michigan,Newaygo,1.00000002980232,Count,26123,1820
Michigan,Oakland,55.0772492909455,Count,26125,1824
Michigan,Oceana,0.0,Count,26127,1825
Michigan,Ogemaw,0.0,Count,26129,1827
Michigan,Ontonagon,0.0,Count,26131,1829
Michigan,Osceola,0.999999983236194,Count,26133,1830
Michigan,Oscoda,0.0,Count,26135,1832
Michigan,Otsego,0.0953923435590696,Count,26137,1834
Michigan,Ottawa,22.7232959344983,Count,26139,1837
Michigan,Presque Isle,0.999999962281436,Count,26141,1840
Michigan,Roscommon,1.09027955681086,Count,26143,1843
Michigan,Saginaw,13.8672008614521,Count,26145,1845
Michigan,St. Clair,14.9946311943718,Count,26147,1854
Michigan,St. Joseph,0.0,Count,26149,1857
Michigan,Sanilac,0.0,Count,26151,1858
Michigan,Schoolcraft,0.0,Count,26153,1861
Michigan,Shiawassee,2.81719657592475,Count,26155,1863
Michigan,Tuscola,0.458673920482397,Count,26157,1866
Michigan,Van Buren,1.00047850530245,Count,26159,1867
Michigan,Washtenaw,31.96945173321,Count,26161,1869
Michigan,Wayne,73.1636586243694,Count,26163,1871
Michigan,Wexford,2.24391615975765,Count,26165,1873
Minnesota,Aitkin,1.99999988498166,Count,27001,1875
Minnesota,Anoka,16.4718547832454,Count,27003,1877
Minnesota,Becker,0.0,Count,27005,1878
Minnesota,Beltrami,0.0,Count,27007,1880
Minnesota,Benton,0.0,Count,27009,1881
Minnesota,Big Stone,0.0,Count,27011,1882
Minnesota,Blue Earth,9.0332850094419,Count,27013,1886
Minnesota,Brown,0.999999961815774,Count,27015,1892
Minnesota,Carlton,0.0,Count,27017,1893
Minnesota,Carver,1.45997445145622,Count,27019,1894
Minnesota,Cass,0.0,Count,27021,1895
Minnesota,Chippewa,2.90616395138204,Count,27023,1896
Minnesota,Chisago,0.0,Count,27025,1897
Minnesota,Clay,0.0116487005725503,Count,27027,1898
Minnesota,Clearwater,0.0,Count,27029,1899
Minnesota,Cook,1.00000001536682,Count,27031,1900
Minnesota,Cottonwood,2.00000002980232,Count,27033,1902
Minnesota,Crow Wing,2.05357715344871,Count,27035,1903
Minnesota,Dakota,81.6294649059564,Count,27037,1904
Minnesota,Dodge,2.00000001490116,Count,27039,1906
Minnesota,Douglas,0.0,Count,27041,1907
Minnesota,Faribault,0.0,Count,27043,1908
Minnesota,Fillmore,0.0,Count,27045,1909
Minnesota,Freeborn,6.99999997019768,Count,27047,1910
Minnesota,Goodhue,4.98528439481743,Count,27049,1911
Minnesota,Grant,1.00000000372529,Count,27051,1912
Minnesota,Hennepin,95.3130351867092,Count,27053,1913
Minnesota,Houston,1.33756352961063,Count,27055,1914
Minnesota,Hubbard,0.0,Count,27057,1915
Minnesota,Isanti,0.0539723493275233,Count,27059,1916
Minnesota,Itasca,2.60380815295503,Count,27061,1917
Minnesota,Jackson,0.0,Count,27063,1918
Minnesota,Kanabec,0.0,Count,27065,1919
Minnesota,Kandiyohi,2.37977231666446,Count,27067,1920
Minnesota,Kittson,0.0,Count,27069,1921
Minnesota,Koochiching,0.0,Count,27071,1922
Minnesota,Lac qui Parle,0.0,Count,27073,1923
Minnesota,Lake,0.0,Count,27075,1926
Minnesota,Lake of the Woods,0.0,Count,27077,1927
Minnesota,Le Sueur,0.0,Count,27079,1929
Minnesota,Lincoln,0.0,Count,27081,1931
Minnesota,Lyon,1.99999998748535,Count,27083,1932
Minnesota,McLeod,4.98547148052603,Count,27085,1934
Minnesota,Mahnomen,0.0,Count,27087,1936
Minnesota,Marshall,3.00000001635635,Count,27089,1937
Minnesota,Martin,3.37043135671411,Count,27091,1940
Minnesota,Meeker,4.00000008475035,Count,27093,1941
Minnesota,Mille Lacs,0.0,Count,27095,1943
Minnesota,Morrison,6.13107659481466,Count,27097,1944
Minnesota,Mower,2.39930662512779,Count,27099,1945
Minnesota,Murray,0.0,Count,27101,1947
Minnesota,Nicollet,1.0,Count,27103,1948
Minnesota,Nobles,1.70167550444603,Count,27105,1950
Minnesota,Norman,0.0,Count,27107,1951
Minnesota,Olmsted,13.2084933927108,Count,27109,1953
Minnesota,Otter Tail,2.94100982803502,Count,27111,1954
Minnesota,Pennington,1.0,Count,27113,1956
Minnesota,Pine,1.0,Count,27115,1957
Minnesota,Pipestone,0.0,Count,27117,1958
Minnesota,Polk,0.0703447042033076,Count,27119,1959
Minnesota,Pope,0.0,Count,27121,1961
Minnesota,Ramsey,39.0490653261077,Count,27123,1964
Minnesota,Red Lake,4.0,Count,27125,1966
Minnesota,Redwood,0.0,Count,27127,1969
Minnesota,Renville,1.0,Count,27129,1971
Minnesota,Rice,8.88345816545188,Count,27131,1973
Minnesota,Rock,0.0,Count,27133,1974
Minnesota,Roseau,0.0,Count,27135,1976
Minnesota,St. Louis,22.0010148091922,Count,27137,1978
Minnesota,Scott,3.73495607357472,Count,27139,1979
Minnesota,Sherburne,5.89610250294209,Count,27141,1980
Minnesota,Sibley,0.0,Count,27143,1982
Minnesota,Stearns,4.20693662390113,Count,27145,1984
Minnesota,Steele,1.60917949676514,Count,27147,1985
Minnesota,Stevens,0.0,Count,27149,1987
Minnesota,Swift,0.0,Count,27151,1988
Minnesota,Todd,9.52293942123652,Count,27153,1989
Minnesota,Traverse,0.0,Count,27155,1990
Minnesota,Wabasha,0.0,Count,27157,1991
Minnesota,Wadena,0.0,Count,27159,1992
Minnesota,Waseca,1.28151157777756,Count,27161,1993
Minnesota,Washington,43.6041627430742,Count,27163,1994
Minnesota,Watonwan,0.0,Count,27165,1996
Minnesota,Wilkin,0.0,Count,27167,1997
Minnesota,Winona,0.0,Count,27169,1998
Minnesota,Wright,6.99595295265317,Count,27171,1999
Minnesota,Yellow Medicine,0.0,Count,27173,1531
Mississippi,Adams,1.0,Count,28001,1534
Mississippi,Alcorn,0.0,Count,28003,1538
Mississippi,Amite,0.0,Count,28005,1539
Mississippi,Attala,3.57559100911021,Count,28007,1541
Mississippi,Benton,0.54284600308165,Count,28009,1544
Mississippi,Bolivar,9.28194970823824,Count,28011,1547
Mississippi,Calhoun,0.0,Count,28013,1548
Mississippi,Carroll,0.0,Count,28015,1549
Mississippi,Chickasaw,0.0,Count,28017,1550
Mississippi,Choctaw,0.0,Count,28019,1552
Mississippi,Claiborne,0.0,Count,28021,1555
Mississippi,Clarke,0.0,Count,28023,1557
Mississippi,Clay,0.68689713254571,Count,28025,1559
Mississippi,Coahoma,0.0,Count,28027,1562
Mississippi,Copiah,0.0316610019654036,Count,28029,1564
Mississippi,Covington,nan,Count,28031,1567
Mississippi,DeSoto,26.1055469938183,Count,28033,1571
Mississippi,Forrest,6.93771869316697,Count,28035,1572
Mississippi,Franklin,0.0,Count,28037,1575
Mississippi,George,0.0,Count,28039,1577
Mississippi,Greene,0.0,Count,28041,1579
Mississippi,Grenada,0.0,Count,28043,1581
Mississippi,Hancock,3.61115886055632,Count,28045,1583
Mississippi,Harrison,87.0948077551163,Count,28047,1587
Mississippi,Hinds,4.89168187914765,Count,28049,1591
Mississippi,Holmes,0.999999976716936,Count,28051,1593
Mississippi,Humphreys,0.0,Count,28053,1596
Mississippi,Issaquena,0.0,Count,28055,1598
Mississippi,Itawamba,1.71120344847441,Count,28057,1601
Mississippi,Jackson,31.6335832427681,Count,28059,1605
Mississippi,Jasper,0.0,Count,28061,1607
Mississippi,Jefferson,0.0005951898056082,Count,28063,1610
Mississippi,Jefferson Davis,1.99999999720603,Count,28065,1612
Mississippi,Jones,1.0,Count,28067,1615
Mississippi,Kemper,0.0,Count,28069,1616
Mississippi,Lafayette,9.17169512435794,Count,28071,1620
Mississippi,Lamar,3.05732305906713,Count,28073,1623
Mississippi,Lauderdale,7.99728544894606,Count,28075,1628
Mississippi,Lawrence,1.99999998137355,Count,28077,1632
Mississippi,Leake,0.0,Count,28079,1636
Mississippi,Lee,1.42787745769601,Count,28081,1638
Mississippi,Leflore,1.0,Count,28083,1643
Mississippi,Lincoln,0.0,Count,28085,1645
Mississippi,Lowndes,7.12902400642633,Count,28087,1647
Mississippi,Madison,6.88766863098135,Count,28089,1651
Mississippi,Marion,3.50881433243007,Count,28091,1653
Mississippi,Marshall,4.00000003143214,Count,28093,1655
Mississippi,Monroe,0.0,Count,28095,1656
Mississippi,Montgomery,0.0,Count,28097,1658
Mississippi,Neshoba,0.0,Count,28099,1661
Mississippi,Newton,0.0,Count,28101,1663
Mississippi,Noxubee,0.0,Count,28103,1666
Mississippi,Oktibbeha,4.9759773965925,Count,28105,1668
Mississippi,Panola,0.0,Count,28107,1671
Mississippi,Pearl River,0.98996565368725,Count,28109,1676
Mississippi,Perry,2.20459480863065,Count,28111,1679
Mississippi,Pike,0.0,Count,28113,1680
Mississippi,Pontotoc,1.79178548079653,Count,28115,1682
Mississippi,Prentiss,0.0,Count,28117,1684
Mississippi,Quitman,1.00000001303852,Count,28119,1685
Mississippi,Rankin,31.1159416778391,Count,28121,1690
Mississippi,Scott,3.48504883144051,Count,28123,1692
Mississippi,Sharkey,0.0,Count,28125,1695
Mississippi,Simpson,6.81883645057678,Count,28127,1698
Mississippi,Smith,0.0,Count,28129,1709
Mississippi,Stone,2.99575796107752,Count,28131,1712
Mississippi,Sunflower,0.0,Count,28133,1721
Mississippi,Tallahatchie,11.9999995231628,Count,28135,1725
Mississippi,Tate,0.132858818571549,Count,28137,1727
Mississippi,Tippah,0.935633777407929,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,5.27267081802984,Count,28143,1735
Mississippi,Union,0.319028965663165,Count,28145,1737
Mississippi,Walthall,0.0,Count,28147,1740
Mississippi,Warren,0.0474263628893823,Count,28149,1746
Mississippi,Washington,0.697411898523569,Count,28151,1750
Mississippi,Wayne,0.0,Count,28153,1753
Mississippi,Webster,0.0,Count,28155,1756
Mississippi,Wilkinson,0.0,Count,28157,1757
Mississippi,Winston,0.0,Count,28159,1758
Mississippi,Yalobusha,0.0,Count,28161,1759
Mississippi,Yazoo,0.0,Count,28163,1760
Missouri,Adair,2.04568040370941,Count,29001,1761
Missouri,Andrew,0.0,Count,29003,1762
Missouri,Atchison,0.0,Count,29005,1763
Missouri,Audrain,2.46016847146188,Count,29007,1766
Missouri,Barry,0.0,Count,29009,1767
Missouri,Barton,0.0,Count,29011,1771
Missouri,Bates,0.0,Count,29013,1776
Missouri,Benton,1.00000002235174,Count,29015,1778
Missouri,Bollinger,0.0,Count,29017,1781
Missouri,Boone,27.3490779878994,Count,29019,1783
Missouri,Buchanan,16.5529991621152,Count,29021,1789
Missouri,Butler,0.0,Count,29023,1792
Missouri,Caldwell,0.0,Count,29025,1795
Missouri,Callaway,1.014972419478,Count,29027,1799
Missouri,Camden,0.0,Count,29029,1803
Missouri,Cape Girardeau,6.73064858134603,Count,29031,1808
Missouri,Carroll,1.54891372472048,Count,29033,1822
Missouri,Carter,0.0,Count,29035,1001
Missouri,Cass,24.902448005043,Count,29037,1004
Missouri,Cedar,0.0,Count,29039,1007
Missouri,Chariton,0.0,Count,29041,1011
Missouri,Christian,18.2242745308904,Count,29043,1014
Missouri,Clark,0.0,Count,29045,1015
Missouri,Clay,122.580184369715,Count,29047,1018
Missouri,Clinton,0.0,Count,29049,1021
Missouri,Cole,14.6767012388736,Count,29051,1022
Missouri,Cooper,0.0,Count,29053,1025
Missouri,Crawford,0.0,Count,29055,1028
Missouri,Dade,0.0,Count,29057,1030
Missouri,Dallas,1.91064909286797,Count,29059,1032
Missouri,Daviess,0.0,Count,29061,1036
Missouri,DeKalb,2.0,Count,29063,1038
Missouri,Dent,0.0,Count,29065,1040
Missouri,Douglas,0.0,Count,29067,1043
Missouri,Dunklin,0.736293388530612,Count,29069,1045
Missouri,Franklin,7.31125781563622,Count,29071,1047
Missouri,Gasconade,0.0,Count,29073,1049
Missouri,Gentry,0.0,Count,29075,1052
Missouri,Greene,41.4377719194163,Count,29077,1054
Missouri,Grundy,1.91022956138477,Count,29079,1057
Missouri,Harrison,5.64233329490526,Count,29081,1058
Missouri,Henry,1.0,Count,29083,1061
Missouri,Hickory,0.585740267342771,Count,29085,1063
Missouri,Holt,0.999999936047971,Count,29087,1065
Missouri,Howard,0.559621535241604,Count,29089,1068
Missouri,Howell,5.74417906050303,Count,29091,1070
Missouri,Iron,0.0,Count,29093,1072
Missouri,Jackson,337.739903677801,Count,29095,1074
Missouri,Jasper,34.2324924916793,Count,29097,1078
Missouri,Jefferson,18.049882701016,Count,29099,1082
Missouri,Johnson,22.4931891354499,Count,29101,1087
Missouri,Knox,0.0,Count,29103,1091
Missouri,Laclede,5.5254187771352,Count,29105,1096
Missouri,Lafayette,1.0,Count,29107,1099
Missouri,Lawrence,8.74207073450089,Count,29109,1101
Missouri,Lewis,0.0,Count,29111,1104
Missouri,Lincoln,0.9919253885746,Count,29113,1106
Missouri,Linn,0.0,Count,29115,1109
Missouri,Livingston,0.0,Count,29117,1112
Missouri,McDonald,0.999999985098839,Count,29119,1113
Missouri,Macon,0.0249385386705399,Count,29121,1116
Missouri,Madison,0.0,Count,29123,1117
Missouri,Maries,0.0910436278527413,Count,29125,1120
Missouri,Marion,1.33053907752037,Count,29127,1122
Missouri,Mercer,1.00000003282912,Count,29129,1125
Missouri,Miller,2.80737781524658,Count,29131,1128
Missouri,Mississippi,0.0,Count,29133,1131
Missouri,Moniteau,0.0,Count,29135,1135
Missouri,Monroe,0.0,Count,29137,1139
Missouri,Montgomery,0.862904106470523,Count,29139,1142
Missouri,Morgan,0.0,Count,29141,1146
Missouri,New Madrid,0.0,Count,29143,1149
Missouri,Newton,50.6028761416674,Count,29145,1152
Missouri,Nodaway,0.0,Count,29147,1156
Missouri,Oregon,0.0549127943813801,Count,29149,1158
Missouri,Osage,0.0,Count,29151,1164
Missouri,Ozark,0.0,Count,29153,1168
Missouri,Pemiscot,0.0,Count,29155,1170
Missouri,Perry,3.74440998956561,Count,29157,1172
Missouri,Pettis,4.99439784884453,Count,29159,1174
Missouri,Phelps,3.94466108083725,Count,29161,1176
Missouri,Pike,0.862593492609449,Count,29163,1179
Missouri,Platte,148.033145329973,Count,29165,1181
Missouri,Polk,1.09049614658579,Count,29167,1183
Missouri,Pulaski,121.784254233442,Count,29169,1185
Missouri,Putnam,1.00000003893365,Count,29171,1188
Missouri,Ralls,0.355826892890036,Count,29173,1191
Missouri,Randolph,1.13340686261654,Count,29175,1194
Missouri,Ray,1.16476615332067,Count,29177,1197
Missouri,Reynolds,0.0,Count,29179,1200
Missouri,Ripley,0.0,Count,29181,1203
Missouri,St. Charles,54.2360840827423,Count,29183,1205
Missouri,St. Clair,0.0,Count,29185,1208
Missouri,Ste. Genevieve,1.0,Count,29186,1209
Missouri,St. Francois,14.2681993618608,Count,29187,1212
Missouri,St. Louis County,90.7297222586349,Count,29189,1216
Missouri,Saline,68.2568495366722,Count,29195,1218
Missouri,Schuyler,0.0,Count,29197,1221
Missouri,Scotland,0.0,Count,29199,1224
Missouri,Scott,3.89992548059672,Count,29201,1227
Missouri,Shannon,0.0,Count,29203,1229
Missouri,Shelby,0.0,Count,29205,1232
Missouri,Stoddard,0.0,Count,29207,1236
Missouri,Stone,0.0,Count,29209,1237
Missouri,Sullivan,0.999999999534339,Count,29211,1240
Missouri,Taney,28.2450002903934,Count,29213,1242
Missouri,Texas,0.0,Count,29215,1245
Missouri,Vernon,4.17596036195755,Count,29217,1248
Missouri,Warren,0.999999985098839,Count,29219,1251
Missouri,Washington,1.71343731880188,Count,29221,1253
Missouri,Wayne,0.999999993480742,Count,29223,1256
Missouri,Webster,0.999999981373549,Count,29225,1258
Missouri,Worth,0.0,Count,29227,1261
Missouri,Wright,0.0,Count,29229,1263
Missouri,St. Louis County,3.96346662193537,Count,29510,1216
Montana,Beaverhead,13.8965683657807,Count,30001,1269
Montana,Big Horn,0.0,Count,30003,1274
Montana,Blaine,0.0,Count,30005,1124
Montana,Broadwater,0.0,Count,30007,1132
Montana,Carbon,1.00000000064028,Count,30009,1137
Montana,Carter,0.0,Count,30011,1141
Montana,Cascade,29.8978509688154,Count,30013,1144
Montana,Chouteau,5.99999999415013,Count,30015,1150
Montana,Custer,8.00000001435683,Count,30017,1153
Montana,Daniels,0.0,Count,30019,1157
Montana,Dawson,1.23927628993988,Count,30021,1160
Montana,Deer Lodge,0.0,Count,30023,1163
Montana,Fallon,1.99999988079071,Count,30025,1165
Montana,Fergus,0.0,Count,30027,1169
Montana,Flathead,5.61832570090928,Count,30029,1173
Montana,Gallatin,4.0829715595537,Count,30031,1177
Montana,Garfield,0.0,Count,30033,1182
Montana,Glacier,1.0,Count,30035,1186
Montana,Golden Valley,0.0,Count,30037,1189
Montana,Granite,0.0,Count,30039,1192
Montana,Hill,3.75512734055519,Count,30041,1195
Montana,Jefferson,1.76749342819676,Count,30043,1199
Montana,Judith Basin,0.0,Count,30045,1202
Montana,Lake,0.0116646279639099,Count,30047,1207
Montana,Lewis and Clark,9.86752038332634,Count,30049,1211
Montana,Liberty,0.247417963197222,Count,30051,1214
Montana,Lincoln,2.87553953564463,Count,30053,1219
Montana,McCone,0.0,Count,30055,1223
Montana,Madison,0.0,Count,30057,1226
Montana,Meagher,0.0,Count,30059,1231
Montana,Mineral,0.0,Count,30061,1234
Montana,Missoula,19.6980167127877,Count,30063,1239
Montana,Musselshell,0.0,Count,30065,1241
Montana,Park,0.0,Count,30067,1244
Montana,Petroleum,0.0,Count,30069,1247
Montana,Phillips,1.00000001104343,Count,30071,1250
Montana,Pondera,0.0,Count,30073,1254
Montana,Powder River,0.0,Count,30075,1259
Montana,Powell,0.0,Count,30077,1262
Montana,Prairie,0.0,Count,30079,1264
Montana,Ravalli,0.621171243488789,Count,30081,1268
Montana,Richland,7.3930619692e-05,Count,30083,1271
Montana,Roosevelt,0.0,Count,30085,1275
Montana,Rosebud,0.0,Count,30087,1277
Montana,Sanders,0.999999996041879,Count,30089,1278
Montana,Sheridan,0.0,Count,30091,1281
Montana,Silver Bow,0.0,Count,30093,1284
Montana,Stillwater,0.261675482557621,Count,30095,1286
Montana,Sweet Grass,0.0,Count,30097,1288
Montana,Teton,0.0,Count,30099,1290
Montana,Toole,0.947773608248099,Count,30101,1292
Montana,Treasure,0.0,Count,30103,1293
Montana,Valley,1.99999998658041,Count,30105,1296
Montana,Wheatland,0.0,Count,30107,1298
Montana,Wibaux,0.0,Count,30109,1300
Montana,Yellowstone,14.8730645516771,Count,30111,1302
Nebraska,Adams,3.43733190745115,Count,31001,1303
Nebraska,Antelope,0.0,Count,31003,1305
Nebraska,Arthur,0.0,Count,31005,1307
Nebraska,Banner,0.0,Count,31007,1308
Nebraska,Blaine,0.0,Count,31009,1309
Nebraska,Boone,0.0,Count,31011,1310
Nebraska,Box Butte,0.0,Count,31013,1315
Nebraska,Boyd,2.0,Count,31015,1317
Nebraska,Brown,0.0,Count,31017,1319
Nebraska,Buffalo,6.35849833488464,Count,31019,1321
Nebraska,Burt,0.0,Count,31021,1323
Nebraska,Butler,0.0,Count,31023,1325
Nebraska,Cass,2.0,Count,31025,1326
Nebraska,Cedar,0.0,Count,31027,1329
Nebraska,Chase,0.0,Count,31029,1330
Nebraska,Cherry,1.0,Count,31031,1333
Nebraska,Cheyenne,0.0,Count,31033,1334
