State,County,SNAP households low access to store 2015 (LACCESS_SNAP15),Units,FIPS,FID
Kentucky,Pendleton,4.07478432028438,Count,21191,1260
Kentucky,Perry,79.6893081705784,Count,21193,1265
Kentucky,Pike,110.241296789663,Count,21195,1267
Kentucky,Powell,33.4986334988498,Count,21197,1270
Kentucky,Pulaski,893.487457117324,Count,21199,1272
Kentucky,Robertson,133.283416263223,Count,21201,1273
Kentucky,Rockcastle,22.0747305056058,Count,21203,1276
Kentucky,Rowan,167.336867283451,Count,21205,1279
Kentucky,Russell,9.43511383118334,Count,21207,1282
Kentucky,Scott,847.420601073513,Count,21209,1283
Kentucky,Shelby,222.883100271498,Count,21211,1285
Kentucky,Simpson,136.868071240773,Count,21213,1287
Kentucky,Spencer,nan,Count,21215,1000
Kentucky,Taylor,360.617444550203,Count,21217,1003
Kentucky,Todd,3.62451184987867,Count,21219,1006
Kentucky,Trigg,93.7096987059755,Count,21221,1009
Kentucky,Trimble,24.6614959756826,Count,21223,1012
Kentucky,Union,39.7089615060249,Count,21225,1016
Kentucky,Warren,841.153073626758,Count,21227,1019
Kentucky,Washington,119.849759784248,Count,21229,1023
Kentucky,Wayne,367.547743562595,Count,21231,1027
Kentucky,Webster,17.0196539711868,Count,21233,1029
Kentucky,Whitley,493.110972078074,Count,21235,1034
Kentucky,Wolfe,19.7755188644951,Count,21237,1037
Kentucky,Woodford,589.07121488046,Count,21239,1042
Louisiana,Acadia,59.2305248964861,Count,22001,1046
Louisiana,Allen,351.362701436113,Count,22003,1051
Louisiana,Ascension,1098.61063218115,Count,22005,1055
Louisiana,Assumption,556.328425882329,Count,22007,1060
Louisiana,Avoyelles,540.136505376874,Count,22009,1062
Louisiana,Beauregard,637.617672967399,Count,22011,1066
Louisiana,Bienville,329.969363280967,Count,22013,1069
Louisiana,Bossier,988.420473103228,Count,22015,1076
Louisiana,Caddo,6256.35601125257,Count,22017,1079
Louisiana,Calcasieu,2715.7613135704,Count,22019,1081
Louisiana,Caldwell,65.8369834052904,Count,22021,1084
Louisiana,Cameron,57.8072365349262,Count,22023,1089
Louisiana,Catahoula,101.024765907155,Count,22025,1093
Louisiana,Claiborne,183.580053079468,Count,22027,1095
Louisiana,Concordia,276.868363451274,Count,22029,1098
Louisiana,De Soto,404.170206165025,Count,22031,1103
Louisiana,East Baton Rouge,6822.83749872789,Count,22033,1108
Louisiana,East Carroll,140.92535089111,Count,22035,1111
Louisiana,East Feliciana,80.2351163873864,Count,22037,1115
Louisiana,Evangeline,900.936514652277,Count,22039,1118
Louisiana,Franklin,180.352439622769,Count,22041,1123
Louisiana,Grant,283.062515730393,Count,22043,1127
Louisiana,Iberia,872.457347423275,Count,22045,1133
Louisiana,Iberville,253.153997234596,Count,22047,1134
Louisiana,Jackson,355.977999804138,Count,22049,1138
Louisiana,Jefferson,3016.12487883993,Count,22051,1147
Louisiana,Jefferson Davis,161.497307819499,Count,22053,1155
Louisiana,Lafayette,2200.93848497165,Count,22055,1161
Louisiana,Lafourche,1272.72570561322,Count,22057,1280
Louisiana,La Salle,108.102490477235,Count,22059,1289
Louisiana,Lincoln,1324.32689652744,Count,22061,1291
Louisiana,Livingston,1031.59311775044,Count,22063,1295
Louisiana,Madison,62.3816845756632,Count,22065,1297
Louisiana,Morehouse,628.112357808795,Count,22067,1299
Louisiana,Natchitoches,990.688333911292,Count,22069,1301
Louisiana,Orleans,5542.06335437133,Count,22071,1304
Louisiana,Ouachita,2836.75407015134,Count,22073,1306
Louisiana,Plaquemines,354.166713821796,Count,22075,1427
Louisiana,Pointe Coupee,217.653308629786,Count,22077,1431
Louisiana,Rapides,3024.60429357067,Count,22079,1434
Louisiana,Red River,143.805847134305,Count,22081,1436
Louisiana,Richland,154.649346581567,Count,22083,1439
Louisiana,Sabine,425.978534022153,Count,22085,1441
Louisiana,St. Bernard,668.9605187973,Count,22087,1463
Louisiana,St. Charles,1120.35051274413,Count,22089,1466
Louisiana,St. Helena,70.5502782410696,Count,22091,1467
Louisiana,St. James,290.341607527516,Count,22093,1468
Louisiana,St. John the Baptist,1104.74390412084,Count,22095,1469
Louisiana,St. Landry,1007.60597430693,Count,22097,1471
Louisiana,St. Martin,118.56291152371,Count,22099,1473
Louisiana,St. Mary,1401.82770847198,Count,22101,1474
Louisiana,St. Tammany,2033.62398078337,Count,22103,1475
Louisiana,Tangipahoa,2262.77924522968,Count,22105,1476
Louisiana,Tensas,78.0429494596481,Count,22107,1479
Louisiana,Terrebonne,2019.77803362584,Count,22109,1501
Louisiana,Union,255.621234249432,Count,22111,1507
Louisiana,Vermilion,186.314664594423,Count,22113,1510
Louisiana,Vernon,1018.08114048874,Count,22115,1513
Louisiana,Washington,542.80647809931,Count,22117,1516
Louisiana,Webster,1077.02764388737,Count,22119,1518
Louisiana,West Baton Rouge,153.058006182734,Count,22121,1520
Louisiana,West Carroll,33.6763165890306,Count,22123,1522
Louisiana,West Feliciana,82.4401323425198,Count,22125,1524
Louisiana,Winn,382.068047835916,Count,22127,1529
Maine,Androscoggin,936.154064673217,Count,23001,1532
Maine,Aroostook,740.141503072146,Count,23003,1535
Maine,Cumberland,2271.51931277956,Count,23005,1608
Maine,Franklin,85.0967494194458,Count,23007,1619
Maine,Hancock,173.925210046554,Count,23009,1748
Maine,Kennebec,710.56362939313,Count,23011,1755
Maine,Knox,368.58534698204,Count,23013,1774
Maine,Lincoln,82.9810110676494,Count,23015,1835
Maine,Oxford,271.39745377123,Count,23017,1842
Maine,Penobscot,1817.70984066816,Count,23019,1846
Maine,Piscataquis,55.3497650633279,Count,23021,1851
Maine,Sagadahoc,223.458058268897,Count,23023,1855
Maine,Somerset,730.999640214758,Count,23025,1860
Maine,Waldo,223.553188699538,Count,23027,1865
Maine,Washington,497.427596759314,Count,23029,1884
Maine,York,1200.991953259,Count,23031,1901
Maryland,Allegany,1205.15881710082,Count,24001,1905
Maryland,Anne Arundel,3481.07988145063,Count,24003,1925
Maryland,Baltimore County,3817.60740117849,Count,24005,1939
Maryland,Calvert,973.570573797578,Count,24009,1946
Maryland,Caroline,179.945600569481,Count,24011,1949
Maryland,Carroll,832.720959178975,Count,24013,1955
Maryland,Cecil,990.376517474669,Count,24015,1963
Maryland,Charles,1247.75064202282,Count,24017,1294
Maryland,Dorchester,420.609522237897,Count,24019,1346
Maryland,Frederick,870.815753639145,Count,24021,1357
Maryland,Garrett,85.7527791884422,Count,24023,1361
Maryland,Harford,1324.03430856523,Count,24025,1372
Maryland,Howard,699.529164215525,Count,24027,1379
Maryland,Kent,0.145988452051824,Count,24029,1394
Maryland,Montgomery,1951.49919897833,Count,24031,1398
Maryland,Prince George's,3978.4828900109,Count,24033,1403
Maryland,Queen Anne's,230.078429939192,Count,24035,1413
Maryland,St. Mary's,714.873017355281,Count,24037,1421
Maryland,Somerset,280.184868998847,Count,24039,1430
Maryland,Talbot,160.58442835668,Count,24041,1438
Maryland,Washington,1917.07506620656,Count,24043,1445
Maryland,Wicomico,1676.29806954275,Count,24045,1446
Maryland,Worcester,353.094544335861,Count,24047,1456
Maryland,Baltimore County,1459.25212848154,Count,24510,1939
Massachusetts,Barnstable,3057.19982977523,Count,25001,1478
Massachusetts,Berkshire,1471.53589804221,Count,25003,1480
Massachusetts,Bristol,4652.71934060977,Count,25005,1486
Massachusetts,Dukes,10.1336102721087,Count,25007,1491
Massachusetts,Essex,5507.7932493316,Count,25009,1519
Massachusetts,Franklin,663.546434419938,Count,25011,1523
Massachusetts,Hampden,4358.57136465906,Count,25013,1526
Massachusetts,Hampshire,1607.00464475149,Count,25015,1527
Massachusetts,Middlesex,6168.55398442571,Count,25017,1533
Massachusetts,Nantucket,12.74872779016,Count,25019,1537
Massachusetts,Norfolk,3922.2141096446,Count,25021,1543
Massachusetts,Plymouth,4974.22934344812,Count,25023,1569
Massachusetts,Suffolk,369.643652969666,Count,25025,1585
Massachusetts,Worcester,7647.83181895742,Count,25027,1599
Michigan,Alcona,94.7839776319452,Count,26001,1603
Michigan,Alger,209.611472484443,Count,26003,1609
Michigan,Allegan,189.059680889677,Count,26005,1611
Michigan,Alpena,156.299668876614,Count,26007,1614
Michigan,Antrim,1.65676150405852,Count,26009,1617
Michigan,Arenac,398.132149434278,Count,26011,1621
Michigan,Baraga,84.2813054869172,Count,26013,1624
Michigan,Barry,93.1248460239294,Count,26015,1627
Michigan,Bay,1841.74466844409,Count,26017,1631
Michigan,Benzie,nan,Count,26019,1634
Michigan,Berrien,3114.54605656991,Count,26021,1635
Michigan,Branch,56.4682177082723,Count,26023,1640
Michigan,Calhoun,2199.25227755231,Count,26025,1641
Michigan,Cass,166.162035066278,Count,26027,1644
Michigan,Charlevoix,53.4509300674559,Count,26029,1648
Michigan,Cheboygan,283.961870174185,Count,26031,1649
Michigan,Chippewa,578.887447484814,Count,26033,1660
Michigan,Clare,118.470153538869,Count,26035,1665
Michigan,Clinton,738.839842583425,Count,26037,1669
Michigan,Crawford,238.673522715451,Count,26039,1672
Michigan,Delta,507.654417282964,Count,26041,1675
Michigan,Dickinson,538.431488640896,Count,26043,1677
Michigan,Eaton,2157.58011874942,Count,26045,1678
Michigan,Emmet,161.225880788625,Count,26047,1686
Michigan,Genesee,10391.0915659639,Count,26049,1688
Michigan,Gladwin,24.6523582971511,Count,26051,1691
Michigan,Gogebic,66.4078227248766,Count,26053,1693
Michigan,Grand Traverse,700.929323376575,Count,26055,1697
Michigan,Gratiot,995.036694408874,Count,26057,1700
Michigan,Hillsdale,160.571889935517,Count,26059,1701
Michigan,Houghton,203.964395456431,Count,26061,1705
Michigan,Huron,648.412619563878,Count,26063,1708
Michigan,Ingham,5314.35056870637,Count,26065,1710
Michigan,Ionia,214.699614735007,Count,26067,1713
Michigan,Iosco,547.627504418724,Count,26069,1715
Michigan,Iron,83.6192927753514,Count,26071,1716
Michigan,Isabella,443.026637907442,Count,26073,1717
Michigan,Jackson,3834.7322044449,Count,26075,1719
Michigan,Kalamazoo,3628.71056352567,Count,26077,1720
Michigan,Kalkaska,87.3185992352514,Count,26079,1722
Michigan,Kent,5051.05507948599,Count,26081,1726
Michigan,Keweenaw,44.9148739121234,Count,26083,1743
Michigan,Lake,173.558312814106,Count,26085,1749
Michigan,Lapeer,480.622001613516,Count,26087,1752
Michigan,Leelanau,10.9494346845895,Count,26089,1765
Michigan,Lenawee,1522.41097238622,Count,26091,1768
Michigan,Livingston,1248.20641530891,Count,26093,1770
Michigan,Luce,43.5139742641454,Count,26095,1773
Michigan,Mackinac,214.482753317161,Count,26097,1779
Michigan,Macomb,7471.43416493363,Count,26099,1785
Michigan,Manistee,113.260174684117,Count,26101,1787
Michigan,Marquette,532.11148720444,Count,26103,1793
Michigan,Mason,110.208069000852,Count,26105,1797
Michigan,Mecosta,879.748411223468,Count,26107,1800
Michigan,Menominee,614.016590576489,Count,26109,1802
Michigan,Midland,804.392486294404,Count,26111,1806
Michigan,Missaukee,60.1922070572857,Count,26113,1810
Michigan,Monroe,1263.32050444576,Count,26115,1812
Michigan,Montcalm,361.65446219414,Count,26117,1815
Michigan,Montmorency,32.5491622287126,Count,26119,1816
Michigan,Muskegon,6847.1704736163,Count,26121,1818
Michigan,Newaygo,258.077022217824,Count,26123,1820
Michigan,Oakland,9759.28835328097,Count,26125,1824
Michigan,Oceana,104.338584117007,Count,26127,1825
Michigan,Ogemaw,1.6759938915493,Count,26129,1827
Michigan,Ontonagon,157.930140580718,Count,26131,1829
Michigan,Osceola,220.107752532934,Count,26133,1830
Michigan,Oscoda,11.6259073090042,Count,26135,1832
Michigan,Otsego,200.149009973231,Count,26137,1834
Michigan,Ottawa,2865.14649099987,Count,26139,1837
Michigan,Presque Isle,147.056804801719,Count,26141,1840
Michigan,Roscommon,619.737095908226,Count,26143,1843
Michigan,Saginaw,4433.37233152302,Count,26145,1845
Michigan,St. Clair,4637.95398135172,Count,26147,1854
Michigan,St. Joseph,467.996779854429,Count,26149,1857
Michigan,Sanilac,164.407825996822,Count,26151,1858
Michigan,Schoolcraft,125.746497112637,Count,26153,1861
Michigan,Shiawassee,1109.62319353203,Count,26155,1863
Michigan,Tuscola,161.213550235552,Count,26157,1866
Michigan,Van Buren,189.716710177163,Count,26159,1867
Michigan,Washtenaw,3805.79140739618,Count,26161,1869
Michigan,Wayne,16167.100960769,Count,26163,1871
Michigan,Wexford,278.267100666194,Count,26165,1873
Minnesota,Aitkin,258.041368910116,Count,27001,1875
Minnesota,Anoka,2830.19010826463,Count,27003,1877
Minnesota,Becker,543.495392907641,Count,27005,1878
Minnesota,Beltrami,412.416024175703,Count,27007,1880
Minnesota,Benton,257.704348666857,Count,27009,1881
Minnesota,Big Stone,49.597692424039,Count,27011,1882
Minnesota,Blue Earth,708.39990419085,Count,27013,1886
Minnesota,Brown,186.335806026113,Count,27015,1892
Minnesota,Carlton,236.498797959452,Count,27017,1893
Minnesota,Carver,214.709817962808,Count,27019,1894
Minnesota,Cass,198.126765488389,Count,27021,1895
Minnesota,Chippewa,19.591326958445,Count,27023,1896
Minnesota,Chisago,145.4006734268,Count,27025,1897
Minnesota,Clay,184.228971938776,Count,27027,1898
Minnesota,Clearwater,138.815522068499,Count,27029,1899
Minnesota,Cook,40.4247136432891,Count,27031,1900
Minnesota,Cottonwood,217.219360761939,Count,27033,1902
Minnesota,Crow Wing,166.524581484323,Count,27035,1903
Minnesota,Dakota,2064.80992370602,Count,27037,1904
Minnesota,Dodge,16.1619471394226,Count,27039,1906
Minnesota,Douglas,306.405740990432,Count,27041,1907
Minnesota,Faribault,88.0660369725716,Count,27043,1908
Minnesota,Fillmore,13.1230998558939,Count,27045,1909
Minnesota,Freeborn,503.068774497342,Count,27047,1910
Minnesota,Goodhue,252.060946308245,Count,27049,1911
Minnesota,Grant,99.9628676097471,Count,27051,1912
Minnesota,Hennepin,7818.47109594483,Count,27053,1913
Minnesota,Houston,58.0644556898183,Count,27055,1914
Minnesota,Hubbard,151.607789061952,Count,27057,1915
Minnesota,Isanti,123.988923214244,Count,27059,1916
Minnesota,Itasca,329.192438726893,Count,27061,1917
Minnesota,Jackson,42.6805414131573,Count,27063,1918
Minnesota,Kanabec,46.5250562676285,Count,27065,1919
Minnesota,Kandiyohi,424.004877852602,Count,27067,1920
Minnesota,Kittson,80.2355166502485,Count,27069,1921
Minnesota,Koochiching,356.672718430099,Count,27071,1922
Minnesota,Lac qui Parle,26.2944874276215,Count,27073,1923
Minnesota,Lake,15.6256481812624,Count,27075,1926
Minnesota,Lake of the Woods,15.6022622637944,Count,27077,1927
Minnesota,Le Sueur,37.4739080711297,Count,27079,1929
Minnesota,Lincoln,12.0975589873304,Count,27081,1931
Minnesota,Lyon,209.411783822874,Count,27083,1932
Minnesota,McLeod,271.060574187439,Count,27085,1934
Minnesota,Mahnomen,134.983157516573,Count,27087,1936
Minnesota,Marshall,134.204273947633,Count,27089,1937
Minnesota,Martin,340.662401744039,Count,27091,1940
Minnesota,Meeker,162.318579693127,Count,27093,1941
Minnesota,Mille Lacs,15.51816523667,Count,27095,1943
Minnesota,Morrison,347.318705185828,Count,27097,1944
Minnesota,Mower,259.703470744351,Count,27099,1945
Minnesota,Murray,22.7324191009602,Count,27101,1947
Minnesota,Nicollet,400.743539468799,Count,27103,1948
Minnesota,Nobles,211.85060052645,Count,27105,1950
Minnesota,Norman,52.5636037861458,Count,27107,1951
Minnesota,Olmsted,671.139510223019,Count,27109,1953
Minnesota,Otter Tail,334.403302789509,Count,27111,1954
Minnesota,Pennington,94.6316570919035,Count,27113,1956
Minnesota,Pine,128.578261944486,Count,27115,1957
Minnesota,Pipestone,69.5586091701949,Count,27117,1958
Minnesota,Polk,414.160408934236,Count,27119,1959
Minnesota,Pope,26.9193544998514,Count,27121,1961
Minnesota,Ramsey,3174.09292567428,Count,27123,1964
Minnesota,Red Lake,186.826407909586,Count,27125,1966
Minnesota,Redwood,213.386170933449,Count,27127,1969
Minnesota,Renville,147.011794324226,Count,27129,1971
Minnesota,Rice,299.406608860532,Count,27131,1973
Minnesota,Rock,26.5535655412609,Count,27133,1974
Minnesota,Roseau,93.8362960018699,Count,27135,1976
Minnesota,St. Louis,3031.76090435831,Count,27137,1978
Minnesota,Scott,390.079052335443,Count,27139,1979
Minnesota,Sherburne,442.959272026167,Count,27141,1980
Minnesota,Sibley,6.07023083763553,Count,27143,1982
Minnesota,Stearns,672.702729455775,Count,27145,1984
Minnesota,Steele,308.724961090981,Count,27147,1985
Minnesota,Stevens,29.6588277415682,Count,27149,1987
Minnesota,Swift,77.9166572862025,Count,27151,1988
Minnesota,Todd,287.793915237717,Count,27153,1989
Minnesota,Traverse,56.9212482495365,Count,27155,1990
Minnesota,Wabasha,30.4318879303036,Count,27157,1991
Minnesota,Wadena,218.279048280194,Count,27159,1992
Minnesota,Waseca,179.46802930906,Count,27161,1993
Minnesota,Washington,1755.21710861388,Count,27163,1994
Minnesota,Watonwan,13.4600833619704,Count,27165,1996
Minnesota,Wilkin,49.4337560139262,Count,27167,1997
Minnesota,Winona,203.62693324086,Count,27169,1998
Minnesota,Wright,366.597155027247,Count,27171,1999
Minnesota,Yellow Medicine,57.5095704968098,Count,27173,1531
Mississippi,Adams,494.965025896785,Count,28001,1534
Mississippi,Alcorn,269.216151697615,Count,28003,1538
Mississippi,Amite,176.326292630229,Count,28005,1539
Mississippi,Attala,433.298635481913,Count,28007,1541
Mississippi,Benton,272.889151451676,Count,28009,1544
Mississippi,Bolivar,1607.21034341932,Count,28011,1547
Mississippi,Calhoun,103.901700735569,Count,28013,1548
Mississippi,Carroll,225.730258477565,Count,28015,1549
Mississippi,Chickasaw,42.7064560914058,Count,28017,1550
Mississippi,Choctaw,16.8119205239072,Count,28019,1552
Mississippi,Claiborne,136.098297007468,Count,28021,1555
Mississippi,Clarke,224.27819198352,Count,28023,1557
Mississippi,Clay,564.702311282709,Count,28025,1559
Mississippi,Coahoma,954.707430645579,Count,28027,1562
Mississippi,Copiah,508.352898693042,Count,28029,1564
Mississippi,Covington,nan,Count,28031,1567
Mississippi,DeSoto,1407.19985959086,Count,28033,1571
Mississippi,Forrest,772.403693104323,Count,28035,1572
Mississippi,Franklin,175.655008623374,Count,28037,1575
Mississippi,George,134.581909840796,Count,28039,1577
Mississippi,Greene,46.0153146755443,Count,28041,1579
Mississippi,Grenada,150.522857757637,Count,28043,1581
Mississippi,Hancock,1198.66384763886,Count,28045,1583
Mississippi,Harrison,5162.37420541677,Count,28047,1587
Mississippi,Hinds,4763.26143858182,Count,28049,1591
Mississippi,Holmes,973.480452534023,Count,28051,1593
Mississippi,Humphreys,228.715867577476,Count,28053,1596
Mississippi,Issaquena,57.3889040626927,Count,28055,1598
Mississippi,Itawamba,130.854825771012,Count,28057,1601
Mississippi,Jackson,2154.81879268424,Count,28059,1605
Mississippi,Jasper,214.569717195364,Count,28061,1607
Mississippi,Jefferson,71.9082895032933,Count,28063,1610
Mississippi,Jefferson Davis,125.186946079974,Count,28065,1612
Mississippi,Jones,411.256372133177,Count,28067,1615
Mississippi,Kemper,482.142551771883,Count,28069,1616
Mississippi,Lafayette,345.137829269169,Count,28071,1620
Mississippi,Lamar,426.006330161635,Count,28073,1623
Mississippi,Lauderdale,1390.06436865521,Count,28075,1628
Mississippi,Lawrence,109.101496923624,Count,28077,1632
Mississippi,Leake,310.255687160181,Count,28079,1636
Mississippi,Lee,1204.20400988963,Count,28081,1638
Mississippi,Leflore,1417.07546294064,Count,28083,1643
Mississippi,Lincoln,420.258640188434,Count,28085,1645
Mississippi,Lowndes,637.698700521733,Count,28087,1647
Mississippi,Madison,746.786209011076,Count,28089,1651
Mississippi,Marion,800.287997590574,Count,28091,1653
Mississippi,Marshall,444.275297178026,Count,28093,1655
Mississippi,Monroe,209.836288507574,Count,28095,1656
Mississippi,Montgomery,121.457518635046,Count,28097,1658
Mississippi,Neshoba,127.197950669254,Count,28099,1661
Mississippi,Newton,178.524685212253,Count,28101,1663
Mississippi,Noxubee,224.34985703899,Count,28103,1666
Mississippi,Oktibbeha,747.694245869906,Count,28105,1668
Mississippi,Panola,521.396859427505,Count,28107,1671
Mississippi,Pearl River,629.288672059788,Count,28109,1676
Mississippi,Perry,107.096722165454,Count,28111,1679
Mississippi,Pike,661.366494299448,Count,28113,1680
Mississippi,Pontotoc,172.262971641436,Count,28115,1682
Mississippi,Prentiss,148.574051092592,Count,28117,1684
Mississippi,Quitman,366.544447477092,Count,28119,1685
Mississippi,Rankin,1366.60334127968,Count,28121,1690
Mississippi,Scott,264.687341169557,Count,28123,1692
Mississippi,Sharkey,135.189079447351,Count,28125,1695
Mississippi,Simpson,150.473159147581,Count,28127,1698
Mississippi,Smith,129.673479728319,Count,28129,1709
Mississippi,Stone,252.737460447063,Count,28131,1712
Mississippi,Sunflower,905.096138263553,Count,28133,1721
Mississippi,Tallahatchie,581.458249476013,Count,28135,1725
Mississippi,Tate,476.066337053152,Count,28137,1727
Mississippi,Tippah,226.258469542313,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,225.895167697228,Count,28143,1735
Mississippi,Union,193.907125110115,Count,28145,1737
Mississippi,Walthall,102.996780007971,Count,28147,1740
Mississippi,Warren,489.329701114153,Count,28149,1746
Mississippi,Washington,1797.84177204374,Count,28151,1750
Mississippi,Wayne,30.1801023573837,Count,28153,1753
Mississippi,Webster,99.0058871415975,Count,28155,1756
Mississippi,Wilkinson,174.056887371545,Count,28157,1757
Mississippi,Winston,214.258795085957,Count,28159,1758
Mississippi,Yalobusha,82.3749943055295,Count,28161,1759
Mississippi,Yazoo,1170.32061907306,Count,28163,1760
Missouri,Adair,259.113834723631,Count,29001,1761
Missouri,Andrew,43.8488077696966,Count,29003,1762
Missouri,Atchison,24.4602219073778,Count,29005,1763
Missouri,Audrain,148.885413141298,Count,29007,1766
Missouri,Barry,287.233048412832,Count,29009,1767
Missouri,Barton,145.544462873412,Count,29011,1771
Missouri,Bates,43.6259350467895,Count,29013,1776
Missouri,Benton,150.398680013166,Count,29015,1778
Missouri,Bollinger,248.145866248679,Count,29017,1781
Missouri,Boone,1479.87823085356,Count,29019,1783
Missouri,Buchanan,1263.75690583948,Count,29021,1789
Missouri,Butler,598.599733383409,Count,29023,1792
Missouri,Caldwell,106.240513113473,Count,29025,1795
Missouri,Callaway,346.161407314579,Count,29027,1799
Missouri,Camden,396.210389879723,Count,29029,1803
Missouri,Cape Girardeau,716.481298766288,Count,29031,1808
Missouri,Carroll,45.2534611832558,Count,29033,1822
Missouri,Carter,299.628373663939,Count,29035,1001
Missouri,Cass,1364.60966654357,Count,29037,1004
Missouri,Cedar,129.787396458702,Count,29039,1007
Missouri,Chariton,21.0749706296612,Count,29041,1011
Missouri,Christian,589.493812638444,Count,29043,1014
Missouri,Clark,47.8713977176387,Count,29045,1015
Missouri,Clay,2156.22112263713,Count,29047,1018
Missouri,Clinton,87.4121904725585,Count,29049,1021
Missouri,Cole,907.419528546429,Count,29051,1022
Missouri,Cooper,199.374185018402,Count,29053,1025
Missouri,Crawford,94.6890266721416,Count,29055,1028
Missouri,Dade,43.9059263302528,Count,29057,1030
Missouri,Dallas,158.643329714486,Count,29059,1032
Missouri,Daviess,57.1827796173858,Count,29061,1036
Missouri,DeKalb,175.274465145639,Count,29063,1038
Missouri,Dent,216.942423055395,Count,29065,1040
Missouri,Douglas,228.330805697592,Count,29067,1043
Missouri,Dunklin,787.204641732917,Count,29069,1045
Missouri,Franklin,530.678732030563,Count,29071,1047
Missouri,Gasconade,15.5104768060594,Count,29073,1049
Missouri,Gentry,10.5965353951422,Count,29075,1052
Missouri,Greene,2419.93627223502,Count,29077,1054
Missouri,Grundy,190.486793043313,Count,29079,1057
Missouri,Harrison,143.01699325939,Count,29081,1058
Missouri,Henry,541.61536517091,Count,29083,1061
Missouri,Hickory,104.181639192163,Count,29085,1063
Missouri,Holt,198.336183504932,Count,29087,1065
Missouri,Howard,87.2975243979302,Count,29089,1068
Missouri,Howell,741.825471191001,Count,29091,1070
Missouri,Iron,249.504998911151,Count,29093,1072
Missouri,Jackson,7397.41687321358,Count,29095,1074
Missouri,Jasper,1927.41409044726,Count,29097,1078
Missouri,Jefferson,3020.4727292507,Count,29099,1082
Missouri,Johnson,302.306526033731,Count,29101,1087
Missouri,Knox,41.7526964905753,Count,29103,1091
Missouri,Laclede,542.35151204314,Count,29105,1096
Missouri,Lafayette,292.395592575579,Count,29107,1099
Missouri,Lawrence,328.501291875089,Count,29109,1101
Missouri,Lewis,157.033557254562,Count,29111,1104
Missouri,Lincoln,163.527518160812,Count,29113,1106
Missouri,Linn,115.10036957087,Count,29115,1109
Missouri,Livingston,68.9112656305968,Count,29117,1112
Missouri,McDonald,113.05986720642,Count,29119,1113
Missouri,Macon,122.851435839968,Count,29121,1116
Missouri,Madison,131.282902125985,Count,29123,1117
Missouri,Maries,18.5942501210139,Count,29125,1120
Missouri,Marion,279.141317779358,Count,29127,1122
Missouri,Mercer,192.999825803326,Count,29129,1125
Missouri,Miller,108.060481625625,Count,29131,1128
Missouri,Mississippi,5.42534661014747,Count,29133,1131
Missouri,Moniteau,35.3004841443636,Count,29135,1135
Missouri,Monroe,53.9934084840976,Count,29137,1139
Missouri,Montgomery,92.7056784604263,Count,29139,1142
Missouri,Morgan,38.0239316648952,Count,29141,1146
Missouri,New Madrid,77.177067185974,Count,29143,1149
Missouri,Newton,342.155273737998,Count,29145,1152
Missouri,Nodaway,432.48689328404,Count,29147,1156
Missouri,Oregon,180.880596424765,Count,29149,1158
Missouri,Osage,27.217766245364,Count,29151,1164
Missouri,Ozark,533.969494365818,Count,29153,1168
Missouri,Pemiscot,156.081532936093,Count,29155,1170
Missouri,Perry,83.0944955791141,Count,29157,1172
Missouri,Pettis,412.793320314445,Count,29159,1174
Missouri,Phelps,259.907991978318,Count,29161,1176
Missouri,Pike,341.020215487491,Count,29163,1179
Missouri,Platte,701.880568153619,Count,29165,1181
Missouri,Polk,120.802358091974,Count,29167,1183
Missouri,Pulaski,337.878670964621,Count,29169,1185
Missouri,Putnam,56.6875383604905,Count,29171,1188
Missouri,Ralls,25.102031667582,Count,29173,1191
Missouri,Randolph,242.297529882158,Count,29175,1194
Missouri,Ray,290.790328088449,Count,29177,1197
Missouri,Reynolds,252.286939692634,Count,29179,1200
Missouri,Ripley,262.475340799586,Count,29181,1203
Missouri,St. Charles,2322.0761114642,Count,29183,1205
Missouri,St. Clair,71.6150170453124,Count,29185,1208
Missouri,Ste. Genevieve,204.060860453873,Count,29186,1209
Missouri,St. Francois,636.380787131154,Count,29187,1212
Missouri,St. Louis County,8969.69610309492,Count,29189,1216
Missouri,Saline,377.441165914194,Count,29195,1218
Missouri,Schuyler,263.016290566451,Count,29197,1221
Missouri,Scotland,10.2819615535597,Count,29199,1224
Missouri,Scott,764.00773371701,Count,29201,1227
Missouri,Shannon,90.4266765488219,Count,29203,1229
Missouri,Shelby,100.998309730542,Count,29205,1232
Missouri,Stoddard,97.231347715485,Count,29207,1236
Missouri,Stone,28.5544611699006,Count,29209,1237
Missouri,Sullivan,102.527871748842,Count,29211,1240
Missouri,Taney,1227.83884503123,Count,29213,1242
Missouri,Texas,350.800138212329,Count,29215,1245
Missouri,Vernon,556.276241540374,Count,29217,1248
Missouri,Warren,126.853772823681,Count,29219,1251
Missouri,Washington,315.282077590278,Count,29221,1253
Missouri,Wayne,389.912516098979,Count,29223,1256
Missouri,Webster,159.565235321242,Count,29225,1258
Missouri,Worth,15.2933992123991,Count,29227,1261
Missouri,Wright,175.300346977848,Count,29229,1263
Missouri,St. Louis County,2309.04815159836,Count,29510,1216
Montana,Beaverhead,48.5924903930579,Count,30001,1269
Montana,Big Horn,414.032404310701,Count,30003,1274
Montana,Blaine,164.394526221109,Count,30005,1124
