State,County,Multiracial low access to store 2015 (LACCESS_MULTIR15),Units,FIPS,FID
Kentucky,Nelson,114.117297682093,Count,21179,1243
Kentucky,Nicholas,0.0929480956401676,Count,21181,1246
Kentucky,Ohio,99.3370612981703,Count,21183,1249
Kentucky,Oldham,736.463676520332,Count,21185,1252
Kentucky,Owen,12.3926360191646,Count,21187,1255
Kentucky,Owsley,0.0,Count,21189,1257
Kentucky,Pendleton,1.13709734962322,Count,21191,1260
Kentucky,Perry,5.94685402303003,Count,21193,1265
Kentucky,Pike,17.6318091470857,Count,21195,1267
Kentucky,Powell,10.3454723052564,Count,21197,1270
Kentucky,Pulaski,191.594302316751,Count,21199,1272
Kentucky,Robertson,22.2508464274906,Count,21201,1273
Kentucky,Rockcastle,0.74679120874498,Count,21203,1276
Kentucky,Rowan,26.6719005430714,Count,21205,1279
Kentucky,Russell,2.57463995408034,Count,21207,1282
Kentucky,Scott,535.298476332556,Count,21209,1283
Kentucky,Shelby,268.02595142977,Count,21211,1285
Kentucky,Simpson,55.691415884532,Count,21213,1287
Kentucky,Spencer,nan,Count,21215,1000
Kentucky,Taylor,103.867399632843,Count,21217,1003
Kentucky,Todd,0.0,Count,21219,1006
Kentucky,Trigg,53.6029043135684,Count,21221,1009
Kentucky,Trimble,17.8213839530217,Count,21223,1012
Kentucky,Union,22.3340088630794,Count,21225,1016
Kentucky,Warren,766.800528612152,Count,21227,1019
Kentucky,Washington,33.4369007344948,Count,21229,1023
Kentucky,Wayne,108.516754898074,Count,21231,1027
Kentucky,Webster,10.1911179525778,Count,21233,1029
Kentucky,Whitley,57.1697835712548,Count,21235,1034
Kentucky,Wolfe,0.0,Count,21237,1037
Kentucky,Woodford,440.645650251452,Count,21239,1042
Louisiana,Acadia,20.2454516235639,Count,22001,1046
Louisiana,Allen,122.164277789463,Count,22003,1051
Louisiana,Ascension,1176.05274323461,Count,22005,1055
Louisiana,Assumption,104.065099008518,Count,22007,1060
Louisiana,Avoyelles,105.291500218671,Count,22009,1062
Louisiana,Beauregard,304.423369929804,Count,22011,1066
Louisiana,Bienville,64.2430015088466,Count,22013,1069
Louisiana,Bossier,1355.46404429095,Count,22015,1076
Louisiana,Caddo,1900.76711116176,Count,22017,1079
Louisiana,Calcasieu,1258.67679693298,Count,22019,1081
Louisiana,Caldwell,17.653101692796,Count,22021,1084
Louisiana,Cameron,31.6769470905246,Count,22023,1089
Louisiana,Catahoula,14.7843437254242,Count,22025,1093
Louisiana,Claiborne,22.6053942424398,Count,22027,1095
Louisiana,Concordia,48.3416292865477,Count,22029,1098
Louisiana,De Soto,97.7549134261178,Count,22031,1103
Louisiana,East Baton Rouge,3144.76296994007,Count,22033,1108
Louisiana,East Carroll,25.6334310951501,Count,22035,1111
Louisiana,East Feliciana,33.5411906530253,Count,22037,1115
Louisiana,Evangeline,131.828419289033,Count,22039,1118
Louisiana,Franklin,19.3346151251133,Count,22041,1123
Louisiana,Grant,55.757570346671,Count,22043,1127
Louisiana,Iberia,402.161713934633,Count,22045,1133
Louisiana,Iberville,54.1289702038403,Count,22047,1134
Louisiana,Jackson,75.4792636303955,Count,22049,1138
Louisiana,Jefferson,2910.71918269674,Count,22051,1147
Louisiana,Jefferson Davis,57.6554974744849,Count,22053,1155
Louisiana,Lafayette,1618.12146306756,Count,22055,1161
Louisiana,Lafourche,1151.67417227367,Count,22057,1280
Louisiana,La Salle,57.3839958714234,Count,22059,1289
Louisiana,Lincoln,302.538554975916,Count,22061,1291
Louisiana,Livingston,443.000750725818,Count,22063,1295
Louisiana,Madison,16.7446328488149,Count,22065,1297
Louisiana,Morehouse,70.1735827475095,Count,22067,1299
Louisiana,Natchitoches,339.977097854939,Count,22069,1301
Louisiana,Orleans,1414.17354933177,Count,22071,1304
Louisiana,Ouachita,752.174238686459,Count,22073,1306
Louisiana,Plaquemines,286.297236709737,Count,22075,1427
Louisiana,Pointe Coupee,49.3169368989911,Count,22077,1431
Louisiana,Rapides,1625.18895015532,Count,22079,1434
Louisiana,Red River,25.4559939103847,Count,22081,1436
Louisiana,Richland,24.8515635394404,Count,22083,1439
Louisiana,Sabine,163.889893810146,Count,22085,1441
Louisiana,St. Bernard,666.286791904696,Count,22087,1463
Louisiana,St. Charles,934.540376482169,Count,22089,1466
Louisiana,St. Helena,17.9961871492487,Count,22091,1467
Louisiana,St. James,54.5154366400093,Count,22093,1468
Louisiana,St. John the Baptist,608.354230941108,Count,22095,1469
Louisiana,St. Landry,314.813028826087,Count,22097,1471
Louisiana,St. Martin,47.756627644907,Count,22099,1473
Louisiana,St. Mary,1083.42752347414,Count,22101,1474
Louisiana,St. Tammany,1874.84275322629,Count,22103,1475
Louisiana,Tangipahoa,907.164963322872,Count,22105,1476
Louisiana,Tensas,20.5905632713341,Count,22107,1479
Louisiana,Terrebonne,1276.49533962144,Count,22109,1501
Louisiana,Union,85.1004331857748,Count,22111,1507
Louisiana,Vermilion,76.8172719346039,Count,22113,1510
Louisiana,Vernon,2064.46412889674,Count,22115,1513
Louisiana,Washington,60.882386032951,Count,22117,1516
Louisiana,Webster,207.698431827319,Count,22119,1518
Louisiana,West Baton Rouge,62.411583205394,Count,22121,1520
Louisiana,West Carroll,6.08358570615837,Count,22123,1522
Louisiana,West Feliciana,37.5966156788931,Count,22125,1524
Louisiana,Winn,49.2212760930669,Count,22127,1529
Maine,Androscoggin,217.553159102545,Count,23001,1532
Maine,Aroostook,114.681159122797,Count,23003,1535
Maine,Cumberland,1263.69131893142,Count,23005,1608
Maine,Franklin,16.7511658030562,Count,23007,1619
Maine,Hancock,36.8460145789551,Count,23009,1748
Maine,Kennebec,166.971899443531,Count,23011,1755
Maine,Knox,110.290414380027,Count,23013,1774
Maine,Lincoln,18.3428114700364,Count,23015,1835
Maine,Oxford,50.3442295687429,Count,23017,1842
Maine,Penobscot,402.452725341244,Count,23019,1846
Maine,Piscataquis,8.19502145127341,Count,23021,1851
Maine,Sagadahoc,40.856620510116,Count,23023,1855
Maine,Somerset,122.791079620407,Count,23025,1860
Maine,Waldo,72.1802319422285,Count,23027,1865
Maine,Washington,70.5864612460659,Count,23029,1884
Maine,York,434.565882817207,Count,23031,1901
Maryland,Allegany,387.739176389254,Count,24001,1905
Maryland,Anne Arundel,7945.97499999061,Count,24003,1925
Maryland,Baltimore County,4129.11929972057,Count,24005,1939
Maryland,Calvert,1173.83683948294,Count,24009,1946
Maryland,Caroline,42.7541405567899,Count,24011,1949
Maryland,Carroll,728.636569679017,Count,24013,1955
Maryland,Cecil,758.635794696789,Count,24015,1963
Maryland,Charles,2176.69958520664,Count,24017,1294
Maryland,Dorchester,131.911553731851,Count,24019,1346
Maryland,Frederick,2155.28188503506,Count,24021,1357
Maryland,Garrett,10.1160509175447,Count,24023,1361
Maryland,Harford,1599.45174185079,Count,24025,1372
Maryland,Howard,2413.50642971965,Count,24027,1379
Maryland,Kent,0.0714525272233004,Count,24029,1394
Maryland,Montgomery,11509.5758449508,Count,24031,1398
Maryland,Prince George's,11734.0572035231,Count,24033,1403
Maryland,Queen Anne's,291.954465243965,Count,24035,1413
Maryland,St. Mary's,1063.1577299358,Count,24037,1421
Maryland,Somerset,156.575878290652,Count,24039,1430
Maryland,Talbot,231.870196745731,Count,24041,1438
Maryland,Washington,1299.08870170382,Count,24043,1445
Maryland,Wicomico,1069.9872710786,Count,24045,1446
Maryland,Worcester,329.377042567157,Count,24047,1456
Maryland,Baltimore County,737.800479238877,Count,24510,1939
Massachusetts,Barnstable,3300.83366207927,Count,25001,1478
Massachusetts,Berkshire,749.694674313517,Count,25003,1480
Massachusetts,Bristol,3993.29949919363,Count,25005,1486
Massachusetts,Dukes,104.039963836145,Count,25007,1491
Massachusetts,Essex,8784.27079887433,Count,25009,1519
Massachusetts,Franklin,411.758973345815,Count,25011,1523
Massachusetts,Hampden,4301.62669472394,Count,25013,1526
Massachusetts,Hampshire,2831.64302423729,Count,25015,1527
Massachusetts,Middlesex,11797.5355217827,Count,25017,1533
Massachusetts,Nantucket,42.0702516883612,Count,25019,1537
Massachusetts,Norfolk,5583.59631716259,Count,25021,1543
Massachusetts,Plymouth,5348.02122539896,Count,25023,1569
Massachusetts,Suffolk,484.399644545862,Count,25025,1585
Massachusetts,Worcester,7428.58988360659,Count,25027,1599
Michigan,Alcona,12.9897578459422,Count,26001,1603
Michigan,Alger,77.0285833191035,Count,26003,1609
Michigan,Allegan,121.847228998216,Count,26005,1611
Michigan,Alpena,21.4597610957098,Count,26007,1614
Michigan,Antrim,0.648489590123063,Count,26009,1617
Michigan,Arenac,65.5169804620615,Count,26011,1621
Michigan,Baraga,49.0143269222522,Count,26013,1624
Michigan,Barry,34.7236660482122,Count,26015,1627
Michigan,Bay,812.386637425238,Count,26017,1631
Michigan,Benzie,nan,Count,26019,1634
Michigan,Berrien,1308.0274468412,Count,26021,1635
Michigan,Branch,22.7021310551208,Count,26023,1640
Michigan,Calhoun,1211.50584138336,Count,26025,1641
Michigan,Cass,133.459379338658,Count,26027,1644
Michigan,Charlevoix,47.0943371551984,Count,26029,1648
Michigan,Cheboygan,95.375928192383,Count,26031,1649
Michigan,Chippewa,422.100955028281,Count,26033,1660
Michigan,Clare,12.8727277431171,Count,26035,1665
Michigan,Clinton,723.43523497245,Count,26037,1669
Michigan,Crawford,30.2659443720335,Count,26039,1672
Michigan,Delta,222.634419228044,Count,26041,1675
Michigan,Dickinson,88.0559162161435,Count,26043,1677
Michigan,Eaton,1350.0355935847,Count,26045,1678
Michigan,Emmet,159.246322602175,Count,26047,1686
Michigan,Genesee,4047.13836267071,Count,26049,1688
Michigan,Gladwin,4.68512374106263,Count,26051,1691
Michigan,Gogebic,6.23696892311273,Count,26053,1693
Michigan,Grand Traverse,445.002306616458,Count,26055,1697
Michigan,Gratiot,491.990736504762,Count,26057,1700
Michigan,Hillsdale,57.6641843584475,Count,26059,1701
Michigan,Houghton,59.6367693016866,Count,26061,1705
Michigan,Huron,129.655506017632,Count,26063,1708
Michigan,Ingham,5135.00333104159,Count,26065,1710
Michigan,Ionia,110.632420184833,Count,26067,1713
Michigan,Iosco,124.609163212196,Count,26069,1715
Michigan,Iron,25.5276049279563,Count,26071,1716
Michigan,Isabella,234.753672029416,Count,26073,1717
Michigan,Jackson,1766.79240687118,Count,26075,1719
Michigan,Kalamazoo,2740.43896426952,Count,26077,1720
Michigan,Kalkaska,12.6875958847231,Count,26079,1722
Michigan,Kent,4950.73352490844,Count,26081,1726
Michigan,Keweenaw,9.15296003745607,Count,26083,1743
Michigan,Lake,48.3913367269579,Count,26085,1749
Michigan,Lapeer,132.742517195262,Count,26087,1752
Michigan,Leelanau,3.45951812900603,Count,26089,1765
Michigan,Lenawee,1403.03643980287,Count,26091,1768
Michigan,Livingston,914.567355705149,Count,26093,1770
Michigan,Luce,10.4580234415361,Count,26095,1773
Michigan,Mackinac,138.592088293099,Count,26097,1779
Michigan,Macomb,4344.46202339879,Count,26099,1785
Michigan,Manistee,53.0476451184368,Count,26101,1787
Michigan,Marquette,152.019539815667,Count,26103,1793
Michigan,Mason,39.0444087589276,Count,26105,1797
Michigan,Mecosta,228.625145628788,Count,26107,1800
Michigan,Menominee,137.17212492055,Count,26109,1802
Michigan,Midland,361.295996081055,Count,26111,1806
Michigan,Missaukee,5.51897401980705,Count,26113,1810
Michigan,Monroe,714.681836791162,Count,26115,1812
Michigan,Montcalm,221.44578109551,Count,26117,1815
Michigan,Montmorency,5.99999994879659,Count,26119,1816
Michigan,Muskegon,2913.33349741765,Count,26121,1818
Michigan,Newaygo,59.4513620718499,Count,26123,1820
Michigan,Oakland,9348.87638961906,Count,26125,1824
Michigan,Oceana,93.6812780808286,Count,26127,1825
Michigan,Ogemaw,0.187625020742416,Count,26129,1827
Michigan,Ontonagon,39.0554491702827,Count,26131,1829
Michigan,Osceola,70.130274747374,Count,26133,1830
Michigan,Oscoda,2.25664036642411,Count,26135,1832
Michigan,Otsego,37.5777360190071,Count,26137,1834
Michigan,Ottawa,5048.59139885038,Count,26139,1837
Michigan,Presque Isle,19.7809845366683,Count,26141,1840
Michigan,Roscommon,77.4110249372752,Count,26143,1843
Michigan,Saginaw,3096.3863375449,Count,26145,1845
Michigan,St. Clair,1894.74751071802,Count,26147,1854
Michigan,St. Joseph,422.650429381756,Count,26149,1857
Michigan,Sanilac,25.2001137546904,Count,26151,1858
Michigan,Schoolcraft,57.6821448741282,Count,26153,1861
Michigan,Shiawassee,338.660251429334,Count,26155,1863
Michigan,Tuscola,41.1293032483014,Count,26157,1866
Michigan,Van Buren,156.752876864048,Count,26159,1867
Michigan,Washtenaw,4234.1777752402,Count,26161,1869
Michigan,Wayne,8384.74190950219,Count,26163,1871
Michigan,Wexford,65.9290299657732,Count,26165,1873
Minnesota,Aitkin,105.21333709153,Count,27001,1875
Minnesota,Anoka,4294.64188319312,Count,27003,1877
Minnesota,Becker,443.052083504453,Count,27005,1878
Minnesota,Beltrami,185.552037452315,Count,27007,1880
Minnesota,Benton,114.870613754319,Count,27009,1881
Minnesota,Big Stone,12.0966623635031,Count,27011,1882
Minnesota,Blue Earth,580.355364230996,Count,27013,1886
Minnesota,Brown,72.610494722252,Count,27015,1892
Minnesota,Carlton,224.496137349856,Count,27017,1893
Minnesota,Carver,890.783646032276,Count,27019,1894
Minnesota,Cass,106.472235319105,Count,27021,1895
Minnesota,Chippewa,13.8096361404459,Count,27023,1896
Minnesota,Chisago,93.8778072939895,Count,27025,1897
Minnesota,Clay,91.1726494877657,Count,27027,1898
Minnesota,Clearwater,73.0252888468033,Count,27029,1899
Minnesota,Cook,27.3026314463746,Count,27031,1900
Minnesota,Cottonwood,205.575578781862,Count,27033,1902
Minnesota,Crow Wing,76.7977070591678,Count,27035,1903
Minnesota,Dakota,6430.47934632826,Count,27037,1904
Minnesota,Dodge,47.9611468466464,Count,27039,1906
Minnesota,Douglas,79.0721928599232,Count,27041,1907
Minnesota,Faribault,50.9899130845442,Count,27043,1908
Minnesota,Fillmore,1.78502342758293,Count,27045,1909
Minnesota,Freeborn,601.443242980826,Count,27047,1910
Minnesota,Goodhue,245.910936986562,Count,27049,1911
Minnesota,Grant,68.8302811404428,Count,27051,1912
Minnesota,Hennepin,12815.0853059966,Count,27053,1913
Minnesota,Houston,37.6426465031204,Count,27055,1914
Minnesota,Hubbard,81.7988395140837,Count,27057,1915
Minnesota,Isanti,54.0792191768996,Count,27059,1916
Minnesota,Itasca,147.773794501268,Count,27061,1917
Minnesota,Jackson,50.4352809558623,Count,27063,1918
Minnesota,Kanabec,15.7410819811121,Count,27065,1919
Minnesota,Kandiyohi,461.212984170226,Count,27067,1920
Minnesota,Kittson,32.0000002120578,Count,27069,1921
Minnesota,Koochiching,110.151082809569,Count,27071,1922
Minnesota,Lac qui Parle,14.0385469354223,Count,27073,1923
Minnesota,Lake,9.14244101014943,Count,27075,1926
Minnesota,Lake of the Woods,28.9999999514126,Count,27077,1927
Minnesota,Le Sueur,111.488556931901,Count,27079,1929
Minnesota,Lincoln,18.0000000374275,Count,27081,1931
Minnesota,Lyon,255.724035058276,Count,27083,1932
Minnesota,McLeod,311.406650341014,Count,27085,1934
Minnesota,Mahnomen,136.835316701361,Count,27087,1936
Minnesota,Marshall,165.309034566386,Count,27089,1937
Minnesota,Martin,141.292450936544,Count,27091,1940
Minnesota,Meeker,137.582907814882,Count,27093,1941
Minnesota,Mille Lacs,10.8641803485443,Count,27095,1943
Minnesota,Morrison,119.789334564211,Count,27097,1944
Minnesota,Mower,133.655210689372,Count,27099,1945
Minnesota,Murray,46.1458797547688,Count,27101,1947
Minnesota,Nicollet,344.81331286217,Count,27103,1948
Minnesota,Nobles,439.527353819984,Count,27105,1950
Minnesota,Norman,85.7305454689039,Count,27107,1951
Minnesota,Olmsted,907.226295290356,Count,27109,1953
Minnesota,Otter Tail,115.940262876687,Count,27111,1954
Minnesota,Pennington,59.1285237824486,Count,27113,1956
Minnesota,Pine,61.336759574667,Count,27115,1957
Minnesota,Pipestone,82.2308409118559,Count,27117,1958
Minnesota,Polk,322.95334334829,Count,27119,1959
Minnesota,Pope,16.5081363825461,Count,27121,1961
Minnesota,Ramsey,5069.61485475357,Count,27123,1964
Minnesota,Red Lake,86.9999986850589,Count,27125,1966
Minnesota,Redwood,122.962770624537,Count,27127,1969
Minnesota,Renville,139.756059380605,Count,27129,1971
Minnesota,Rice,564.288003216096,Count,27131,1973
Minnesota,Rock,12.2645885478705,Count,27133,1974
Minnesota,Roseau,55.206873446209,Count,27135,1976
Minnesota,St. Louis,1429.2167125715,Count,27137,1978
Minnesota,Scott,1072.15228366923,Count,27139,1979
Minnesota,Sherburne,414.295130727682,Count,27141,1980
Minnesota,Sibley,2.99999998060912,Count,27143,1982
Minnesota,Stearns,552.831476200261,Count,27145,1984
Minnesota,Steele,237.542977369674,Count,27147,1985
Minnesota,Stevens,21.343823587009,Count,27149,1987
Minnesota,Swift,78.9564590351656,Count,27151,1988
Minnesota,Todd,150.583641454029,Count,27153,1989
Minnesota,Traverse,29.0000003198511,Count,27155,1990
Minnesota,Wabasha,52.9165507387224,Count,27157,1991
Minnesota,Wadena,79.2432699333482,Count,27159,1992
Minnesota,Waseca,164.199809317477,Count,27161,1993
Minnesota,Washington,3170.52821367313,Count,27163,1994
Minnesota,Watonwan,18.0827955162968,Count,27165,1996
Minnesota,Wilkin,28.7636015112626,Count,27167,1997
Minnesota,Winona,99.9404913435328,Count,27169,1998
Minnesota,Wright,380.381109045309,Count,27171,1999
Minnesota,Yellow Medicine,80.6133640452172,Count,27173,1531
Mississippi,Adams,98.7805256848401,Count,28001,1534
Mississippi,Alcorn,104.191054207195,Count,28003,1538
Mississippi,Amite,17.8632761287818,Count,28005,1539
Mississippi,Attala,54.0268681161097,Count,28007,1541
Mississippi,Benton,64.119051831955,Count,28009,1544
Mississippi,Bolivar,160.930014290207,Count,28011,1547
Mississippi,Calhoun,13.163596069905,Count,28013,1548
Mississippi,Carroll,64.2339214579056,Count,28015,1549
Mississippi,Chickasaw,23.4252085431706,Count,28017,1550
Mississippi,Choctaw,0.0017772159771994,Count,28019,1552
Mississippi,Claiborne,11.3411157096376,Count,28021,1555
Mississippi,Clarke,19.657101891731,Count,28023,1557
Mississippi,Clay,38.1701143688115,Count,28025,1559
Mississippi,Coahoma,58.1431335363268,Count,28027,1562
Mississippi,Copiah,99.98102823264,Count,28029,1564
Mississippi,Covington,nan,Count,28031,1567
Mississippi,DeSoto,2317.86288830649,Count,28033,1571
Mississippi,Forrest,368.85093898853,Count,28035,1572
Mississippi,Franklin,13.6080424505144,Count,28037,1575
Mississippi,George,30.7370619005083,Count,28039,1577
Mississippi,Greene,3.09619733440968,Count,28041,1579
Mississippi,Grenada,20.5763072020721,Count,28043,1581
Mississippi,Hancock,503.434854724342,Count,28045,1583
Mississippi,Harrison,3091.08523965789,Count,28047,1587
Mississippi,Hinds,810.149803794108,Count,28049,1591
Mississippi,Holmes,49.6143271075998,Count,28051,1593
Mississippi,Humphreys,20.7879904545844,Count,28053,1596
Mississippi,Issaquena,2.62845966732129,Count,28055,1598
Mississippi,Itawamba,61.1481381238409,Count,28057,1601
Mississippi,Jackson,1500.68272767444,Count,28059,1605
Mississippi,Jasper,10.8872226696911,Count,28061,1607
Mississippi,Jefferson,1.38265907197842,Count,28063,1610
Mississippi,Jefferson Davis,30.8448847427353,Count,28065,1612
Mississippi,Jones,362.811390493806,Count,28067,1615
Mississippi,Kemper,53.6475087580377,Count,28069,1616
Mississippi,Lafayette,253.732013373195,Count,28071,1620
Mississippi,Lamar,160.597937532555,Count,28073,1623
Mississippi,Lauderdale,256.52667504894,Count,28075,1628
Mississippi,Lawrence,24.4583864789527,Count,28077,1632
Mississippi,Leake,55.1349089165087,Count,28079,1636
Mississippi,Lee,435.856700733117,Count,28081,1638
Mississippi,Leflore,350.325890347955,Count,28083,1643
Mississippi,Lincoln,83.3706947585187,Count,28085,1645
Mississippi,Lowndes,223.544568581757,Count,28087,1647
Mississippi,Madison,175.424245947095,Count,28089,1651
Mississippi,Marion,137.777608724578,Count,28091,1653
Mississippi,Marshall,90.9946649973239,Count,28093,1655
Mississippi,Monroe,21.0604995746598,Count,28095,1656
Mississippi,Montgomery,25.565826516638,Count,28097,1658
Mississippi,Neshoba,48.0387127451492,Count,28099,1661
Mississippi,Newton,61.8176131044675,Count,28101,1663
Mississippi,Noxubee,14.6045811517621,Count,28103,1666
Mississippi,Oktibbeha,235.287695195033,Count,28105,1668
Mississippi,Panola,118.714547958468,Count,28107,1671
Mississippi,Pearl River,196.866805845747,Count,28109,1676
Mississippi,Perry,14.1668941917019,Count,28111,1679
Mississippi,Pike,53.5128707648018,Count,28113,1680
Mississippi,Pontotoc,146.186221011813,Count,28115,1682
Mississippi,Prentiss,32.71040285239,Count,28117,1684
Mississippi,Quitman,12.054171695383,Count,28119,1685
Mississippi,Rankin,928.98013918673,Count,28121,1690
Mississippi,Scott,182.204048629166,Count,28123,1692
Mississippi,Sharkey,13.9999999289867,Count,28125,1695
Mississippi,Simpson,12.8452159077569,Count,28127,1698
Mississippi,Smith,18.1161550500062,Count,28129,1709
Mississippi,Stone,53.7366619156437,Count,28131,1712
Mississippi,Sunflower,129.64560490851,Count,28133,1721
Mississippi,Tallahatchie,490.376358062141,Count,28135,1725
Mississippi,Tate,200.445461982271,Count,28137,1727
Mississippi,Tippah,202.851972675494,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,51.1385936310107,Count,28143,1735
Mississippi,Union,162.382240749615,Count,28145,1737
Mississippi,Walthall,37.7269508008475,Count,28147,1740
Mississippi,Warren,235.745837057875,Count,28149,1746
Mississippi,Washington,174.784516062043,Count,28151,1750
Mississippi,Wayne,0.0,Count,28153,1753
Mississippi,Webster,9.00000006944008,Count,28155,1756
Mississippi,Wilkinson,5.27509560706562,Count,28157,1757
Mississippi,Winston,31.1890862068926,Count,28159,1758
Mississippi,Yalobusha,23.5663478146879,Count,28161,1759
Mississippi,Yazoo,75.7020759363681,Count,28163,1760
Missouri,Adair,117.556362447133,Count,29001,1761
Missouri,Andrew,26.1626913408982,Count,29003,1762
Missouri,Atchison,7.77651462852373,Count,29005,1763
Missouri,Audrain,64.6109274823834,Count,29007,1766
Missouri,Barry,330.80008817142,Count,29009,1767
Missouri,Barton,69.8891527576743,Count,29011,1771
Missouri,Bates,5.07071053475374,Count,29013,1776
Missouri,Benton,28.0806496991338,Count,29015,1778
Missouri,Bollinger,29.3765370759449,Count,29017,1781
Missouri,Boone,1672.50974263291,Count,29019,1783
Missouri,Buchanan,745.933442019904,Count,29021,1789
Missouri,Butler,131.153417048204,Count,29023,1792
Missouri,Caldwell,43.0000001442677,Count,29025,1795
Missouri,Callaway,209.195136616441,Count,29027,1799
Missouri,Camden,175.451363287452,Count,29029,1803
Missouri,Cape Girardeau,411.796150751949,Count,29031,1808
Missouri,Carroll,19.1824468917512,Count,29033,1822
Missouri,Carter,25.2375120143635,Count,29035,1001
Missouri,Cass,1408.88340750043,Count,29037,1004
Missouri,Cedar,31.6631587762114,Count,29039,1007
Missouri,Chariton,7.71156239778975,Count,29041,1011
Missouri,Christian,448.496531373596,Count,29043,1014
Missouri,Clark,5.53400378380138,Count,29045,1015
Missouri,Clay,2677.93466999507,Count,29047,1018
Missouri,Clinton,23.191315434291,Count,29049,1021
Missouri,Cole,595.494091160295,Count,29051,1022
Missouri,Cooper,60.7411488519358,Count,29053,1025
Missouri,Crawford,24.2766162337704,Count,29055,1028
Missouri,Dade,16.0044069248397,Count,29057,1030
Missouri,Dallas,58.3624756675556,Count,29059,1032
Missouri,Daviess,11.0209626282854,Count,29061,1036
Missouri,DeKalb,66.9200566254992,Count,29063,1038
Missouri,Dent,53.7866147990242,Count,29065,1040
Missouri,Douglas,68.4464423017018,Count,29067,1043
Missouri,Dunklin,259.949504035849,Count,29069,1045
Missouri,Franklin,201.204373256237,Count,29071,1047
Missouri,Gasconade,8.7278515808066,Count,29073,1049
Missouri,Gentry,0.471710222074762,Count,29075,1052
Missouri,Greene,1801.81719749713,Count,29077,1054
Missouri,Grundy,56.5906971484183,Count,29079,1057
Missouri,Harrison,19.3049831797834,Count,29081,1058
Missouri,Henry,129.630287863998,Count,29083,1061
Missouri,Hickory,24.9511085384897,Count,29085,1063
Missouri,Holt,38.9999991005253,Count,29087,1065
Missouri,Howard,35.4591381399359,Count,29089,1068
Missouri,Howell,184.543321997508,Count,29091,1070
Missouri,Iron,34.6023900076189,Count,29093,1072
Missouri,Jackson,8790.37631914118,Count,29095,1074
Missouri,Jasper,1350.98531165349,Count,29097,1078
Missouri,Jefferson,1249.94421974646,Count,29099,1082
Missouri,Johnson,352.379354401477,Count,29101,1087
Missouri,Knox,26.999999989057,Count,29103,1091
Missouri,Laclede,187.298269571745,Count,29105,1096
Missouri,Lafayette,157.590440952176,Count,29107,1099
Missouri,Lawrence,360.257526229772,Count,29109,1101
Missouri,Lewis,89.8373528257614,Count,29111,1104
Missouri,Lincoln,87.0742239710172,Count,29113,1106
Missouri,Linn,37.6481508197758,Count,29115,1109
Missouri,Livingston,19.0694717117876,Count,29117,1112
Missouri,McDonald,61.0547148742179,Count,29119,1113
Missouri,Macon,61.186423826055,Count,29121,1116
Missouri,Madison,67.8301239202457,Count,29123,1117
Missouri,Maries,7.85143470590447,Count,29125,1120
Missouri,Marion,103.407983346002,Count,29127,1122
Missouri,Mercer,42.0000003448165,Count,29129,1125
Missouri,Miller,19.2844113202245,Count,29131,1128
Missouri,Mississippi,0.82282817363739,Count,29133,1131
Missouri,Moniteau,13.8842782333568,Count,29135,1135
Missouri,Monroe,14.0140897850069,Count,29137,1139
Missouri,Montgomery,25.0145125556137,Count,29139,1142
Missouri,Morgan,26.3175733736261,Count,29141,1146
Missouri,New Madrid,3.8741657701612,Count,29143,1149
Missouri,Newton,408.963163354842,Count,29145,1152
Missouri,Nodaway,138.308562242177,Count,29147,1156
Missouri,Oregon,34.8752423146205,Count,29149,1158
Missouri,Osage,12.2031292818829,Count,29151,1164
Missouri,Ozark,83.82499153739,Count,29153,1168
Missouri,Pemiscot,26.6687779445201,Count,29155,1170
Missouri,Perry,38.1349494527894,Count,29157,1172
Missouri,Pettis,269.46526443334,Count,29159,1174
Missouri,Phelps,202.426998107515,Count,29161,1176
Missouri,Pike,167.167714441535,Count,29163,1179
Missouri,Platte,1278.53256989238,Count,29165,1181
Missouri,Polk,22.9626444998503,Count,29167,1183
Missouri,Pulaski,1556.62520804498,Count,29169,1185
Missouri,Putnam,10.0000000724685,Count,29171,1188
Missouri,Ralls,9.45945006781767,Count,29173,1191
Missouri,Randolph,84.0564539145271,Count,29175,1194
Missouri,Ray,109.464723240428,Count,29177,1197
Missouri,Reynolds,68.1900769788221,Count,29179,1200
Missouri,Ripley,66.6826252831699,Count,29181,1203
Missouri,St. Charles,3266.33106192234,Count,29183,1205
Missouri,St. Clair,18.4474310046789,Count,29185,1208
Missouri,Ste. Genevieve,72.2857086720452,Count,29186,1209
Missouri,St. Francois,113.750476318955,Count,29187,1212
Missouri,St. Louis County,6613.82959265095,Count,29189,1216
Missouri,Saline,534.550740837934,Count,29195,1218
Missouri,Schuyler,33.0293686267476,Count,29197,1221
Missouri,Scotland,0.0,Count,29199,1224
Missouri,Scott,196.370707293375,Count,29201,1227
Missouri,Shannon,46.9324525788705,Count,29203,1229
Missouri,Shelby,41.0791796310114,Count,29205,1232
Missouri,Stoddard,27.4462292882381,Count,29207,1236
Missouri,Stone,13.1139234319598,Count,29209,1237
Missouri,Sullivan,61.4002604622565,Count,29211,1240
Missouri,Taney,677.959815952398,Count,29213,1242
Missouri,Texas,130.079685019558,Count,29215,1245
Missouri,Vernon,138.420265293156,Count,29217,1248
