State,County,Farmers' markets per 1000 pop (% change) 2013-18 (PCH_FMRKTPTH_13_18),Units,FIPS,FID
Kentucky,Edmonson,-1.7272353172302246,% change,21061.0,1073
Kentucky,Elliott,0.5727200508117676,% change,21063.0,1075
Kentucky,Estill,2.028452157974243,% change,21065.0,1077
Kentucky,Fayette,-4.25288724899292,% change,21067.0,1080
Kentucky,Fleming,0.7483428120613098,% change,21069.0,1083
Kentucky,Floyd,7.367833614349365,% change,21071.0,1085
Kentucky,Franklin,-2.5937225818634033,% change,21073.0,1086
Kentucky,Fulton,0.0,% change,21075.0,1088
Kentucky,Gallatin,nan,% change,21077.0,1090
Kentucky,Garrard,-51.59453201293945,% change,21079.0,1092
Kentucky,Grant,-26.695789337158203,% change,21081.0,1094
Kentucky,Graves,0.22241979837417603,% change,21083.0,1097
Kentucky,Grayson,-1.3791314363479614,% change,21085.0,1100
Kentucky,Green,0.0,% change,21087.0,1102
Kentucky,Greenup,3.3798329830169678,% change,21089.0,1105
Kentucky,Hancock,0.0,% change,21091.0,1107
Kentucky,Hardin,-25.912731170654297,% change,21093.0,1110
Kentucky,Harlan,nan,% change,21095.0,1114
Kentucky,Harrison,-1.1130036115646362,% change,21097.0,1119
Kentucky,Hart,-2.3325905799865723,% change,21099.0,1121
Kentucky,Henderson,1.7064785957336426,% change,21101.0,1126
Kentucky,Henry,-4.141315460205078,% change,21103.0,1129
Kentucky,Hickman,0.0,% change,21105.0,1130
Kentucky,Hopkins,0.0,% change,21107.0,1136
Kentucky,Jackson,-0.3645268976688385,% change,21109.0,1140
Kentucky,Jefferson,11.701990127563477,% change,21111.0,1143
Kentucky,Jessamine,-7.001112461090088,% change,21113.0,1145
Kentucky,Johnson,4.8199782371521,% change,21115.0,1148
Kentucky,Kenton,-2.0150420665740967,% change,21117.0,1151
Kentucky,Knott,0.0,% change,21119.0,1154
Kentucky,Knox,0.0,% change,21121.0,1159
Kentucky,Larue,0.0,% change,21123.0,1162
Kentucky,Laurel,-1.5708194971084595,% change,21125.0,1166
Kentucky,Lawrence,2.1771180629730225,% change,21127.0,1167
Kentucky,Lee,0.0,% change,21129.0,1171
Kentucky,Leslie,0.0,% change,21131.0,1175
Kentucky,Letcher,nan,% change,21133.0,1178
Kentucky,Lewis,3.2360260486602783,% change,21135.0,1180
Kentucky,Lincoln,-0.8277820348739624,% change,21137.0,1184
Kentucky,Livingston,0.0,% change,21139.0,1187
Kentucky,Logan,-0.014817674644291401,% change,21141.0,1190
Kentucky,Lyon,0.0,% change,21143.0,1193
Kentucky,McCracken,nan,% change,21145.0,1196
Kentucky,McCreary,0.0,% change,21147.0,1198
Kentucky,McLean,nan,% change,21149.0,1201
Kentucky,Madison,-6.938551425933838,% change,21151.0,1204
Kentucky,Magoffin,0.0,% change,21153.0,1206
Kentucky,Marion,-48.665225982666016,% change,21155.0,1210
Kentucky,Marshall,0.0,% change,21157.0,1213
Kentucky,Martin,0.0,% change,21159.0,1215
Kentucky,Mason,0.0,% change,21161.0,1217
Kentucky,Meade,1.8526899814605713,% change,21163.0,1220
Kentucky,Menifee,0.0,% change,21165.0,1222
Kentucky,Mercer,-51.07926940917969,% change,21167.0,1225
Kentucky,Metcalfe,nan,% change,21169.0,1228
Kentucky,Monroe,0.037322331219911575,% change,21171.0,1230
Kentucky,Montgomery,-3.418083429336548,% change,21173.0,1233
Kentucky,Morgan,0.0,% change,21175.0,1235
Kentucky,Muhlenberg,1.8067108392715454,% change,21177.0,1238
Kentucky,Nelson,-2.83308482170105,% change,21179.0,1243
Kentucky,Nicholas,0.0,% change,21181.0,1246
Kentucky,Ohio,-0.4276164770126343,% change,21183.0,1249
Kentucky,Oldham,89.76080322265625,% change,21185.0,1252
Kentucky,Owen,-2.224268913269043,% change,21187.0,1255
Kentucky,Owsley,-48.53533172607422,% change,21189.0,1257
Kentucky,Pendleton,0.18583019077777863,% change,21191.0,1260
Kentucky,Perry,7.239774227142334,% change,21193.0,1265
Kentucky,Pike,9.348992347717285,% change,21195.0,1267
Kentucky,Powell,0.289345383644104,% change,21197.0,1270
Kentucky,Pulaski,-1.2843714952468872,% change,21199.0,1272
Kentucky,Robertson,3.7939116954803467,% change,21201.0,1273
Kentucky,Rockcastle,-33.34129333496094,% change,21203.0,1276
Kentucky,Rowan,-1.472566843032837,% change,21205.0,1279
Kentucky,Russell,-50.19078826904297,% change,21207.0,1282
Kentucky,Scott,-10.744060516357422,% change,21209.0,1283
Kentucky,Shelby,-8.12069320678711,% change,21211.0,1285
Kentucky,Simpson,-4.501049041748047,% change,21213.0,1287
Kentucky,Spencer,-53.16058349609375,% change,21215.0,1000
Kentucky,Taylor,-1.5147416591644287,% change,21217.0,1003
Kentucky,Todd,1.3808746337890625,% change,21219.0,1006
Kentucky,Trigg,-2.321927070617676,% change,21221.0,1009
Kentucky,Trimble,0.0,% change,21223.0,1012
Kentucky,Union,0.0,% change,21225.0,1016
Kentucky,Warren,21.483421325683594,% change,21227.0,1019
Kentucky,Washington,-1.8536888360977173,% change,21229.0,1023
Kentucky,Wayne,1.5536489486694336,% change,21231.0,1027
Kentucky,Webster,0.0,% change,21233.0,1029
Kentucky,Whitley,0.0,% change,21235.0,1034
Kentucky,Wolfe,1.476940631866455,% change,21237.0,1037
Kentucky,Woodford,186.55636596679688,% change,21239.0,1042
Louisiana,Acadia,0.0,% change,22001.0,1046
Louisiana,Allen,0.3046248257160187,% change,22003.0,1051
Louisiana,Ascension,0.0,% change,22005.0,1055
Louisiana,Assumption,0.0,% change,22007.0,1060
Louisiana,Avoyelles,2.009291887283325,% change,22009.0,1062
Louisiana,Beauregard,-2.6467630863189697,% change,22011.0,1066
Louisiana,Bienville,0.0,% change,22013.0,1069
Louisiana,Bossier,nan,% change,22015.0,1076
Louisiana,Caddo,5.020134925842285,% change,22017.0,1079
Louisiana,Calcasieu,-3.760484218597412,% change,22019.0,1081
Louisiana,Caldwell,0.0,% change,22021.0,1084
Louisiana,Cameron,0.0,% change,22023.0,1089
Louisiana,Catahoula,0.0,% change,22025.0,1093
Louisiana,Claiborne,0.0,% change,22027.0,1095
Louisiana,Concordia,0.0,% change,22029.0,1098
Louisiana,De Soto,-1.2428946495056152,% change,22031.0,1103
Louisiana,East Baton Rouge,61.04645919799805,% change,22033.0,1108
Louisiana,East Carroll,6.551090717315674,% change,22035.0,1111
Louisiana,East Feliciana,0.0,% change,22037.0,1115
Louisiana,Evangeline,1.14523184299469,% change,22039.0,1118
Louisiana,Franklin,0.0,% change,22041.0,1123
Louisiana,Grant,0.0,% change,22043.0,1127
Louisiana,Iberia,56.159339904785156,% change,22045.0,1133
Louisiana,Iberville,0.0,% change,22047.0,1134
Louisiana,Jackson,0.0,% change,22049.0,1138
Louisiana,Jefferson,0.05644373968243599,% change,22051.0,1147
Louisiana,Jefferson Davis,-0.9024097919464111,% change,22053.0,1155
Louisiana,Lafayette,42.976409912109375,% change,22055.0,1161
Louisiana,Lafourche,48.740257263183594,% change,22057.0,1280
Louisiana,La Salle,nan,% change,22059.0,1289
Louisiana,Lincoln,0.08263273537158966,% change,22061.0,1291
Louisiana,Livingston,-3.9801650047302246,% change,22063.0,1295
Louisiana,Madison,0.0,% change,22065.0,1297
Louisiana,Morehouse,0.0,% change,22067.0,1299
Louisiana,Natchitoches,1.1769587993621826,% change,22069.0,1301
Louisiana,Orleans,45.24957275390625,% change,22071.0,1304
Louisiana,Ouachita,102.0352783203125,% change,22073.0,1306
Louisiana,Plaquemines,0.0,% change,22075.0,1427
Louisiana,Pointe Coupee,0.0,% change,22077.0,1431
Louisiana,Rapides,102.69144439697266,% change,22079.0,1434
Louisiana,Red River,0.0,% change,22081.0,1436
Louisiana,Richland,0.0,% change,22083.0,1439
Louisiana,Sabine,0.9736937880516052,% change,22085.0,1441
Louisiana,St. Bernard,-7.035378456115723,% change,22087.0,1463
Louisiana,St. Charles,-0.5011390447616577,% change,22089.0,1466
Louisiana,St. Helena,0.0,% change,22091.0,1467
Louisiana,St. James,0.0,% change,22093.0,1468
Louisiana,St. John the Baptist,nan,% change,22095.0,1469
Louisiana,St. Landry,0.7805293202400208,% change,22097.0,1471
Louisiana,St. Martin,-1.2718867063522339,% change,22099.0,1473
Louisiana,St. Mary,7.666660308837891,% change,22101.0,1474
Louisiana,St. Tammany,17.169076919555664,% change,22103.0,1475
Louisiana,Tangipahoa,-6.167730808258057,% change,22105.0,1476
Louisiana,Tensas,0.0,% change,22107.0,1479
Louisiana,Terrebonne,1.5006192922592163,% change,22109.0,1501
Louisiana,Union,0.573214054107666,% change,22111.0,1507
Louisiana,Vermilion,-0.8891867995262146,% change,22113.0,1510
Louisiana,Vernon,8.037243843078613,% change,22115.0,1513
Louisiana,Washington,nan,% change,22117.0,1516
Louisiana,Webster,0.0,% change,22119.0,1518
Louisiana,West Baton Rouge,0.0,% change,22121.0,1520
Louisiana,West Carroll,0.0,% change,22123.0,1522
Louisiana,West Feliciana,0.0,% change,22125.0,1524
Louisiana,Winn,5.065792083740234,% change,22127.0,1529
Maine,Androscoggin,-0.3751864731311798,% change,23001.0,1532
Maine,Aroostook,4.444871425628662,% change,23003.0,1535
Maine,Cumberland,27.21131134033203,% change,23005.0,1608
Maine,Franklin,2.083817720413208,% change,23007.0,1619
Maine,Hancock,-23.409536361694336,% change,23009.0,1748
Maine,Kennebec,-0.7724249958992004,% change,23011.0,1755
Maine,Knox,-0.20114941895008087,% change,23013.0,1774
Maine,Lincoln,-0.7337906956672668,% change,23015.0,1835
Maine,Oxford,-0.4755462408065796,% change,23017.0,1842
Maine,Penobscot,41.98191833496094,% change,23019.0,1846
Maine,Piscataquis,2.208331346511841,% change,23021.0,1851
Maine,Sagadahoc,-1.7202707529067993,% change,23023.0,1855
Maine,Somerset,2.1920526027679443,% change,23025.0,1860
Maine,Waldo,12.365304946899414,% change,23027.0,1865
Maine,Washington,2.5849413871765137,% change,23029.0,1884
Maine,York,18.198104858398438,% change,23031.0,1901
Maryland,Allegany,55.475868225097656,% change,24001.0,1905
Maryland,Anne Arundel,-3.574983835220337,% change,24003.0,1925
Maryland,Baltimore County,5.455719947814941,% change,24005.0,1939
Maryland,Calvert,-1.7010307312011719,% change,24009.0,1946
Maryland,Caroline,-1.9727360010147095,% change,24011.0,1949
Maryland,Carroll,-0.7302778363227844,% change,24013.0,1955
Maryland,Cecil,98.18138885498047,% change,24015.0,1963
Maryland,Charles,-5.482255458831787,% change,24017.0,1294
Maryland,Dorchester,1.7532293796539307,% change,24019.0,1346
Maryland,Frederick,8.837906837463379,% change,24021.0,1357
Maryland,Garrett,2.7466347217559814,% change,24023.0,1361
Maryland,Harford,-1.9940485954284668,% change,24025.0,1372
Maryland,Howard,12.71784782409668,% change,24027.0,1379
Maryland,Kent,2.213277816772461,% change,24029.0,1394
Maryland,Montgomery,-12.243633270263672,% change,24031.0,1398
Maryland,Prince George's,26.68051528930664,% change,24033.0,1403
Maryland,Queen Anne's,-3.4307827949523926,% change,24035.0,1413
Maryland,St. Mary's,29.266958236694336,% change,24037.0,1421
Maryland,Somerset,51.66504669189453,% change,24039.0,1430
Maryland,Talbot,nan,% change,24041.0,1438
Maryland,Washington,-1.2800954580307007,% change,24043.0,1445
Maryland,Wicomico,-2.2723944187164307,% change,24045.0,1446
Maryland,Worcester,-0.5267941951751709,% change,24047.0,1456
Maryland,Baltimore County,21.55276870727539,% change,24510.0,1939
Massachusetts,Barnstable,19.36597442626953,% change,25001.0,1478
Massachusetts,Berkshire,29.799545288085938,% change,25003.0,1480
Massachusetts,Bristol,11.941736221313477,% change,25005.0,1486
Massachusetts,Dukes,-1.0949751138687134,% change,25007.0,1491
Massachusetts,Essex,16.054122924804688,% change,25009.0,1519
Massachusetts,Franklin,-7.826969146728516,% change,25011.0,1523
Massachusetts,Hampden,4.965854644775391,% change,25013.0,1526
Massachusetts,Hampshire,29.591522216796875,% change,25015.0,1527
Massachusetts,Middlesex,5.417848587036133,% change,25017.0,1533
Massachusetts,Nantucket,-37.806419372558594,% change,25019.0,1537
Massachusetts,Norfolk,32.043479919433594,% change,25021.0,1543
Massachusetts,Plymouth,2.754307746887207,% change,25023.0,1569
Massachusetts,Suffolk,1.21998929977417,% change,25025.0,1585
Massachusetts,Worcester,4.5726118087768555,% change,25027.0,1599
Michigan,Alcona,205.47190856933594,% change,26001.0,1603
Michigan,Alger,3.7155141830444336,% change,26003.0,1609
Michigan,Allegan,59.117958068847656,% change,26005.0,1611
Michigan,Alpena,2.133286237716675,% change,26007.0,1614
Michigan,Antrim,64.9261703491211,% change,26009.0,1617
Michigan,Arenac,2.4532992839813232,% change,26011.0,1621
Michigan,Baraga,4.771635055541992,% change,26013.0,1624
Michigan,Barry,-3.386375665664673,% change,26015.0,1627
Michigan,Bay,54.15404510498047,% change,26017.0,1631
Michigan,Benzie,22.162446975708008,% change,26019.0,1634
Michigan,Berrien,-13.175232887268066,% change,26021.0,1635
Michigan,Branch,0.0,% change,26023.0,1640
Michigan,Calhoun,33.59903335571289,% change,26025.0,1641
Michigan,Cass,-0.1393982619047165,% change,26027.0,1644
Michigan,Charlevoix,50.05144119262695,% change,26029.0,1648
Michigan,Cheboygan,0.6295995712280273,% change,26031.0,1649
Michigan,Chippewa,2.7800686359405518,% change,26033.0,1660
Michigan,Clare,-0.5234598517417908,% change,26035.0,1665
Michigan,Clinton,-30.836772918701172,% change,26037.0,1669
Michigan,Crawford,-0.16545931994915009,% change,26039.0,1672
Michigan,Delta,105.27092742919922,% change,26041.0,1675
Michigan,Dickinson,2.4859180450439453,% change,26043.0,1677
Michigan,Eaton,-17.844289779663086,% change,26045.0,1678
Michigan,Emmet,31.876218795776367,% change,26047.0,1686
Michigan,Genesee,2.1484813690185547,% change,26049.0,1688
Michigan,Gladwin,0.8919775485992432,% change,26051.0,1691
Michigan,Gogebic,0.0,% change,26053.0,1693
Michigan,Grand Traverse,36.25398254394531,% change,26055.0,1697
Michigan,Gratiot,54.921302795410156,% change,26057.0,1700
Michigan,Hillsdale,0.8218753337860107,% change,26059.0,1701
Michigan,Houghton,35.00096893310547,% change,26061.0,1705
Michigan,Huron,3.494194507598877,% change,26063.0,1708
Michigan,Ingham,-22.35462188720703,% change,26065.0,1710
Michigan,Ionia,-0.34574541449546814,% change,26067.0,1713
Michigan,Iosco,35.15675354003906,% change,26069.0,1715
Michigan,Iron,3.4361789226531982,% change,26071.0,1716
Michigan,Isabella,99.04481506347656,% change,26073.0,1717
Michigan,Jackson,-24.615610122680664,% change,26075.0,1719
Michigan,Kalamazoo,-2.8515853881835938,% change,26077.0,1720
Michigan,Kalkaska,-3.012789249420166,% change,26079.0,1722
Michigan,Kent,-9.0459623336792,% change,26081.0,1726
Michigan,Keweenaw,0.0,% change,26083.0,1743
Michigan,Lake,0.0,% change,26085.0,1749
Michigan,Lapeer,-16.420534133911133,% change,26087.0,1752
Michigan,Leelanau,-15.396328926086426,% change,26089.0,1765
Michigan,Lenawee,0.546482503414154,% change,26091.0,1768
Michigan,Livingston,-17.435943603515625,% change,26093.0,1770
Michigan,Luce,3.4696805477142334,% change,26095.0,1773
Michigan,Mackinac,104.17169952392578,% change,26097.0,1779
Michigan,Macomb,-12.899640083312988,% change,26099.0,1785
Michigan,Manistee,-0.2079267054796219,% change,26101.0,1787
Michigan,Marquette,1.889775037765503,% change,26103.0,1793
Michigan,Mason,-1.487977385520935,% change,26105.0,1797
Michigan,Mecosta,-0.6590897440910339,% change,26107.0,1800
Michigan,Menominee,54.816612243652344,% change,26109.0,1802
Michigan,Midland,0.5239819884300232,% change,26111.0,1806
Michigan,Missaukee,0.0,% change,26113.0,1810
Michigan,Monroe,24.74741554260254,% change,26115.0,1812
Michigan,Montcalm,-1.8368502855300903,% change,26117.0,1815
Michigan,Montmorency,1.2196427583694458,% change,26119.0,1816
Michigan,Muskegon,-17.300352096557617,% change,26121.0,1818
Michigan,Newaygo,-34.72414779663086,% change,26123.0,1820
Michigan,Oakland,24.88262939453125,% change,26125.0,1824
Michigan,Oceana,-50.61032485961914,% change,26127.0,1825
Michigan,Ogemaw,1.0404738187789917,% change,26129.0,1827
Michigan,Ontonagon,-45.47023391723633,% change,26131.0,1829
Michigan,Osceola,-25.067480087280273,% change,26133.0,1830
Michigan,Oscoda,nan,% change,26135.0,1832
Michigan,Otsego,-51.202110290527344,% change,26137.0,1834
Michigan,Ottawa,6.26376485824585,% change,26139.0,1837
Michigan,Presque Isle,2.1039416790008545,% change,26141.0,1840
Michigan,Roscommon,0.5777941942214966,% change,26143.0,1843
Michigan,Saginaw,44.40104293823242,% change,26145.0,1845
Michigan,St. Clair,50.899986267089844,% change,26147.0,1854
Michigan,St. Joseph,-0.09500953555107117,% change,26149.0,1857
Michigan,Sanilac,-49.13554382324219,% change,26151.0,1858
Michigan,Schoolcraft,2.404564619064331,% change,26153.0,1861
Michigan,Shiawassee,15.463902473449707,% change,26155.0,1863
Michigan,Tuscola,106.50086975097656,% change,26157.0,1866
Michigan,Van Buren,-0.17098857462406158,% change,26159.0,1867
Michigan,Washtenaw,3.352834463119507,% change,26161.0,1869
Michigan,Wayne,-5.039339065551758,% change,26163.0,1871
Michigan,Wexford,-51.47313690185547,% change,26165.0,1873
Minnesota,Aitkin,0.0,% change,27001.0,1875
Minnesota,Anoka,15.009566307067871,% change,27003.0,1877
Minnesota,Becker,-3.4709506034851074,% change,27005.0,1878
Minnesota,Beltrami,-2.9094648361206055,% change,27007.0,1880
Minnesota,Benton,0.0,% change,27009.0,1881
Minnesota,Big Stone,0.0,% change,27011.0,1882
Minnesota,Blue Earth,-3.993950843811035,% change,27013.0,1886
Minnesota,Brown,0.0,% change,27015.0,1892
Minnesota,Carlton,96.8356704711914,% change,27017.0,1893
Minnesota,Carver,-7.667717456817627,% change,27019.0,1894
Minnesota,Cass,-22.80768394470215,% change,27021.0,1895
Minnesota,Chippewa,1.216029405593872,% change,27023.0,1896
Minnesota,Chisago,15.141806602478027,% change,27025.0,1897
Minnesota,Clay,-5.372523784637451,% change,27027.0,1898
Minnesota,Clearwater,-0.3178245425224304,% change,27029.0,1899
Minnesota,Cook,-3.8568522930145264,% change,27031.0,1900
Minnesota,Cottonwood,0.0,% change,27033.0,1902
Minnesota,Crow Wing,-35.281272888183594,% change,27035.0,1903
Minnesota,Dakota,-4.11214542388916,% change,27037.0,1904
Minnesota,Dodge,-2.3436763286590576,% change,27039.0,1906
Minnesota,Douglas,91.46033477783203,% change,27041.0,1907
Minnesota,Faribault,0.0,% change,27043.0,1908
Minnesota,Fillmore,-1.4578744173049927,% change,27045.0,1909
Minnesota,Freeborn,1.5700979232788086,% change,27047.0,1910
Minnesota,Goodhue,-66.87498474121094,% change,27049.0,1911
Minnesota,Grant,0.0,% change,27051.0,1912
Minnesota,Hennepin,-9.09139347076416,% change,27053.0,1913
Minnesota,Houston,1.0550098419189453,% change,27055.0,1914
Minnesota,Hubbard,-2.9720609188079834,% change,27057.0,1915
Minnesota,Isanti,-4.774060249328613,% change,27059.0,1916
Minnesota,Itasca,0.4788530468940735,% change,27061.0,1917
Minnesota,Jackson,0.0,% change,27063.0,1918
Minnesota,Kanabec,-1.221693992614746,% change,27065.0,1919
Minnesota,Kandiyohi,-0.9217116236686707,% change,27067.0,1920
Minnesota,Kittson,0.0,% change,27069.0,1921
Minnesota,Koochiching,0.0,% change,27071.0,1922
Minnesota,Lac qui Parle,nan,% change,27073.0,1923
Minnesota,Lake,0.0,% change,27075.0,1926
Minnesota,Lake of the Woods,4.0180840492248535,% change,27077.0,1927
Minnesota,Le Sueur,-2.7795348167419434,% change,27079.0,1929
Minnesota,Lincoln,1.4630659818649292,% change,27081.0,1931
Minnesota,Lyon,nan,% change,27083.0,1932
Minnesota,McLeod,0.07526770234107971,% change,27085.0,1934
Minnesota,Mahnomen,-0.851603090763092,% change,27087.0,1936
Minnesota,Marshall,100.8306655883789,% change,27089.0,1937
Minnesota,Martin,0.0,% change,27091.0,1940
Minnesota,Meeker,nan,% change,27093.0,1941
Minnesota,Mille Lacs,-1.8554643392562866,% change,27095.0,1943
Minnesota,Morrison,-0.9376206994056702,% change,27097.0,1944
Minnesota,Mower,-1.7145280838012695,% change,27099.0,1945
Minnesota,Murray,2.7791173458099365,% change,27101.0,1947
Minnesota,Nicollet,-3.6206917762756348,% change,27103.0,1948
Minnesota,Nobles,0.0,% change,27105.0,1950
Minnesota,Norman,0.0,% change,27107.0,1951
Minnesota,Olmsted,-23.799915313720703,% change,27109.0,1953
Minnesota,Otter Tail,0.0,% change,27111.0,1954
Minnesota,Pennington,-0.2821327745914459,% change,27113.0,1956
Minnesota,Pine,-1.3838478326797485,% change,27115.0,1957
Minnesota,Pipestone,0.0,% change,27117.0,1958
Minnesota,Polk,0.33302053809165955,% change,27119.0,1959
Minnesota,Pope,96.08903503417969,% change,27121.0,1961
Minnesota,Ramsey,-4.182581901550293,% change,27123.0,1964
Minnesota,Red Lake,0.0,% change,27125.0,1966
Minnesota,Redwood,0.0,% change,27127.0,1969
Minnesota,Renville,0.0,% change,27129.0,1971
Minnesota,Rice,-41.696556091308594,% change,27131.0,1973
Minnesota,Rock,0.13809221982955933,% change,27133.0,1974
Minnesota,Roseau,nan,% change,27135.0,1976
Minnesota,St. Louis,72.01728820800781,% change,27137.0,1978
Minnesota,Scott,-6.867232322692871,% change,27139.0,1979
Minnesota,Sherburne,-6.215378761291504,% change,27141.0,1980
Minnesota,Sibley,0.14639855921268463,% change,27143.0,1982
Minnesota,Stearns,-17.88261604309082,% change,27145.0,1984
Minnesota,Steele,-1.2009938955307007,% change,27147.0,1985
Minnesota,Stevens,-0.08203015476465225,% change,27149.0,1987
Minnesota,Swift,nan,% change,27151.0,1988
Minnesota,Todd,nan,% change,27153.0,1989
Minnesota,Traverse,0.0,% change,27155.0,1990
Minnesota,Wabasha,nan,% change,27157.0,1991
Minnesota,Wadena,-50.482826232910156,% change,27159.0,1992
Minnesota,Waseca,0.0,% change,27161.0,1993
Minnesota,Washington,-5.102995872497559,% change,27163.0,1994
Minnesota,Watonwan,0.6648464798927307,% change,27165.0,1996
Minnesota,Wilkin,0.0,% change,27167.0,1997
Minnesota,Winona,101.98722839355469,% change,27169.0,1998
Minnesota,Wright,25.36652183532715,% change,27171.0,1999
Minnesota,Yellow Medicine,2.8688106536865234,% change,27173.0,1531
Mississippi,Adams,nan,% change,28001.0,1534
Mississippi,Alcorn,0.9559974670410156,% change,28003.0,1538
Mississippi,Amite,0.0,% change,28005.0,1539
Mississippi,Attala,4.078413009643555,% change,28007.0,1541
Mississippi,Benton,0.0,% change,28009.0,1544
Mississippi,Bolivar,8.467105865478516,% change,28011.0,1547
Mississippi,Calhoun,1.9118908643722534,% change,28013.0,1548
Mississippi,Carroll,4.146903991699219,% change,28015.0,1549
Mississippi,Chickasaw,0.0,% change,28017.0,1550
Mississippi,Choctaw,104.37303924560547,% change,28019.0,1552
Mississippi,Claiborne,0.0,% change,28021.0,1555
Mississippi,Clarke,0.0,% change,28023.0,1557
Mississippi,Clay,4.952027797698975,% change,28025.0,1559
Mississippi,Coahoma,11.291330337524414,% change,28027.0,1562
Mississippi,Copiah,-32.396732330322266,% change,28029.0,1564
Mississippi,Covington,0.0,% change,28031.0,1567
Mississippi,DeSoto,38.769840240478516,% change,28033.0,1571
Mississippi,Forrest,-14.86863899230957,% change,28035.0,1572
Mississippi,Franklin,0.0,% change,28037.0,1575
Mississippi,George,0.0,% change,28039.0,1577
Mississippi,Greene,0.0,% change,28041.0,1579
Mississippi,Grenada,2.298741340637207,% change,28043.0,1581
Mississippi,Hancock,nan,% change,28045.0,1583
Mississippi,Harrison,-5.090246677398682,% change,28047.0,1587
Mississippi,Hinds,3.8589510917663574,% change,28049.0,1591
Mississippi,Holmes,0.0,% change,28051.0,1593
Mississippi,Humphreys,0.0,% change,28053.0,1596
Mississippi,Issaquena,0.0,% change,28055.0,1598
Mississippi,Itawamba,-0.6080703735351562,% change,28057.0,1601
Mississippi,Jackson,-2.0617454051971436,% change,28059.0,1605
Mississippi,Jasper,0.0,% change,28061.0,1607
Mississippi,Jefferson,0.0,% change,28063.0,1610
Mississippi,Jefferson Davis,0.0,% change,28065.0,1612
Mississippi,Jones,0.7318023443222046,% change,28067.0,1615
Mississippi,Kemper,0.0,% change,28069.0,1616
Mississippi,Lafayette,-5.894911289215088,% change,28071.0,1620
Mississippi,Lamar,nan,% change,28073.0,1623
Mississippi,Lauderdale,6.515127182006836,% change,28075.0,1628
Mississippi,Lawrence,0.0,% change,28077.0,1632
Mississippi,Leake,0.0,% change,28079.0,1636
Mississippi,Lee,-0.27698928117752075,% change,28081.0,1638
Mississippi,Leflore,0.0,% change,28083.0,1643
Mississippi,Lincoln,1.5290138721466064,% change,28085.0,1645
Mississippi,Lowndes,1.4949995279312134,% change,28087.0,1647
Mississippi,Madison,41.289405822753906,% change,28089.0,1651
Mississippi,Marion,5.45417594909668,% change,28091.0,1653
Mississippi,Marshall,2.8292524814605713,% change,28093.0,1655
Mississippi,Monroe,1.667413592338562,% change,28095.0,1656
Mississippi,Montgomery,0.0,% change,28097.0,1658
Mississippi,Neshoba,1.352790117263794,% change,28099.0,1661
Mississippi,Newton,0.0,% change,28101.0,1663
Mississippi,Noxubee,4.907452583312988,% change,28103.0,1666
Mississippi,Oktibbeha,-0.9637259244918823,% change,28105.0,1668
Mississippi,Panola,0.6466132402420044,% change,28107.0,1671
Mississippi,Pearl River,-0.980380654335022,% change,28109.0,1676
Mississippi,Perry,0.0,% change,28111.0,1679
Mississippi,Pike,0.9756597280502319,% change,28113.0,1680
Mississippi,Pontotoc,0.0,% change,28115.0,1682
Mississippi,Prentiss,0.6122809052467346,% change,28117.0,1684
Mississippi,Quitman,nan,% change,28119.0,1685
Mississippi,Rankin,0.0,% change,28121.0,1690
Mississippi,Scott,0.0,% change,28123.0,1692
Mississippi,Sharkey,0.0,% change,28125.0,1695
Mississippi,Simpson,0.0,% change,28127.0,1698
Mississippi,Smith,0.0,% change,28129.0,1709
Mississippi,Stone,-4.071166515350342,% change,28131.0,1712
Mississippi,Sunflower,8.439868927001953,% change,28133.0,1721
Mississippi,Tallahatchie,0.0,% change,28135.0,1725
Mississippi,Tate,-1.422170877456665,% change,28137.0,1727
Mississippi,Tippah,-0.004547338932752609,% change,28139.0,1730
Mississippi,Tishomingo,100.50375366210938,% change,28141.0,1732
Mississippi,Tunica,0.0,% change,28143.0,1735
Mississippi,Union,-67.64897918701172,% change,28145.0,1737
Mississippi,Walthall,2.7376391887664795,% change,28147.0,1740
Mississippi,Warren,4.5803022384643555,% change,28149.0,1746
Mississippi,Washington,10.205710411071777,% change,28151.0,1750
Mississippi,Wayne,0.0,% change,28153.0,1753
Mississippi,Webster,1.512056589126587,% change,28155.0,1756
Mississippi,Wilkinson,0.0,% change,28157.0,1757
Mississippi,Winston,nan,% change,28159.0,1758
Mississippi,Yalobusha,-0.11297352612018585,% change,28161.0,1759
Mississippi,Yazoo,-0.885012149810791,% change,28163.0,1760
Missouri,Adair,1.4286298751831055,% change,29001.0,1761
Missouri,Andrew,0.0,% change,29003.0,1762
Missouri,Atchison,nan,% change,29005.0,1763
Missouri,Audrain,0.2787296772003174,% change,29007.0,1766
Missouri,Barry,-1.5382015705108643,% change,29009.0,1767
Missouri,Barton,3.2208821773529053,% change,29011.0,1771
Missouri,Bates,0.0,% change,29013.0,1776
Missouri,Benton,-1.75848388671875,% change,29015.0,1778
Missouri,Bollinger,2.60497784614563,% change,29017.0,1781
Missouri,Boone,-5.021526336669922,% change,29019.0,1783
Missouri,Buchanan,102.82034301757812,% change,29021.0,1789
Missouri,Butler,0.7645607590675354,% change,29023.0,1792
Missouri,Caldwell,nan,% change,29025.0,1795
Missouri,Callaway,-0.7975260615348816,% change,29027.0,1799
