State,County,SNAP redemptions per SNAP-authorized stores 2012 (REDEMP_SNAPS12),Units,FIPS,FID
Missouri,St. Charles,242547.38883525715,Dollars/store,29183,1205
Missouri,St. Clair,123842.16774193545,Dollars/store,29185,1208
Missouri,Ste. Genevieve,181275.23891891888,Dollars/store,29186,1209
Missouri,St. Francois,416202.88873282436,Dollars/store,29187,1212
Missouri,St. Louis County,446052.8362566846,Dollars/store,29189,1216
Missouri,Saline,343193.84117647057,Dollars/store,29195,1218
Missouri,Schuyler,27479.423013698633,Dollars/store,29197,1221
Missouri,Scotland,59603.15625000001,Dollars/store,29199,1224
Missouri,Scott,281013.5751498639,Dollars/store,29201,1227
Missouri,Shannon,166410.65857142856,Dollars/store,29203,1229
Missouri,Shelby,94523.29317073172,Dollars/store,29205,1232
Missouri,Stoddard,366751.9652173914,Dollars/store,29207,1236
Missouri,Stone,218331.15778546716,Dollars/store,29209,1237
Missouri,Sullivan,114202.64655737703,Dollars/store,29211,1240
Missouri,Taney,316855.60229166667,Dollars/store,29213,1242
Missouri,Texas,277870.283373494,Dollars/store,29215,1245
Missouri,Vernon,486186.17545454553,Dollars/store,29217,1248
Missouri,Warren,441102.8514285714,Dollars/store,29219,1251
Missouri,Washington,331258.68079470197,Dollars/store,29221,1253
Missouri,Wayne,170096.0884304933,Dollars/store,29223,1256
Missouri,Webster,222808.1363688761,Dollars/store,29225,1258
Missouri,Worth,nan,Dollars/store,29227,1261
Missouri,Wright,349962.9363779528,Dollars/store,29229,1263
Missouri,St. Louis County,417396.0050485436,Dollars/store,29510,1216
Montana,Beaverhead,151957.79727272727,Dollars/store,30001,1269
Montana,Big Horn,375541.21368421055,Dollars/store,30003,1274
Montana,Blaine,238140.765,Dollars/store,30005,1124
Montana,Broadwater,nan,Dollars/store,30007,1132
Montana,Carbon,69721.13922077922,Dollars/store,30009,1137
Montana,Carter,nan,Dollars/store,30011,1141
Montana,Cascade,336445.8385016286,Dollars/store,30013,1144
Montana,Chouteau,nan,Dollars/store,30015,1150
Montana,Custer,227226.79875000002,Dollars/store,30017,1153
Montana,Daniels,nan,Dollars/store,30019,1157
Montana,Dawson,110968.47571428571,Dollars/store,30021,1160
Montana,Deer Lodge,185640.35581395344,Dollars/store,30023,1163
Montana,Fallon,nan,Dollars/store,30025,1165
Montana,Fergus,126492.83551401868,Dollars/store,30027,1169
Montana,Flathead,335198.6854274083,Dollars/store,30029,1173
Montana,Gallatin,198332.2162566844,Dollars/store,30031,1177
Montana,Garfield,nan,Dollars/store,30033,1182
Montana,Glacier,637523.509090909,Dollars/store,30035,1186
Montana,Golden Valley,nan,Dollars/store,30037,1189
Montana,Granite,nan,Dollars/store,30039,1192
Montana,Hill,387643.17519553076,Dollars/store,30041,1195
Montana,Jefferson,87130.32250000001,Dollars/store,30043,1199
Montana,Judith Basin,nan,Dollars/store,30045,1202
Montana,Lake,339113.56118081184,Dollars/store,30047,1207
Montana,Lewis and Clark,274636.5595171026,Dollars/store,30049,1211
Montana,Liberty,nan,Dollars/store,30051,1214
Montana,Lincoln,216431.0688412017,Dollars/store,30053,1219
Montana,McCone,nan,Dollars/store,30055,1223
Montana,Madison,38130.3080597015,Dollars/store,30057,1226
Montana,Meagher,nan,Dollars/store,30059,1231
Montana,Mineral,82036.43142857144,Dollars/store,30061,1234
Montana,Missoula,402303.2438002435,Dollars/store,30063,1239
Montana,Musselshell,nan,Dollars/store,30065,1241
Montana,Park,173226.5275,Dollars/store,30067,1244
Montana,Petroleum,nan,Dollars/store,30069,1247
Montana,Phillips,97755.645,Dollars/store,30071,1250
Montana,Pondera,93466.704,Dollars/store,30073,1254
Montana,Powder River,nan,Dollars/store,30075,1259
Montana,Powell,150705.84171428572,Dollars/store,30077,1262
Montana,Prairie,nan,Dollars/store,30079,1264
Montana,Ravalli,297843.440625,Dollars/store,30081,1268
Montana,Richland,124215.66193548385,Dollars/store,30083,1271
Montana,Roosevelt,394398.7144000001,Dollars/store,30085,1275
Montana,Rosebud,257113.27333333332,Dollars/store,30087,1277
Montana,Sanders,82805.24033472803,Dollars/store,30089,1278
Montana,Sheridan,nan,Dollars/store,30091,1281
Montana,Silver Bow,305597.4695081968,Dollars/store,30093,1284
Montana,Stillwater,68900.91,Dollars/store,30095,1286
Montana,Sweet Grass,nan,Dollars/store,30097,1288
Montana,Teton,nan,Dollars/store,30099,1290
Montana,Toole,105193.26214285713,Dollars/store,30101,1292
Montana,Treasure,0.0,Dollars/store,30103,1293
Montana,Valley,192983.45272727273,Dollars/store,30105,1296
Montana,Wheatland,nan,Dollars/store,30107,1298
Montana,Wibaux,nan,Dollars/store,30109,1300
Montana,Yellowstone,348365.7652735426,Dollars/store,30111,1302
Nebraska,Adams,359691.93898305076,Dollars/store,31001,1303
Nebraska,Antelope,37927.636666666665,Dollars/store,31003,1305
Nebraska,Arthur,0.0,Dollars/store,31005,1307
Nebraska,Banner,0.0,Dollars/store,31007,1308
Nebraska,Blaine,0.0,Dollars/store,31009,1309
Nebraska,Boone,28400.04857142857,Dollars/store,31011,1310
Nebraska,Box Butte,233913.42857142855,Dollars/store,31013,1315
Nebraska,Boyd,nan,Dollars/store,31015,1317
Nebraska,Brown,45620.30470588236,Dollars/store,31017,1319
Nebraska,Buffalo,267136.6046715328,Dollars/store,31019,1321
Nebraska,Burt,51371.97417721518,Dollars/store,31021,1323
Nebraska,Butler,nan,Dollars/store,31023,1325
Nebraska,Cass,102264.1805128205,Dollars/store,31025,1326
Nebraska,Cedar,28447.505806451612,Dollars/store,31027,1329
Nebraska,Chase,37693.93000000001,Dollars/store,31029,1330
Nebraska,Cherry,379121.4067605634,Dollars/store,31031,1333
Nebraska,Cheyenne,240532.91,Dollars/store,31033,1334
Nebraska,Clay,37126.996,Dollars/store,31035,1336
Nebraska,Colfax,68651.06,Dollars/store,31037,1338
Nebraska,Cuming,63949.502553191494,Dollars/store,31039,1340
Nebraska,Custer,71440.449375,Dollars/store,31041,1342
Nebraska,Dakota,527398.314065934,Dollars/store,31043,1344
Nebraska,Dawes,882038.2474999998,Dollars/store,31045,1347
Nebraska,Dawson,217629.2452863436,Dollars/store,31047,1349
Nebraska,Deuel,nan,Dollars/store,31049,1351
Nebraska,Dixon,nan,Dollars/store,31051,1353
Nebraska,Dodge,282731.70909090905,Dollars/store,31053,1354
Nebraska,Douglas,407732.29092805,Dollars/store,31055,1358
Nebraska,Dundy,nan,Dollars/store,31057,1360
Nebraska,Fillmore,24751.50375,Dollars/store,31059,1363
Nebraska,Franklin,nan,Dollars/store,31061,1369
Nebraska,Frontier,nan,Dollars/store,31063,1371
Nebraska,Furnas,58222.54,Dollars/store,31065,1374
Nebraska,Gage,208363.95978260867,Dollars/store,31067,1378
Nebraska,Garden,nan,Dollars/store,31069,1381
Nebraska,Garfield,nan,Dollars/store,31071,1391
Nebraska,Gosper,nan,Dollars/store,31073,1393
Nebraska,Grant,nan,Dollars/store,31075,1395
Nebraska,Greeley,nan,Dollars/store,31077,1397
Nebraska,Hall,356448.29031325306,Dollars/store,31079,1402
Nebraska,Hamilton,63733.45548387097,Dollars/store,31081,1405
Nebraska,Harlan,nan,Dollars/store,31083,1409
Nebraska,Hayes,nan,Dollars/store,31085,1411
Nebraska,Hitchcock,nan,Dollars/store,31087,1414
Nebraska,Holt,80827.90848,Dollars/store,31089,1416
Nebraska,Hooker,nan,Dollars/store,31091,1418
Nebraska,Howard,46476.369999999995,Dollars/store,31093,1311
Nebraska,Jefferson,205158.11154929578,Dollars/store,31095,1312
Nebraska,Johnson,nan,Dollars/store,31097,1313
Nebraska,Kearney,53814.3225,Dollars/store,31099,1314
Nebraska,Keith,154033.24592592593,Dollars/store,31101,1316
Nebraska,Keya Paha,nan,Dollars/store,31103,1318
Nebraska,Kimball,nan,Dollars/store,31105,1320
Nebraska,Knox,53697.693750000006,Dollars/store,31107,1322
Nebraska,Lancaster,326478.034856046,Dollars/store,31109,1324
Nebraska,Lincoln,280737.5359683795,Dollars/store,31111,1327
Nebraska,Logan,nan,Dollars/store,31113,1328
Nebraska,Loup,0.0,Dollars/store,31115,1331
Nebraska,McPherson,0.0,Dollars/store,31117,1332
Nebraska,Madison,303995.76271698123,Dollars/store,31119,1335
Nebraska,Merrick,72352.72344827586,Dollars/store,31121,1337
Nebraska,Morrill,69775.086,Dollars/store,31123,1339
Nebraska,Nance,nan,Dollars/store,31125,1341
Nebraska,Nemaha,87698.41105263159,Dollars/store,31127,1343
Nebraska,Nuckolls,66572.61894736842,Dollars/store,31129,1345
Nebraska,Otoe,187428.95714285717,Dollars/store,31131,1348
Nebraska,Pawnee,nan,Dollars/store,31133,1350
Nebraska,Perkins,nan,Dollars/store,31135,1352
Nebraska,Phelps,95941.01481481483,Dollars/store,31137,1355
Nebraska,Pierce,nan,Dollars/store,31139,1356
Nebraska,Platte,301614.6913636364,Dollars/store,31141,1359
Nebraska,Polk,nan,Dollars/store,31143,1362
Nebraska,Red Willow,454400.95322033897,Dollars/store,31145,1364
Nebraska,Richardson,130256.24,Dollars/store,31147,1365
Nebraska,Rock,nan,Dollars/store,31149,1366
Nebraska,Saline,128078.57042016805,Dollars/store,31151,1367
Nebraska,Sarpy,423496.14271604933,Dollars/store,31153,1368
Nebraska,Saunders,67744.92495867769,Dollars/store,31155,1370
Nebraska,Scotts Bluff,388645.5654961833,Dollars/store,31157,1373
Nebraska,Seward,133062.95714285714,Dollars/store,31159,1375
Nebraska,Sheridan,314185.94181818183,Dollars/store,31161,1376
Nebraska,Sherman,nan,Dollars/store,31163,1377
Nebraska,Sioux,nan,Dollars/store,31165,1380
Nebraska,Stanton,nan,Dollars/store,31167,1382
Nebraska,Thayer,29566.355076923075,Dollars/store,31169,1383
Nebraska,Thomas,nan,Dollars/store,31171,1384
Nebraska,Thurston,161758.20954545456,Dollars/store,31173,1385
Nebraska,Valley,85319.52999999998,Dollars/store,31175,1386
Nebraska,Washington,229902.6,Dollars/store,31177,1387
Nebraska,Wayne,nan,Dollars/store,31179,1388
Nebraska,Webster,nan,Dollars/store,31181,1389
Nebraska,Wheeler,0.0,Dollars/store,31183,1390
Nebraska,York,267168.59,Dollars/store,31185,1392
Nevada,Churchill,219477.89472000004,Dollars/store,32001,1396
Nevada,Clark,385060.15664410125,Dollars/store,32003,1399
Nevada,Douglas,295069.9471129707,Dollars/store,32005,1400
Nevada,Elko,181704.92195121953,Dollars/store,32007,1401
Nevada,Esmeralda,nan,Dollars/store,32009,1404
Nevada,Eureka,nan,Dollars/store,32011,1406
Nevada,Humboldt,181747.32585365855,Dollars/store,32013,1407
Nevada,Lander,nan,Dollars/store,32015,1408
Nevada,Lincoln,50146.46666666665,Dollars/store,32017,1410
Nevada,Lyon,242233.49109243695,Dollars/store,32019,1412
Nevada,Mineral,116344.98688524593,Dollars/store,32021,1415
Nevada,Nye,318942.9181326781,Dollars/store,32023,1417
Nevada,Pershing,nan,Dollars/store,32027,1419
Nevada,Storey,nan,Dollars/store,32029,1420
Nevada,Washoe,254549.28227604312,Dollars/store,32031,1423
Nevada,White Pine,nan,Dollars/store,32033,1425
Nevada,Carson City,295855.9029711752,Dollars/store,32510,1428
New Hampshire,Belknap,223031.69547486037,Dollars/store,33001,1432
New Hampshire,Carroll,152918.8056931608,Dollars/store,33003,1435
New Hampshire,Cheshire,315738.4456886228,Dollars/store,33005,1437
New Hampshire,Coos,176872.08257510728,Dollars/store,33007,1440
New Hampshire,Grafton,202065.0914574899,Dollars/store,33009,1442
New Hampshire,Hillsborough,188962.1126514055,Dollars/store,33011,1443
New Hampshire,Merrimack,228108.51993705748,Dollars/store,33013,1444
New Hampshire,Rockingham,218457.68319201996,Dollars/store,33015,1448
New Hampshire,Strafford,335610.45711751655,Dollars/store,33017,1453
New Hampshire,Sullivan,370322.95299703267,Dollars/store,33019,1454
New Jersey,Atlantic,265017.4456387663,Dollars/store,34001,1461
New Jersey,Bergen,257600.24746297163,Dollars/store,34003,1465
New Jersey,Burlington,202073.4577402323,Dollars/store,34005,1470
New Jersey,Camden,242124.89097365396,Dollars/store,34007,1472
New Jersey,Cape May,189099.2350207469,Dollars/store,34009,1477
New Jersey,Cumberland,337158.4478363832,Dollars/store,34011,1482
New Jersey,Essex,274554.31107635016,Dollars/store,34013,1483
New Jersey,Gloucester,228096.8072007042,Dollars/store,34015,1484
New Jersey,Hudson,272729.2048962936,Dollars/store,34017,1487
New Jersey,Hunterdon,116557.19144893113,Dollars/store,34019,1488
New Jersey,Mercer,204531.6456453715,Dollars/store,34021,1493
New Jersey,Middlesex,206419.85354591836,Dollars/store,34023,1497
New Jersey,Monmouth,186693.52240044874,Dollars/store,34025,1504
New Jersey,Morris,178534.41602612953,Dollars/store,34027,1511
New Jersey,Ocean,261837.17415500525,Dollars/store,34029,1546
New Jersey,Passaic,285954.95198139525,Dollars/store,34031,1551
New Jersey,Salem,216611.70599017997,Dollars/store,34033,1553
New Jersey,Somerset,219191.68664528552,Dollars/store,34035,1558
New Jersey,Sussex,192414.74066350714,Dollars/store,34037,1561
New Jersey,Union,254641.0661634062,Dollars/store,34039,1566
New Jersey,Warren,223238.84032102727,Dollars/store,34041,1570
New Mexico,Bernalillo,604155.3462958741,Dollars/store,35001,1574
New Mexico,Catron,26073.091111111113,Dollars/store,35003,1576
New Mexico,Chaves,398961.14260089694,Dollars/store,35005,1578
New Mexico,Cibola,535445.2549806951,Dollars/store,35006,1580
New Mexico,Colfax,314609.79777777777,Dollars/store,35007,1582
New Mexico,Curry,380574.41963190184,Dollars/store,35009,1586
New Mexico,De Baca,nan,Dollars/store,35011,1589
New Mexico,Doña Ana,517268.4511541026,Dollars/store,35013,
New Mexico,Eddy,351851.93670061097,Dollars/store,35015,1592
New Mexico,Grant,495334.9721311476,Dollars/store,35017,1594
New Mexico,Guadalupe,76360.52881889763,Dollars/store,35019,1595
New Mexico,Harding,nan,Dollars/store,35021,1597
New Mexico,Hidalgo,127222.22285714287,Dollars/store,35023,1600
New Mexico,Lea,337443.90928961756,Dollars/store,35025,1604
New Mexico,Lincoln,325967.38698795176,Dollars/store,35027,1613
New Mexico,Los Alamos,297490.1175,Dollars/store,35028,1618
New Mexico,Luna,629989.6366386556,Dollars/store,35029,1622
New Mexico,McKinley,709761.1561837455,Dollars/store,35031,1626
New Mexico,Mora,nan,Dollars/store,35033,1629
New Mexico,Otero,377991.34879606875,Dollars/store,35035,1633
New Mexico,Quay,281829.4681818182,Dollars/store,35037,1637
New Mexico,Rio Arriba,457983.45716012083,Dollars/store,35039,1639
New Mexico,Roosevelt,331255.01774999994,Dollars/store,35041,1642
New Mexico,Sandoval,403044.90622279147,Dollars/store,35043,1646
New Mexico,San Juan,531666.0702139536,Dollars/store,35045,1650
New Mexico,San Miguel,462801.48264984234,Dollars/store,35047,1652
New Mexico,Santa Fe,658949.3137113402,Dollars/store,35049,1654
New Mexico,Sierra,272337.1108196721,Dollars/store,35051,1657
New Mexico,Socorro,525976.8207692307,Dollars/store,35053,1659
New Mexico,Taos,405172.7934193549,Dollars/store,35055,1662
New Mexico,Torrance,135829.2637037037,Dollars/store,35057,1664
New Mexico,Union,125240.63500000001,Dollars/store,35059,1667
New Mexico,Valencia,549370.889353234,Dollars/store,35061,1670
New York,Albany,230107.0447331189,Dollars/store,36001,1673
New York,Allegany,162351.00399999996,Dollars/store,36003,1674
New York,Bronx,391932.82318833866,Dollars/store,36005,1681
New York,Broome,280019.2059609267,Dollars/store,36007,1683
New York,Cattaraugus,291556.8300494233,Dollars/store,36009,1687
New York,Cayuga,343394.7476504854,Dollars/store,36011,1689
New York,Chautauqua,367872.2752183908,Dollars/store,36013,1694
New York,Chemung,316081.572892562,Dollars/store,36015,1696
New York,Chenango,209274.33241379313,Dollars/store,36017,1699
New York,Clinton,223604.1817457306,Dollars/store,36019,1702
New York,Columbia,178148.34952234206,Dollars/store,36021,1704
New York,Cortland,295552.4880473373,Dollars/store,36023,1706
New York,Delaware,125001.99867768597,Dollars/store,36025,1707
New York,Dutchess,252732.1537437604,Dollars/store,36027,1711
New York,Erie,302817.72281929216,Dollars/store,36029,1723
New York,Essex,123527.31573964498,Dollars/store,36031,1728
New York,Franklin,173291.92475187968,Dollars/store,36033,1731
New York,Fulton,285305.12731343287,Dollars/store,36035,1734
New York,Genesee,217246.24915384615,Dollars/store,36037,1736
New York,Greene,192518.35021739133,Dollars/store,36039,1739
New York,Hamilton,nan,Dollars/store,36041,1742
New York,Herkimer,235013.25145454545,Dollars/store,36043,1745
New York,Jefferson,223965.5233307393,Dollars/store,36045,1782
New York,Kings,323766.00117843045,Dollars/store,36047,1788
New York,Lewis,113401.30594594595,Dollars/store,36049,1790
New York,Livingston,249694.1484046693,Dollars/store,36051,1791
New York,Madison,267522.9178487394,Dollars/store,36053,1796
New York,Monroe,331721.43485536234,Dollars/store,36055,1804
New York,Montgomery,279807.2716483516,Dollars/store,36057,1807
New York,Nassau,291558.43128104764,Dollars/store,36059,1839
New York,New York,358171.3001899096,Dollars/store,36061,1847
New York,Niagara,270665.5175473579,Dollars/store,36063,1850
New York,Oneida,289238.94803431554,Dollars/store,36065,1852
New York,Onondaga,318719.33946236555,Dollars/store,36067,1853
New York,Ontario,283922.3532824428,Dollars/store,36069,1856
New York,Orange,319195.0635883549,Dollars/store,36071,1859
New York,Orleans,256859.11704142013,Dollars/store,36073,1862
New York,Oswego,298546.727769029,Dollars/store,36075,1864
New York,Otsego,204796.94461538465,Dollars/store,36077,1868
New York,Putnam,142935.60636363635,Dollars/store,36079,1870
New York,Queens,282711.47612491605,Dollars/store,36081,1872
New York,Rensselaer,193134.72444984812,Dollars/store,36083,1874
New York,Richmond,288715.6168599348,Dollars/store,36085,1876
New York,Rockland,524241.80720633,Dollars/store,36087,1879
New York,St. Lawrence,248161.2362509682,Dollars/store,36089,1883
New York,Saratoga,164983.13464991024,Dollars/store,36091,1885
New York,Schenectady,271046.88772727276,Dollars/store,36093,1887
New York,Schoharie,219204.53007194246,Dollars/store,36095,1888
New York,Schuyler,248556.36789473682,Dollars/store,36097,1889
New York,Seneca,217031.17906976742,Dollars/store,36099,1890
New York,Steuben,223117.3124919094,Dollars/store,36101,1891
New York,Suffolk,308787.2200081598,Dollars/store,36103,1924
New York,Sullivan,285931.6361866125,Dollars/store,36105,1928
New York,Tioga,144137.91496296297,Dollars/store,36107,1930
New York,Tompkins,256081.4918777293,Dollars/store,36109,1933
New York,Ulster,241564.99637037047,Dollars/store,36111,1935
New York,Warren,264725.809987453,Dollars/store,36113,1938
New York,Washington,142780.5883333333,Dollars/store,36115,1942
New York,Wayne,278818.20847058826,Dollars/store,36117,1952
New York,Westchester,334055.9601414674,Dollars/store,36119,1960
New York,Wyoming,190734.324375,Dollars/store,36121,1962
New York,Yates,133006.38512820512,Dollars/store,36123,1965
North Carolina,Alamance,321396.82308196713,Dollars/store,37001,1967
North Carolina,Alexander,298073.014477612,Dollars/store,37003,1968
North Carolina,Alleghany,130907.2256,Dollars/store,37005,1970
North Carolina,Anson,233134.66,Dollars/store,37007,1972
North Carolina,Ashe,316880.18216216215,Dollars/store,37009,1975
North Carolina,Avery,205310.63999999998,Dollars/store,37011,1977
North Carolina,Beaufort,360257.44822429906,Dollars/store,37013,1981
North Carolina,Bertie,142746.94280487802,Dollars/store,37015,1983
North Carolina,Bladen,195791.941192053,Dollars/store,37017,1986
North Carolina,Brunswick,263928.56640864094,Dollars/store,37019,1995
North Carolina,Buncombe,327423.55369361315,Dollars/store,37021,1422
North Carolina,Burke,193026.00691525426,Dollars/store,37023,1424
North Carolina,Cabarrus,374634.0019961612,Dollars/store,37025,1426
North Carolina,Caldwell,285023.36685082875,Dollars/store,37027,1429
North Carolina,Camden,58830.98500000001,Dollars/store,37029,1433
North Carolina,Carteret,226010.50593607302,Dollars/store,37031,1447
North Carolina,Caswell,122519.03763779526,Dollars/store,37033,1449
North Carolina,Catawba,263348.8444062947,Dollars/store,37035,1450
North Carolina,Chatham,204023.6613729128,Dollars/store,37037,1451
North Carolina,Cherokee,368257.1379467681,Dollars/store,37039,1452
North Carolina,Chowan,232905.63039301313,Dollars/store,37041,1455
North Carolina,Clay,241065.81250000006,Dollars/store,37043,1457
North Carolina,Cleveland,297304.9622585438,Dollars/store,37045,1458
North Carolina,Columbus,316138.1493403694,Dollars/store,37047,1459
North Carolina,Craven,300868.963236246,Dollars/store,37049,1462
North Carolina,Cumberland,427883.6175516312,Dollars/store,37051,1464
North Carolina,Currituck,176557.87734939758,Dollars/store,37053,1481
North Carolina,Dare,213209.15294117652,Dollars/store,37055,1485
North Carolina,Davidson,311498.64212195127,Dollars/store,37057,1489
North Carolina,Davie,246864.69506493508,Dollars/store,37059,1490
North Carolina,Duplin,277953.277571885,Dollars/store,37061,1492
North Carolina,Durham,382163.4980259044,Dollars/store,37063,1494
North Carolina,Edgecombe,271824.2352742616,Dollars/store,37065,1495
North Carolina,Forsyth,303516.72774931876,Dollars/store,37067,1496
North Carolina,Franklin,275072.6006528189,Dollars/store,37069,1498
North Carolina,Gaston,332665.0702791977,Dollars/store,37071,1499
North Carolina,Gates,70612.4792920354,Dollars/store,37073,1500
North Carolina,Graham,229566.61734939754,Dollars/store,37075,1502
North Carolina,Granville,186479.76479233228,Dollars/store,37077,1503
North Carolina,Greene,176317.66187500005,Dollars/store,37079,1505
North Carolina,Guilford,344580.62004247925,Dollars/store,37081,1506
North Carolina,Halifax,299887.2771604939,Dollars/store,37083,1508
North Carolina,Harnett,349078.26051724143,Dollars/store,37085,1509
North Carolina,Haywood,390329.76078602613,Dollars/store,37087,1512
North Carolina,Henderson,354230.746925373,Dollars/store,37089,1514
North Carolina,Hertford,294285.3052008457,Dollars/store,37091,1515
North Carolina,Hoke,277343.3356028369,Dollars/store,37093,1517
North Carolina,Hyde,81636.53285714285,Dollars/store,37095,1521
North Carolina,Iredell,256420.22312925174,Dollars/store,37097,1525
North Carolina,Jackson,391846.6097260274,Dollars/store,37099,1528
North Carolina,Johnston,351570.2877860329,Dollars/store,37101,1530
North Carolina,Jones,133803.9906382979,Dollars/store,37103,1536
North Carolina,Lee,299373.5801676647,Dollars/store,37105,1540
North Carolina,Lenoir,338467.17560853186,Dollars/store,37107,1542
North Carolina,Lincoln,264401.2088944099,Dollars/store,37109,1545
North Carolina,McDowell,344257.4373333333,Dollars/store,37111,1554
North Carolina,Macon,375026.67402985075,Dollars/store,37113,1556
North Carolina,Madison,237780.93779999996,Dollars/store,37115,1560
North Carolina,Martin,353222.89938718657,Dollars/store,37117,1563
North Carolina,Mecklenburg,373269.5396938773,Dollars/store,37119,1565
North Carolina,Mitchell,252821.67257142856,Dollars/store,37121,1568
North Carolina,Montgomery,285379.7326182965,Dollars/store,37123,1573
North Carolina,Moore,246015.50702097907,Dollars/store,37125,1584
North Carolina,Nash,315453.26624749164,Dollars/store,37127,1588
North Carolina,New Hanover,279781.4853910478,Dollars/store,37129,1602
North Carolina,Northampton,168620.35299363054,Dollars/store,37131,1606
North Carolina,Onslow,308234.3120905923,Dollars/store,37133,1625
North Carolina,Orange,201477.18629582808,Dollars/store,37135,1630
North Carolina,Pamlico,173121.39584415584,Dollars/store,37137,1703
North Carolina,Pasquotank,383560.4815384615,Dollars/store,37139,1714
North Carolina,Pender,190757.50285714286,Dollars/store,37141,1718
North Carolina,Perquimans,230775.99047619052,Dollars/store,37143,1724
North Carolina,Person,328685.08352000004,Dollars/store,37145,1729
North Carolina,Pitt,344314.70920231205,Dollars/store,37147,1733
North Carolina,Polk,88659.94909090911,Dollars/store,37149,1738
North Carolina,Randolph,327418.86098191206,Dollars/store,37151,1741
North Carolina,Richmond,351566.43677697843,Dollars/store,37153,1744
North Carolina,Robeson,397477.7294642857,Dollars/store,37155,1747
North Carolina,Rockingham,249203.12899297423,Dollars/store,37157,1751
North Carolina,Rowan,272115.5752793296,Dollars/store,37159,1754
North Carolina,Rutherford,307287.37134751765,Dollars/store,37161,1764
North Carolina,Sampson,335759.5405347593,Dollars/store,37163,1769
North Carolina,Scotland,308240.14252800005,Dollars/store,37165,1772
North Carolina,Stanly,331474.4529568107,Dollars/store,37167,1775
North Carolina,Stokes,152143.07248322153,Dollars/store,37169,1777
North Carolina,Surry,313727.24569789675,Dollars/store,37171,1780
North Carolina,Swain,184758.41292307692,Dollars/store,37173,1784
North Carolina,Transylvania,325779.8855319149,Dollars/store,37175,1786
North Carolina,Tyrrell,197630.86499999996,Dollars/store,37177,1794
North Carolina,Union,295550.7533752621,Dollars/store,37179,1798
North Carolina,Vance,449204.9182556391,Dollars/store,37181,1801
North Carolina,Wake,295099.1249157446,Dollars/store,37183,1805
North Carolina,Warren,263820.6443243243,Dollars/store,37185,1809
North Carolina,Washington,297995.85400000005,Dollars/store,37187,1811
North Carolina,Watauga,168715.52594594593,Dollars/store,37189,1813
North Carolina,Wayne,347000.1506865672,Dollars/store,37191,1814
North Carolina,Wilkes,264736.17803636374,Dollars/store,37193,1817
North Carolina,Wilson,276975.08052780386,Dollars/store,37195,1819
North Carolina,Yadkin,179081.73310344826,Dollars/store,37197,1821
North Carolina,Yancey,442948.68101694906,Dollars/store,37199,1823
North Dakota,Adams,nan,Dollars/store,38001,1826
North Dakota,Barnes,129454.59407407406,Dollars/store,38003,1828
North Dakota,Benson,251005.797,Dollars/store,38005,1831
North Dakota,Billings,0.0,Dollars/store,38007,1833
North Dakota,Bottineau,410458.8717241379,Dollars/store,38009,1836
North Dakota,Bowman,29143.438064516125,Dollars/store,38011,1838
North Dakota,Burke,nan,Dollars/store,38013,1841
North Dakota,Burleigh,418568.82298342534,Dollars/store,38015,1844
North Dakota,Cass,295491.40739934705,Dollars/store,38017,1848
North Dakota,Cavalier,45075.88528301886,Dollars/store,38019,1849
North Dakota,Dickey,57516.684285714284,Dollars/store,38021,2004
North Dakota,Divide,nan,Dollars/store,38023,2007
North Dakota,Dunn,0.0,Dollars/store,38025,2013
North Dakota,Eddy,nan,Dollars/store,38027,2017
North Dakota,Emmons,30639.552000000003,Dollars/store,38029,2021
North Dakota,Foster,nan,Dollars/store,38031,2026
North Dakota,Golden Valley,nan,Dollars/store,38033,2036
North Dakota,Grand Forks,295666.4733870967,Dollars/store,38035,2043
North Dakota,Grant,31289.3,Dollars/store,38037,2051
North Dakota,Griggs,nan,Dollars/store,38039,2056
North Dakota,Hettinger,nan,Dollars/store,38041,2063
North Dakota,Kidder,22956.145,Dollars/store,38043,2068
North Dakota,LaMoure,20207.24625,Dollars/store,38045,2074
North Dakota,Logan,nan,Dollars/store,38047,2078
North Dakota,McHenry,nan,Dollars/store,38049,2082
North Dakota,McIntosh,nan,Dollars/store,38051,2090
North Dakota,McKenzie,59749.316065573774,Dollars/store,38053,2097
North Dakota,McLean,66164.39470588235,Dollars/store,38055,2103
North Dakota,Mercer,57952.88117647059,Dollars/store,38057,2107
North Dakota,Morton,161018.89605095537,Dollars/store,38059,2114
North Dakota,Mountrail,169403.6842857143,Dollars/store,38061,2119
North Dakota,Nelson,21665.735999999997,Dollars/store,38063,2122
North Dakota,Oliver,nan,Dollars/store,38065,2127
North Dakota,Pembina,65363.770909090905,Dollars/store,38067,2131
North Dakota,Pierce,nan,Dollars/store,38069,2136
North Dakota,Ramsey,336678.86828571436,Dollars/store,38071,2141
North Dakota,Ransom,50779.275,Dollars/store,38073,2147
North Dakota,Renville,nan,Dollars/store,38075,2150
North Dakota,Richland,269022.6520353982,Dollars/store,38077,2156
North Dakota,Rolette,433876.3608121828,Dollars/store,38079,2161
North Dakota,Sargent,nan,Dollars/store,38081,2164
North Dakota,Sheridan,nan,Dollars/store,38083,2169
North Dakota,Sioux,454468.46749999997,Dollars/store,38085,2175
North Dakota,Slope,0.0,Dollars/store,38087,2180
North Dakota,Stark,217497.60073170732,Dollars/store,38089,2182
