State,County,Population low access to store 2010 (LACCESS_POP10),Units,FIPS,FID
Kentucky,Monroe,444.694227539087,Count,21171,1230
Kentucky,Montgomery,5750.69438081979,Count,21173,1233
Kentucky,Morgan,1410.58442626384,Count,21175,1235
Kentucky,Muhlenberg,1406.14891064131,Count,21177,1238
Kentucky,Nelson,6236.84502082365,Count,21179,1243
Kentucky,Nicholas,42.1658272373443,Count,21181,1246
Kentucky,Ohio,2458.85945617804,Count,21183,1249
Kentucky,Oldham,24579.2518744237,Count,21185,1252
Kentucky,Owen,752.709144486153,Count,21187,1255
Kentucky,Owsley,69.128130619024,Count,21189,1257
Kentucky,Pendleton,112.930482223397,Count,21191,1260
Kentucky,Perry,1705.48774996604,Count,21193,1265
Kentucky,Pike,787.447349588969,Count,21195,1267
Kentucky,Powell,244.212003673776,Count,21197,1270
Kentucky,Pulaski,8830.77710299114,Count,21199,1272
Kentucky,Robertson,1705.33803940758,Count,21201,1273
Kentucky,Rockcastle,430.829553151192,Count,21203,1276
Kentucky,Rowan,1623.86536435568,Count,21205,1279
Kentucky,Russell,427.546284439541,Count,21207,1282
Kentucky,Scott,7942.12162820657,Count,21209,1283
Kentucky,Shelby,3811.2763162729,Count,21211,1285
Kentucky,Simpson,2266.16205641814,Count,21213,1287
Kentucky,Spencer,0.0,Count,21215,1000
Kentucky,Taylor,1779.89155046089,Count,21217,1003
Kentucky,Todd,895.805033079387,Count,21219,1006
Kentucky,Trigg,1746.76035824209,Count,21221,1009
Kentucky,Trimble,2533.43533923065,Count,21223,1012
Kentucky,Union,896.953814435226,Count,21225,1016
Kentucky,Warren,12034.1899277473,Count,21227,1019
Kentucky,Washington,1033.91821461946,Count,21229,1023
Kentucky,Wayne,2745.96351405167,Count,21231,1027
Kentucky,Webster,78.2776954262954,Count,21233,1029
Kentucky,Whitley,4566.63082341468,Count,21235,1034
Kentucky,Wolfe,454.759022503684,Count,21237,1037
Kentucky,Woodford,6750.06557019847,Count,21239,1042
Louisiana,Acadia,1050.99544477155,Count,22001,1046
Louisiana,Allen,9454.41813635951,Count,22003,1051
Louisiana,Ascension,42579.1206051442,Count,22005,1055
Louisiana,Assumption,9127.74397609528,Count,22007,1060
Louisiana,Avoyelles,8824.90129263391,Count,22009,1062
Louisiana,Beauregard,14669.2022935963,Count,22011,1066
Louisiana,Bienville,4133.45616800214,Count,22013,1069
Louisiana,Bossier,29629.7571741667,Count,22015,1076
Louisiana,Caddo,84385.2983193383,Count,22017,1079
Louisiana,Calcasieu,42272.878931053,Count,22019,1081
Louisiana,Caldwell,1134.78831457264,Count,22021,1084
Louisiana,Cameron,1681.44122639024,Count,22023,1089
Louisiana,Catahoula,2110.26801265521,Count,22025,1093
Louisiana,Claiborne,1457.67141327559,Count,22027,1095
Louisiana,Concordia,4718.76451167978,Count,22029,1098
Louisiana,De Soto,6742.65777799973,Count,22031,1103
Louisiana,East Baton Rouge,124309.441163571,Count,22033,1108
Louisiana,East Carroll,944.503414286922,Count,22035,1111
Louisiana,East Feliciana,3071.17459081765,Count,22037,1115
Louisiana,Evangeline,5506.30465601301,Count,22039,1118
Louisiana,Franklin,2199.52210401924,Count,22041,1123
Louisiana,Grant,5050.62610676921,Count,22043,1127
Louisiana,Iberia,11815.0605703695,Count,22045,1133
Louisiana,Iberville,5138.99024643142,Count,22047,1134
Louisiana,Jackson,3734.17777437207,Count,22049,1138
Louisiana,Jefferson,52281.0818884506,Count,22051,1147
Louisiana,Jefferson Davis,2290.73435404023,Count,22053,1155
Louisiana,Lafayette,57406.6025876524,Count,22055,1161
Louisiana,Lafourche,26625.5253597382,Count,22057,1280
Louisiana,La Salle,1475.38743347282,Count,22059,1289
Louisiana,Lincoln,14858.8413683745,Count,22061,1291
Louisiana,Livingston,24584.5675311076,Count,22063,1295
Louisiana,Madison,1179.98450864146,Count,22065,1297
Louisiana,Morehouse,6896.43186369743,Count,22067,1299
Louisiana,Natchitoches,10794.1150838921,Count,22069,1301
Louisiana,Orleans,87617.3224242775,Count,22071,1304
Louisiana,Ouachita,63891.7657529324,Count,22073,1306
Louisiana,Plaquemines,7259.25106532498,Count,22075,1427
Louisiana,Pointe Coupee,3162.10226443717,Count,22077,1431
Louisiana,Rapides,47703.0440042009,Count,22079,1434
Louisiana,Red River,1698.45090064681,Count,22081,1436
Louisiana,Richland,2235.65619820065,Count,22083,1439
Louisiana,Sabine,6385.13830556388,Count,22085,1441
Louisiana,St. Bernard,15392.1438790673,Count,22087,1463
Louisiana,St. Charles,29519.9667618325,Count,22089,1466
Louisiana,St. Helena,1009.68777838909,Count,22091,1467
Louisiana,St. James,4398.70275070657,Count,22093,1468
Louisiana,St. John the Baptist,20008.8467631935,Count,22095,1469
Louisiana,St. Landry,11479.4365230521,Count,22097,1471
Louisiana,St. Martin,3989.05654360402,Count,22099,1473
Louisiana,St. Mary,13658.4796305624,Count,22101,1474
Louisiana,St. Tammany,59880.1425664727,Count,22103,1475
Louisiana,Tangipahoa,33649.191970421,Count,22105,1476
Louisiana,Tensas,2922.83895446732,Count,22107,1479
Louisiana,Terrebonne,33016.6202563341,Count,22109,1501
Louisiana,Union,4114.07441827254,Count,22111,1507
Louisiana,Vermilion,3425.89434977912,Count,22113,1510
Louisiana,Vernon,20484.6628332861,Count,22115,1513
Louisiana,Washington,7913.98326680446,Count,22117,1516
Louisiana,Webster,8322.69459589877,Count,22119,1518
Louisiana,West Baton Rouge,3923.39312701254,Count,22121,1520
Louisiana,West Carroll,564.761468105789,Count,22123,1522
Louisiana,West Feliciana,6606.73152848598,Count,22125,1524
Louisiana,Winn,4246.84030717966,Count,22127,1529
Maine,Androscoggin,12164.6274898028,Count,23001,1532
Maine,Aroostook,7550.53981950465,Count,23003,1535
Maine,Cumberland,61015.1134728783,Count,23005,1608
Maine,Franklin,468.117183376828,Count,23007,1619
Maine,Hancock,3364.16107155264,Count,23009,1748
Maine,Kennebec,11244.3382215481,Count,23011,1755
Maine,Knox,4460.16838280698,Count,23013,1774
Maine,Lincoln,1483.4382428438,Count,23015,1835
Maine,Oxford,4950.87405093972,Count,23017,1842
Maine,Penobscot,24923.4135328782,Count,23019,1846
Maine,Piscataquis,747.135589481187,Count,23021,1851
Maine,Sagadahoc,3514.87036330811,Count,23023,1855
Maine,Somerset,4097.82718584958,Count,23025,1860
Maine,Waldo,3518.63444568351,Count,23027,1865
Maine,Washington,3870.5615606369,Count,23029,1884
Maine,York,33631.1914168231,Count,23031,1901
Maryland,Allegany,29069.4499401151,Count,24001,1905
Maryland,Anne Arundel,154300.827533135,Count,24003,1925
Maryland,Baltimore County,163117.497687996,Count,24005,1939
Maryland,Calvert,29795.7660521509,Count,24009,1946
Maryland,Caroline,2126.86396181884,Count,24011,1949
Maryland,Carroll,42952.535566552,Count,24013,1955
Maryland,Cecil,20177.4556397988,Count,24015,1963
Maryland,Charles,46914.4214314676,Count,24017,1294
Maryland,Dorchester,3786.99585462301,Count,24019,1346
Maryland,Frederick,48429.9418514459,Count,24021,1357
Maryland,Garrett,1294.42866580491,Count,24023,1361
Maryland,Harford,59244.0762547552,Count,24025,1372
Maryland,Howard,61595.7652026083,Count,24027,1379
Maryland,Kent,18.8284912874224,Count,24029,1394
Maryland,Montgomery,152763.305113382,Count,24031,1398
Maryland,Prince George's,230853.836403298,Count,24033,1403
Maryland,Queen Anne's,10966.9022063713,Count,24035,1413
Maryland,St. Mary's,13701.977026394,Count,24037,1421
Maryland,Somerset,7267.59391511856,Count,24039,1430
Maryland,Talbot,4181.28205188699,Count,24041,1438
Maryland,Washington,35617.2374718947,Count,24043,1445
Maryland,Wicomico,26326.1858918694,Count,24045,1446
Maryland,Worcester,10320.9270632824,Count,24047,1456
Maryland,Baltimore City,20615.5713025821,Count,24510,1460
Massachusetts,Barnstable,108706.072108203,Count,25001,1478
Massachusetts,Berkshire,31188.8522246301,Count,25003,1480
Massachusetts,Bristol,170345.866328837,Count,25005,1486
Massachusetts,Dukes,2789.79343662942,Count,25007,1491
Massachusetts,Essex,238892.076304833,Count,25009,1519
Massachusetts,Franklin,12347.5767275818,Count,25011,1523
Massachusetts,Hampden,120695.710413818,Count,25013,1526
Massachusetts,Hampshire,52126.8568314758,Count,25015,1527
Massachusetts,Middlesex,402117.417741757,Count,25017,1533
Massachusetts,Nantucket,1558.69445896789,Count,25019,1537
Massachusetts,Norfolk,232759.328099919,Count,25021,1543
Massachusetts,Plymouth,222807.920428684,Count,25023,1569
Massachusetts,Suffolk,20450.0862904466,Count,25025,1585
Massachusetts,Worcester,244033.410431108,Count,25027,1599
Michigan,Alcona,1302.90597600656,Count,26001,1603
Michigan,Alger,3335.69164980352,Count,26003,1609
Michigan,Allegan,6393.63649635535,Count,26005,1611
Michigan,Alpena,2016.45836673047,Count,26007,1614
Michigan,Antrim,71.4624367197976,Count,26009,1617
Michigan,Arenac,30.1119509123964,Count,26011,1621
Michigan,Baraga,1320.4762019637,Count,26013,1624
Michigan,Barry,1673.0833046367,Count,26015,1627
Michigan,Bay,20214.5871374175,Count,26017,1631
Michigan,Benzie,0.0,Count,26019,1634
Michigan,Berrien,38516.1286988688,Count,26021,1635
Michigan,Branch,6527.07787900712,Count,26023,1640
Michigan,Calhoun,32176.5323772554,Count,26025,1641
Michigan,Cass,3126.6130432132,Count,26027,1644
Michigan,Charlevoix,1523.47343271244,Count,26029,1648
Michigan,Cheboygan,3174.87856956442,Count,26031,1649
Michigan,Chippewa,10696.1674570999,Count,26033,1660
Michigan,Clare,1905.61784713532,Count,26035,1665
Michigan,Clinton,13342.1338039791,Count,26037,1669
Michigan,Crawford,2414.6324557463,Count,26039,1672
Michigan,Delta,8177.11809069772,Count,26041,1675
Michigan,Dickinson,8337.27022470038,Count,26043,1677
Michigan,Eaton,21806.2120620791,Count,26045,1678
Michigan,Emmet,5769.01842983901,Count,26047,1686
Michigan,Genesee,127082.03170714,Count,26049,1688
Michigan,Gladwin,2361.91038767441,Count,26051,1691
Michigan,Gogebic,3471.4196766472,Count,26053,1693
Michigan,Grand Traverse,15290.3013626332,Count,26055,1697
Michigan,Gratiot,2836.04762979258,Count,26057,1700
Michigan,Hillsdale,2664.94838652296,Count,26059,1701
Michigan,Houghton,3693.05509416231,Count,26061,1705
Michigan,Huron,9801.22005929714,Count,26063,1708
Michigan,Ingham,92266.6762346143,Count,26065,1710
Michigan,Ionia,3946.1959055902,Count,26067,1713
Michigan,Iosco,6667.21592276058,Count,26069,1715
Michigan,Iron,1797.21475638852,Count,26071,1716
Michigan,Isabella,5721.56585910008,Count,26073,1717
Michigan,Jackson,42431.2113242353,Count,26075,1719
Michigan,Kalamazoo,64960.8980889951,Count,26077,1720
Michigan,Kalkaska,1253.33382756508,Count,26079,1722
Michigan,Kent,134217.678695349,Count,26081,1726
Michigan,Keweenaw,587.956976432439,Count,26083,1743
Michigan,Lake,1848.30508503862,Count,26085,1749
Michigan,Lapeer,8964.29653309332,Count,26087,1752
Michigan,Leelanau,3869.43123387981,Count,26089,1765
Michigan,Lenawee,22040.8627368559,Count,26091,1768
Michigan,Livingston,54312.2374271198,Count,26093,1770
Michigan,Luce,783.278830279773,Count,26095,1773
Michigan,Mackinac,3422.24884356444,Count,26097,1779
Michigan,Macomb,195209.217541607,Count,26099,1785
Michigan,Manistee,3056.23142704929,Count,26101,1787
Michigan,Marquette,10895.5629611633,Count,26103,1793
Michigan,Mason,1656.17886644911,Count,26105,1797
Michigan,Mecosta,7573.34191921095,Count,26107,1800
Michigan,Menominee,1345.51397047314,Count,26109,1802
Michigan,Midland,21895.4832549062,Count,26111,1806
Michigan,Missaukee,1311.62940279052,Count,26113,1810
Michigan,Monroe,31287.2407836477,Count,26115,1812
Michigan,Montcalm,3775.02342118601,Count,26117,1815
Michigan,Montmorency,364.52591629002,Count,26119,1816
Michigan,Muskegon,60457.0991351974,Count,26121,1818
Michigan,Newaygo,1590.00831095527,Count,26123,1820
Michigan,Oakland,360770.756962725,Count,26125,1824
Michigan,Oceana,980.38420079527,Count,26127,1825
Michigan,Ogemaw,9.42323795956327,Count,26129,1827
Michigan,Ontonagon,2155.41258772507,Count,26131,1829
Michigan,Osceola,3706.90749955575,Count,26133,1830
Michigan,Oscoda,6.21220385013203,Count,26135,1832
Michigan,Otsego,2960.4954590994,Count,26137,1834
Michigan,Ottawa,86740.1453570106,Count,26139,1837
Michigan,Presque Isle,3852.24386443299,Count,26141,1840
Michigan,Roscommon,4650.71381939597,Count,26143,1843
Michigan,Saginaw,41372.92501083,Count,26145,1845
Michigan,St. Clair,53236.1983772989,Count,26147,1854
Michigan,St. Joseph,6833.01191132583,Count,26149,1857
Michigan,Sanilac,2680.76593008142,Count,26151,1858
Michigan,Schoolcraft,2197.50207615618,Count,26153,1861
Michigan,Shiawassee,11237.7118114301,Count,26155,1863
Michigan,Tuscola,3716.154893996,Count,26157,1866
Michigan,Van Buren,4526.95889530546,Count,26159,1867
Michigan,Washtenaw,88436.9057202218,Count,26161,1869
Michigan,Wayne,274016.542878372,Count,26163,1871
Michigan,Wexford,3181.85716105931,Count,26165,1873
Minnesota,Aitkin,4916.4165436022,Count,27001,1875
Minnesota,Anoka,127023.348126109,Count,27003,1877
Minnesota,Becker,11715.8884257182,Count,27005,1878
Minnesota,Beltrami,8067.17619537048,Count,27007,1880
Minnesota,Benton,9168.50284807038,Count,27009,1881
Minnesota,Big Stone,2490.28750180084,Count,27011,1882
Minnesota,Blue Earth,22329.2417295741,Count,27013,1886
Minnesota,Brown,8354.1873765825,Count,27015,1892
Minnesota,Carlton,7936.39448960869,Count,27017,1893
Minnesota,Carver,25217.2626262202,Count,27019,1894
Minnesota,Cass,4771.38261976611,Count,27021,1895
Minnesota,Chippewa,1420.16287606573,Count,27023,1896
Minnesota,Chisago,4105.84920839934,Count,27025,1897
Minnesota,Clay,11770.6161944876,Count,27027,1898
Minnesota,Clearwater,3352.24519314678,Count,27029,1899
Minnesota,Cook,1468.75191788987,Count,27031,1900
Minnesota,Cottonwood,5029.78656564827,Count,27033,1902
Minnesota,Crow Wing,4925.26909300545,Count,27035,1903
Minnesota,Dakota,147686.363367852,Count,27037,1904
Minnesota,Dodge,2110.88965410753,Count,27039,1906
Minnesota,Douglas,13332.321646832,Count,27041,1907
Minnesota,Faribault,2219.67116873998,Count,27043,1908
Minnesota,Fillmore,537.703304619887,Count,27045,1909
Minnesota,Freeborn,9083.08171287377,Count,27047,1910
Minnesota,Goodhue,11089.8229610659,Count,27049,1911
Minnesota,Grant,2693.5866507765,Count,27051,1912
Minnesota,Hennepin,341806.03406705,Count,27053,1913
Minnesota,Houston,2021.24723142788,Count,27055,1914
Minnesota,Hubbard,4389.12171373973,Count,27057,1915
Minnesota,Isanti,4414.84724878899,Count,27059,1916
Minnesota,Itasca,7565.65999841207,Count,27061,1917
Minnesota,Jackson,2890.46535403445,Count,27063,1918
Minnesota,Kanabec,463.865588783205,Count,27065,1919
Minnesota,Kandiyohi,11394.9784850927,Count,27067,1920
Minnesota,Kittson,1192.4930222434,Count,27069,1921
Minnesota,Koochiching,6026.0395731247,Count,27071,1922
Minnesota,Lac qui Parle,962.541683155722,Count,27073,1923
Minnesota,Lake,927.472931306924,Count,27075,1926
Minnesota,Lake of the Woods,1665.97472109299,Count,27077,1927
Minnesota,Le Sueur,960.817798214615,Count,27079,1929
Minnesota,Lincoln,5686.6055119698,Count,27081,1931
Minnesota,Lyon,6710.34194788562,Count,27083,1932
Minnesota,McLeod,7364.97124276023,Count,27085,1934
Minnesota,Mahnomen,1904.71609491431,Count,27087,1936
Minnesota,Marshall,6071.74577861314,Count,27089,1937
Minnesota,Martin,8987.06975642297,Count,27091,1940
Minnesota,Meeker,3380.5079347111,Count,27093,1941
Minnesota,Mille Lacs,1708.36609728439,Count,27095,1943
Minnesota,Morrison,10976.1119327862,Count,27097,1944
Minnesota,Mower,13281.3538470279,Count,27099,1945
Minnesota,Murray,3254.34369103332,Count,27101,1947
Minnesota,Nicollet,10465.2120571034,Count,27103,1948
Minnesota,Nobles,8835.51748435406,Count,27105,1950
Minnesota,Norman,1780.064382136,Count,27107,1951
Minnesota,Olmsted,31004.2541157537,Count,27109,1953
Minnesota,Otter Tail,9952.79830102919,Count,27111,1954
Minnesota,Pennington,2407.68784310524,Count,27113,1956
Minnesota,Pine,4768.17774243887,Count,27115,1957
Minnesota,Pipestone,3196.91038495548,Count,27117,1958
Minnesota,Polk,8692.48563074231,Count,27119,1959
Minnesota,Pope,1381.69035033972,Count,27121,1961
Minnesota,Ramsey,124480.1390289,Count,27123,1964
Minnesota,Red Lake,1606.58493755329,Count,27125,1966
Minnesota,Redwood,7076.75918274414,Count,27127,1969
Minnesota,Renville,8064.43126298547,Count,27129,1971
Minnesota,Rice,14635.7439316081,Count,27131,1973
Minnesota,Rock,2155.50637921443,Count,27133,1974
Minnesota,Roseau,4623.5411995769,Count,27135,1976
Minnesota,St. Louis,54577.1307738802,Count,27137,1978
Minnesota,Scott,28969.7635991237,Count,27139,1979
Minnesota,Sherburne,14406.6630604266,Count,27141,1980
Minnesota,Sibley,498.177855679293,Count,27143,1982
Minnesota,Stearns,26988.5016402443,Count,27145,1984
Minnesota,Steele,9595.77479822938,Count,27147,1985
Minnesota,Stevens,1557.25438374718,Count,27149,1987
Minnesota,Swift,4573.32567359196,Count,27151,1988
Minnesota,Todd,8515.82462972882,Count,27153,1989
Minnesota,Traverse,1386.29910037331,Count,27155,1990
Minnesota,Wabasha,2232.96156376184,Count,27157,1991
Minnesota,Wadena,6490.21860689822,Count,27159,1992
Minnesota,Waseca,5686.91387343997,Count,27161,1993
Minnesota,Washington,94325.9331298228,Count,27163,1994
Minnesota,Watonwan,523.090788463605,Count,27165,1996
Minnesota,Wilkin,1979.68403566321,Count,27167,1997
Minnesota,Winona,7809.05522098718,Count,27169,1998
Minnesota,Wright,17187.6923748788,Count,27171,1999
Minnesota,Yellow Medicine,3381.00541360301,Count,27173,1531
Mississippi,Adams,7940.91777696993,Count,28001,1534
Mississippi,Alcorn,3794.76471085811,Count,28003,1538
Mississippi,Amite,2391.52458969047,Count,28005,1539
Mississippi,Attala,1988.08038063318,Count,28007,1541
Mississippi,Benton,3094.87232694707,Count,28009,1544
Mississippi,Bolivar,14126.8069614061,Count,28011,1547
Mississippi,Calhoun,1164.80648065798,Count,28013,1548
Mississippi,Carroll,4839.78506883437,Count,28015,1549
Mississippi,Chickasaw,884.51741701145,Count,28017,1550
Mississippi,Choctaw,287.916408016509,Count,28019,1552
Mississippi,Claiborne,1448.96924159214,Count,28021,1555
Mississippi,Clarke,2306.32344105947,Count,28023,1557
Mississippi,Clay,3298.14266620456,Count,28025,1559
Mississippi,Coahoma,6385.69501287864,Count,28027,1562
Mississippi,Copiah,9131.94634866413,Count,28029,1564
Mississippi,Covington,0.0,Count,28031,1567
Mississippi,DeSoto,44656.2637877952,Count,28033,1571
Mississippi,Forrest,9746.49582554714,Count,28035,1572
Mississippi,Franklin,2578.13123400384,Count,28037,1575
Mississippi,George,2299.50621334767,Count,28039,1577
Mississippi,Greene,2217.65131344341,Count,28041,1579
Mississippi,Grenada,4414.15627408825,Count,28043,1581
Mississippi,Hancock,19685.624349229,Count,28045,1583
Mississippi,Harrison,77395.5609404848,Count,28047,1587
Mississippi,Hinds,67857.8335641154,Count,28049,1591
Mississippi,Holmes,5049.54449396166,Count,28051,1593
Mississippi,Humphreys,1835.85724155242,Count,28053,1596
Mississippi,Issaquena,351.306780349632,Count,28055,1598
Mississippi,Itawamba,2649.19752179931,Count,28057,1601
Mississippi,Jackson,35135.1062591118,Count,28059,1605
Mississippi,Jasper,2222.41135293055,Count,28061,1607
Mississippi,Jefferson,800.680333064587,Count,28063,1610
Mississippi,Jefferson Davis,284.523076529862,Count,28065,1612
Mississippi,Jones,8910.96240617667,Count,28067,1615
Mississippi,Kemper,3848.35914508819,Count,28069,1616
Mississippi,Lafayette,14271.2003144076,Count,28071,1620
Mississippi,Lamar,7993.84680468482,Count,28073,1623
Mississippi,Lauderdale,14016.5182356706,Count,28075,1628
Mississippi,Lawrence,2636.69254814209,Count,28077,1632
Mississippi,Leake,2836.96397942127,Count,28079,1636
Mississippi,Lee,16806.3642625226,Count,28081,1638
Mississippi,Leflore,10041.23746332,Count,28083,1643
Mississippi,Lincoln,7914.86194067765,Count,28085,1645
Mississippi,Lowndes,13205.9952985388,Count,28087,1647
Mississippi,Madison,19995.4027760995,Count,28089,1651
Mississippi,Marion,4518.12143227137,Count,28091,1653
Mississippi,Marshall,6299.59786296535,Count,28093,1655
Mississippi,Monroe,2729.78487781148,Count,28095,1656
Mississippi,Montgomery,6618.80395643289,Count,28097,1658
Mississippi,Neshoba,1712.17077360206,Count,28099,1661
Mississippi,Newton,2474.98131879805,Count,28101,1663
Mississippi,Noxubee,1837.37255187645,Count,28103,1666
Mississippi,Oktibbeha,13337.4798699896,Count,28105,1668
Mississippi,Panola,7890.99533870407,Count,28107,1671
Mississippi,Pearl River,7872.29315220352,Count,28109,1676
Mississippi,Perry,770.68786891847,Count,28111,1679
Mississippi,Pike,3475.99214873715,Count,28113,1680
Mississippi,Pontotoc,3035.07175943997,Count,28115,1682
Mississippi,Prentiss,1242.77716433239,Count,28117,1684
Mississippi,Quitman,2632.8038365548,Count,28119,1685
Mississippi,Rankin,36058.7903031914,Count,28121,1690
Mississippi,Scott,4355.85995435415,Count,28123,1692
Mississippi,Sharkey,323.289000117647,Count,28125,1695
Mississippi,Simpson,2084.94267398636,Count,28127,1698
Mississippi,Smith,2319.39940580418,Count,28129,1709
Mississippi,Stone,4362.29762484578,Count,28131,1712
Mississippi,Sunflower,6608.86753933803,Count,28133,1721
Mississippi,Tallahatchie,7963.47421929311,Count,28135,1725
Mississippi,Tate,9748.62720894401,Count,28137,1727
Mississippi,Tippah,1470.98053633312,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,2985.88303214262,Count,28143,1735
Mississippi,Union,3542.35818912781,Count,28145,1737
Mississippi,Walthall,4311.62581445695,Count,28147,1740
Mississippi,Warren,14085.5814562528,Count,28149,1746
Mississippi,Washington,8342.67433057774,Count,28151,1750
Mississippi,Wayne,1023.6589314012,Count,28153,1753
Mississippi,Webster,1332.49166311809,Count,28155,1756
Mississippi,Wilkinson,1542.10846770874,Count,28157,1757
Mississippi,Winston,2883.05429184687,Count,28159,1758
Mississippi,Yalobusha,2747.09298542774,Count,28161,1759
Mississippi,Yazoo,9551.62167330487,Count,28163,1760
Missouri,Adair,4815.4586630501,Count,29001,1761
Missouri,Andrew,2733.46316484371,Count,29003,1762
Missouri,Atchison,297.728027875755,Count,29005,1763
Missouri,Audrain,5191.44446232412,Count,29007,1766
Missouri,Barry,2786.65473475178,Count,29009,1767
Missouri,Barton,2855.21843959845,Count,29011,1771
Missouri,Bates,810.697719233387,Count,29013,1776
Missouri,Benton,1199.07446911471,Count,29015,1778
Missouri,Bollinger,3577.50339300893,Count,29017,1781
Missouri,Boone,52313.1797009927,Count,29019,1783
Missouri,Buchanan,18717.1576806124,Count,29021,1789
Missouri,Butler,7743.6294293531,Count,29023,1792
Missouri,Caldwell,1759.10802363731,Count,29025,1795
Missouri,Callaway,6532.67734063833,Count,29027,1799
Missouri,Camden,3148.50882263719,Count,29029,1803
Missouri,Cape Girardeau,20052.8804753818,Count,29031,1808
Missouri,Carroll,2044.3757689098,Count,29033,1822
Missouri,Carter,3073.49456054887,Count,29035,1001
Missouri,Cass,32185.4684439426,Count,29037,1004
Missouri,Cedar,1116.39508355049,Count,29039,1007
Missouri,Chariton,2490.54800895054,Count,29041,1011
Missouri,Christian,12617.6671057326,Count,29043,1014
Missouri,Clark,973.614749361213,Count,29045,1015
Missouri,Clay,64190.516147563,Count,29047,1018
Missouri,Clinton,1607.11248650279,Count,29049,1021
Missouri,Cole,17864.8787963217,Count,29051,1022
Missouri,Cooper,4062.66738705878,Count,29053,1025
Missouri,Crawford,1072.46240521747,Count,29055,1028
Missouri,Dade,509.412990641422,Count,29057,1030
Missouri,Dallas,3082.61841413532,Count,29059,1032
Missouri,Daviess,1858.79228835679,Count,29061,1036
Missouri,DeKalb,4870.34621955953,Count,29063,1038
Missouri,Dent,2424.6508556385,Count,29065,1040
Missouri,Douglas,4409.42970619125,Count,29067,1043
Missouri,Dunklin,2360.67779472435,Count,29069,1045
Missouri,Franklin,7469.87801615937,Count,29071,1047
Missouri,Gasconade,1037.13452813326,Count,29073,1049
Missouri,Gentry,222.890490330884,Count,29075,1052
Missouri,Greene,56141.4317350504,Count,29077,1054
Missouri,Grundy,2940.97165320096,Count,29079,1057
Missouri,Harrison,2327.62142424165,Count,29081,1058
Missouri,Henry,5770.83422506156,Count,29083,1061
Missouri,Hickory,673.180777666117,Count,29085,1063
Missouri,Holt,4888.10279721218,Count,29087,1065
Missouri,Howard,2682.35147723086,Count,29089,1068
Missouri,Howell,7477.26287598979,Count,29091,1070
Missouri,Iron,2027.34122047074,Count,29093,1072
Missouri,Jackson,160187.678323459,Count,29095,1074
Missouri,Jasper,27782.7395324506,Count,29097,1078
Missouri,Jefferson,61105.1091309462,Count,29099,1082
Missouri,Johnson,8549.13897622593,Count,29101,1087
Missouri,Knox,797.640544516008,Count,29103,1091
Missouri,Laclede,7098.37897339975,Count,29105,1096
Missouri,Lafayette,5315.08943167543,Count,29107,1099
Missouri,Lawrence,4154.73093102596,Count,29109,1101
Missouri,Lewis,4239.89723471817,Count,29111,1104
Missouri,Lincoln,7529.67624002036,Count,29113,1106
Missouri,Linn,3385.7570812828,Count,29115,1109
Missouri,Livingston,1618.6050033406,Count,29117,1112
Missouri,McDonald,1698.94080944294,Count,29119,1113
Missouri,Macon,2399.78746179842,Count,29121,1116
Missouri,Madison,1962.25257237661,Count,29123,1117
Missouri,Maries,502.96809584224,Count,29125,1120
Missouri,Marion,4516.12792959819,Count,29127,1122
Missouri,Mercer,484.376139242608,Count,29129,1125
Missouri,Miller,1027.74593261031,Count,29131,1128
Missouri,Mississippi,76.5028643642872,Count,29133,1131
Missouri,Moniteau,1399.11871799463,Count,29135,1135
Missouri,Monroe,381.342651965788,Count,29137,1139
Missouri,Montgomery,1282.67561434459,Count,29139,1142
Missouri,Morgan,617.298611233888,Count,29141,1146
Missouri,New Madrid,580.413463021483,Count,29143,1149
Missouri,Newton,11958.7953962137,Count,29145,1152
Missouri,Nodaway,10788.0045255403,Count,29147,1156
Missouri,Oregon,1870.64908616599,Count,29149,1158
Missouri,Osage,2112.88092484019,Count,29151,1164
Missouri,Ozark,5361.92515266362,Count,29153,1168
Missouri,Pemiscot,1351.22059351181,Count,29155,1170
Missouri,Perry,2961.73371048167,Count,29157,1172
Missouri,Pettis,7060.1931392107,Count,29159,1174
Missouri,Phelps,6252.0194313663,Count,29161,1176
Missouri,Pike,4435.38340968149,Count,29163,1179
Missouri,Platte,31210.5889212372,Count,29165,1181
Missouri,Polk,2325.00591840162,Count,29167,1183
Missouri,Pulaski,8739.24153627614,Count,29169,1185
Missouri,Putnam,1345.89052181841,Count,29171,1188
Missouri,Ralls,925.385098070527,Count,29173,1191
Missouri,Randolph,3998.31882539742,Count,29175,1194
Missouri,Ray,3120.91555979855,Count,29177,1197
Missouri,Reynolds,3035.11841125247,Count,29179,1200
Missouri,Ripley,3137.35487734848,Count,29181,1203
Missouri,St. Charles,140644.572211481,Count,29183,1205
Missouri,St. Clair,846.584319064241,Count,29185,1208
Missouri,Ste. Genevieve,5171.48478130719,Count,29186,1209
Missouri,St. Francois,9530.90813810819,Count,29187,1212
Missouri,St. Louis County,264849.564312775,Count,29189,1216
Missouri,Saline,5841.77384223997,Count,29195,1218
Missouri,Schuyler,3644.47650764883,Count,29197,1221
Missouri,Scotland,624.99091397474,Count,29199,1224
