State,County,Vegetable acres harvested per 1000 pop (% change) 2007 - 12 (PCH_VEG_ACRESPTH_07_12),Units,FIPS,FID
Kentucky,Clinton,-1.277924104965366,% change,21053.0,1059
Kentucky,Crittenden,0.3027027027026977,% change,21055.0,1064
Kentucky,Cumberland,1.4579384749963527,% change,21057.0,1067
Kentucky,Daviess,-3.2437129421386155,% change,21059.0,1071
Kentucky,Edmonson,-0.6592501030078268,% change,21061.0,1073
Kentucky,Elliott,-7.9365079365079225,% change,21063.0,1075
Kentucky,Estill,2.0298260149130143,% change,21065.0,1077
Kentucky,Fayette,-7.277309549136729,% change,21067.0,1080
Kentucky,Fleming,-1.306829905770677,% change,21069.0,1083
Kentucky,Floyd,2.866705843276522,% change,21071.0,1085
Kentucky,Franklin,-1.4958817829457416,% change,21073.0,1086
Kentucky,Fulton,nan,% change,21075.0,1088
Kentucky,Gallatin,-1.9407198306280928,% change,21077.0,1090
Kentucky,Garrard,-0.3893116262608369,% change,21079.0,1092
Kentucky,Grant,0.21640602670369127,% change,21081.0,1094
Kentucky,Graves,-1.6038791495710483,% change,21083.0,1097
Kentucky,Grayson,-1.566791752098733,% change,21085.0,1100
Kentucky,Green,0.9107790255548842,% change,21087.0,1102
Kentucky,Greenup,0.6457413764917551,% change,21089.0,1105
Kentucky,Hancock,-1.4660048482050134,% change,21091.0,1107
Kentucky,Hardin,-7.816993464052288,% change,21093.0,1110
Kentucky,Harlan,nan,% change,21095.0,1114
Kentucky,Harrison,0.6612192237393799,% change,21097.0,1119
Kentucky,Hart,-1.2874137650062365,% change,21099.0,1121
Kentucky,Henderson,-1.589352629538698,% change,21101.0,1126
Kentucky,Henry,0.9398864303896782,% change,21103.0,1129
Kentucky,Hickman,nan,% change,21105.0,1130
Kentucky,Hopkins,0.3320550997236413,% change,21107.0,1136
Kentucky,Jackson,2.269993986770899,% change,21109.0,1140
Kentucky,Jefferson,-3.737263866459161,% change,21111.0,1143
Kentucky,Jessamine,-7.064427579525271,% change,21113.0,1145
Kentucky,Johnson,-0.31160626627396865,% change,21115.0,1148
Kentucky,Kenton,-2.827302784043501,% change,21117.0,1151
Kentucky,Knott,nan,% change,21119.0,1154
Kentucky,Knox,-0.07257581016691513,% change,21121.0,1159
Kentucky,Larue,-0.4477293724682076,% change,21123.0,1162
Kentucky,Laurel,-2.7216709481354515,% change,21125.0,1166
Kentucky,Lawrence,-0.09475679090333919,% change,21127.0,1167
Kentucky,Lee,4.108681245858194,% change,21129.0,1171
Kentucky,Leslie,nan,% change,21131.0,1175
Kentucky,Letcher,2.369212769513624,% change,21133.0,1178
Kentucky,Lewis,1.787006221964994,% change,21135.0,1180
Kentucky,Lincoln,1.9174826893923893,% change,21137.0,1184
Kentucky,Livingston,0.7096705857430028,% change,21139.0,1187
Kentucky,Logan,0.8544766330622604,% change,21141.0,1190
Kentucky,Lyon,-0.5097202465623408,% change,21143.0,1193
Kentucky,McCracken,-1.042539895441165,% change,21145.0,1196
Kentucky,McCreary,nan,% change,21147.0,1198
Kentucky,McLean,2.080050425464858,% change,21149.0,1201
Kentucky,Madison,-5.022137440535074,% change,21151.0,1204
Kentucky,Magoffin,2.2498656223604376,% change,21153.0,1206
Kentucky,Marion,-2.6856714178544747,% change,21155.0,1210
Kentucky,Marshall,0.5403849843320326,% change,21157.0,1213
Kentucky,Martin,3.595769682726197,% change,21159.0,1215
Kentucky,Mason,-1.0775491488507916,% change,21161.0,1217
Kentucky,Meade,-0.6722402320423133,% change,21163.0,1220
Kentucky,Menifee,2.6915769474350824,% change,21165.0,1222
Kentucky,Mercer,-0.42630937880633707,% change,21167.0,1225
Kentucky,Metcalfe,1.982180398438274,% change,21169.0,1228
Kentucky,Monroe,3.034495480538635,% change,21171.0,1230
Kentucky,Montgomery,-4.923157072154207,% change,21173.0,1233
Kentucky,Morgan,5.313543599257884,% change,21175.0,1235
Kentucky,Muhlenberg,0.8610517587779429,% change,21177.0,1238
Kentucky,Nelson,-5.296371422132057,% change,21179.0,1243
Kentucky,Nicholas,1.6363118952760325,% change,21181.0,1246
Kentucky,Ohio,-1.0562208915502262,% change,21183.0,1249
Kentucky,Oldham,-6.684367205728542,% change,21185.0,1252
Kentucky,Owen,2.2685013015990987,% change,21187.0,1255
Kentucky,Owsley,0.9607173356105909,% change,21189.0,1257
Kentucky,Pendleton,2.7944111776447156,% change,21191.0,1260
Kentucky,Perry,1.662422184493493,% change,21193.0,1265
Kentucky,Pike,nan,% change,21195.0,1267
Kentucky,Powell,3.6069252965694054,% change,21197.0,1270
Kentucky,Pulaski,-3.2197089030306936,% change,21199.0,1272
Kentucky,Robertson,1.355013550135507,% change,21201.0,1273
Kentucky,Rockcastle,0.011712344811431772,% change,21203.0,1276
Kentucky,Rowan,-2.173077744097664,% change,21205.0,1279
Kentucky,Russell,-1.4135081219720826,% change,21207.0,1282
Kentucky,Scott,-11.338756039385963,% change,21209.0,1283
Kentucky,Shelby,-7.630476103235859,% change,21211.0,1285
Kentucky,Simpson,-2.2243713733075325,% change,21213.0,1287
Kentucky,Spencer,-6.089854073308045,% change,21215.0,1000
Kentucky,Taylor,-2.923033504011608,% change,21217.0,1003
Kentucky,Todd,-3.7567225561531115,% change,21219.0,1006
Kentucky,Trigg,-2.1612230715775023,% change,21221.0,1009
Kentucky,Trimble,0.9639374007711513,% change,21223.0,1012
Kentucky,Union,-0.3177124702144646,% change,21225.0,1016
Kentucky,Warren,-8.192515564069241,% change,21227.0,1019
Kentucky,Washington,-1.9459186252211313,% change,21229.0,1023
Kentucky,Wayne,-0.5246438197920599,% change,21231.0,1027
Kentucky,Webster,nan,% change,21233.0,1029
Kentucky,Whitley,1.4343054425014612,% change,21235.0,1034
Kentucky,Wolfe,1.8497913769123846,% change,21237.0,1037
Kentucky,Woodford,-3.3681858089233083,% change,21239.0,1042
Louisiana,Acadia,nan,% change,22001.0,1046
Louisiana,Allen,1.4551144142382153,% change,22003.0,1051
Louisiana,Ascension,nan,% change,22005.0,1055
Louisiana,Assumption,nan,% change,22007.0,1060
Louisiana,Avoyelles,0.5362381570720837,% change,22009.0,1062
Louisiana,Beauregard,-4.598809655020398,% change,22011.0,1066
Louisiana,Bienville,3.8064971751412373,% change,22013.0,1069
Louisiana,Bossier,-9.01132810913962,% change,22015.0,1076
Louisiana,Caddo,-2.170618544683028,% change,22017.0,1079
Louisiana,Calcasieu,-3.813901356819336,% change,22019.0,1081
Louisiana,Caldwell,nan,% change,22021.0,1084
Louisiana,Cameron,13.39568562377434,% change,22023.0,1089
Louisiana,Catahoula,nan,% change,22025.0,1093
Louisiana,Claiborne,1.7080837435501923,% change,22027.0,1095
Louisiana,Concordia,nan,% change,22029.0,1098
Louisiana,De Soto,-2.083410565338282,% change,22031.0,1103
Louisiana,East Baton Rouge,-2.4296666554088335,% change,22033.0,1108
Louisiana,East Carroll,nan,% change,22035.0,1111
Louisiana,East Feliciana,2.3852475445981214,% change,22037.0,1115
Louisiana,Evangeline,3.428537532995233,% change,22039.0,1118
Louisiana,Franklin,0.6844992475362761,% change,22041.0,1123
Louisiana,Grant,-4.96872207327971,% change,22043.0,1127
Louisiana,Iberia,-0.5925324675324626,% change,22045.0,1133
Louisiana,Iberville,0.8887020746389571,% change,22047.0,1134
Louisiana,Jackson,-1.9520906459757454,% change,22049.0,1138
Louisiana,Jefferson,-0.3982385425850557,% change,22051.0,1147
Louisiana,Jefferson Davis,-0.15273490947274038,% change,22053.0,1155
Louisiana,Lafayette,nan,% change,22055.0,1161
Louisiana,Lafourche,-2.3599732055443843,% change,22057.0,1280
Louisiana,La Salle,-2.037248705708327,% change,22059.0,1289
Louisiana,Lincoln,-3.74830105334693,% change,22061.0,1291
Louisiana,Livingston,-9.3757107980651,% change,22063.0,1295
Louisiana,Madison,1.796407185628737,% change,22065.0,1297
Louisiana,Morehouse,3.8092807932052657,% change,22067.0,1299
Louisiana,Natchitoches,-0.9170128685783816,% change,22069.0,1301
Louisiana,Orleans,nan,% change,22071.0,1304
Louisiana,Ouachita,-2.6501880570869116,% change,22073.0,1306
Louisiana,Plaquemines,-4.967358553732846,% change,22075.0,1427
Louisiana,Pointe Coupee,nan,% change,22077.0,1431
Louisiana,Rapides,-1.3938627639518872,% change,22079.0,1434
Louisiana,Red River,2.4717357570383425,% change,22081.0,1436
Louisiana,Richland,-1.1430484480367156,% change,22083.0,1439
Louisiana,Sabine,-0.8764350080237012,% change,22085.0,1441
Louisiana,St. Bernard,-43.113541641571715,% change,22087.0,1463
Louisiana,St. Charles,0.5411482250719288,% change,22089.0,1466
Louisiana,St. Helena,0.28990759195507393,% change,22091.0,1467
Louisiana,St. James,2.2890899021598776,% change,22093.0,1468
Louisiana,St. John the Baptist,5.921273219035706,% change,22095.0,1469
Louisiana,St. Landry,1.4782692031242501,% change,22097.0,1471
Louisiana,St. Martin,-2.4663251754885405,% change,22099.0,1473
Louisiana,St. Mary,nan,% change,22101.0,1474
Louisiana,St. Tammany,-5.452403235510384,% change,22103.0,1475
Louisiana,Tangipahoa,-5.563102399896499,% change,22105.0,1476
Louisiana,Tensas,nan,% change,22107.0,1479
Louisiana,Terrebonne,nan,% change,22109.0,1501
Louisiana,Union,1.0742187500000102,% change,22111.0,1507
Louisiana,Vermilion,-3.073144942613021,% change,22113.0,1510
Louisiana,Vernon,-8.061002178649233,% change,22115.0,1513
Louisiana,Washington,-0.5575092203448109,% change,22117.0,1516
Louisiana,Webster,0.8996015351895817,% change,22119.0,1518
Louisiana,West Baton Rouge,nan,% change,22121.0,1520
Louisiana,West Carroll,1.8707039067258346,% change,22123.0,1522
Louisiana,West Feliciana,1.4187613371339713,% change,22125.0,1524
Louisiana,Winn,3.5885167464114764,% change,22127.0,1529
Maine,Androscoggin,0.16828129939195943,% change,23001.0,1532
Maine,Aroostook,2.802245189384825,% change,23003.0,1535
Maine,Cumberland,-1.873264273872522,% change,23005.0,1608
Maine,Franklin,-0.12404517855975836,% change,23007.0,1619
Maine,Hancock,-0.45464544987901423,% change,23009.0,1748
Maine,Kennebec,0.06904658178321686,% change,23011.0,1755
Maine,Knox,1.6702409486564878,% change,23013.0,1774
Maine,Lincoln,2.005085786104697,% change,23015.0,1835
Maine,Oxford,0.8086815881462874,% change,23017.0,1842
Maine,Penobscot,-0.8951414974577928,% change,23019.0,1846
Maine,Piscataquis,2.264172795182121,% change,23021.0,1851
Maine,Sagadahoc,2.209944751381212,% change,23023.0,1855
Maine,Somerset,1.1647864236814303,% change,23025.0,1860
Maine,Waldo,-0.4188723852598054,% change,23027.0,1865
Maine,Washington,2.7829884067775827,% change,23029.0,1884
Maine,York,-0.7224968849230416,% change,23031.0,1901
Maryland,Allegany,0.6312346246384252,% change,24001.0,1905
Maryland,Anne Arundel,-5.483384783003452,% change,24003.0,1925
Maryland,Baltimore County,-2.7439333539393167,% change,24005.0,1939
Maryland,Calvert,-2.4758824513466973,% change,24009.0,1946
Maryland,Caroline,0.2604565650375475,% change,24011.0,1949
Maryland,Carroll,0.11543269317032237,% change,24013.0,1955
Maryland,Cecil,-2.101860131476793,% change,24015.0,1963
Maryland,Charles,-5.3549165760365005,% change,24017.0,1294
Maryland,Dorchester,-0.9452261461252076,% change,24019.0,1346
Maryland,Frederick,-5.0532414460969335,% change,24021.0,1357
Maryland,Garrett,0.8328037727014246,% change,24023.0,1361
Maryland,Harford,-2.8185101471191456,% change,24025.0,1372
Maryland,Howard,-8.171273741674568,% change,24027.0,1379
Maryland,Kent,-0.9107741580343393,% change,24029.0,1394
Maryland,Montgomery,-7.4297148852625865,% change,24031.0,1398
Maryland,Prince George's,-3.743611058573839,% change,24033.0,1403
Maryland,Queen Anne's,-4.149924790340186,% change,24035.0,1413
Maryland,St. Mary's,-7.723424357222133,% change,24037.0,1421
Maryland,Somerset,1.6083326951060528,% change,24039.0,1430
Maryland,Talbot,-2.3283315375922946,% change,24041.0,1438
Maryland,Washington,-2.030790265611283,% change,24043.0,1445
Maryland,Wicomico,-4.453723034098821,% change,24045.0,1446
Maryland,Worcester,-0.9737929429109015,% change,24047.0,1456
Maryland,Baltimore County,nan,% change,24510.0,1939
Massachusetts,Barnstable,1.6638268949656916,% change,25001.0,1478
Massachusetts,Berkshire,1.3151930921634005,% change,25003.0,1480
Massachusetts,Bristol,-1.038277051736001,% change,25005.0,1486
Massachusetts,Dukes,nan,% change,25007.0,1491
Massachusetts,Essex,-3.485370847368072,% change,25009.0,1519
Massachusetts,Franklin,0.09929236707410222,% change,25011.0,1523
Massachusetts,Hampden,-1.1005874800940474,% change,25013.0,1526
Massachusetts,Hampshire,-2.2218620251112777,% change,25015.0,1527
Massachusetts,Middlesex,-5.037145115835902,% change,25017.0,1533
Massachusetts,Nantucket,nan,% change,25019.0,1537
Massachusetts,Norfolk,-3.86751332729134,% change,25021.0,1543
Massachusetts,Plymouth,-2.254008928750174,% change,25023.0,1569
Massachusetts,Suffolk,nan,% change,25025.0,1585
Massachusetts,Worcester,-2.2364764055646047,% change,25027.0,1599
Michigan,Alcona,7.589327802394656,% change,26001.0,1603
Michigan,Alger,2.980202190395943,% change,26003.0,1609
Michigan,Allegan,-0.4209190512788409,% change,26005.0,1611
Michigan,Alpena,3.288955816420817,% change,26007.0,1614
Michigan,Antrim,3.903672280070288,% change,26009.0,1617
Michigan,Arenac,8.48606091894681,% change,26011.0,1621
Michigan,Baraga,2.4670109007458523,% change,26013.0,1624
Michigan,Barry,1.521923142034873,% change,26015.0,1627
Michigan,Bay,0.9437925336768689,% change,26017.0,1631
Michigan,Benzie,2.7199539965497284,% change,26019.0,1634
Michigan,Berrien,0.8736339454539745,% change,26021.0,1635
Michigan,Branch,6.895133653187105,% change,26023.0,1640
Michigan,Calhoun,2.101669758812618,% change,26025.0,1641
Michigan,Cass,1.1280651856407136,% change,26027.0,1644
Michigan,Charlevoix,1.6416708219860991,% change,26029.0,1648
Michigan,Cheboygan,5.097172116839297,% change,26031.0,1649
Michigan,Chippewa,0.7973745609312022,% change,26033.0,1660
Michigan,Clare,1.8351305703520873,% change,26035.0,1665
Michigan,Clinton,-3.561199534415343,% change,26037.0,1669
Michigan,Crawford,nan,% change,26039.0,1672
Michigan,Delta,1.9973947025618843,% change,26041.0,1675
Michigan,Dickinson,2.5405302307838955,% change,26043.0,1677
Michigan,Eaton,0.31011914129399365,% change,26045.0,1678
Michigan,Emmet,-0.29188203101248195,% change,26047.0,1686
Michigan,Genesee,4.783191026284941,% change,26049.0,1688
Michigan,Gladwin,3.0178326474622676,% change,26051.0,1691
Michigan,Gogebic,nan,% change,26053.0,1693
Michigan,Grand Traverse,-3.8308535982379786,% change,26055.0,1697
Michigan,Gratiot,1.8770072558582092,% change,26057.0,1700
Michigan,Hillsdale,2.2751334183177394,% change,26059.0,1701
Michigan,Houghton,-2.682814239552496,% change,26061.0,1705
Michigan,Huron,4.8135259154322325,% change,26063.0,1708
Michigan,Ingham,-0.2408051390649703,% change,26065.0,1710
Michigan,Ionia,1.9996557713069538,% change,26067.0,1713
Michigan,Iosco,5.435553803705159,% change,26069.0,1715
Michigan,Iron,5.270889138512047,% change,26071.0,1716
Michigan,Isabella,-2.292194645410655,% change,26073.0,1717
Michigan,Jackson,1.9851751937403688,% change,26075.0,1719
Michigan,Kalamazoo,-3.7408469264891075,% change,26077.0,1720
Michigan,Kalkaska,2.6631548141644545,% change,26079.0,1722
Michigan,Kent,-2.7556603390106003,% change,26081.0,1726
Michigan,Keweenaw,nan,% change,26083.0,1743
Michigan,Lake,nan,% change,26085.0,1749
Michigan,Lapeer,3.2868638784993673,% change,26087.0,1752
Michigan,Leelanau,0.8601951625583859,% change,26089.0,1765
Michigan,Lenawee,2.6651719889313066,% change,26091.0,1768
Michigan,Livingston,-0.6385465827652547,% change,26093.0,1770
Michigan,Luce,nan,% change,26095.0,1773
Michigan,Mackinac,nan,% change,26097.0,1779
Michigan,Macomb,-1.4841570070718544,% change,26099.0,1785
Michigan,Manistee,1.8272627603849418,% change,26101.0,1787
Michigan,Marquette,-2.48035037529677,% change,26103.0,1793
Michigan,Mason,0.027896920877344727,% change,26105.0,1797
Michigan,Mecosta,nan,% change,26107.0,1800
Michigan,Menominee,2.4170456459491287,% change,26109.0,1802
Michigan,Midland,-0.07171886206071919,% change,26111.0,1806
Michigan,Missaukee,-0.14636418069322374,% change,26113.0,1810
Michigan,Monroe,1.687456090351147,% change,26115.0,1812
Michigan,Montcalm,0.7242127949542839,% change,26117.0,1815
Michigan,Montmorency,nan,% change,26119.0,1816
Michigan,Muskegon,2.1213314602448787,% change,26121.0,1818
Michigan,Newaygo,2.8695362028695435,% change,26123.0,1820
Michigan,Oakland,-1.762662407042472,% change,26125.0,1824
Michigan,Oceana,3.8093786903356053,% change,26127.0,1825
Michigan,Ogemaw,2.413181478715448,% change,26129.0,1827
Michigan,Ontonagon,nan,% change,26131.0,1829
Michigan,Osceola,2.415645819901134,% change,26133.0,1830
Michigan,Oscoda,5.190271150936798,% change,26135.0,1832
Michigan,Otsego,2.7902528276779925,% change,26137.0,1834
Michigan,Ottawa,-3.552830692540508,% change,26139.0,1837
Michigan,Presque Isle,6.265243902439033,% change,26141.0,1840
Michigan,Roscommon,4.879867439933721,% change,26143.0,1843
Michigan,Saginaw,2.427784136460128,% change,26145.0,1845
Michigan,St. Clair,4.345713769627971,% change,26147.0,1854
Michigan,St. Joseph,2.116384755467317,% change,26149.0,1857
Michigan,Sanilac,5.421174469693377,% change,26151.0,1858
Michigan,Schoolcraft,5.538277511961744,% change,26153.0,1861
Michigan,Shiawassee,4.5575943062553135,% change,26155.0,1863
Michigan,Tuscola,4.486968600358221,% change,26157.0,1866
Michigan,Van Buren,1.8350208615695358,% change,26159.0,1867
Michigan,Washtenaw,-1.680746441618054,% change,26161.0,1869
Michigan,Wayne,6.051724003271394,% change,26163.0,1871
Michigan,Wexford,0.16259164953829733,% change,26165.0,1873
Minnesota,Aitkin,3.4329107568721104,% change,27001.0,1875
Minnesota,Anoka,-3.0515949895988808,% change,27003.0,1877
Minnesota,Becker,nan,% change,27005.0,1878
Minnesota,Beltrami,-4.306971191049992,% change,27007.0,1880
Minnesota,Benton,-2.2478845708700925,% change,27009.0,1881
Minnesota,Big Stone,nan,% change,27011.0,1882
Minnesota,Blue Earth,-4.75356171331089,% change,27013.0,1886
Minnesota,Brown,2.8416246851385334,% change,27015.0,1892
Minnesota,Carlton,-2.0609217529158617,% change,27017.0,1893
Minnesota,Carver,-7.083461984817344,% change,27019.0,1894
Minnesota,Cass,nan,% change,27021.0,1895
Minnesota,Chippewa,2.0910512883839694,% change,27023.0,1896
Minnesota,Chisago,nan,% change,27025.0,1897
Minnesota,Clay,-7.328373576007174,% change,27027.0,1898
Minnesota,Clearwater,nan,% change,27029.0,1899
Minnesota,Cook,nan,% change,27031.0,1900
Minnesota,Cottonwood,nan,% change,27033.0,1902
Minnesota,Crow Wing,-2.1796544372673106,% change,27035.0,1903
Minnesota,Dakota,-3.4964499598691132,% change,27037.0,1904
Minnesota,Dodge,-3.1074004545005423,% change,27039.0,1906
Minnesota,Douglas,-1.46013448607108,% change,27041.0,1907
Minnesota,Faribault,5.187056924264767,% change,27043.0,1908
Minnesota,Fillmore,1.0056507997318171,% change,27045.0,1909
Minnesota,Freeborn,1.5108562592616417,% change,27047.0,1910
Minnesota,Goodhue,-1.1551226240248378,% change,27049.0,1911
Minnesota,Grant,nan,% change,27051.0,1912
Minnesota,Hennepin,-4.898798514625385,% change,27053.0,1913
Minnesota,Houston,3.0776590655397973,% change,27055.0,1914
Minnesota,Hubbard,nan,% change,27057.0,1915
Minnesota,Isanti,-1.3807892465807179,% change,27059.0,1916
Minnesota,Itasca,-0.9526967285588087,% change,27061.0,1917
Minnesota,Jackson,2.29415767473509,% change,27063.0,1918
Minnesota,Kanabec,3.1646757145537574,% change,27065.0,1919
Minnesota,Kandiyohi,-1.8850585546313432,% change,27067.0,1920
Minnesota,Kittson,2.950965165298423,% change,27069.0,1921
Minnesota,Koochiching,2.9574581026768847,% change,27071.0,1922
Minnesota,Lac qui Parle,nan,% change,27073.0,1923
Minnesota,Lake,nan,% change,27075.0,1926
Minnesota,Lake of the Woods,nan,% change,27077.0,1927
Minnesota,Le Sueur,0.7956600361663722,% change,27079.0,1929
Minnesota,Lincoln,nan,% change,27081.0,1931
Minnesota,Lyon,nan,% change,27083.0,1932
Minnesota,McLeod,2.6238338516215,% change,27085.0,1934
Minnesota,Mahnomen,nan,% change,27087.0,1936
Minnesota,Marshall,1.8575197889182054,% change,27089.0,1937
Minnesota,Martin,1.9831965611567077,% change,27091.0,1940
Minnesota,Meeker,1.460771564802775,% change,27093.0,1941
Minnesota,Mille Lacs,1.4415044488479676,% change,27095.0,1943
Minnesota,Morrison,-0.19643990449997717,% change,27097.0,1944
Minnesota,Mower,-1.628001628001626,% change,27099.0,1945
Minnesota,Murray,nan,% change,27101.0,1947
Minnesota,Nicollet,-2.9077002458493983,% change,27103.0,1948
Minnesota,Nobles,-4.445059252086522,% change,27105.0,1950
Minnesota,Norman,3.3132530120481967,% change,27107.0,1951
Minnesota,Olmsted,-5.222104346879932,% change,27109.0,1953
Minnesota,Otter Tail,0.6491580141348879,% change,27111.0,1954
Minnesota,Pennington,nan,% change,27113.0,1956
Minnesota,Pine,-0.020536692223422668,% change,27115.0,1957
Minnesota,Pipestone,nan,% change,27117.0,1958
Minnesota,Polk,-0.6859538251452862,% change,27119.0,1959
Minnesota,Pope,1.6037390029325354,% change,27121.0,1961
Minnesota,Ramsey,-4.159504918586275,% change,27123.0,1964
Minnesota,Red Lake,nan,% change,27125.0,1966
Minnesota,Redwood,1.1722442805823428,% change,27127.0,1969
Minnesota,Renville,5.6789319439921835,% change,27129.0,1971
Minnesota,Rice,-3.361370571742802,% change,27131.0,1973
Minnesota,Rock,nan,% change,27133.0,1974
Minnesota,Roseau,nan,% change,27135.0,1976
Minnesota,St. Louis,-0.7385856085596104,% change,27137.0,1978
Minnesota,Scott,-8.291132221934713,% change,27139.0,1979
Minnesota,Sherburne,-4.005359834738434,% change,27141.0,1980
Minnesota,Sibley,1.01926004368259,% change,27143.0,1982
Minnesota,Stearns,-3.3570011141657115,% change,27145.0,1984
Minnesota,Steele,0.11018676656933177,% change,27147.0,1985
Minnesota,Stevens,-0.7907979870596682,% change,27149.0,1987
Minnesota,Swift,4.650920819893858,% change,27151.0,1988
Minnesota,Todd,1.116316968832739,% change,27153.0,1989
Minnesota,Traverse,nan,% change,27155.0,1990
Minnesota,Wabasha,1.4013452914798028,% change,27157.0,1991
Minnesota,Wadena,nan,% change,27159.0,1992
Minnesota,Waseca,1.1624270225187645,% change,27161.0,1993
Minnesota,Washington,-5.890930539285151,% change,27163.0,1994
Minnesota,Watonwan,0.9528089887640385,% change,27165.0,1996
Minnesota,Wilkin,nan,% change,27167.0,1997
Minnesota,Winona,-0.08956037537478473,% change,27169.0,1998
Minnesota,Wright,-6.859435354709049,% change,27171.0,1999
Minnesota,Yellow Medicine,4.095294349281366,% change,27173.0,1531
Mississippi,Adams,nan,% change,28001.0,1534
Mississippi,Alcorn,-1.678618429887465,% change,28003.0,1538
Mississippi,Amite,3.34721579515658,% change,28005.0,1539
Mississippi,Attala,2.1357901900224916,% change,28007.0,1541
Mississippi,Benton,-0.5318533934558942,% change,28009.0,1544
Mississippi,Bolivar,4.686627684894069,% change,28011.0,1547
Mississippi,Calhoun,0.8354106312740122,% change,28013.0,1548
Mississippi,Carroll,2.231198307366813,% change,28015.0,1549
Mississippi,Chickasaw,2.55175182063192,% change,28017.0,1550
Mississippi,Choctaw,3.8525963149078755,% change,28019.0,1552
Mississippi,Claiborne,6.272669084702358,% change,28021.0,1555
Mississippi,Clarke,2.157445003333111,% change,28023.0,1557
Mississippi,Clay,3.1458578720062755,% change,28025.0,1559
Mississippi,Coahoma,5.233441065379061,% change,28027.0,1562
Mississippi,Copiah,2.2550409850240394,% change,28029.0,1564
Mississippi,Covington,-0.13819931412190464,% change,28031.0,1567
Mississippi,DeSoto,-9.42434497226012,% change,28033.0,1571
Mississippi,Forrest,-3.481128140965479,% change,28035.0,1572
Mississippi,Franklin,3.524787625206048,% change,28037.0,1575
Mississippi,George,-4.923332314009867,% change,28039.0,1577
Mississippi,Greene,-3.576678098971105,% change,28041.0,1579
Mississippi,Grenada,nan,% change,28043.0,1581
Mississippi,Hancock,-7.986409866084234,% change,28045.0,1583
Mississippi,Harrison,-7.561177077955601,% change,28047.0,1587
Mississippi,Hinds,-0.658793380637514,% change,28049.0,1591
Mississippi,Holmes,3.448275862068971,% change,28051.0,1593
Mississippi,Humphreys,4.951140065146579,% change,28053.0,1596
Mississippi,Issaquena,nan,% change,28055.0,1598
Mississippi,Itawamba,-0.5087644292432573,% change,28057.0,1601
Mississippi,Jackson,-2.8336726311653972,% change,28059.0,1605
Mississippi,Jasper,5.762137976903069,% change,28061.0,1607
Mississippi,Jefferson,nan,% change,28063.0,1610
Mississippi,Jefferson Davis,5.546816789469324,% change,28065.0,1612
Mississippi,Jones,-2.231855193017409,% change,28067.0,1615
Mississippi,Kemper,1.2553109308613388,% change,28069.0,1616
Mississippi,Lafayette,-10.619925759771334,% change,28071.0,1620
Mississippi,Lamar,-11.983821063730481,% change,28073.0,1623
Mississippi,Lauderdale,-1.8534665304800513,% change,28075.0,1628
Mississippi,Lawrence,3.474811582705267,% change,28077.0,1632
Mississippi,Leake,0.5381436197692544,% change,28079.0,1636
Mississippi,Lee,-5.305906553041441,% change,28081.0,1638
Mississippi,Leflore,nan,% change,28083.0,1643
Mississippi,Lincoln,-1.2516506861112715,% change,28085.0,1645
Mississippi,Lowndes,-0.4494909682505104,% change,28087.0,1647
Mississippi,Madison,-8.42031516529933,% change,28089.0,1651
Mississippi,Marion,0.9407480464304735,% change,28091.0,1653
Mississippi,Marshall,1.0556831856470827,% change,28093.0,1655
Mississippi,Monroe,2.649006622516556,% change,28095.0,1656
Mississippi,Montgomery,6.979166666666659,% change,28097.0,1658
Mississippi,Neshoba,-0.960113192292148,% change,28099.0,1661
Mississippi,Newton,1.703940362087323,% change,28101.0,1663
Mississippi,Noxubee,6.35631154879141,% change,28103.0,1666
Mississippi,Oktibbeha,-5.980392156862751,% change,28105.0,1668
Mississippi,Panola,1.1182758220053595,% change,28107.0,1671
Mississippi,Pearl River,1.7517426662794038,% change,28109.0,1676
Mississippi,Perry,1.9198940748096778,% change,28111.0,1679
Mississippi,Pike,0.14969686385069336,% change,28113.0,1680
Mississippi,Pontotoc,-3.578253706754537,% change,28115.0,1682
Mississippi,Prentiss,0.20934549907178332,% change,28117.0,1684
Mississippi,Quitman,11.847672778561352,% change,28119.0,1685
Mississippi,Rankin,-6.090959054685368,% change,28121.0,1690
Mississippi,Scott,-0.2619561754398299,% change,28123.0,1692
Mississippi,Sharkey,nan,% change,28125.0,1695
Mississippi,Simpson,0.5114715767937953,% change,28127.0,1698
Mississippi,Smith,0.7836414840210659,% change,28129.0,1709
Mississippi,Stone,-9.889744584187497,% change,28131.0,1712
Mississippi,Sunflower,nan,% change,28133.0,1721
Mississippi,Tallahatchie,0.9143311468892814,% change,28135.0,1725
Mississippi,Tate,-2.449036875899093,% change,28137.0,1727
Mississippi,Tippah,-0.33246800564740153,% change,28139.0,1730
Mississippi,Tishomingo,-0.12241775057382817,% change,28141.0,1732
Mississippi,Tunica,nan,% change,28143.0,1735
Mississippi,Union,-2.4814530570478324,% change,28145.0,1737
Mississippi,Walthall,2.7619552258577396,% change,28147.0,1740
Mississippi,Warren,nan,% change,28149.0,1746
Mississippi,Washington,nan,% change,28151.0,1750
Mississippi,Wayne,3.161365399534518,% change,28153.0,1753
Mississippi,Webster,-0.16912057302028616,% change,28155.0,1756
Mississippi,Wilkinson,7.220636430912347,% change,28157.0,1757
