State,County,Seniors low access to store 2010 (LACCESS_SENIORS10),Units,FIPS,FID
Kentucky,Perry,187.42624413715,Count,21193,1265
Kentucky,Pike,93.1940642925911,Count,21195,1267
Kentucky,Powell,46.3968052690616,Count,21197,1270
Kentucky,Pulaski,1380.13430659808,Count,21199,1272
Kentucky,Robertson,307.211360471073,Count,21201,1273
Kentucky,Rockcastle,91.2402362865105,Count,21203,1276
Kentucky,Rowan,209.452358067298,Count,21205,1279
Kentucky,Russell,77.8889314667203,Count,21207,1282
Kentucky,Scott,567.907933777011,Count,21209,1283
Kentucky,Shelby,512.981948971565,Count,21211,1285
Kentucky,Simpson,283.652613823535,Count,21213,1287
Kentucky,Spencer,0.0,Count,21215,1000
Kentucky,Taylor,309.485262689007,Count,21217,1003
Kentucky,Todd,142.818910561333,Count,21219,1006
Kentucky,Trigg,278.224560022408,Count,21221,1009
Kentucky,Trimble,319.868894024827,Count,21223,1012
Kentucky,Union,70.6345973901916,Count,21225,1016
Kentucky,Warren,1232.07355025374,Count,21227,1019
Kentucky,Washington,131.964309031634,Count,21229,1023
Kentucky,Wayne,447.207818577591,Count,21231,1027
Kentucky,Webster,9.93132733997481,Count,21233,1029
Kentucky,Whitley,700.236644247314,Count,21235,1034
Kentucky,Wolfe,67.1405366899853,Count,21237,1037
Kentucky,Woodford,656.695447700971,Count,21239,1042
Louisiana,Acadia,138.495704525481,Count,22001,1046
Louisiana,Allen,1030.68506428132,Count,22003,1051
Louisiana,Ascension,3797.70770613701,Count,22005,1055
Louisiana,Assumption,1247.45884455854,Count,22007,1060
Louisiana,Avoyelles,1129.50070354977,Count,22009,1062
Louisiana,Beauregard,1894.00505386392,Count,22011,1066
Louisiana,Bienville,637.37264986029,Count,22013,1069
Louisiana,Bossier,3069.39174599208,Count,22015,1076
Louisiana,Caddo,11905.5707880642,Count,22017,1079
Louisiana,Calcasieu,4268.86961267614,Count,22019,1081
Louisiana,Caldwell,215.926469223258,Count,22021,1084
Louisiana,Cameron,225.910103077358,Count,22023,1089
Louisiana,Catahoula,329.946895520984,Count,22025,1093
Louisiana,Claiborne,249.246465781117,Count,22027,1095
Louisiana,Concordia,680.10423562228,Count,22029,1098
Louisiana,De Soto,884.944831600487,Count,22031,1103
Louisiana,East Baton Rouge,12179.7078242507,Count,22033,1108
Louisiana,East Carroll,157.386619314152,Count,22035,1111
Louisiana,East Feliciana,254.593311406448,Count,22037,1115
Louisiana,Evangeline,776.240448046706,Count,22039,1118
Louisiana,Franklin,323.636261710237,Count,22041,1123
Louisiana,Grant,783.452489745394,Count,22043,1127
Louisiana,Iberia,1477.51498997,Count,22045,1133
Louisiana,Iberville,429.426328490501,Count,22047,1134
Louisiana,Jackson,696.508762781244,Count,22049,1138
Louisiana,Jefferson,5210.66389065889,Count,22051,1147
Louisiana,Jefferson Davis,346.823825734869,Count,22053,1155
Louisiana,Lafayette,5142.65455919955,Count,22055,1161
Louisiana,Lafourche,3208.70032838607,Count,22057,1280
Louisiana,La Salle,263.57047466323,Count,22059,1289
Louisiana,Lincoln,1465.83008243765,Count,22061,1291
Louisiana,Livingston,2409.67280541802,Count,22063,1295
Louisiana,Madison,159.289025174393,Count,22065,1297
Louisiana,Morehouse,1035.60670255341,Count,22067,1299
Louisiana,Natchitoches,1527.42430825502,Count,22069,1301
Louisiana,Orleans,8530.18153055359,Count,22071,1304
Louisiana,Ouachita,6897.23660251484,Count,22073,1306
Louisiana,Plaquemines,864.680076845432,Count,22075,1427
Louisiana,Pointe Coupee,446.222713339197,Count,22077,1431
Louisiana,Rapides,6136.01447672062,Count,22079,1434
Louisiana,Red River,313.579604642959,Count,22081,1436
Louisiana,Richland,291.06500984068,Count,22083,1439
Louisiana,Sabine,1206.40011908073,Count,22085,1441
Louisiana,St. Bernard,1337.25438081633,Count,22087,1463
Louisiana,St. Charles,2882.64232578048,Count,22089,1466
Louisiana,St. Helena,122.496027080617,Count,22091,1467
Louisiana,St. James,467.067069429104,Count,22093,1468
Louisiana,St. John the Baptist,1575.82834155056,Count,22095,1469
Louisiana,St. Landry,1822.91749536347,Count,22097,1471
Louisiana,St. Martin,604.310620795858,Count,22099,1473
Louisiana,St. Mary,1867.44988946538,Count,22101,1474
Louisiana,St. Tammany,6921.57723563015,Count,22103,1475
Louisiana,Tangipahoa,3578.99538673697,Count,22105,1476
Louisiana,Tensas,500.109138524075,Count,22107,1479
Louisiana,Terrebonne,3701.85063215706,Count,22109,1501
Louisiana,Union,672.24924108338,Count,22111,1507
Louisiana,Vermilion,602.060484950026,Count,22113,1510
Louisiana,Vernon,1980.84945060831,Count,22115,1513
Louisiana,Washington,1134.62946440669,Count,22117,1516
Louisiana,Webster,1300.88429180474,Count,22119,1518
Louisiana,West Baton Rouge,494.507417298344,Count,22121,1520
Louisiana,West Carroll,92.8380274136262,Count,22123,1522
Louisiana,West Feliciana,367.370450788444,Count,22125,1524
Louisiana,Winn,732.384614887181,Count,22127,1529
Maine,Androscoggin,2178.56289176669,Count,23001,1532
Maine,Aroostook,1641.41140536955,Count,23003,1535
Maine,Cumberland,9647.71082644456,Count,23005,1608
Maine,Franklin,140.497453287711,Count,23007,1619
Maine,Hancock,447.503816027904,Count,23009,1748
Maine,Kennebec,2150.08253273446,Count,23011,1755
Maine,Knox,916.103621089427,Count,23013,1774
Maine,Lincoln,230.998980397484,Count,23015,1835
Maine,Oxford,893.49641937145,Count,23017,1842
Maine,Penobscot,4113.25971303082,Count,23019,1846
Maine,Piscataquis,197.768339476892,Count,23021,1851
Maine,Sagadahoc,685.092525448589,Count,23023,1855
Maine,Somerset,789.445411447324,Count,23025,1860
Maine,Waldo,599.467347056222,Count,23027,1865
Maine,Washington,765.070998963452,Count,23029,1884
Maine,York,6650.57300168928,Count,23031,1901
Maryland,Allegany,4455.6890918879,Count,24001,1905
Maryland,Anne Arundel,20217.8423991144,Count,24003,1925
Maryland,Baltimore County,23954.3410233075,Count,24005,1939
Maryland,Calvert,2521.93711347067,Count,24009,1946
Maryland,Caroline,310.269636978087,Count,24011,1949
Maryland,Carroll,5850.41381380412,Count,24013,1955
Maryland,Cecil,2302.17084088393,Count,24015,1963
Maryland,Charles,3564.70962546721,Count,24017,1294
Maryland,Dorchester,934.957816861784,Count,24019,1346
Maryland,Frederick,4604.83412486269,Count,24021,1357
Maryland,Garrett,243.164850086284,Count,24023,1361
Maryland,Harford,6498.63536371473,Count,24025,1372
Maryland,Howard,5579.3237343833,Count,24027,1379
Maryland,Kent,4.22949504986173,Count,24029,1394
Maryland,Montgomery,19938.4762471308,Count,24031,1398
Maryland,Prince George's,23643.199459513,Count,24033,1403
Maryland,Queen Anne's,1344.41459188185,Count,24035,1413
Maryland,St. Mary's,1443.63664104017,Count,24037,1421
Maryland,Somerset,538.8778331712,Count,24039,1430
Maryland,Talbot,759.363188386652,Count,24041,1438
Maryland,Washington,4804.81613854227,Count,24043,1445
Maryland,Wicomico,3804.9258623273,Count,24045,1446
Maryland,Worcester,2947.92793331658,Count,24047,1456
Maryland,Baltimore City,2368.61729387864,Count,24510,1460
Massachusetts,Barnstable,25981.1521252771,Count,25001,1478
Massachusetts,Berkshire,6057.34167983356,Count,25003,1480
Massachusetts,Bristol,22917.94401644,Count,25005,1486
Massachusetts,Dukes,509.708842530794,Count,25007,1491
Massachusetts,Essex,34497.156871978,Count,25009,1519
Massachusetts,Franklin,1857.34559936279,Count,25011,1523
Massachusetts,Hampden,19832.2685279487,Count,25013,1526
Massachusetts,Hampshire,6575.51369906551,Count,25015,1527
Massachusetts,Middlesex,53708.2433800371,Count,25017,1533
Massachusetts,Nantucket,110.495084049326,Count,25019,1537
Massachusetts,Norfolk,32395.1994333377,Count,25021,1543
Massachusetts,Plymouth,31263.0485315704,Count,25023,1569
Massachusetts,Suffolk,3267.82271586281,Count,25025,1585
Massachusetts,Worcester,33072.7346866771,Count,25027,1599
Michigan,Alcona,427.871415170262,Count,26001,1603
Michigan,Alger,795.577336033379,Count,26003,1609
Michigan,Allegan,833.344983672741,Count,26005,1611
Michigan,Alpena,396.628693344054,Count,26007,1614
Michigan,Antrim,6.054874883499,Count,26009,1617
Michigan,Arenac,5.61706068983767,Count,26011,1621
Michigan,Baraga,368.756689964338,Count,26013,1624
Michigan,Barry,264.822798399412,Count,26015,1627
Michigan,Bay,3600.52366545079,Count,26017,1631
Michigan,Benzie,0.0,Count,26019,1634
Michigan,Berrien,6135.53283314821,Count,26021,1635
Michigan,Branch,903.401216212371,Count,26023,1640
Michigan,Calhoun,4503.67716727463,Count,26025,1641
Michigan,Cass,590.08181213498,Count,26027,1644
Michigan,Charlevoix,233.476906842463,Count,26029,1648
Michigan,Cheboygan,612.85799963948,Count,26031,1649
Michigan,Chippewa,2146.09809395475,Count,26033,1660
Michigan,Clare,340.040440532575,Count,26035,1665
Michigan,Clinton,1405.92984362555,Count,26037,1669
Michigan,Crawford,480.001795905324,Count,26039,1672
Michigan,Delta,1736.7223962751,Count,26041,1675
Michigan,Dickinson,1757.66165984554,Count,26043,1677
Michigan,Eaton,2976.54004432983,Count,26045,1678
Michigan,Emmet,910.638284480018,Count,26047,1686
Michigan,Genesee,17257.7721763706,Count,26049,1688
Michigan,Gladwin,742.593999726274,Count,26051,1691
Michigan,Gogebic,658.760561657034,Count,26053,1693
Michigan,Grand Traverse,2428.46904094625,Count,26055,1697
Michigan,Gratiot,436.770570176973,Count,26057,1700
Michigan,Hillsdale,544.059275907734,Count,26059,1701
Michigan,Houghton,586.474266897909,Count,26061,1705
Michigan,Huron,2349.40147302675,Count,26063,1708
Michigan,Ingham,8715.53934572492,Count,26065,1710
Michigan,Ionia,267.746877868092,Count,26067,1713
Michigan,Iosco,1700.8459930008,Count,26069,1715
Michigan,Iron,399.126764631403,Count,26071,1716
Michigan,Isabella,529.343399807549,Count,26073,1717
Michigan,Jackson,5277.72261565916,Count,26075,1719
Michigan,Kalamazoo,7077.99056247119,Count,26077,1720
Michigan,Kalkaska,326.59290120895,Count,26079,1722
Michigan,Kent,16414.8805377516,Count,26081,1726
Michigan,Keweenaw,218.788998067074,Count,26083,1743
Michigan,Lake,411.450738470449,Count,26085,1749
Michigan,Lapeer,1435.54052139799,Count,26087,1752
Michigan,Leelanau,1040.72206818531,Count,26089,1765
Michigan,Lenawee,2853.43339045618,Count,26091,1768
Michigan,Livingston,6608.35864990196,Count,26093,1770
Michigan,Luce,237.204406451438,Count,26095,1773
Michigan,Mackinac,845.816548331585,Count,26097,1779
Michigan,Macomb,25226.9715341221,Count,26099,1785
Michigan,Manistee,538.288424084432,Count,26101,1787
Michigan,Marquette,1788.49854838484,Count,26103,1793
Michigan,Mason,354.326427806949,Count,26105,1797
Michigan,Mecosta,862.837192366513,Count,26107,1800
Michigan,Menominee,289.131100923021,Count,26109,1802
Michigan,Midland,3071.59725158635,Count,26111,1806
Michigan,Missaukee,285.733916616321,Count,26113,1810
Michigan,Monroe,4179.24589189943,Count,26115,1812
Michigan,Montcalm,531.051122037067,Count,26117,1815
Michigan,Montmorency,158.796850677484,Count,26119,1816
Michigan,Muskegon,7818.68320818955,Count,26121,1818
Michigan,Newaygo,261.774001708573,Count,26123,1820
Michigan,Oakland,46523.2459351947,Count,26125,1824
Michigan,Oceana,170.622308008129,Count,26127,1825
Michigan,Ogemaw,4.85780456353677,Count,26129,1827
Michigan,Ontonagon,610.051480403253,Count,26131,1829
Michigan,Osceola,576.930602616063,Count,26133,1830
Michigan,Oscoda,5.56260797414052,Count,26135,1832
Michigan,Otsego,500.249646177075,Count,26137,1834
Michigan,Ottawa,9538.78151127279,Count,26139,1837
Michigan,Presque Isle,1185.81813318219,Count,26141,1840
Michigan,Roscommon,1330.45079673822,Count,26143,1843
Michigan,Saginaw,6180.48413406787,Count,26145,1845
Michigan,St. Clair,8045.97715483204,Count,26147,1854
Michigan,St. Joseph,884.184687215085,Count,26149,1857
Michigan,Sanilac,623.428184290056,Count,26151,1858
Michigan,Schoolcraft,523.696130472481,Count,26153,1861
Michigan,Shiawassee,1465.18579769919,Count,26155,1863
Michigan,Tuscola,640.823229378625,Count,26157,1866
Michigan,Van Buren,547.84189697064,Count,26159,1867
Michigan,Washtenaw,7961.01260850286,Count,26161,1869
Michigan,Wayne,34753.7507128554,Count,26163,1871
Michigan,Wexford,592.967447466826,Count,26165,1873
Minnesota,Aitkin,1320.00829044791,Count,27001,1875
Minnesota,Anoka,12311.0821975125,Count,27003,1877
Minnesota,Becker,1869.7596208865,Count,27005,1878
Minnesota,Beltrami,1123.89791155879,Count,27007,1880
Minnesota,Benton,1637.55200378161,Count,27009,1881
Minnesota,Big Stone,587.269284233839,Count,27011,1882
Minnesota,Blue Earth,1865.53323585872,Count,27013,1886
Minnesota,Brown,1419.8575454445,Count,27015,1892
Minnesota,Carlton,1258.67922745658,Count,27017,1893
Minnesota,Carver,1564.85512856456,Count,27019,1894
Minnesota,Cass,998.628090711507,Count,27021,1895
Minnesota,Chippewa,258.016306255857,Count,27023,1896
Minnesota,Chisago,749.44558478478,Count,27025,1897
Minnesota,Clay,1419.52229983371,Count,27027,1898
Minnesota,Clearwater,719.501017980243,Count,27029,1899
Minnesota,Cook,279.696682572846,Count,27031,1900
Minnesota,Cottonwood,1087.41429138691,Count,27033,1902
Minnesota,Crow Wing,673.35577953804,Count,27035,1903
Minnesota,Dakota,12018.7032337149,Count,27037,1904
Minnesota,Dodge,221.516247657893,Count,27039,1906
Minnesota,Douglas,2770.72145031019,Count,27041,1907
Minnesota,Faribault,522.588824903122,Count,27043,1908
Minnesota,Fillmore,87.0231018388768,Count,27045,1909
Minnesota,Freeborn,1821.99310836595,Count,27047,1910
Minnesota,Goodhue,2068.91703871817,Count,27049,1911
Minnesota,Grant,626.988875879797,Count,27051,1912
Minnesota,Hennepin,40469.5516419161,Count,27053,1913
Minnesota,Houston,239.625796816654,Count,27055,1914
Minnesota,Hubbard,926.496176713654,Count,27057,1915
Minnesota,Isanti,600.398407660853,Count,27059,1916
Minnesota,Itasca,1605.13824386341,Count,27061,1917
Minnesota,Jackson,539.917935991498,Count,27063,1918
Minnesota,Kanabec,76.5644860963416,Count,27065,1919
Minnesota,Kandiyohi,1653.39236337262,Count,27067,1920
Minnesota,Kittson,230.363142709375,Count,27069,1921
Minnesota,Koochiching,1139.33287958721,Count,27071,1922
Minnesota,Lac qui Parle,198.84092212187,Count,27073,1923
Minnesota,Lake,202.291942000132,Count,27075,1926
Minnesota,Lake of the Woods,325.724321485674,Count,27077,1927
Minnesota,Le Sueur,101.008231679094,Count,27079,1929
Minnesota,Lincoln,1413.56436376537,Count,27081,1931
Minnesota,Lyon,1126.6361762998,Count,27083,1932
Minnesota,McLeod,1160.87612660618,Count,27085,1934
Minnesota,Mahnomen,229.184975584654,Count,27087,1936
Minnesota,Marshall,1142.02049602255,Count,27089,1937
Minnesota,Martin,2140.00211383776,Count,27091,1940
Minnesota,Meeker,522.8739429636,Count,27093,1941
Minnesota,Mille Lacs,249.951269404264,Count,27095,1943
Minnesota,Morrison,1794.38141595546,Count,27097,1944
Minnesota,Mower,2335.75556175689,Count,27099,1945
Minnesota,Murray,691.01024011208,Count,27101,1947
Minnesota,Nicollet,1192.12907447929,Count,27103,1948
Minnesota,Nobles,1784.06663762108,Count,27105,1950
Minnesota,Norman,361.30586946944,Count,27107,1951
Minnesota,Olmsted,3883.66710179101,Count,27109,1953
Minnesota,Otter Tail,2333.01171640397,Count,27111,1954
Minnesota,Pennington,296.708130469333,Count,27113,1956
Minnesota,Pine,851.192420313844,Count,27115,1957
Minnesota,Pipestone,738.019296995229,Count,27117,1958
Minnesota,Polk,1564.606856963,Count,27119,1959
Minnesota,Pope,261.316387288474,Count,27121,1961
Minnesota,Ramsey,16331.7739604761,Count,27123,1964
Minnesota,Red Lake,263.120117764998,Count,27125,1966
Minnesota,Redwood,1464.18847810619,Count,27127,1969
Minnesota,Renville,1700.68492257116,Count,27129,1971
Minnesota,Rice,1697.50524622662,Count,27131,1973
Minnesota,Rock,495.946435330005,Count,27133,1974
Minnesota,Roseau,815.361535216475,Count,27135,1976
Minnesota,St. Louis,8785.96310369612,Count,27137,1978
Minnesota,Scott,2536.76190441082,Count,27139,1979
Minnesota,Sherburne,1639.71888386662,Count,27141,1980
Minnesota,Sibley,78.1647072229566,Count,27143,1982
Minnesota,Stearns,3236.75679636613,Count,27145,1984
Minnesota,Steele,1080.02678792137,Count,27147,1985
Minnesota,Stevens,361.568584149043,Count,27149,1987
Minnesota,Swift,958.234437148204,Count,27151,1988
Minnesota,Todd,1603.77744687977,Count,27153,1989
Minnesota,Traverse,329.364146081498,Count,27155,1990
Minnesota,Wabasha,317.970558773668,Count,27157,1991
Minnesota,Wadena,1399.88375609677,Count,27159,1992
Minnesota,Waseca,910.856733919877,Count,27161,1993
Minnesota,Washington,9026.83277633513,Count,27163,1994
Minnesota,Watonwan,128.221858541371,Count,27165,1996
Minnesota,Wilkin,303.665590041353,Count,27167,1997
Minnesota,Winona,1131.11329756421,Count,27169,1998
Minnesota,Wright,1159.58586268084,Count,27171,1999
Minnesota,Yellow Medicine,619.551626960368,Count,27173,1531
Mississippi,Adams,1300.71305403998,Count,28001,1534
Mississippi,Alcorn,734.799229931703,Count,28003,1538
Mississippi,Amite,418.308206165726,Count,28005,1539
Mississippi,Attala,375.825890976493,Count,28007,1541
Mississippi,Benton,397.110961744547,Count,28009,1544
Mississippi,Bolivar,1635.11871755932,Count,28011,1547
Mississippi,Calhoun,276.041370664286,Count,28013,1548
Mississippi,Carroll,858.193106210464,Count,28015,1549
Mississippi,Chickasaw,106.610075650799,Count,28017,1550
Mississippi,Choctaw,40.3135380461508,Count,28019,1552
Mississippi,Claiborne,199.750934280924,Count,28021,1555
Mississippi,Clarke,386.923936302442,Count,28023,1557
Mississippi,Clay,473.683001480818,Count,28025,1559
Mississippi,Coahoma,807.522325443523,Count,28027,1562
Mississippi,Copiah,1146.48611977252,Count,28029,1564
Mississippi,Covington,0.0,Count,28031,1567
Mississippi,DeSoto,4419.39991186512,Count,28033,1571
Mississippi,Forrest,1071.97685776172,Count,28035,1572
Mississippi,Franklin,408.572389148771,Count,28037,1575
Mississippi,George,265.04070020137,Count,28039,1577
Mississippi,Greene,272.735588152695,Count,28041,1579
Mississippi,Grenada,690.302461689406,Count,28043,1581
Mississippi,Hancock,3036.4409160675,Count,28045,1583
Mississippi,Harrison,8815.94846844768,Count,28047,1587
Mississippi,Hinds,7713.76454746562,Count,28049,1591
Mississippi,Holmes,598.911942194498,Count,28051,1593
Mississippi,Humphreys,272.180574178514,Count,28053,1596
Mississippi,Issaquena,59.0892760071703,Count,28055,1598
Mississippi,Itawamba,369.576756815236,Count,28057,1601
Mississippi,Jackson,4608.55156234097,Count,28059,1605
Mississippi,Jasper,421.935671113582,Count,28061,1607
Mississippi,Jefferson,134.413160194145,Count,28063,1610
Mississippi,Jefferson Davis,52.3812717593246,Count,28065,1612
Mississippi,Jones,1086.46937672765,Count,28067,1615
Mississippi,Kemper,558.933731170667,Count,28069,1616
Mississippi,Lafayette,1837.75763021318,Count,28071,1620
Mississippi,Lamar,794.037818262451,Count,28073,1623
Mississippi,Lauderdale,2263.46530782866,Count,28075,1628
Mississippi,Lawrence,399.607422517587,Count,28077,1632
Mississippi,Leake,440.300238788876,Count,28079,1636
Mississippi,Lee,2223.22485358135,Count,28081,1638
Mississippi,Leflore,1095.9326876838,Count,28083,1643
Mississippi,Lincoln,1040.9561147763,Count,28085,1645
Mississippi,Lowndes,1515.86188721775,Count,28087,1647
Mississippi,Madison,2263.13224244114,Count,28089,1651
Mississippi,Marion,643.975259750535,Count,28091,1653
Mississippi,Marshall,782.118786013475,Count,28093,1655
Mississippi,Monroe,443.664614958852,Count,28095,1656
Mississippi,Montgomery,1078.19130299659,Count,28097,1658
Mississippi,Neshoba,174.462098726058,Count,28099,1661
Mississippi,Newton,426.654169505045,Count,28101,1663
Mississippi,Noxubee,306.794689497799,Count,28103,1666
Mississippi,Oktibbeha,1113.41256586875,Count,28105,1668
Mississippi,Panola,1041.24281698572,Count,28107,1671
Mississippi,Pearl River,1339.45392292132,Count,28109,1676
Mississippi,Perry,121.818134566398,Count,28111,1679
Mississippi,Pike,443.537049897042,Count,28113,1680
Mississippi,Pontotoc,430.447488995622,Count,28115,1682
Mississippi,Prentiss,166.350320529595,Count,28117,1684
Mississippi,Quitman,263.051894252832,Count,28119,1685
Mississippi,Rankin,3961.87653829278,Count,28121,1690
Mississippi,Scott,500.907042763049,Count,28123,1692
Mississippi,Sharkey,57.5925788052273,Count,28125,1695
Mississippi,Simpson,268.313674490998,Count,28127,1698
Mississippi,Smith,364.109492569267,Count,28129,1709
Mississippi,Stone,487.243850708736,Count,28131,1712
Mississippi,Sunflower,543.859182121275,Count,28133,1721
Mississippi,Tallahatchie,722.228226233419,Count,28135,1725
Mississippi,Tate,1028.07009312875,Count,28137,1727
Mississippi,Tippah,191.333680545754,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,227.36760661382,Count,28143,1735
Mississippi,Union,493.921041820972,Count,28145,1737
Mississippi,Walthall,684.825108246577,Count,28147,1740
Mississippi,Warren,1774.54888895614,Count,28149,1746
Mississippi,Washington,1021.81286786566,Count,28151,1750
Mississippi,Wayne,165.0548414227,Count,28153,1753
Mississippi,Webster,231.41851961768,Count,28155,1756
Mississippi,Wilkinson,253.190055789547,Count,28157,1757
Mississippi,Winston,468.784504668087,Count,28159,1758
Mississippi,Yalobusha,436.044239609489,Count,28161,1759
Mississippi,Yazoo,1060.57418536791,Count,28163,1760
Missouri,Adair,664.776647468359,Count,29001,1761
Missouri,Andrew,376.543265141717,Count,29003,1762
Missouri,Atchison,76.4683408458977,Count,29005,1763
Missouri,Audrain,650.264416341951,Count,29007,1766
Missouri,Barry,521.908188038047,Count,29009,1767
Missouri,Barton,517.044368345452,Count,29011,1771
Missouri,Bates,159.297137525036,Count,29013,1776
Missouri,Benton,319.013581384412,Count,29015,1778
Missouri,Bollinger,598.558147560306,Count,29017,1781
Missouri,Boone,4087.27412116195,Count,29019,1783
Missouri,Buchanan,2789.75105194788,Count,29021,1789
Missouri,Butler,1202.52537873849,Count,29023,1792
Missouri,Caldwell,310.205922222224,Count,29025,1795
Missouri,Callaway,850.087812535564,Count,29027,1799
Missouri,Camden,564.160746153095,Count,29029,1803
Missouri,Cape Girardeau,3287.45555853736,Count,29031,1808
Missouri,Carroll,404.467462246818,Count,29033,1822
Missouri,Carter,439.912276310061,Count,29035,1001
Missouri,Cass,4209.21215938598,Count,29037,1004
Missouri,Cedar,216.517789375063,Count,29039,1007
Missouri,Chariton,606.536141898057,Count,29041,1011
Missouri,Christian,1408.07011737091,Count,29043,1014
Missouri,Clark,200.996848172469,Count,29045,1015
Missouri,Clay,6158.00916177057,Count,29047,1018
Missouri,Clinton,265.323882435027,Count,29049,1021
Missouri,Cole,2077.83837658195,Count,29051,1022
Missouri,Cooper,769.299120543818,Count,29053,1025
Missouri,Crawford,187.692193906376,Count,29055,1028
Missouri,Dade,100.783932421589,Count,29057,1030
Missouri,Dallas,507.089813510405,Count,29059,1032
Missouri,Daviess,310.901932770311,Count,29061,1036
Missouri,DeKalb,807.823339234296,Count,29063,1038
Missouri,Dent,483.732186774061,Count,29065,1040
Missouri,Douglas,815.382795804182,Count,29067,1043
Missouri,Dunklin,363.460309902468,Count,29069,1045
Missouri,Franklin,1004.81163710211,Count,29071,1047
Missouri,Gasconade,252.257104516027,Count,29073,1049
Missouri,Gentry,63.683457984858,Count,29075,1052
Missouri,Greene,7710.80884515923,Count,29077,1054
Missouri,Grundy,598.889590420859,Count,29079,1057
Missouri,Harrison,476.084200286489,Count,29081,1058
Missouri,Henry,1128.86572747228,Count,29083,1061
Missouri,Hickory,159.857601689891,Count,29085,1063
Missouri,Holt,1039.78285433023,Count,29087,1065
Missouri,Howard,495.303526158664,Count,29089,1068
Missouri,Howell,1131.0078662946,Count,29091,1070
Missouri,Iron,304.530709158431,Count,29093,1072
Missouri,Jackson,17868.8904277504,Count,29095,1074
Missouri,Jasper,3940.88541717243,Count,29097,1078
Missouri,Jefferson,5971.61722185562,Count,29099,1082
Missouri,Johnson,829.343673571414,Count,29101,1087
Missouri,Knox,156.258396979028,Count,29103,1091
Missouri,Laclede,1184.56934673517,Count,29105,1096
Missouri,Lafayette,859.753787182803,Count,29107,1099
Missouri,Lawrence,599.960767810607,Count,29109,1101
Missouri,Lewis,741.696807795024,Count,29111,1104
Missouri,Lincoln,856.259263079609,Count,29113,1106
Missouri,Linn,648.052387840827,Count,29115,1109
Missouri,Livingston,309.711837600305,Count,29117,1112
Missouri,McDonald,222.246871602021,Count,29119,1113
Missouri,Macon,532.826506403581,Count,29121,1116
Missouri,Madison,348.919501394306,Count,29123,1117
Missouri,Maries,98.2473977594507,Count,29125,1120
Missouri,Marion,654.025239661929,Count,29127,1122
Missouri,Mercer,91.2774329369486,Count,29129,1125
Missouri,Miller,169.710418135411,Count,29131,1128
Missouri,Mississippi,11.1628100928501,Count,29133,1131
Missouri,Moniteau,198.20851434198,Count,29135,1135
Missouri,Monroe,76.1678125884282,Count,29137,1139
Missouri,Montgomery,273.326786668078,Count,29139,1142
Missouri,Morgan,128.542050838099,Count,29141,1146
Missouri,New Madrid,85.2658118007457,Count,29143,1149
Missouri,Newton,1772.15378960213,Count,29145,1152
Missouri,Nodaway,1321.86342350718,Count,29147,1156
Missouri,Oregon,369.754538498727,Count,29149,1158
Missouri,Osage,334.549956948044,Count,29151,1164
Missouri,Ozark,1266.86708505397,Count,29153,1168
Missouri,Pemiscot,171.015840289649,Count,29155,1170
Missouri,Perry,571.466589448448,Count,29157,1172
Missouri,Pettis,1078.6937838582,Count,29159,1174
Missouri,Phelps,718.356702419378,Count,29161,1176
Missouri,Pike,742.656850007604,Count,29163,1179
Missouri,Platte,3381.56962814511,Count,29165,1181
Missouri,Polk,544.929596628395,Count,29167,1183
Missouri,Pulaski,349.392378731051,Count,29169,1185
Missouri,Putnam,283.968147938858,Count,29171,1188
Missouri,Ralls,172.299005593957,Count,29173,1191
Missouri,Randolph,669.096573777748,Count,29175,1194
Missouri,Ray,468.258456363686,Count,29177,1197
Missouri,Reynolds,609.103803570352,Count,29179,1200
Missouri,Ripley,590.90931973837,Count,29181,1203
Missouri,St. Charles,14839.8014604679,Count,29183,1205
Missouri,St. Clair,218.824087902898,Count,29185,1208
Missouri,Ste. Genevieve,689.443845948765,Count,29186,1209
Missouri,St. Francois,1036.51333611916,Count,29187,1212
Missouri,St. Louis County,38348.3990314923,Count,29189,1216
Missouri,Saline,827.289410996635,Count,29195,1218
Missouri,Schuyler,725.654424953579,Count,29197,1221
Missouri,Scotland,112.825883223829,Count,29199,1224
Missouri,Scott,1602.29309607664,Count,29201,1227
Missouri,Shannon,483.799676526643,Count,29203,1229
Missouri,Shelby,463.107951268739,Count,29205,1232
Missouri,Stoddard,223.98562584878,Count,29207,1236
Missouri,Stone,26.9417685249937,Count,29209,1237
Missouri,Sullivan,326.806783172466,Count,29211,1240
Missouri,Taney,2009.02154239469,Count,29213,1242
Missouri,Texas,806.006319403484,Count,29215,1245
Missouri,Vernon,733.761965462368,Count,29217,1248
Missouri,Warren,182.768422372457,Count,29219,1251
Missouri,Washington,514.176793856183,Count,29221,1253
Missouri,Wayne,926.96525936986,Count,29223,1256
Missouri,Webster,238.920111858111,Count,29225,1258
Missouri,Worth,135.147853923487,Count,29227,1261
Missouri,Wright,411.25433360316,Count,29229,1263
Missouri,St. Louis City,3620.83540720174,Count,29510,1266
Montana,Beaverhead,393.38047847891,Count,30001,1269
Montana,Big Horn,492.698078048463,Count,30003,1274
Montana,Blaine,230.529079778985,Count,30005,1124
