State,County,Households no car & low access to store 2010 (LACCESS_HHNV10),Units,FIPS,FID
Kentucky,Rockcastle,435.208215838995,Count,21203,1276
Kentucky,Rowan,421.085836657316,Count,21205,1279
Kentucky,Russell,307.333250374947,Count,21207,1282
Kentucky,Scott,212.839187966895,Count,21209,1283
Kentucky,Shelby,168.96856091627,Count,21211,1285
Kentucky,Simpson,144.959806761422,Count,21213,1287
Kentucky,Spencer,183.506063080822,Count,21215,1000
Kentucky,Taylor,223.74116296109,Count,21217,1003
Kentucky,Todd,296.156276877683,Count,21219,1006
Kentucky,Trigg,185.545810438532,Count,21221,1009
Kentucky,Trimble,223.867554445062,Count,21223,1012
Kentucky,Union,271.560846533823,Count,21225,1016
Kentucky,Warren,525.289478476132,Count,21227,1019
Kentucky,Washington,192.803965991587,Count,21229,1023
Kentucky,Wayne,505.860905300027,Count,21231,1027
Kentucky,Webster,130.049588307863,Count,21233,1029
Kentucky,Whitley,782.798053593228,Count,21235,1034
Kentucky,Wolfe,187.191114359188,Count,21237,1037
Kentucky,Woodford,323.177254916041,Count,21239,1042
Louisiana,Acadia,410.456890047157,Count,22001,1046
Louisiana,Allen,253.753613557474,Count,22003,1051
Louisiana,Ascension,1294.63307231753,Count,22005,1055
Louisiana,Assumption,781.188323895072,Count,22007,1060
Louisiana,Avoyelles,990.008120661478,Count,22009,1062
Louisiana,Beauregard,366.942720554208,Count,22011,1066
Louisiana,Bienville,475.165047875361,Count,22013,1069
Louisiana,Bossier,1261.87601541754,Count,22015,1076
Louisiana,Caddo,5352.46772934187,Count,22017,1079
Louisiana,Calcasieu,1943.62359244368,Count,22019,1081
Louisiana,Caldwell,144.77004234256,Count,22021,1084
Louisiana,Cameron,75.2727215012653,Count,22023,1089
Louisiana,Catahoula,276.226931230839,Count,22025,1093
Louisiana,Claiborne,428.131843063962,Count,22027,1095
Louisiana,Concordia,412.089480401083,Count,22029,1098
Louisiana,De Soto,600.718166515064,Count,22031,1103
Louisiana,East Baton Rouge,4568.49568574458,Count,22033,1108
Louisiana,East Carroll,40.3578508767183,Count,22035,1111
Louisiana,East Feliciana,518.159453669158,Count,22037,1115
Louisiana,Evangeline,648.040741994449,Count,22039,1118
Louisiana,Franklin,317.565188802575,Count,22041,1123
Louisiana,Grant,340.937725640702,Count,22043,1127
Louisiana,Iberia,783.849087356221,Count,22045,1133
Louisiana,Iberville,434.519542483727,Count,22047,1134
Louisiana,Jackson,383.477457566875,Count,22049,1138
Louisiana,Jefferson,1518.80641537543,Count,22051,1147
Louisiana,Jefferson Davis,410.997852539021,Count,22053,1155
Louisiana,Lafayette,2117.01335332062,Count,22055,1161
Louisiana,Lafourche,1569.13502804406,Count,22057,1280
Louisiana,La Salle,163.080973264033,Count,22059,1289
Louisiana,Lincoln,1012.95002472825,Count,22061,1291
Louisiana,Livingston,1069.90394745003,Count,22063,1295
Louisiana,Madison,69.7428813515182,Count,22065,1297
Louisiana,Morehouse,687.008404459709,Count,22067,1299
Louisiana,Natchitoches,888.887638025614,Count,22069,1301
Louisiana,Orleans,4283.0054620296,Count,22071,1304
Louisiana,Ouachita,2472.82941446615,Count,22073,1306
Louisiana,Plaquemines,430.011325098505,Count,22075,1427
Louisiana,Pointe Coupee,475.584262329382,Count,22077,1431
Louisiana,Rapides,1740.72998763037,Count,22079,1434
Louisiana,Red River,222.156763812506,Count,22081,1436
Louisiana,Richland,317.071677402364,Count,22083,1439
Louisiana,Sabine,521.198722719736,Count,22085,1441
Louisiana,St. Bernard,300.770734803647,Count,22087,1463
Louisiana,St. Charles,675.288539216414,Count,22089,1466
Louisiana,St. Helena,290.814311349388,Count,22091,1467
Louisiana,St. James,435.804830296571,Count,22093,1468
Louisiana,St. John the Baptist,581.041994838225,Count,22095,1469
Louisiana,St. Landry,1373.68201232409,Count,22097,1471
Louisiana,St. Martin,889.373705716506,Count,22099,1473
Louisiana,St. Mary,889.449792635573,Count,22101,1474
Louisiana,St. Tammany,1573.47409390703,Count,22103,1475
Louisiana,Tangipahoa,1927.1792916684,Count,22105,1476
Louisiana,Tensas,179.786884671602,Count,22107,1479
Louisiana,Terrebonne,1828.28164226693,Count,22109,1501
Louisiana,Union,340.182344571852,Count,22111,1507
Louisiana,Vermilion,341.473080097099,Count,22113,1510
Louisiana,Vernon,726.710993968647,Count,22115,1513
Louisiana,Washington,1047.36413931829,Count,22117,1516
Louisiana,Webster,669.764958627462,Count,22119,1518
Louisiana,West Baton Rouge,285.761061265281,Count,22121,1520
Louisiana,West Carroll,154.814584080057,Count,22123,1522
Louisiana,West Feliciana,186.201424186821,Count,22125,1524
Louisiana,Winn,318.449532623223,Count,22127,1529
Maine,Androscoggin,870.161409490908,Count,23001,1532
Maine,Aroostook,1233.55979709597,Count,23003,1535
Maine,Cumberland,2389.88218595755,Count,23005,1608
Maine,Franklin,590.330477398029,Count,23007,1619
Maine,Hancock,806.881515527351,Count,23009,1748
Maine,Kennebec,1509.90605147152,Count,23011,1755
Maine,Knox,472.59635650203097,Count,23013,1774
Maine,Lincoln,295.98138230579,Count,23015,1835
Maine,Oxford,705.998287611941,Count,23017,1842
Maine,Penobscot,1666.22735618237,Count,23019,1846
Maine,Piscataquis,356.859078249749,Count,23021,1851
Maine,Sagadahoc,333.797319352794,Count,23023,1855
Maine,Somerset,744.840907811026,Count,23025,1860
Maine,Waldo,670.865268265806,Count,23027,1865
Maine,Washington,648.816454751709,Count,23029,1884
Maine,York,1449.19386296989,Count,23031,1901
Maryland,Allegany,1248.68632826036,Count,24001,1905
Maryland,Anne Arundel,2223.61685855062,Count,24003,1925
Maryland,Baltimore County,3529.298200357,Count,24005,1939
Maryland,Calvert,749.131346506531,Count,24009,1946
Maryland,Caroline,354.219022878732,Count,24011,1949
Maryland,Carroll,1121.09345414569,Count,24013,1955
Maryland,Cecil,906.303953004027,Count,24015,1963
Maryland,Charles,707.656528908263,Count,24017,1294
Maryland,Dorchester,303.03616702726,Count,24019,1346
Maryland,Frederick,1246.88147626869,Count,24021,1357
Maryland,Garrett,608.701871218366,Count,24023,1361
Maryland,Harford,1186.89915128841,Count,24025,1372
Maryland,Howard,695.291492557785,Count,24027,1379
Maryland,Kent,202.631758237967,Count,24029,1394
Maryland,Montgomery,1444.05108230376,Count,24031,1398
Maryland,Prince George's,3339.8882214984,Count,24033,1403
Maryland,Queen Anne's,454.59793919274,Count,24035,1413
Maryland,St. Mary's,921.057915148008,Count,24037,1421
Maryland,Somerset,490.550356192688,Count,24039,1430
Maryland,Talbot,283.085603541864,Count,24041,1438
Maryland,Washington,1546.12992105407,Count,24043,1445
Maryland,Wicomico,1027.84080546842,Count,24045,1446
Maryland,Worcester,438.173250933547,Count,24047,1456
Maryland,Baltimore County,1950.60613530898,Count,24510,1939
Massachusetts,Barnstable,2000.85299160284,Count,25001,1478
Massachusetts,Berkshire,1446.22583362199,Count,25003,1480
Massachusetts,Bristol,2683.25014657183,Count,25005,1486
Massachusetts,Dukes,181.557779628655,Count,25007,1491
Massachusetts,Essex,4709.89379924506,Count,25009,1519
Massachusetts,Franklin,1109.88545720233,Count,25011,1523
Massachusetts,Hampden,3502.89521504022,Count,25013,1526
Massachusetts,Hampshire,1745.23004637258,Count,25015,1527
Massachusetts,Middlesex,6953.05483156182,Count,25017,1533
Massachusetts,Nantucket,81.7818182565082,Count,25019,1537
Massachusetts,Norfolk,4646.2945283814,Count,25021,1543
Massachusetts,Plymouth,3942.97010260145,Count,25023,1569
Massachusetts,Suffolk,1468.65419394318,Count,25025,1585
Massachusetts,Worcester,6421.10700250173,Count,25027,1599
Michigan,Alcona,179.291826656554,Count,26001,1603
Michigan,Alger,135.903749719169,Count,26003,1609
Michigan,Allegan,773.901231235959,Count,26005,1611
Michigan,Alpena,228.503986014926,Count,26007,1614
Michigan,Antrim,263.809164549953,Count,26009,1617
Michigan,Arenac,261.401097897984,Count,26011,1621
Michigan,Baraga,110.649600103761,Count,26013,1624
Michigan,Barry,342.340480427292,Count,26015,1627
Michigan,Bay,944.218348876338,Count,26017,1631
Michigan,Benzie,172.260566335739,Count,26019,1634
Michigan,Berrien,1906.44456531369,Count,26021,1635
Michigan,Branch,566.718965217338,Count,26023,1640
Michigan,Calhoun,1274.11507033319,Count,26025,1641
Michigan,Cass,447.011498805203,Count,26027,1644
Michigan,Charlevoix,243.721240110474,Count,26029,1648
Michigan,Cheboygan,401.245478074556,Count,26031,1649
Michigan,Chippewa,454.984931077331,Count,26033,1660
Michigan,Clare,699.78708359674,Count,26035,1665
Michigan,Clinton,650.315669714688,Count,26037,1669
Michigan,Crawford,207.060304735877,Count,26039,1672
Michigan,Delta,314.013811934907,Count,26041,1675
Michigan,Dickinson,199.332367969215,Count,26043,1677
Michigan,Eaton,930.762103752731,Count,26045,1678
Michigan,Emmet,228.923249168559,Count,26047,1686
Michigan,Genesee,3049.85979444324,Count,26049,1688
Michigan,Gladwin,451.290475185102,Count,26051,1691
Michigan,Gogebic,211.628455100475,Count,26053,1693
Michigan,Grand Traverse,602.443374731286,Count,26055,1697
Michigan,Gratiot,229.898746763076,Count,26057,1700
Michigan,Hillsdale,580.783102159188,Count,26059,1701
Michigan,Houghton,299.845472472905,Count,26061,1705
Michigan,Huron,620.125841747741,Count,26063,1708
Michigan,Ingham,3442.8538217887,Count,26065,1710
Michigan,Ionia,540.699967320528,Count,26067,1713
Michigan,Iosco,422.717777448743,Count,26069,1715
Michigan,Iron,230.145646845695,Count,26071,1716
Michigan,Isabella,547.565653236014,Count,26073,1717
Michigan,Jackson,2346.68188215091,Count,26075,1719
Michigan,Kalamazoo,2052.35834776819,Count,26077,1720
Michigan,Kalkaska,265.184861728924,Count,26079,1722
Michigan,Kent,3265.97524190694,Count,26081,1726
Michigan,Keweenaw,61.4292141502357,Count,26083,1743
Michigan,Lake,245.475832712885,Count,26085,1749
Michigan,Lapeer,686.680699676667,Count,26087,1752
Michigan,Leelanau,242.926700506347,Count,26089,1765
Michigan,Lenawee,1025.08700468007,Count,26091,1768
Michigan,Livingston,648.483034209108,Count,26093,1770
Michigan,Luce,56.5148862095775,Count,26095,1773
Michigan,Mackinac,182.731706481073,Count,26097,1779
Michigan,Macomb,3425.92648473022,Count,26099,1785
Michigan,Manistee,382.496721304189,Count,26101,1787
Michigan,Marquette,493.201521251763,Count,26103,1793
Michigan,Mason,276.769033852856,Count,26105,1797
Michigan,Mecosta,877.480923653557,Count,26107,1800
Michigan,Menominee,330.354284783835,Count,26109,1802
Michigan,Midland,820.446151962682,Count,26111,1806
Michigan,Missaukee,184.415562239076,Count,26113,1810
Michigan,Monroe,1110.27566340683,Count,26115,1812
Michigan,Montcalm,956.024073742764,Count,26117,1815
Michigan,Montmorency,113.647547583234,Count,26119,1816
Michigan,Muskegon,2513.13209148311,Count,26121,1818
Michigan,Newaygo,546.722774301717,Count,26123,1820
Michigan,Oakland,4411.25525698445,Count,26125,1824
Michigan,Oceana,297.066218958563,Count,26127,1825
Michigan,Ogemaw,383.345825517254,Count,26129,1827
Michigan,Ontonagon,138.833113840762,Count,26131,1829
Michigan,Osceola,339.675411640334,Count,26133,1830
Michigan,Oscoda,213.598776772317,Count,26135,1832
Michigan,Otsego,199.52549624609,Count,26137,1834
Michigan,Ottawa,1446.02475630973,Count,26139,1837
Michigan,Presque Isle,170.998645405348,Count,26141,1840
Michigan,Roscommon,292.930081745932,Count,26143,1843
Michigan,Saginaw,1691.3187208642,Count,26145,1845
Michigan,St. Clair,2007.32351498693,Count,26147,1854
Michigan,St. Joseph,751.070560995296,Count,26149,1857
Michigan,Sanilac,388.445568554374,Count,26151,1858
Michigan,Schoolcraft,109.864680589766,Count,26153,1861
Michigan,Shiawassee,672.610935834864,Count,26155,1863
Michigan,Tuscola,604.694184187485,Count,26157,1866
Michigan,Van Buren,590.301083520498,Count,26159,1867
Michigan,Washtenaw,2876.00626093258,Count,26161,1869
Michigan,Wayne,7743.66647790053,Count,26163,1871
Michigan,Wexford,425.581238214142,Count,26165,1873
Minnesota,Aitkin,238.726301889981,Count,27001,1875
Minnesota,Anoka,2190.02058331502,Count,27003,1877
Minnesota,Becker,383.318650249436,Count,27005,1878
Minnesota,Beltrami,774.598040264427,Count,27007,1880
Minnesota,Benton,415.997057364414,Count,27009,1881
Minnesota,Big Stone,75.1964569607448,Count,27011,1882
Minnesota,Blue Earth,486.932285243816,Count,27013,1886
Minnesota,Brown,302.226443333138,Count,27015,1892
Minnesota,Carlton,328.746152288752,Count,27017,1893
Minnesota,Carver,314.154585452909,Count,27019,1894
Minnesota,Cass,366.088901787808,Count,27021,1895
Minnesota,Chippewa,89.7575838479846,Count,27023,1896
Minnesota,Chisago,412.869032793086,Count,27025,1897
Minnesota,Clay,357.531802681573,Count,27027,1898
Minnesota,Clearwater,127.235754317279,Count,27029,1899
Minnesota,Cook,73.0992357441985,Count,27031,1900
Minnesota,Cottonwood,164.559128842557,Count,27033,1902
Minnesota,Crow Wing,523.725289807288,Count,27035,1903
Minnesota,Dakota,1395.46592945908,Count,27037,1904
Minnesota,Dodge,85.3600361497896,Count,27039,1906
Minnesota,Douglas,448.23231765651,Count,27041,1907
Minnesota,Faribault,124.680238686508,Count,27043,1908
Minnesota,Fillmore,314.806151234036,Count,27045,1909
Minnesota,Freeborn,410.226972919036,Count,27047,1910
Minnesota,Goodhue,461.843625622392,Count,27049,1911
Minnesota,Grant,46.1078597154353,Count,27051,1912
Minnesota,Hennepin,6885.77829559779,Count,27053,1913
Minnesota,Houston,148.459975532168,Count,27055,1914
Minnesota,Hubbard,129.004558777883,Count,27057,1915
Minnesota,Isanti,382.086137129931,Count,27059,1916
Minnesota,Itasca,517.006084979703,Count,27061,1917
Minnesota,Jackson,111.542016843849,Count,27063,1918
Minnesota,Kanabec,135.488087643787,Count,27065,1919
Minnesota,Kandiyohi,512.750033858192,Count,27067,1920
Minnesota,Kittson,38.2803420148806,Count,27069,1921
Minnesota,Koochiching,209.390248376229,Count,27071,1922
Minnesota,Lac qui Parle,23.315594069206,Count,27073,1923
Minnesota,Lake,44.1749377876624,Count,27075,1926
Minnesota,Lake of the Woods,27.0466860456867,Count,27077,1927
Minnesota,Le Sueur,89.1463263208775,Count,27079,1929
Minnesota,Lincoln,135.473098043017,Count,27081,1931
Minnesota,Lyon,227.528824862484,Count,27083,1932
Minnesota,McLeod,219.872016044965,Count,27085,1934
Minnesota,Mahnomen,125.581089745056,Count,27087,1936
Minnesota,Marshall,134.431217201862,Count,27089,1937
Minnesota,Martin,320.613993877515,Count,27091,1940
Minnesota,Meeker,163.685880777731,Count,27093,1941
Minnesota,Mille Lacs,225.090823381675,Count,27095,1943
Minnesota,Morrison,339.740477981123,Count,27097,1944
Minnesota,Mower,461.807900130821,Count,27099,1945
Minnesota,Murray,91.9788270402354,Count,27101,1947
Minnesota,Nicollet,409.387824302039,Count,27103,1948
Minnesota,Nobles,305.11409295017,Count,27105,1950
Minnesota,Norman,47.9307565756361,Count,27107,1951
Minnesota,Olmsted,631.557037202966,Count,27109,1953
Minnesota,Otter Tail,539.623374182356,Count,27111,1954
Minnesota,Pennington,86.4538545844116,Count,27113,1956
Minnesota,Pine,377.477563229959,Count,27115,1957
Minnesota,Pipestone,92.4553749204449,Count,27117,1958
Minnesota,Polk,323.682449687747,Count,27119,1959
Minnesota,Pope,76.8385632853769,Count,27121,1961
Minnesota,Ramsey,3377.55957883045,Count,27123,1964
Minnesota,Red Lake,33.7056011849874,Count,27125,1966
Minnesota,Redwood,146.289090280803,Count,27127,1969
Minnesota,Renville,224.039633923317,Count,27129,1971
Minnesota,Rice,422.291356351529,Count,27131,1973
Minnesota,Rock,50.9198513818274,Count,27133,1974
Minnesota,Roseau,166.403744498319,Count,27135,1976
Minnesota,St. Louis,2852.14376761998,Count,27137,1978
Minnesota,Scott,615.713303060272,Count,27139,1979
Minnesota,Sherburne,437.759264881348,Count,27141,1980
Minnesota,Sibley,104.805281622959,Count,27143,1982
Minnesota,Stearns,864.310927133132,Count,27145,1984
Minnesota,Steele,272.693546756541,Count,27147,1985
Minnesota,Stevens,71.7957681195021,Count,27149,1987
Minnesota,Swift,99.9875839481502,Count,27151,1988
Minnesota,Todd,338.293603612443,Count,27153,1989
Minnesota,Traverse,34.4150841613745,Count,27155,1990
Minnesota,Wabasha,186.010670102181,Count,27157,1991
Minnesota,Wadena,210.123298713559,Count,27159,1992
Minnesota,Waseca,96.4122019110748,Count,27161,1993
Minnesota,Washington,1356.22544631492,Count,27163,1994
Minnesota,Watonwan,18.6025723789704,Count,27165,1996
Minnesota,Wilkin,17.3100412772846,Count,27167,1997
Minnesota,Winona,292.958998049969,Count,27169,1998
Minnesota,Wright,599.719625612453,Count,27171,1999
Minnesota,Yellow Medicine,90.9232864870643,Count,27173,1531
Mississippi,Adams,811.562404634175,Count,28001,1534
Mississippi,Alcorn,524.086442056932,Count,28003,1538
Mississippi,Amite,324.501679316155,Count,28005,1539
Mississippi,Attala,277.601259726172,Count,28007,1541
Mississippi,Benton,294.930402645672,Count,28009,1544
Mississippi,Bolivar,887.348912941916,Count,28011,1547
Mississippi,Calhoun,253.928096667671,Count,28013,1548
Mississippi,Carroll,183.253077687105,Count,28015,1549
Mississippi,Chickasaw,313.94263635849,Count,28017,1550
Mississippi,Choctaw,153.684652079388,Count,28019,1552
Mississippi,Claiborne,295.167986036074,Count,28021,1555
Mississippi,Clarke,507.389297658995,Count,28023,1557
Mississippi,Clay,354.336540005447,Count,28025,1559
Mississippi,Coahoma,661.467651477009,Count,28027,1562
Mississippi,Copiah,814.163753641492,Count,28029,1564
Mississippi,Covington,307.751881358979,Count,28031,1567
Mississippi,DeSoto,831.350859030388,Count,28033,1571
Mississippi,Forrest,655.626374059171,Count,28035,1572
Mississippi,Franklin,109.727325163471,Count,28037,1575
Mississippi,George,176.874407618909,Count,28039,1577
Mississippi,Greene,160.833194209514,Count,28041,1579
Mississippi,Grenada,328.912555074117,Count,28043,1581
Mississippi,Hancock,337.162373725419,Count,28045,1583
Mississippi,Harrison,1682.90451979815,Count,28047,1587
Mississippi,Hinds,2947.22476580754,Count,28049,1591
Mississippi,Holmes,706.486198886337,Count,28051,1593
Mississippi,Humphreys,275.938831494067,Count,28053,1596
Mississippi,Issaquena,57.3462239399776,Count,28055,1598
Mississippi,Itawamba,304.067485603733,Count,28057,1601
Mississippi,Jackson,895.613828317344,Count,28059,1605
Mississippi,Jasper,673.53626560278,Count,28061,1607
Mississippi,Jefferson,205.450529762107,Count,28063,1610
Mississippi,Jefferson Davis,242.253398117316,Count,28065,1612
Mississippi,Jones,861.19769395268,Count,28067,1615
Mississippi,Kemper,506.37266712381,Count,28069,1616
Mississippi,Lafayette,683.65473235327,Count,28071,1620
Mississippi,Lamar,306.535454180594,Count,28073,1623
Mississippi,Lauderdale,957.677673913419,Count,28075,1628
Mississippi,Lawrence,302.802441203244,Count,28077,1632
Mississippi,Leake,510.163708946924,Count,28079,1636
Mississippi,Lee,1056.71455268838,Count,28081,1638
Mississippi,Leflore,727.128107980749,Count,28083,1643
Mississippi,Lincoln,474.800451361476,Count,28085,1645
Mississippi,Lowndes,783.001709094803,Count,28087,1647
Mississippi,Madison,571.320885151404,Count,28089,1651
Mississippi,Marion,535.480783985859,Count,28091,1653
Mississippi,Marshall,769.445054359321,Count,28093,1655
Mississippi,Monroe,512.382284628449,Count,28095,1656
Mississippi,Montgomery,320.477550923483,Count,28097,1658
Mississippi,Neshoba,430.134666155335,Count,28099,1661
Mississippi,Newton,399.795788832969,Count,28101,1663
Mississippi,Noxubee,371.676880801453,Count,28103,1666
Mississippi,Oktibbeha,896.714706410993,Count,28105,1668
Mississippi,Panola,833.525138316053,Count,28107,1671
Mississippi,Pearl River,741.258475836615,Count,28109,1676
Mississippi,Perry,200.598305836068,Count,28111,1679
Mississippi,Pike,524.309910776747,Count,28113,1680
Mississippi,Pontotoc,520.207054828512,Count,28115,1682
Mississippi,Prentiss,329.647654811019,Count,28117,1684
Mississippi,Quitman,395.691848210423,Count,28119,1685
Mississippi,Rankin,1108.004406242,Count,28121,1690
Mississippi,Scott,509.860645797136,Count,28123,1692
Mississippi,Sharkey,128.868641765346,Count,28125,1695
Mississippi,Simpson,478.239719998503,Count,28127,1698
Mississippi,Smith,274.835759809335,Count,28129,1709
Mississippi,Stone,188.959500967769,Count,28131,1712
Mississippi,Sunflower,505.398677092988,Count,28133,1721
Mississippi,Tallahatchie,450.963061959539,Count,28135,1725
Mississippi,Tate,472.639066500035,Count,28137,1727
Mississippi,Tippah,372.726402759011,Count,28139,1730
Mississippi,Tishomingo,196.466732527606,Count,28141,1732
Mississippi,Tunica,325.234231528809,Count,28143,1735
Mississippi,Union,426.087343146706,Count,28145,1737
Mississippi,Walthall,346.797919818278,Count,28147,1740
Mississippi,Warren,502.399855894694,Count,28149,1746
Mississippi,Washington,479.054760796004,Count,28151,1750
Mississippi,Wayne,217.401049228761,Count,28153,1753
Mississippi,Webster,178.004424089442,Count,28155,1756
Mississippi,Wilkinson,327.006376160441,Count,28157,1757
Mississippi,Winston,579.174697042847,Count,28159,1758
Mississippi,Yalobusha,272.83727992762,Count,28161,1759
Mississippi,Yazoo,618.763450936484,Count,28163,1760
Missouri,Adair,399.878291660948,Count,29001,1761
Missouri,Andrew,186.525000754825,Count,29003,1762
Missouri,Atchison,41.6887807920362,Count,29005,1763
Missouri,Audrain,366.829780044648,Count,29007,1766
Missouri,Barry,277.345219070998,Count,29009,1767
Missouri,Barton,214.325559018075,Count,29011,1771
Missouri,Bates,99.0086645405518,Count,29013,1776
Missouri,Benton,322.068136621952,Count,29015,1778
Missouri,Bollinger,277.457058470618,Count,29017,1781
Missouri,Boone,1203.8329728313,Count,29019,1783
Missouri,Buchanan,757.617751974029,Count,29021,1789
Missouri,Butler,577.587278342992,Count,29023,1792
Missouri,Caldwell,106.713694967399,Count,29025,1795
Missouri,Callaway,320.53852838348,Count,29027,1799
Missouri,Camden,567.074933411496,Count,29029,1803
Missouri,Cape Girardeau,574.681733387825,Count,29031,1808
Missouri,Carroll,74.1410279441112,Count,29033,1822
Missouri,Carter,138.086171820377,Count,29035,1001
Missouri,Cass,661.279498482729,Count,29037,1004
Missouri,Cedar,201.899373360265,Count,29039,1007
Missouri,Chariton,79.9836447813828,Count,29041,1011
Missouri,Christian,389.262247412144,Count,29043,1014
Missouri,Clark,62.5228768598223,Count,29045,1015
Missouri,Clay,1130.87558437954,Count,29047,1018
Missouri,Clinton,172.592416638337,Count,29049,1021
Missouri,Cole,573.922253238166,Count,29051,1022
Missouri,Cooper,168.58849473818,Count,29053,1025
Missouri,Crawford,330.491182692389,Count,29055,1028
Missouri,Dade,98.8479417258971,Count,29057,1030
Missouri,Dallas,296.326930957509,Count,29059,1032
Missouri,Daviess,193.363800921852,Count,29061,1036
Missouri,DeKalb,126.502848084428,Count,29063,1038
Missouri,Dent,268.482438501849,Count,29065,1040
Missouri,Douglas,95.1841860450485,Count,29067,1043
Missouri,Dunklin,436.885670807808,Count,29069,1045
Missouri,Franklin,750.230569918123,Count,29071,1047
Missouri,Gasconade,102.548181855196,Count,29073,1049
Missouri,Gentry,60.0214989430426,Count,29075,1052
Missouri,Greene,1253.05813900864,Count,29077,1054
Missouri,Grundy,171.934657729131,Count,29079,1057
Missouri,Harrison,143.62386239172,Count,29081,1058
Missouri,Henry,226.938164498473,Count,29083,1061
Missouri,Hickory,135.632663032147,Count,29085,1063
Missouri,Holt,114.336801453867,Count,29087,1065
Missouri,Howard,170.858770576071,Count,29089,1068
Missouri,Howell,578.864134803216,Count,29091,1070
Missouri,Iron,248.150214678412,Count,29093,1072
Missouri,Jackson,3811.74167247258,Count,29095,1074
Missouri,Jasper,763.811664651198,Count,29097,1078
Missouri,Jefferson,1673.65029637874,Count,29099,1082
Missouri,Johnson,311.381405241581,Count,29101,1087
Missouri,Knox,46.1619084785512,Count,29103,1091
Missouri,Laclede,492.97049821059,Count,29105,1096
Missouri,Lafayette,237.147875967861,Count,29107,1099
Missouri,Lawrence,401.400532935804,Count,29109,1101
Missouri,Lewis,263.868844523478,Count,29111,1104
Missouri,Lincoln,568.113947999474,Count,29113,1106
Missouri,Linn,110.870642615854,Count,29115,1109
Missouri,Livingston,66.9457854046367,Count,29117,1112
Missouri,McDonald,337.728061338943,Count,29119,1113
Missouri,Macon,314.352440604493,Count,29121,1116
Missouri,Madison,114.167805355677,Count,29123,1117
Missouri,Maries,23.7044969343069,Count,29125,1120
Missouri,Marion,175.711292216429,Count,29127,1122
Missouri,Mercer,83.5277738091753,Count,29129,1125
Missouri,Miller,380.113376611793,Count,29131,1128
Missouri,Mississippi,144.996055350173,Count,29133,1131
Missouri,Moniteau,150.749862167199,Count,29135,1135
Missouri,Monroe,85.0457198979825,Count,29137,1139
Missouri,Montgomery,114.328542652835,Count,29139,1142
Missouri,Morgan,530.714141686397,Count,29141,1146
Missouri,New Madrid,414.149174753741,Count,29143,1149
Missouri,Newton,675.206899030894,Count,29145,1152
Missouri,Nodaway,408.745081714195,Count,29147,1156
Missouri,Oregon,196.375181323204,Count,29149,1158
Missouri,Osage,142.189789667077,Count,29151,1164
Missouri,Ozark,169.03912694686,Count,29153,1168
Missouri,Pemiscot,220.968056485225,Count,29155,1170
Missouri,Perry,173.369807699181,Count,29157,1172
Missouri,Pettis,331.608752011968,Count,29159,1174
Missouri,Phelps,486.61068713322,Count,29161,1176
Missouri,Pike,265.54742236364,Count,29163,1179
Missouri,Platte,463.603474098177,Count,29165,1181
Missouri,Polk,343.167196717367,Count,29167,1183
Missouri,Pulaski,623.032354676783,Count,29169,1185
Missouri,Putnam,73.0974052304616,Count,29171,1188
Missouri,Ralls,185.19445179527,Count,29173,1191
Missouri,Randolph,258.379732950322,Count,29175,1194
Missouri,Ray,267.695606970324,Count,29177,1197
Missouri,Reynolds,184.629880018297,Count,29179,1200
Missouri,Ripley,220.324258762678,Count,29181,1203
Missouri,St. Charles,1774.00389555254,Count,29183,1205
Missouri,St. Clair,151.847265004275,Count,29185,1208
Missouri,Ste. Genevieve,206.02068362336,Count,29186,1209
Missouri,St. Francois,567.419282498793,Count,29187,1212
Missouri,St. Louis County,4488.03186183038,Count,29189,1216
Missouri,Saline,161.224001050235,Count,29195,1218
Missouri,Schuyler,145.110435483537,Count,29197,1221
Missouri,Scotland,89.8062863686459,Count,29199,1224
Missouri,Scott,725.40870281779,Count,29201,1227
Missouri,Shannon,150.722593015147,Count,29203,1229
Missouri,Shelby,113.238859724847,Count,29205,1232
Missouri,Stoddard,245.780174013808,Count,29207,1236
Missouri,Stone,339.247238978092,Count,29209,1237
Missouri,Sullivan,121.486610194035,Count,29211,1240
Missouri,Taney,541.037519058703,Count,29213,1242
Missouri,Texas,378.629973110385,Count,29215,1245
Missouri,Vernon,282.065460395287,Count,29217,1248
Missouri,Warren,332.55344864272,Count,29219,1251
Missouri,Washington,414.5359735155,Count,29221,1253
Missouri,Wayne,267.391946207633,Count,29223,1256
Missouri,Webster,524.926476366955,Count,29225,1258
Missouri,Worth,31.2675289765168,Count,29227,1261
Missouri,Wright,214.241258138796,Count,29229,1263
Missouri,St. Louis County,2662.48573893338,Count,29510,1216
Montana,Beaverhead,31.1160741744348,Count,30001,1269
Montana,Big Horn,132.936378978852,Count,30003,1274
Montana,Blaine,118.582391134701,Count,30005,1124
Montana,Broadwater,50.3102324677214,Count,30007,1132
Montana,Carbon,103.931080899431,Count,30009,1137
Montana,Carter,11.2356689566403,Count,30011,1141
Montana,Cascade,529.247983692721,Count,30013,1144
Montana,Chouteau,34.2317546271346,Count,30015,1150
Montana,Custer,146.729837166297,Count,30017,1153
Montana,Daniels,32.649249541846,Count,30019,1157
Montana,Dawson,121.285695637932,Count,30021,1160
Montana,Deer Lodge,28.6359992956827,Count,30023,1163
