State,County,Grocery stores per 1000 pop 2011 (GROCPTH11),Units,FIPS,FID
Montana,Carter,0.88028169,"# per 1,000 pop",30011,1141
Montana,Cascade,0.134681784,"# per 1,000 pop",30013,1144
Montana,Chouteau,0.516528926,"# per 1,000 pop",30015,1150
Montana,Custer,0.170140366,"# per 1,000 pop",30017,1153
Montana,Daniels,1.135718342,"# per 1,000 pop",30019,1157
Montana,Dawson,0.332520505,"# per 1,000 pop",30021,1160
Montana,Deer Lodge,0.323345549,"# per 1,000 pop",30023,1163
Montana,Fallon,0.341296928,"# per 1,000 pop",30025,1165
Montana,Fergus,0.611140213,"# per 1,000 pop",30027,1169
Montana,Flathead,0.1534482,"# per 1,000 pop",30029,1173
Montana,Gallatin,0.23002355,"# per 1,000 pop",30031,1177
Montana,Garfield,0.797448166,"# per 1,000 pop",30033,1182
Montana,Glacier,0.294811321,"# per 1,000 pop",30035,1186
Montana,Golden Valley,0.0,"# per 1,000 pop",30037,1189
Montana,Granite,0.972762646,"# per 1,000 pop",30039,1192
Montana,Hill,0.0610314,"# per 1,000 pop",30041,1195
Montana,Jefferson,0.263829039,"# per 1,000 pop",30043,1199
Montana,Judith Basin,0.995520159,"# per 1,000 pop",30045,1202
Montana,Lake,0.276166805,"# per 1,000 pop",30047,1207
Montana,Lewis and Clark,0.140095265,"# per 1,000 pop",30049,1211
Montana,Liberty,0.420698359,"# per 1,000 pop",30051,1214
Montana,Lincoln,0.458692218,"# per 1,000 pop",30053,1219
Montana,McCone,0.585137507,"# per 1,000 pop",30055,1223
Montana,Madison,0.392516028,"# per 1,000 pop",30057,1226
Montana,Meagher,1.065530101,"# per 1,000 pop",30059,1231
Montana,Mineral,0.712250712,"# per 1,000 pop",30061,1234
Montana,Missoula,0.163380895,"# per 1,000 pop",30063,1239
Montana,Musselshell,0.421407501,"# per 1,000 pop",30065,1241
Montana,Park,0.257964659,"# per 1,000 pop",30067,1244
Montana,Petroleum,2.016129032,"# per 1,000 pop",30069,1247
Montana,Phillips,0.477213076,"# per 1,000 pop",30071,1250
Montana,Pondera,0.323153983,"# per 1,000 pop",30073,1254
Montana,Powder River,1.150747986,"# per 1,000 pop",30075,1259
Montana,Powell,0.282605624,"# per 1,000 pop",30077,1262
Montana,Prairie,0.877963126,"# per 1,000 pop",30079,1264
Montana,Ravalli,0.297346185,"# per 1,000 pop",30081,1268
Montana,Richland,0.295799645,"# per 1,000 pop",30083,1271
Montana,Roosevelt,0.476508148,"# per 1,000 pop",30085,1275
Montana,Rosebud,0.535848248,"# per 1,000 pop",30087,1277
Montana,Sanders,0.702247191,"# per 1,000 pop",30089,1278
Montana,Sheridan,0.585137507,"# per 1,000 pop",30091,1281
Montana,Silver Bow,0.203642288,"# per 1,000 pop",30093,1284
Montana,Stillwater,0.326939843,"# per 1,000 pop",30095,1286
Montana,Sweet Grass,0.278940028,"# per 1,000 pop",30097,1288
Montana,Teton,0.330196467,"# per 1,000 pop",30099,1290
Montana,Toole,0.582411182,"# per 1,000 pop",30101,1292
Montana,Treasure,0.0,"# per 1,000 pop",30103,1293
Montana,Valley,0.402252615,"# per 1,000 pop",30105,1296
Montana,Wheatland,0.469043152,"# per 1,000 pop",30107,1298
Montana,Wibaux,1.019367992,"# per 1,000 pop",30109,1300
Montana,Yellowstone,0.106879,"# per 1,000 pop",30111,1302
Nebraska,Adams,0.224315837,"# per 1,000 pop",31001,1303
Nebraska,Antelope,0.755287009,"# per 1,000 pop",31003,1305
Nebraska,Arthur,2.136752137,"# per 1,000 pop",31005,1307
Nebraska,Banner,0.0,"# per 1,000 pop",31007,1308
Nebraska,Blaine,0.0,"# per 1,000 pop",31009,1309
Nebraska,Boone,0.73964497,"# per 1,000 pop",31011,1310
Nebraska,Box Butte,0.354139,"# per 1,000 pop",31013,1315
Nebraska,Boyd,1.443695861,"# per 1,000 pop",31015,1317
Nebraska,Brown,0.968366688,"# per 1,000 pop",31017,1319
Nebraska,Buffalo,0.149435348,"# per 1,000 pop",31019,1321
Nebraska,Burt,0.294985251,"# per 1,000 pop",31021,1323
Nebraska,Butler,0.24230676,"# per 1,000 pop",31023,1325
Nebraska,Cass,0.198137507,"# per 1,000 pop",31025,1326
Nebraska,Cedar,0.457142857,"# per 1,000 pop",31027,1329
Nebraska,Chase,0.75263422,"# per 1,000 pop",31029,1330
Nebraska,Cherry,0.523560209,"# per 1,000 pop",31031,1333
Nebraska,Cheyenne,0.300360433,"# per 1,000 pop",31033,1334
Nebraska,Clay,0.929656027,"# per 1,000 pop",31035,1336
Nebraska,Colfax,0.378143316,"# per 1,000 pop",31037,1338
Nebraska,Cuming,0.328911304,"# per 1,000 pop",31039,1340
Nebraska,Custer,0.550155877,"# per 1,000 pop",31041,1342
Nebraska,Dakota,0.240119099,"# per 1,000 pop",31043,1344
Nebraska,Dawes,0.217367677,"# per 1,000 pop",31045,1347
Nebraska,Dawson,0.164996081,"# per 1,000 pop",31047,1349
Nebraska,Deuel,0.510204082,"# per 1,000 pop",31049,1351
Nebraska,Dixon,0.333611343,"# per 1,000 pop",31051,1353
Nebraska,Dodge,0.189552926,"# per 1,000 pop",31053,1354
Nebraska,Douglas,0.169699004,"# per 1,000 pop",31055,1358
Nebraska,Dundy,0.0,"# per 1,000 pop",31057,1360
Nebraska,Fillmore,0.686577412,"# per 1,000 pop",31059,1363
Nebraska,Franklin,0.624219725,"# per 1,000 pop",31061,1369
Nebraska,Frontier,1.473839352,"# per 1,000 pop",31063,1371
Nebraska,Furnas,0.813504169,"# per 1,000 pop",31065,1374
Nebraska,Gage,0.136948781,"# per 1,000 pop",31067,1378
Nebraska,Garden,0.484966052,"# per 1,000 pop",31069,1381
Nebraska,Garfield,0.994530085,"# per 1,000 pop",31071,1391
Nebraska,Gosper,0.502260171,"# per 1,000 pop",31073,1393
Nebraska,Grant,1.577287066,"# per 1,000 pop",31075,1395
Nebraska,Greeley,0.788954635,"# per 1,000 pop",31077,1397
Nebraska,Hall,0.167928932,"# per 1,000 pop",31079,1402
Nebraska,Hamilton,0.220361393,"# per 1,000 pop",31081,1405
Nebraska,Harlan,0.290613194,"# per 1,000 pop",31083,1409
Nebraska,Hayes,2.100840336,"# per 1,000 pop",31085,1411
Nebraska,Hitchcock,0.699056274,"# per 1,000 pop",31087,1414
Nebraska,Holt,0.766136755,"# per 1,000 pop",31089,1416
Nebraska,Hooker,1.34589502,"# per 1,000 pop",31091,1418
Nebraska,Howard,0.476568705,"# per 1,000 pop",31093,1311
Nebraska,Jefferson,0.264900662,"# per 1,000 pop",31095,1312
Nebraska,Johnson,0.383435583,"# per 1,000 pop",31097,1313
Nebraska,Kearney,0.458295142,"# per 1,000 pop",31099,1314
Nebraska,Keith,0.364121859,"# per 1,000 pop",31101,1316
Nebraska,Keya Paha,1.219512195,"# per 1,000 pop",31103,1318
Nebraska,Kimball,0.262674022,"# per 1,000 pop",31105,1320
Nebraska,Knox,0.933053417,"# per 1,000 pop",31107,1322
Nebraska,Lancaster,0.155149409,"# per 1,000 pop",31109,1324
Nebraska,Lincoln,0.194255585,"# per 1,000 pop",31111,1327
Nebraska,Logan,1.283697047,"# per 1,000 pop",31113,1328
Nebraska,Loup,0.0,"# per 1,000 pop",31115,1331
Nebraska,McPherson,0.0,"# per 1,000 pop",31117,1332
Nebraska,Madison,0.228480037,"# per 1,000 pop",31119,1335
Nebraska,Merrick,0.51579626,"# per 1,000 pop",31121,1337
Nebraska,Morrill,0.601805416,"# per 1,000 pop",31123,1339
Nebraska,Nance,0.536049317,"# per 1,000 pop",31125,1341
Nebraska,Nemaha,0.552715213,"# per 1,000 pop",31127,1343
Nebraska,Nuckolls,0.449741399,"# per 1,000 pop",31129,1345
Nebraska,Otoe,0.254048904,"# per 1,000 pop",31131,1348
Nebraska,Pawnee,0.716589036,"# per 1,000 pop",31133,1350
Nebraska,Perkins,0.33932813,"# per 1,000 pop",31135,1352
Nebraska,Phelps,0.328119873,"# per 1,000 pop",31137,1355
Nebraska,Pierce,0.695216908,"# per 1,000 pop",31139,1356
Nebraska,Platte,0.245987332,"# per 1,000 pop",31141,1359
Nebraska,Polk,0.561797753,"# per 1,000 pop",31143,1362
Nebraska,Red Willow,0.09051412,"# per 1,000 pop",31145,1364
Nebraska,Richardson,0.119889701,"# per 1,000 pop",31147,1365
Nebraska,Rock,0.675675676,"# per 1,000 pop",31149,1366
Nebraska,Saline,0.48828125,"# per 1,000 pop",31151,1367
Nebraska,Sarpy,0.079953258,"# per 1,000 pop",31153,1368
Nebraska,Saunders,0.287880242,"# per 1,000 pop",31155,1370
Nebraska,Scotts Bluff,0.189404189,"# per 1,000 pop",31157,1373
Nebraska,Seward,0.299347423,"# per 1,000 pop",31159,1375
Nebraska,Sheridan,1.305970149,"# per 1,000 pop",31161,1376
Nebraska,Sherman,0.644953241,"# per 1,000 pop",31163,1377
Nebraska,Sioux,0.0,"# per 1,000 pop",31165,1380
Nebraska,Stanton,0.16194332,"# per 1,000 pop",31167,1382
Nebraska,Thayer,0.773993808,"# per 1,000 pop",31169,1383
Nebraska,Thomas,1.432664756,"# per 1,000 pop",31171,1384
Nebraska,Thurston,0.289687138,"# per 1,000 pop",31173,1385
Nebraska,Valley,0.709555345,"# per 1,000 pop",31175,1386
Nebraska,Washington,0.098648515,"# per 1,000 pop",31177,1387
Nebraska,Wayne,0.317359568,"# per 1,000 pop",31179,1388
Nebraska,Webster,0.266169816,"# per 1,000 pop",31181,1389
Nebraska,Wheeler,0.0,"# per 1,000 pop",31183,1390
Nebraska,York,0.217596286,"# per 1,000 pop",31185,1392
Nevada,Churchill,0.081241368,"# per 1,000 pop",32001,1396
Nevada,Clark,0.123059962,"# per 1,000 pop",32003,1399
Nevada,Douglas,0.085135365,"# per 1,000 pop",32005,1400
Nevada,Elko,0.202065105,"# per 1,000 pop",32007,1401
Nevada,Esmeralda,1.297016861,"# per 1,000 pop",32009,1404
Nevada,Eureka,0.505816894,"# per 1,000 pop",32011,1406
Nevada,Humboldt,0.2399952,"# per 1,000 pop",32013,1407
Nevada,Lander,0.342055755,"# per 1,000 pop",32015,1408
Nevada,Lincoln,0.758869285,"# per 1,000 pop",32017,1410
Nevada,Lyon,0.097278157,"# per 1,000 pop",32019,1412
Nevada,Mineral,0.215563699,"# per 1,000 pop",32021,1415
Nevada,Nye,0.136357438,"# per 1,000 pop",32023,1417
Nevada,Pershing,0.15117158,"# per 1,000 pop",32027,1419
Nevada,Storey,0.0,"# per 1,000 pop",32029,1420
Nevada,Washoe,0.136588215,"# per 1,000 pop",32031,1423
Nevada,White Pine,0.296120817,"# per 1,000 pop",32033,1425
Nevada,Carson City,0.182805331,"# per 1,000 pop",32510,1428
New Hampshire,Belknap,0.298680826,"# per 1,000 pop",33001,1432
New Hampshire,Carroll,0.356633381,"# per 1,000 pop",33003,1435
New Hampshire,Cheshire,0.273174285,"# per 1,000 pop",33005,1437
New Hampshire,Coos,0.307682841,"# per 1,000 pop",33007,1440
New Hampshire,Grafton,0.370511755,"# per 1,000 pop",33009,1442
New Hampshire,Hillsborough,0.171714834,"# per 1,000 pop",33011,1443
New Hampshire,Merrimack,0.143145381,"# per 1,000 pop",33013,1444
New Hampshire,Rockingham,0.148667232,"# per 1,000 pop",33015,1448
New Hampshire,Strafford,0.161321546,"# per 1,000 pop",33017,1453
New Hampshire,Sullivan,0.16092324,"# per 1,000 pop",33019,1454
New Jersey,Atlantic,0.330780387,"# per 1,000 pop",34001,1461
New Jersey,Bergen,0.282203771,"# per 1,000 pop",34003,1465
New Jersey,Burlington,0.166486861,"# per 1,000 pop",34005,1470
New Jersey,Camden,0.327370513,"# per 1,000 pop",34007,1472
New Jersey,Cape May,0.362465177,"# per 1,000 pop",34009,1477
New Jersey,Cumberland,0.260966978,"# per 1,000 pop",34011,1482
New Jersey,Essex,0.462272705,"# per 1,000 pop",34013,1483
New Jersey,Gloucester,0.155384058,"# per 1,000 pop",34015,1484
New Jersey,Hudson,0.377725599,"# per 1,000 pop",34017,1487
New Jersey,Hunterdon,0.172731912,"# per 1,000 pop",34019,1488
New Jersey,Mercer,0.277022605,"# per 1,000 pop",34021,1493
New Jersey,Middlesex,0.262968313,"# per 1,000 pop",34023,1497
New Jersey,Monmouth,0.239775024,"# per 1,000 pop",34025,1504
New Jersey,Morris,0.199729256,"# per 1,000 pop",34027,1511
New Jersey,Ocean,0.179569792,"# per 1,000 pop",34029,1546
New Jersey,Passaic,0.465833584,"# per 1,000 pop",34031,1551
New Jersey,Salem,0.212497913,"# per 1,000 pop",34033,1553
New Jersey,Somerset,0.195960159,"# per 1,000 pop",34035,1558
New Jersey,Sussex,0.188977228,"# per 1,000 pop",34037,1561
New Jersey,Union,0.308516534,"# per 1,000 pop",34039,1566
New Jersey,Warren,0.267977601,"# per 1,000 pop",34041,1570
New Mexico,Bernalillo,0.106075275,"# per 1,000 pop",35001,1574
New Mexico,Catron,0.806885422,"# per 1,000 pop",35003,1576
New Mexico,Chaves,0.106598444,"# per 1,000 pop",35005,1578
New Mexico,Cibola,0.109210047,"# per 1,000 pop",35006,1580
New Mexico,Colfax,0.29387995,"# per 1,000 pop",35007,1582
New Mexico,Curry,0.06035,"# per 1,000 pop",35009,1586
New Mexico,De Baca,0.501002004,"# per 1,000 pop",35011,1589
New Mexico,Doña Ana,0.126843935,"# per 1,000 pop",35013,
New Mexico,Eddy,0.111035032,"# per 1,000 pop",35015,1592
New Mexico,Grant,0.170601883,"# per 1,000 pop",35017,1594
New Mexico,Guadalupe,0.216169477,"# per 1,000 pop",35019,1595
New Mexico,Harding,1.394700139,"# per 1,000 pop",35021,1597
New Mexico,Hidalgo,0.413137781,"# per 1,000 pop",35023,1600
New Mexico,Lea,0.107708878,"# per 1,000 pop",35025,1604
New Mexico,Lincoln,0.147058824,"# per 1,000 pop",35027,1613
New Mexico,Los Alamos,0.110029158,"# per 1,000 pop",35028,1618
New Mexico,Luna,0.159432421,"# per 1,000 pop",35029,1622
New Mexico,McKinley,0.179811336,"# per 1,000 pop",35031,1626
New Mexico,Mora,0.209205021,"# per 1,000 pop",35033,1629
New Mexico,Otero,0.091698252,"# per 1,000 pop",35035,1633
New Mexico,Quay,0.221141088,"# per 1,000 pop",35037,1637
New Mexico,Rio Arriba,0.149123897,"# per 1,000 pop",35039,1639
New Mexico,Roosevelt,0.0489836,"# per 1,000 pop",35041,1642
New Mexico,Sandoval,0.096870343,"# per 1,000 pop",35043,1646
New Mexico,San Juan,0.077131332,"# per 1,000 pop",35045,1650
New Mexico,San Miguel,0.136369835,"# per 1,000 pop",35047,1652
New Mexico,Santa Fe,0.158138639,"# per 1,000 pop",35049,1654
New Mexico,Sierra,0.16636167,"# per 1,000 pop",35051,1657
New Mexico,Socorro,0.168880883,"# per 1,000 pop",35053,1659
New Mexico,Taos,0.182542822,"# per 1,000 pop",35055,1662
New Mexico,Torrance,0.3047294,"# per 1,000 pop",35057,1664
New Mexico,Union,0.226911731,"# per 1,000 pop",35059,1667
New Mexico,Valencia,0.117044243,"# per 1,000 pop",35061,1670
New York,Albany,0.29524072,"# per 1,000 pop",36001,1673
New York,Allegany,0.245886523,"# per 1,000 pop",36003,1674
New York,Bronx,0.795917479,"# per 1,000 pop",36005,1681
New York,Broome,0.175483457,"# per 1,000 pop",36007,1683
New York,Cattaraugus,0.275589072,"# per 1,000 pop",36009,1687
New York,Cayuga,0.175682968,"# per 1,000 pop",36011,1689
New York,Chautauqua,0.21606318,"# per 1,000 pop",36013,1694
New York,Chemung,0.146095322,"# per 1,000 pop",36015,1696
New York,Chenango,0.239120038,"# per 1,000 pop",36017,1699
New York,Clinton,0.256940451,"# per 1,000 pop",36019,1702
New York,Columbia,0.30381528,"# per 1,000 pop",36021,1704
New York,Cortland,0.16203188,"# per 1,000 pop",36023,1706
New York,Delaware,0.273218301,"# per 1,000 pop",36025,1707
New York,Dutchess,0.288241426,"# per 1,000 pop",36027,1711
New York,Erie,0.268387243,"# per 1,000 pop",36029,1723
New York,Essex,0.534772976,"# per 1,000 pop",36031,1728
New York,Franklin,0.232765644,"# per 1,000 pop",36033,1731
New York,Fulton,0.181415769,"# per 1,000 pop",36035,1734
New York,Genesee,0.116855583,"# per 1,000 pop",36037,1736
New York,Greene,0.286550545,"# per 1,000 pop",36039,1739
New York,Hamilton,1.035625518,"# per 1,000 pop",36041,1742
New York,Herkimer,0.186384605,"# per 1,000 pop",36043,1745
New York,Jefferson,0.2122133,"# per 1,000 pop",36045,1782
New York,Kings,0.831284246,"# per 1,000 pop",36047,1788
New York,Lewis,0.111078199,"# per 1,000 pop",36049,1790
New York,Livingston,0.185005319,"# per 1,000 pop",36051,1791
New York,Madison,0.192070243,"# per 1,000 pop",36053,1796
New York,Monroe,0.247504552,"# per 1,000 pop",36055,1804
New York,Montgomery,0.280527391,"# per 1,000 pop",36057,1807
New York,Nassau,0.413363285,"# per 1,000 pop",36059,1839
New York,New York,0.827153982,"# per 1,000 pop",36061,1847
New York,Niagara,0.148321877,"# per 1,000 pop",36063,1850
New York,Oneida,0.234700714,"# per 1,000 pop",36065,1852
New York,Onondaga,0.267148246,"# per 1,000 pop",36067,1853
New York,Ontario,0.165748909,"# per 1,000 pop",36069,1856
New York,Orange,0.323234698,"# per 1,000 pop",36071,1859
New York,Orleans,0.234527076,"# per 1,000 pop",36073,1862
New York,Oswego,0.18856323,"# per 1,000 pop",36075,1864
New York,Otsego,0.290453753,"# per 1,000 pop",36077,1868
New York,Putnam,0.330465957,"# per 1,000 pop",36079,1870
New York,Queens,0.623338593,"# per 1,000 pop",36081,1872
New York,Rensselaer,0.231764227,"# per 1,000 pop",36083,1874
New York,Richmond,0.449567821,"# per 1,000 pop",36085,1876
New York,Rockland,0.294393233,"# per 1,000 pop",36087,1879
New York,St. Lawrence,0.240393176,"# per 1,000 pop",36089,1883
New York,Saratoga,0.131132122,"# per 1,000 pop",36091,1885
New York,Schenectady,0.258164451,"# per 1,000 pop",36093,1887
New York,Schoharie,0.122571551,"# per 1,000 pop",36095,1888
New York,Schuyler,0.0543508,"# per 1,000 pop",36097,1889
New York,Seneca,0.254827567,"# per 1,000 pop",36099,1890
New York,Steuben,0.201702368,"# per 1,000 pop",36101,1891
New York,Suffolk,0.347982833,"# per 1,000 pop",36103,1924
New York,Sullivan,0.414996952,"# per 1,000 pop",36105,1928
New York,Tioga,0.216228967,"# per 1,000 pop",36107,1930
New York,Tompkins,0.196103425,"# per 1,000 pop",36109,1933
New York,Ulster,0.25751167,"# per 1,000 pop",36111,1935
New York,Warren,0.380314901,"# per 1,000 pop",36113,1938
New York,Washington,0.158559016,"# per 1,000 pop",36115,1942
New York,Wayne,0.117946024,"# per 1,000 pop",36117,1952
New York,Westchester,0.48763017,"# per 1,000 pop",36119,1960
New York,Wyoming,0.262818369,"# per 1,000 pop",36121,1962
New York,Yates,0.39291187,"# per 1,000 pop",36123,1965
North Carolina,Alamance,0.157009493,"# per 1,000 pop",37001,1967
North Carolina,Alexander,0.107994276,"# per 1,000 pop",37003,1968
North Carolina,Alleghany,0.181405896,"# per 1,000 pop",37005,1970
North Carolina,Anson,0.22626994,"# per 1,000 pop",37007,1972
North Carolina,Ashe,0.148104265,"# per 1,000 pop",37009,1975
North Carolina,Avery,0.282039711,"# per 1,000 pop",37011,1977
North Carolina,Beaufort,0.230786984,"# per 1,000 pop",37013,1981
North Carolina,Bertie,0.431447747,"# per 1,000 pop",37015,1983
North Carolina,Bladen,0.229095074,"# per 1,000 pop",37017,1986
North Carolina,Brunswick,0.16328456,"# per 1,000 pop",37019,1995
North Carolina,Buncombe,0.194839651,"# per 1,000 pop",37021,1422
North Carolina,Burke,0.176815118,"# per 1,000 pop",37023,1424
North Carolina,Cabarrus,0.154501512,"# per 1,000 pop",37025,1426
North Carolina,Caldwell,0.169808117,"# per 1,000 pop",37027,1429
North Carolina,Camden,0.099770528,"# per 1,000 pop",37029,1433
North Carolina,Carteret,0.222466111,"# per 1,000 pop",37031,1447
North Carolina,Caswell,0.127779198,"# per 1,000 pop",37033,1449
North Carolina,Catawba,0.174688311,"# per 1,000 pop",37035,1450
North Carolina,Chatham,0.187035334,"# per 1,000 pop",37037,1451
North Carolina,Cherokee,0.1839791,"# per 1,000 pop",37039,1452
North Carolina,Chowan,0.269887322,"# per 1,000 pop",37041,1455
North Carolina,Clay,0.187090739,"# per 1,000 pop",37043,1457
North Carolina,Cleveland,0.215528301,"# per 1,000 pop",37045,1458
North Carolina,Columbus,0.207997504,"# per 1,000 pop",37047,1459
North Carolina,Craven,0.152565484,"# per 1,000 pop",37049,1462
North Carolina,Cumberland,0.151113556,"# per 1,000 pop",37051,1464
North Carolina,Currituck,0.334672021,"# per 1,000 pop",37053,1481
North Carolina,Dare,0.526654573,"# per 1,000 pop",37055,1485
North Carolina,Davidson,0.165672631,"# per 1,000 pop",37057,1489
North Carolina,Davie,0.096730509,"# per 1,000 pop",37059,1490
North Carolina,Duplin,0.236183278,"# per 1,000 pop",37061,1492
North Carolina,Durham,0.180582994,"# per 1,000 pop",37063,1494
North Carolina,Edgecombe,0.178383489,"# per 1,000 pop",37065,1495
North Carolina,Forsyth,0.194456578,"# per 1,000 pop",37067,1496
North Carolina,Franklin,0.164031232,"# per 1,000 pop",37069,1498
North Carolina,Gaston,0.154625974,"# per 1,000 pop",37071,1499
North Carolina,Gates,0.249107365,"# per 1,000 pop",37073,1500
North Carolina,Graham,0.22688599,"# per 1,000 pop",37075,1502
North Carolina,Granville,0.121709497,"# per 1,000 pop",37077,1503
North Carolina,Greene,0.139282232,"# per 1,000 pop",37079,1505
North Carolina,Guilford,0.207979549,"# per 1,000 pop",37081,1506
North Carolina,Halifax,0.388012269,"# per 1,000 pop",37083,1508
North Carolina,Harnett,0.159377254,"# per 1,000 pop",37085,1509
North Carolina,Haywood,0.187265918,"# per 1,000 pop",37087,1512
North Carolina,Henderson,0.204816922,"# per 1,000 pop",37089,1514
North Carolina,Hertford,0.284090909,"# per 1,000 pop",37091,1515
North Carolina,Hoke,0.121239063,"# per 1,000 pop",37093,1517
North Carolina,Hyde,0.172413793,"# per 1,000 pop",37095,1521
North Carolina,Iredell,0.192428258,"# per 1,000 pop",37097,1525
North Carolina,Jackson,0.173809406,"# per 1,000 pop",37099,1528
North Carolina,Johnston,0.191266649,"# per 1,000 pop",37101,1530
North Carolina,Jones,0.198826921,"# per 1,000 pop",37103,1536
North Carolina,Lee,0.221888441,"# per 1,000 pop",37105,1540
North Carolina,Lenoir,0.28599788,"# per 1,000 pop",37107,1542
North Carolina,Lincoln,0.191644308,"# per 1,000 pop",37109,1545
North Carolina,McDowell,0.24412437,"# per 1,000 pop",37111,1554
North Carolina,Macon,0.236029976,"# per 1,000 pop",37113,1556
North Carolina,Madison,0.143864192,"# per 1,000 pop",37115,1560
North Carolina,Martin,0.165439656,"# per 1,000 pop",37117,1563
North Carolina,Mecklenburg,0.211652978,"# per 1,000 pop",37119,1565
North Carolina,Mitchell,0.065142336,"# per 1,000 pop",37121,1568
North Carolina,Montgomery,0.144310556,"# per 1,000 pop",37123,1573
North Carolina,Moore,0.179225522,"# per 1,000 pop",37125,1584
North Carolina,Nash,0.219323439,"# per 1,000 pop",37127,1588
North Carolina,New Hanover,0.194130465,"# per 1,000 pop",37129,1602
North Carolina,Northampton,0.228070976,"# per 1,000 pop",37131,1606
North Carolina,Onslow,0.118910563,"# per 1,000 pop",37133,1625
North Carolina,Orange,0.148189861,"# per 1,000 pop",37135,1630
North Carolina,Pamlico,0.301818456,"# per 1,000 pop",37137,1703
North Carolina,Pasquotank,0.198624525,"# per 1,000 pop",37139,1714
North Carolina,Pender,0.150390074,"# per 1,000 pop",37141,1718
North Carolina,Perquimans,0.148159123,"# per 1,000 pop",37143,1724
North Carolina,Person,0.151852602,"# per 1,000 pop",37145,1729
North Carolina,Pitt,0.152219477,"# per 1,000 pop",37147,1733
North Carolina,Polk,0.24637824,"# per 1,000 pop",37149,1738
North Carolina,Randolph,0.162101969,"# per 1,000 pop",37151,1741
North Carolina,Richmond,0.214348488,"# per 1,000 pop",37153,1744
North Carolina,Robeson,0.207068429,"# per 1,000 pop",37155,1747
North Carolina,Rockingham,0.235788391,"# per 1,000 pop",37157,1751
North Carolina,Rowan,0.152338394,"# per 1,000 pop",37159,1754
North Carolina,Rutherford,0.192838283,"# per 1,000 pop",37161,1764
North Carolina,Sampson,0.188821752,"# per 1,000 pop",37163,1769
North Carolina,Scotland,0.220531481,"# per 1,000 pop",37165,1772
North Carolina,Stanly,0.214758892,"# per 1,000 pop",37167,1775
North Carolina,Stokes,0.148459206,"# per 1,000 pop",37169,1777
North Carolina,Surry,0.231176143,"# per 1,000 pop",37171,1780
North Carolina,Swain,0.285449226,"# per 1,000 pop",37173,1784
North Carolina,Transylvania,0.152350772,"# per 1,000 pop",37175,1786
North Carolina,Tyrrell,0.230627306,"# per 1,000 pop",37177,1794
North Carolina,Union,0.126830506,"# per 1,000 pop",37179,1798
North Carolina,Vance,0.198675497,"# per 1,000 pop",37181,1801
North Carolina,Wake,0.186052514,"# per 1,000 pop",37183,1805
North Carolina,Warren,0.190576016,"# per 1,000 pop",37185,1809
North Carolina,Washington,0.309382009,"# per 1,000 pop",37187,1811
North Carolina,Watauga,0.193749637,"# per 1,000 pop",37189,1813
North Carolina,Wayne,0.193423598,"# per 1,000 pop",37191,1814
North Carolina,Wilkes,0.203069247,"# per 1,000 pop",37193,1817
North Carolina,Wilson,0.246329688,"# per 1,000 pop",37195,1819
North Carolina,Yadkin,0.260735796,"# per 1,000 pop",37197,1821
North Carolina,Yancey,0.226090889,"# per 1,000 pop",37199,1823
North Dakota,Adams,0.865051903,"# per 1,000 pop",38001,1826
North Dakota,Barnes,0.360327898,"# per 1,000 pop",38003,1828
North Dakota,Benson,0.299222023,"# per 1,000 pop",38005,1831
North Dakota,Billings,0.0,"# per 1,000 pop",38007,1833
North Dakota,Bottineau,0.462107209,"# per 1,000 pop",38009,1836
North Dakota,Bowman,1.273074475,"# per 1,000 pop",38011,1838
North Dakota,Burke,0.969932105,"# per 1,000 pop",38013,1841
North Dakota,Burleigh,0.08380925,"# per 1,000 pop",38015,1844
North Dakota,Cass,0.124339854,"# per 1,000 pop",38017,1848
North Dakota,Cavalier,0.760649087,"# per 1,000 pop",38019,1849
North Dakota,Dickey,0.951655881,"# per 1,000 pop",38021,2004
North Dakota,Divide,0.466853408,"# per 1,000 pop",38023,2007
North Dakota,Dunn,0.538068335,"# per 1,000 pop",38025,2013
North Dakota,Eddy,0.0,"# per 1,000 pop",38027,2017
North Dakota,Emmons,1.138952164,"# per 1,000 pop",38029,2021
North Dakota,Foster,0.299132516,"# per 1,000 pop",38031,2026
North Dakota,Golden Valley,0.568504832,"# per 1,000 pop",38033,2036
North Dakota,Grand Forks,0.12025012,"# per 1,000 pop",38035,2043
North Dakota,Grant,0.42408821,"# per 1,000 pop",38037,2051
North Dakota,Griggs,0.422119038,"# per 1,000 pop",38039,2056
North Dakota,Hettinger,1.199520192,"# per 1,000 pop",38041,2063
North Dakota,Kidder,1.227998363,"# per 1,000 pop",38043,2068
North Dakota,LaMoure,0.73295871,"# per 1,000 pop",38045,2074
North Dakota,Logan,0.506585613,"# per 1,000 pop",38047,2078
North Dakota,McHenry,0.727008361,"# per 1,000 pop",38049,2082
North Dakota,McIntosh,0.725952813,"# per 1,000 pop",38051,2090
North Dakota,McKenzie,0.28551035,"# per 1,000 pop",38053,2097
North Dakota,McLean,0.220361393,"# per 1,000 pop",38055,2103
North Dakota,Mercer,0.356125356,"# per 1,000 pop",38057,2107
North Dakota,Morton,0.216497077,"# per 1,000 pop",38059,2114
North Dakota,Mountrail,0.493339911,"# per 1,000 pop",38061,2119
North Dakota,Nelson,1.306335728,"# per 1,000 pop",38063,2122
