State,County,Low income & low access to store 2015 (LACCESS_LOWI15),Units,FIPS,FID
Kentucky,Nelson,1753.23244791844,Count,21179,1243
Kentucky,Nicholas,13.4846492125189,Count,21181,1246
Kentucky,Ohio,1990.8788590967,Count,21183,1249
Kentucky,Oldham,4331.46283582988,Count,21185,1252
Kentucky,Owen,461.404069429642,Count,21187,1255
Kentucky,Owsley,23.8256639053798,Count,21189,1257
Kentucky,Pendleton,35.5052135111182,Count,21191,1260
Kentucky,Perry,343.064662762336,Count,21193,1265
Kentucky,Pike,505.89684837146,Count,21195,1267
Kentucky,Powell,172.900099077466,Count,21197,1270
Kentucky,Pulaski,4951.39710590515,Count,21199,1272
Kentucky,Robertson,802.790065029045,Count,21201,1273
Kentucky,Rockcastle,161.373191232615,Count,21203,1276
Kentucky,Rowan,939.093711910537,Count,21205,1279
Kentucky,Russell,72.9956244251771,Count,21207,1282
Kentucky,Scott,4090.07026694762,Count,21209,1283
Kentucky,Shelby,1365.82253627671,Count,21211,1285
Kentucky,Simpson,994.923732975236,Count,21213,1287
Kentucky,Spencer,nan,Count,21215,1000
Kentucky,Taylor,2074.3235752162,Count,21217,1003
Kentucky,Todd,27.2827021897247,Count,21219,1006
Kentucky,Trigg,851.758893702525,Count,21221,1009
Kentucky,Trimble,207.740577068449,Count,21223,1012
Kentucky,Union,693.084693101293,Count,21225,1016
Kentucky,Warren,6359.29214662039,Count,21227,1019
Kentucky,Washington,940.307971154273,Count,21229,1023
Kentucky,Wayne,1694.58032192732,Count,21231,1027
Kentucky,Webster,146.253171099477,Count,21233,1029
Kentucky,Whitley,2502.76300432643,Count,21235,1034
Kentucky,Wolfe,63.9840291924484,Count,21237,1037
Kentucky,Woodford,2883.97377797104,Count,21239,1042
Louisiana,Acadia,371.87222754408,Count,22001,1046
Louisiana,Allen,2975.3691976589,Count,22003,1051
Louisiana,Ascension,8682.60665247063,Count,22005,1055
Louisiana,Assumption,3352.377813742,Count,22007,1060
Louisiana,Avoyelles,3929.91932913707,Count,22009,1062
Louisiana,Beauregard,4918.63423831025,Count,22011,1066
Louisiana,Bienville,1756.42119163795,Count,22013,1069
Louisiana,Bossier,9275.42254565701,Count,22015,1076
Louisiana,Caddo,36053.82330743,Count,22017,1079
Louisiana,Calcasieu,17918.0618426203,Count,22019,1081
Louisiana,Caldwell,327.59299377536,Count,22021,1084
Louisiana,Cameron,410.017884065436,Count,22023,1089
Louisiana,Catahoula,1103.08667241241,Count,22025,1093
Louisiana,Claiborne,1220.14854271483,Count,22027,1095
Louisiana,Concordia,3060.82131843568,Count,22029,1098
Louisiana,De Soto,2511.19525202002,Count,22031,1103
Louisiana,East Baton Rouge,47220.4009727434,Count,22033,1108
Louisiana,East Carroll,893.675976815379,Count,22035,1111
Louisiana,East Feliciana,1190.17390887858,Count,22037,1115
Louisiana,Evangeline,4928.30088421594,Count,22039,1118
Louisiana,Franklin,1179.40513239036,Count,22041,1123
Louisiana,Grant,1620.89761233675,Count,22043,1127
Louisiana,Iberia,5944.159206475,Count,22045,1133
Louisiana,Iberville,1217.86235908767,Count,22047,1134
Louisiana,Jackson,1854.5632380789,Count,22049,1138
Louisiana,Jefferson,20524.2419446267,Count,22051,1147
Louisiana,Jefferson Davis,1102.85046885544,Count,22053,1155
Louisiana,Lafayette,15484.0602623155,Count,22055,1161
Louisiana,Lafourche,8794.5686071543,Count,22057,1280
Louisiana,La Salle,899.876657845427,Count,22059,1289
Louisiana,Lincoln,8266.9861940836,Count,22061,1291
Louisiana,Livingston,6532.04582907282,Count,22063,1295
Louisiana,Madison,617.746809399944,Count,22065,1297
Louisiana,Morehouse,4231.92258413668,Count,22067,1299
Louisiana,Natchitoches,5493.69997387536,Count,22069,1301
Louisiana,Orleans,30437.2527440418,Count,22071,1304
Louisiana,Ouachita,21258.6674616986,Count,22073,1306
Louisiana,Plaquemines,2741.48634164741,Count,22075,1427
Louisiana,Pointe Coupee,1365.09155868158,Count,22077,1431
Louisiana,Rapides,20652.5921552043,Count,22079,1434
Louisiana,Red River,833.733850058859,Count,22081,1436
Louisiana,Richland,1330.37041913328,Count,22083,1439
Louisiana,Sabine,2932.61565071129,Count,22085,1441
Louisiana,St. Bernard,6886.18827765167,Count,22087,1463
Louisiana,St. Charles,9637.13510577938,Count,22089,1466
Louisiana,St. Helena,388.541739695159,Count,22091,1467
Louisiana,St. James,2132.75328110828,Count,22093,1468
Louisiana,St. John the Baptist,5943.53046219326,Count,22095,1469
Louisiana,St. Landry,7379.8107236074,Count,22097,1471
Louisiana,St. Martin,868.392016006859,Count,22099,1473
Louisiana,St. Mary,8037.5700223741,Count,22101,1474
Louisiana,St. Tammany,15545.2078025382,Count,22103,1475
Louisiana,Tangipahoa,13486.1421653385,Count,22105,1476
Louisiana,Tensas,887.135030562353,Count,22107,1479
Louisiana,Terrebonne,13747.8087134862,Count,22109,1501
Louisiana,Union,2025.93070290483,Count,22111,1507
Louisiana,Vermilion,1372.5590722295,Count,22113,1510
Louisiana,Vernon,10927.0398665104,Count,22115,1513
Louisiana,Washington,2262.89599253985,Count,22117,1516
Louisiana,Webster,6231.4233294227,Count,22119,1518
Louisiana,West Baton Rouge,1369.18010481232,Count,22121,1520
Louisiana,West Carroll,355.909380319499,Count,22123,1522
Louisiana,West Feliciana,3056.5673014535,Count,22125,1524
Louisiana,Winn,1920.92934283285,Count,22127,1529
Maine,Androscoggin,3822.95642624008,Count,23001,1532
Maine,Aroostook,3366.01504876406,Count,23003,1535
Maine,Cumberland,12679.1180198958,Count,23005,1608
Maine,Franklin,319.536549487791,Count,23007,1619
Maine,Hancock,964.864616018795,Count,23009,1748
Maine,Kennebec,3059.8756080963,Count,23011,1755
Maine,Knox,1990.2336029164,Count,23013,1774
Maine,Lincoln,475.523707843211,Count,23015,1835
Maine,Oxford,1324.54015659574,Count,23017,1842
Maine,Penobscot,8392.63283603857,Count,23019,1846
Maine,Piscataquis,345.325351280865,Count,23021,1851
Maine,Sagadahoc,1003.70556719185,Count,23023,1855
Maine,Somerset,3746.29995760538,Count,23025,1860
Maine,Waldo,1159.2873857689,Count,23027,1865
Maine,Washington,1802.68126920564,Count,23029,1884
Maine,York,6463.73680087723,Count,23031,1901
Maryland,Allegany,9849.26415443232,Count,24001,1905
Maryland,Anne Arundel,27012.6034547707,Count,24003,1925
Maryland,Baltimore County,23076.7613558478,Count,24005,1939
Maryland,Calvert,4625.68763055705,Count,24009,1946
Maryland,Caroline,749.598037642892,Count,24011,1949
Maryland,Carroll,5422.39711056306,Count,24013,1955
Maryland,Cecil,6576.90407811108,Count,24015,1963
Maryland,Charles,6599.8640696488,Count,24017,1294
Maryland,Dorchester,1936.18570230187,Count,24019,1346
Maryland,Frederick,6646.59057318584,Count,24021,1357
Maryland,Garrett,448.63966491411,Count,24023,1361
Maryland,Harford,8594.38829346417,Count,24025,1372
Maryland,Howard,5337.77062755843,Count,24027,1379
Maryland,Kent,0.840860091731884,Count,24029,1394
Maryland,Montgomery,18542.5985953236,Count,24031,1398
Maryland,Prince George's,34905.964109093,Count,24033,1403
Maryland,Queen Anne's,1291.84546749599,Count,24035,1413
Maryland,St. Mary's,3935.01188947007,Count,24037,1421
Maryland,Somerset,3175.75031544599,Count,24039,1430
Maryland,Talbot,895.693835784619,Count,24041,1438
Maryland,Washington,9559.19666081346,Count,24043,1445
Maryland,Wicomico,8746.47747021014,Count,24045,1446
Maryland,Worcester,2235.76842679239,Count,24047,1456
Maryland,Baltimore City,5506.7288669392,Count,24510,1460
Massachusetts,Barnstable,20979.4046146699,Count,25001,1478
Massachusetts,Berkshire,7836.06355635565,Count,25003,1480
Massachusetts,Bristol,24684.338470437,Count,25005,1486
Massachusetts,Dukes,227.014132475309,Count,25007,1491
Massachusetts,Essex,32797.2990882596,Count,25009,1519
Massachusetts,Franklin,4055.97433935046,Count,25011,1523
Massachusetts,Hampden,22863.0911003381,Count,25013,1526
Massachusetts,Hampshire,15776.8477709825,Count,25015,1527
Massachusetts,Middlesex,44992.830923967,Count,25017,1533
Massachusetts,Nantucket,117.045333580172,Count,25019,1537
Massachusetts,Norfolk,23324.5751202238,Count,25021,1543
Massachusetts,Plymouth,28827.3354718827,Count,25023,1569
Massachusetts,Suffolk,1527.10890422852,Count,25025,1585
Massachusetts,Worcester,40090.2009825717,Count,25027,1599
Michigan,Alcona,466.611299845925,Count,26001,1603
Michigan,Alger,1347.2945491876,Count,26003,1609
Michigan,Allegan,926.3801529995,Count,26005,1611
Michigan,Alpena,676.973490832712,Count,26007,1614
Michigan,Antrim,13.9904776153271,Count,26009,1617
Michigan,Arenac,1945.65493448862,Count,26011,1621
Michigan,Baraga,480.796599226785,Count,26013,1624
Michigan,Barry,601.485587861884,Count,26015,1627
Michigan,Bay,8345.46972590576,Count,26017,1631
Michigan,Benzie,nan,Count,26019,1634
Michigan,Berrien,15868.3986453007,Count,26021,1635
Michigan,Branch,655.239056470804,Count,26023,1640
Michigan,Calhoun,11226.073755338,Count,26025,1641
Michigan,Cass,1409.8207000762,Count,26027,1644
Michigan,Charlevoix,412.2985062412,Count,26029,1648
Michigan,Cheboygan,1541.34217670402,Count,26031,1649
Michigan,Chippewa,3119.21682691918,Count,26033,1660
Michigan,Clare,524.378802133489,Count,26035,1665
Michigan,Clinton,4308.2001059164,Count,26037,1669
Michigan,Crawford,970.464230895866,Count,26039,1672
Michigan,Delta,3107.54310418121,Count,26041,1675
Michigan,Dickinson,2999.33556842677,Count,26043,1677
Michigan,Eaton,9935.63388737467,Count,26045,1678
Michigan,Emmet,1586.22250004684,Count,26047,1686
Michigan,Genesee,46741.0482642045,Count,26049,1688
Michigan,Gladwin,126.345342238328,Count,26051,1691
Michigan,Gogebic,575.873060339275,Count,26053,1693
Michigan,Grand Traverse,4531.76107082159,Count,26055,1697
Michigan,Gratiot,6069.33487621889,Count,26057,1700
Michigan,Hillsdale,792.522274450013,Count,26059,1701
Michigan,Houghton,1552.12759679861,Count,26061,1705
Michigan,Huron,3466.7942604007,Count,26063,1708
Michigan,Ingham,31636.9435664977,Count,26065,1710
Michigan,Ionia,1777.28236597828,Count,26067,1713
Michigan,Iosco,2564.23938507096,Count,26069,1715
Michigan,Iron,589.760811155754,Count,26071,1716
Michigan,Isabella,2594.76694644679,Count,26073,1717
Michigan,Jackson,16100.4411920968,Count,26075,1719
Michigan,Kalamazoo,23235.6362386821,Count,26077,1720
Michigan,Kalkaska,439.021006167204,Count,26079,1722
Michigan,Kent,31842.778001674,Count,26081,1726
Michigan,Keweenaw,176.736777677771,Count,26083,1743
Michigan,Lake,956.150639988052,Count,26085,1749
Michigan,Lapeer,2269.23705420727,Count,26087,1752
Michigan,Leelanau,120.500889593735,Count,26089,1765
Michigan,Lenawee,7685.534689419,Count,26091,1768
Michigan,Livingston,9145.90011439865,Count,26093,1770
Michigan,Luce,285.212841068615,Count,26095,1773
Michigan,Mackinac,1487.91950246635,Count,26097,1779
Michigan,Macomb,43407.2996883115,Count,26099,1785
Michigan,Manistee,848.415385452565,Count,26101,1787
Michigan,Marquette,2843.87292817098,Count,26103,1793
Michigan,Mason,730.193727925361,Count,26105,1797
Michigan,Mecosta,4493.13170690379,Count,26107,1800
Michigan,Menominee,3410.6940911347,Count,26109,1802
Michigan,Midland,5070.68579496999,Count,26111,1806
Michigan,Missaukee,368.405186775659,Count,26113,1810
Michigan,Monroe,8386.51186597182,Count,26115,1812
Michigan,Montcalm,2386.09245208502,Count,26117,1815
Michigan,Montmorency,105.323914155713,Count,26119,1816
Michigan,Muskegon,29203.0771353413,Count,26121,1818
Michigan,Newaygo,1114.18798201355,Count,26123,1820
Michigan,Oakland,62637.7243953816,Count,26125,1824
Michigan,Oceana,532.494854838877,Count,26127,1825
Michigan,Ogemaw,4.61956149359321,Count,26129,1827
Michigan,Ontonagon,818.043447495649,Count,26131,1829
Michigan,Osceola,1407.73593713895,Count,26133,1830
Michigan,Oscoda,63.2362541271737,Count,26135,1832
Michigan,Otsego,922.58032299496,Count,26137,1834
Michigan,Ottawa,24555.6698152077,Count,26139,1837
Michigan,Presque Isle,1077.16783803719,Count,26141,1840
Michigan,Roscommon,2791.9689532969,Count,26143,1843
Michigan,Saginaw,20799.5133897296,Count,26145,1845
Michigan,St. Clair,21521.0366677264,Count,26147,1854
Michigan,St. Joseph,2964.50716253996,Count,26149,1857
Michigan,Sanilac,1024.15917027781,Count,26151,1858
Michigan,Schoolcraft,870.958574139683,Count,26153,1861
Michigan,Shiawassee,5609.39572308581,Count,26155,1863
Michigan,Tuscola,747.056089233709,Count,26157,1866
Michigan,Van Buren,1131.90160163282,Count,26159,1867
Michigan,Washtenaw,20807.7771741241,Count,26161,1869
Michigan,Wayne,78848.3134346356,Count,26163,1871
Michigan,Wexford,1317.38312097109,Count,26165,1873
Minnesota,Aitkin,1907.87639361813,Count,27001,1875
Minnesota,Anoka,21468.9188142542,Count,27003,1877
Minnesota,Becker,4071.0554919667,Count,27005,1878
Minnesota,Beltrami,2891.42238309027,Count,27007,1880
Minnesota,Benton,1831.36065959306,Count,27009,1881
Minnesota,Big Stone,664.039909429179,Count,27011,1882
Minnesota,Blue Earth,10132.3471502598,Count,27013,1886
Minnesota,Brown,1572.12395722256,Count,27015,1892
Minnesota,Carlton,2637.7448195784,Count,27017,1893
Minnesota,Carver,2287.32974340924,Count,27019,1894
Minnesota,Cass,1454.28474744363,Count,27021,1895
Minnesota,Chippewa,264.592640454396,Count,27023,1896
Minnesota,Chisago,1244.45105598871,Count,27025,1897
Minnesota,Clay,1330.18909863607,Count,27027,1898
Minnesota,Clearwater,1329.78339302484,Count,27029,1899
Minnesota,Cook,507.825905869534,Count,27031,1900
Minnesota,Cottonwood,1674.35477918259,Count,27033,1902
Minnesota,Crow Wing,1365.92465592988,Count,27035,1903
Minnesota,Dakota,20418.6721627781,Count,27037,1904
Minnesota,Dodge,240.635763039056,Count,27039,1906
Minnesota,Douglas,2390.49708258767,Count,27041,1907
Minnesota,Faribault,739.684037160966,Count,27043,1908
Minnesota,Fillmore,107.473157318022,Count,27045,1909
Minnesota,Freeborn,3693.32461978772,Count,27047,1910
Minnesota,Goodhue,1931.48270932493,Count,27049,1911
Minnesota,Grant,887.341222696528,Count,27051,1912
Minnesota,Hennepin,55423.6487714257,Count,27053,1913
Minnesota,Houston,577.786224495002,Count,27055,1914
Minnesota,Hubbard,1412.25197316046,Count,27057,1915
Minnesota,Isanti,991.21401473564,Count,27059,1916
Minnesota,Itasca,2483.63229638837,Count,27061,1917
Minnesota,Jackson,362.642078772237,Count,27063,1918
Minnesota,Kanabec,409.157476326766,Count,27065,1919
Minnesota,Kandiyohi,3507.96032536172,Count,27067,1920
Minnesota,Kittson,895.921716122596,Count,27069,1921
Minnesota,Koochiching,2308.97353986501,Count,27071,1922
Minnesota,Lac qui Parle,259.613249067292,Count,27073,1923
Minnesota,Lake,306.077822428828,Count,27075,1926
Minnesota,Lake of the Woods,486.424208211735,Count,27077,1927
Minnesota,Le Sueur,477.088387868775,Count,27079,1929
Minnesota,Lincoln,208.052604351971,Count,27081,1931
Minnesota,Lyon,1701.72236839099,Count,27083,1932
Minnesota,McLeod,2348.5502982678,Count,27085,1934
Minnesota,Mahnomen,974.693437995461,Count,27087,1936
Minnesota,Marshall,1493.48872723598,Count,27089,1937
Minnesota,Martin,2748.03806864071,Count,27091,1940
Minnesota,Meeker,1506.13172095028,Count,27093,1941
Minnesota,Mille Lacs,166.066282944796,Count,27095,1943
Minnesota,Morrison,3455.18353592475,Count,27097,1944
Minnesota,Mower,1746.45674016059,Count,27099,1945
Minnesota,Murray,351.561030098111,Count,27101,1947
Minnesota,Nicollet,2721.67372679087,Count,27103,1948
Minnesota,Nobles,1923.73900931096,Count,27105,1950
Minnesota,Norman,712.223393523357,Count,27107,1951
Minnesota,Olmsted,4365.92038540886,Count,27109,1953
Minnesota,Otter Tail,3597.74362934742,Count,27111,1954
Minnesota,Pennington,754.814161811508,Count,27113,1956
Minnesota,Pine,958.72433226216,Count,27115,1957
Minnesota,Pipestone,836.380418608277,Count,27117,1958
Minnesota,Polk,3684.1221795221,Count,27119,1959
Minnesota,Pope,366.477699188688,Count,27121,1961
Minnesota,Ramsey,27064.2248913413,Count,27123,1964
Minnesota,Red Lake,1250.06001382961,Count,27125,1966
Minnesota,Redwood,2125.95135129,Count,27127,1969
Minnesota,Renville,1554.97025185203,Count,27129,1971
Minnesota,Rice,3502.62465196426,Count,27131,1973
Minnesota,Rock,317.484844396785,Count,27133,1974
Minnesota,Roseau,1141.44305735317,Count,27135,1976
Minnesota,St. Louis,17264.0622988123,Count,27137,1978
Minnesota,Scott,3672.364450903,Count,27139,1979
Minnesota,Sherburne,4972.55559575605,Count,27141,1980
Minnesota,Sibley,55.0325170204114,Count,27143,1982
Minnesota,Stearns,7520.24026218897,Count,27145,1984
Minnesota,Steele,1432.99527469414,Count,27147,1985
Minnesota,Stevens,362.686467215525,Count,27149,1987
Minnesota,Swift,738.057219001005,Count,27151,1988
Minnesota,Todd,3151.89669183524,Count,27153,1989
Minnesota,Traverse,463.626716892021,Count,27155,1990
Minnesota,Wabasha,545.271747302628,Count,27157,1991
Minnesota,Wadena,1699.84458718177,Count,27159,1992
Minnesota,Waseca,1636.85881630548,Count,27161,1993
Minnesota,Washington,15930.7464384105,Count,27163,1994
Minnesota,Watonwan,129.920049087372,Count,27165,1996
Minnesota,Wilkin,400.833216175873,Count,27167,1997
Minnesota,Winona,2095.23870052671,Count,27169,1998
Minnesota,Wright,2703.90729696545,Count,27171,1999
Minnesota,Yellow Medicine,827.190627420001,Count,27173,1531
Mississippi,Adams,4307.37956219299,Count,28001,1534
Mississippi,Alcorn,1733.95408159068,Count,28003,1538
Mississippi,Amite,1173.24970425661,Count,28005,1539
Mississippi,Attala,2252.5152775089,Count,28007,1541
Mississippi,Benton,1881.11978058849,Count,28009,1544
Mississippi,Bolivar,8314.85375114812,Count,28011,1547
Mississippi,Calhoun,640.276730447597,Count,28013,1548
Mississippi,Carroll,2080.99699782553,Count,28015,1549
Mississippi,Chickasaw,386.194688280307,Count,28017,1550
Mississippi,Choctaw,106.057403489212,Count,28019,1552
Mississippi,Claiborne,1067.40530137722,Count,28021,1555
Mississippi,Clarke,941.568374107931,Count,28023,1557
Mississippi,Clay,3149.85835521986,Count,28025,1559
Mississippi,Coahoma,4303.99814435176,Count,28027,1562
Mississippi,Copiah,3455.53277832479,Count,28029,1564
Mississippi,Covington,nan,Count,28031,1567
Mississippi,DeSoto,14320.1082421271,Count,28033,1571
Mississippi,Forrest,5332.19786060033,Count,28035,1572
Mississippi,Franklin,1047.02426050987,Count,28037,1575
Mississippi,George,738.999985332803,Count,28039,1577
Mississippi,Greene,256.74808534229,Count,28041,1579
Mississippi,Grenada,1664.01885372287,Count,28043,1581
Mississippi,Hancock,6511.775760458,Count,28045,1583
Mississippi,Harrison,29538.6195342032,Count,28047,1587
Mississippi,Hinds,30608.0031346896,Count,28049,1591
Mississippi,Holmes,6240.56983147339,Count,28051,1593
Mississippi,Humphreys,1184.30192672735,Count,28053,1596
Mississippi,Issaquena,381.77546108192,Count,28055,1598
Mississippi,Itawamba,1090.4781493307,Count,28057,1601
Mississippi,Jackson,15249.7706494378,Count,28059,1605
Mississippi,Jasper,1046.72036330479,Count,28061,1607
Mississippi,Jefferson,491.470945593788,Count,28063,1610
Mississippi,Jefferson Davis,1179.24858309963,Count,28065,1612
Mississippi,Jones,3669.72104841807,Count,28067,1615
Mississippi,Kemper,3176.24869466229,Count,28069,1616
Mississippi,Lafayette,7656.47282075075,Count,28071,1620
Mississippi,Lamar,2607.6736435685,Count,28073,1623
Mississippi,Lauderdale,8904.45065297241,Count,28075,1628
Mississippi,Lawrence,912.706619877878,Count,28077,1632
Mississippi,Leake,2302.15600884167,Count,28079,1636
Mississippi,Lee,7350.79995694652,Count,28081,1638
Mississippi,Leflore,9947.68314581214,Count,28083,1643
Mississippi,Lincoln,4165.88953953753,Count,28085,1645
Mississippi,Lowndes,4255.56962493919,Count,28087,1647
Mississippi,Madison,5069.39168120403,Count,28089,1651
Mississippi,Marion,4895.922897256,Count,28091,1653
Mississippi,Marshall,2831.72901912992,Count,28093,1655
Mississippi,Monroe,1249.20794800844,Count,28095,1656
Mississippi,Montgomery,829.941384087769,Count,28097,1658
Mississippi,Neshoba,1125.40395049632,Count,28099,1661
Mississippi,Newton,1299.49524067077,Count,28101,1663
Mississippi,Noxubee,1251.81645027069,Count,28103,1666
Mississippi,Oktibbeha,7349.8961785785,Count,28105,1668
Mississippi,Panola,3997.64274685976,Count,28107,1671
Mississippi,Pearl River,3241.79578389314,Count,28109,1676
Mississippi,Perry,487.766254799666,Count,28111,1679
Mississippi,Pike,3606.06353049274,Count,28113,1680
Mississippi,Pontotoc,1389.19086591559,Count,28115,1682
Mississippi,Prentiss,980.595436432312,Count,28117,1684
Mississippi,Quitman,1943.13520744905,Count,28119,1685
Mississippi,Rankin,13868.7202598679,Count,28121,1690
Mississippi,Scott,2445.84334424049,Count,28123,1692
Mississippi,Sharkey,778.760105768617,Count,28125,1695
Mississippi,Simpson,1750.89174754208,Count,28127,1698
Mississippi,Smith,1124.45803256231,Count,28129,1709
Mississippi,Stone,1455.50365511175,Count,28131,1712
Mississippi,Sunflower,7270.56120267246,Count,28133,1721
Mississippi,Tallahatchie,4655.67407208294,Count,28135,1725
Mississippi,Tate,4388.69728131973,Count,28137,1727
Mississippi,Tippah,1348.32617701017,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,1038.12196373857,Count,28143,1735
Mississippi,Union,1714.92043883584,Count,28145,1737
Mississippi,Walthall,912.641738316459,Count,28147,1740
Mississippi,Warren,5498.00333849968,Count,28149,1746
Mississippi,Washington,9628.60574503833,Count,28151,1750
Mississippi,Wayne,147.345827530765,Count,28153,1753
Mississippi,Webster,532.562253999083,Count,28155,1756
Mississippi,Wilkinson,811.547534050451,Count,28157,1757
Mississippi,Winston,1404.65509591361,Count,28159,1758
Mississippi,Yalobusha,503.306254787313,Count,28161,1759
Mississippi,Yazoo,5841.92389070248,Count,28163,1760
Missouri,Adair,2331.14577966756,Count,29001,1761
Missouri,Andrew,481.444061834255,Count,29003,1762
Missouri,Atchison,279.389262682575,Count,29005,1763
Missouri,Audrain,1585.66345689482,Count,29007,1766
Missouri,Barry,1949.20496342227,Count,29009,1767
Missouri,Barton,1369.07433053301,Count,29011,1771
Missouri,Bates,225.087622131817,Count,29013,1776
Missouri,Benton,897.105680517361,Count,29015,1778
Missouri,Bollinger,1342.94741536754,Count,29017,1781
Missouri,Boone,13663.9516012644,Count,29019,1783
Missouri,Buchanan,6064.46452319945,Count,29021,1789
Missouri,Butler,3389.64199522288,Count,29023,1792
Missouri,Caldwell,759.851540773646,Count,29025,1795
Missouri,Callaway,2841.99220636323,Count,29027,1799
Missouri,Camden,2635.26073691421,Count,29029,1803
Missouri,Cape Girardeau,5685.16347206545,Count,29031,1808
Missouri,Carroll,569.945411860735,Count,29033,1822
Missouri,Carter,1735.3874332095,Count,29035,1001
Missouri,Cass,8914.85739646144,Count,29037,1004
Missouri,Cedar,879.400689228729,Count,29039,1007
Missouri,Chariton,295.818399927656,Count,29041,1011
Missouri,Christian,5503.16467881,Count,29043,1014
Missouri,Clark,382.419064930411,Count,29045,1015
Missouri,Clay,14375.7528981433,Count,29047,1018
Missouri,Clinton,641.627196683681,Count,29049,1021
Missouri,Cole,6349.21475202033,Count,29051,1022
Missouri,Cooper,1478.57106144711,Count,29053,1025
Missouri,Crawford,718.620633851289,Count,29055,1028
Missouri,Dade,251.885121128078,Count,29057,1030
Missouri,Dallas,1473.49107672482,Count,29059,1032
Missouri,Daviess,842.237679754882,Count,29061,1036
Missouri,DeKalb,1450.10587250969,Count,29063,1038
Missouri,Dent,1364.18415240401,Count,29065,1040
Missouri,Douglas,1891.5684564329,Count,29067,1043
Missouri,Dunklin,3446.55757861069,Count,29069,1045
Missouri,Franklin,3964.30494542656,Count,29071,1047
Missouri,Gasconade,147.256949176736,Count,29073,1049
Missouri,Gentry,79.6372891668397,Count,29075,1052
Missouri,Greene,18048.0166904593,Count,29077,1054
Missouri,Grundy,1335.48910227328,Count,29079,1057
Missouri,Harrison,1225.11757006248,Count,29081,1058
Missouri,Henry,3069.83537074299,Count,29083,1061
Missouri,Hickory,661.618833905219,Count,29085,1063
Missouri,Holt,1824.79383977051,Count,29087,1065
Missouri,Howard,698.264385066408,Count,29089,1068
Missouri,Howell,4246.82564464484,Count,29091,1070
Missouri,Iron,1193.64920567516,Count,29093,1072
Missouri,Jackson,48995.8373410991,Count,29095,1074
Missouri,Jasper,12451.7111780823,Count,29097,1078
Missouri,Jefferson,18275.3289727135,Count,29099,1082
Missouri,Johnson,3187.79843805097,Count,29101,1087
Missouri,Knox,355.369280625852,Count,29103,1091
Missouri,Laclede,3366.49297573105,Count,29105,1096
Missouri,Lafayette,1608.38898189029,Count,29107,1099
Missouri,Lawrence,1859.1556448362,Count,29109,1101
Missouri,Lewis,1725.11292001109,Count,29111,1104
Missouri,Lincoln,1319.96621925834,Count,29113,1106
Missouri,Linn,1363.71852819805,Count,29115,1109
Missouri,Livingston,597.292096439661,Count,29117,1112
Missouri,McDonald,806.053842452191,Count,29119,1113
Missouri,Macon,1156.49973872638,Count,29121,1116
Missouri,Madison,830.812911722294,Count,29123,1117
Missouri,Maries,189.624894910119,Count,29125,1120
Missouri,Marion,1541.05655471739,Count,29127,1122
Missouri,Mercer,1682.19298605098,Count,29129,1125
Missouri,Miller,587.496671925253,Count,29131,1128
Missouri,Mississippi,30.7625773936861,Count,29133,1131
Missouri,Moniteau,239.667708534176,Count,29135,1135
Missouri,Monroe,510.442514379555,Count,29137,1139
Missouri,Montgomery,421.399456449724,Count,29139,1142
Missouri,Morgan,309.514755420716,Count,29141,1146
Missouri,New Madrid,325.132358589159,Count,29143,1149
Missouri,Newton,3102.24202829327,Count,29145,1152
Missouri,Nodaway,5645.24772592794,Count,29147,1156
Missouri,Oregon,1080.02920196467,Count,29149,1158
Missouri,Osage,448.621068696564,Count,29151,1164
Missouri,Ozark,2696.7498020452,Count,29153,1168
Missouri,Pemiscot,684.919804176812,Count,29155,1170
Missouri,Perry,838.888819309887,Count,29157,1172
Missouri,Pettis,2737.05816418053,Count,29159,1174
Missouri,Phelps,3010.84096181408,Count,29161,1176
Missouri,Pike,1824.95932059419,Count,29163,1179
Missouri,Platte,5810.93902776093,Count,29165,1181
Missouri,Polk,780.652334377366,Count,29167,1183
Missouri,Pulaski,6966.88443295196,Count,29169,1185
Missouri,Putnam,607.59254910161,Count,29171,1188
Missouri,Ralls,224.153763501843,Count,29173,1191
Missouri,Randolph,1543.17260001079,Count,29175,1194
Missouri,Ray,1560.18562310937,Count,29177,1197
Missouri,Reynolds,1373.91807328488,Count,29179,1200
Missouri,Ripley,1533.87545064042,Count,29181,1203
Missouri,St. Charles,19515.215646185,Count,29183,1205
Missouri,St. Clair,449.468261906225,Count,29185,1208
Missouri,Ste. Genevieve,1351.60663507886,Count,29186,1209
Missouri,St. Francois,3353.52394565934,Count,29187,1212
Missouri,St. Louis County,59938.8720314445,Count,29189,1216
Missouri,Saline,2691.46830637287,Count,29195,1218
Missouri,Schuyler,1649.05133653363,Count,29197,1221
Missouri,Scotland,184.993578436694,Count,29199,1224
Missouri,Scott,4538.98986997097,Count,29201,1227
Missouri,Shannon,628.081659650544,Count,29203,1229
Missouri,Shelby,1239.97114144443,Count,29205,1232
Missouri,Stoddard,697.167076978878,Count,29207,1236
Missouri,Stone,176.267441437172,Count,29209,1237
Missouri,Sullivan,802.97993936704,Count,29211,1240
Missouri,Taney,8093.961659474,Count,29213,1242
Missouri,Texas,1515.48512422248,Count,29215,1245
