State,County,Full-service restaurants per 1000 pop 2016 (FSRPTH16),Units,FIPS,FID
Nebraska,Hayes,0.0,Count,31085,1411
Nebraska,Hitchcock,1.054852321,Count,31087,1414
Nebraska,Holt,1.172447484,Count,31089,1416
Nebraska,Hooker,2.894356006,Count,31091,1418
Nebraska,Howard,0.778937529,Count,31093,1311
Nebraska,Jefferson,1.114516578,Count,31095,1312
Nebraska,Johnson,0.960061444,Count,31097,1313
Nebraska,Kearney,0.456690516,Count,31099,1314
Nebraska,Keith,1.603750308,Count,31101,1316
Nebraska,Keya Paha,0.0,Count,31103,1318
Nebraska,Kimball,0.542888165,Count,31105,1320
Nebraska,Knox,0.588166098,Count,31107,1322
Nebraska,Lancaster,0.660123395,Count,31109,1324
Nebraska,Lincoln,0.620172521,Count,31111,1327
Nebraska,Logan,0.0,Count,31113,1328
Nebraska,Loup,0.0,Count,31115,1331
Nebraska,McPherson,1.98019802,Count,31117,1332
Nebraska,Madison,0.944611421,Count,31119,1335
Nebraska,Merrick,0.76442859,Count,31121,1337
Nebraska,Morrill,0.204415372,Count,31123,1339
Nebraska,Nance,1.397819402,Count,31125,1341
Nebraska,Nemaha,1.002721673,Count,31127,1343
Nebraska,Nuckolls,1.640112465,Count,31129,1345
Nebraska,Otoe,0.688188188,Count,31131,1348
Nebraska,Pawnee,0.0,Count,31133,1350
Nebraska,Perkins,1.032346869,Count,31135,1352
Nebraska,Phelps,0.653310105,Count,31137,1355
Nebraska,Pierce,0.558971492,Count,31139,1356
Nebraska,Platte,0.576701269,Count,31141,1359
Nebraska,Polk,0.384467512,Count,31143,1362
Nebraska,Red Willow,0.27821571,Count,31145,1364
Nebraska,Richardson,1.500375094,Count,31147,1365
Nebraska,Rock,2.124645892,Count,31149,1366
Nebraska,Saline,0.839454355,Count,31151,1367
Nebraska,Sarpy,0.437396259,Count,31153,1368
Nebraska,Saunders,0.857346987,Count,31155,1370
Nebraska,Scotts Bluff,0.902798676,Count,31157,1373
Nebraska,Seward,0.526777875,Count,31159,1375
Nebraska,Sheridan,1.145256728,Count,31161,1376
Nebraska,Sherman,1.32231405,Count,31163,1377
Nebraska,Sioux,0.792393027,Count,31165,1380
Nebraska,Stanton,0.334057124,Count,31167,1382
Nebraska,Thayer,1.568935085,Count,31169,1383
Nebraska,Thomas,1.385041551,Count,31171,1384
Nebraska,Thurston,0.0,Count,31173,1385
Nebraska,Valley,0.478354461,Count,31175,1386
Nebraska,Washington,0.826526643,Count,31177,1387
Nebraska,Wayne,0.846292182,Count,31179,1388
Nebraska,Webster,0.279173646,Count,31181,1389
Nebraska,Wheeler,2.490660025,Count,31183,1390
Nebraska,York,0.944698786,Count,31185,1392
Nevada,Churchill,0.541305796,Count,32001,1396
Nevada,Clark,0.646350669,Count,32003,1399
Nevada,Douglas,1.126243561,Count,32005,1400
Nevada,Elko,0.554673603,Count,32007,1401
Nevada,Esmeralda,0.0,Count,32009,1404
Nevada,Eureka,0.515463918,Count,32011,1406
Nevada,Humboldt,0.948260535,Count,32013,1407
Nevada,Lander,1.040763226,Count,32015,1408
Nevada,Lincoln,0.579374276,Count,32017,1410
Nevada,Lyon,0.43516101,Count,32019,1412
Nevada,Mineral,0.227479527,Count,32021,1415
Nevada,Nye,0.368672089,Count,32023,1417
Nevada,Pershing,0.302755071,Count,32027,1419
Nevada,Storey,2.005515167,Count,32029,1420
Nevada,Washoe,0.747078547,Count,32031,1423
Nevada,White Pine,1.026272578,Count,32033,1425
Nevada,Carson City,1.160584345,Count,32510,1428
New Hampshire,Belknap,1.402501403,Count,33001,1432
New Hampshire,Carroll,2.2363341,Count,33003,1435
New Hampshire,Cheshire,0.779423227,Count,33005,1437
New Hampshire,Coos,1.065062807,Count,33007,1440
New Hampshire,Grafton,1.511571923,Count,33009,1442
New Hampshire,Hillsborough,0.841267739,Count,33011,1443
New Hampshire,Merrimack,0.722323858,Count,33013,1444
New Hampshire,Rockingham,1.079224275,Count,33015,1448
New Hampshire,Strafford,0.825017679,Count,33017,1453
New Hampshire,Sullivan,0.580909006,Count,33019,1454
New Jersey,Atlantic,1.196322416,Count,34001,1461
New Jersey,Bergen,1.034606802,Count,34003,1465
New Jersey,Burlington,0.611140602,Count,34005,1470
New Jersey,Camden,0.673531203,Count,34007,1472
New Jersey,Cape May,3.364565588,Count,34009,1477
New Jersey,Cumberland,0.571747859,Count,34011,1482
New Jersey,Essex,0.711552528,Count,34013,1483
New Jersey,Gloucester,0.548503101,Count,34015,1484
New Jersey,Hudson,0.80712014,Count,34017,1487
New Jersey,Hunterdon,1.135445902,Count,34019,1488
New Jersey,Mercer,0.760049243,Count,34021,1493
New Jersey,Middlesex,0.725012084,Count,34023,1497
New Jersey,Monmouth,1.156702011,Count,34025,1504
New Jersey,Morris,0.988284915,Count,34027,1511
New Jersey,Ocean,0.730254459,Count,34029,1546
New Jersey,Passaic,0.7804172,Count,34031,1551
New Jersey,Salem,0.395832674,Count,34033,1553
New Jersey,Somerset,0.912154989,Count,34035,1558
New Jersey,Sussex,0.822275947,Count,34037,1561
New Jersey,Union,0.826938226,Count,34039,1566
New Jersey,Warren,0.758107539,Count,34041,1570
New Mexico,Bernalillo,0.658685471,Count,35001,1574
New Mexico,Catron,0.566251416,Count,35003,1576
New Mexico,Chaves,0.627189427,Count,35005,1578
New Mexico,Cibola,0.370425248,Count,35006,1580
New Mexico,Colfax,1.549502528,Count,35007,1582
New Mexico,Curry,0.518258651,Count,35009,1586
New Mexico,De Baca,1.086366105,Count,35011,1589
New Mexico,Doña Ana,0.533024117,Count,35013,1590
New Mexico,Eddy,0.713589529,Count,35015,1592
New Mexico,Grant,0.927478329,Count,35017,1594
New Mexico,Guadalupe,0.914913083,Count,35019,1595
New Mexico,Harding,0.0,Count,35021,1597
New Mexico,Hidalgo,1.154734411,Count,35023,1600
New Mexico,Lea,0.572655691,Count,35025,1604
New Mexico,Lincoln,1.503057945,Count,35027,1613
New Mexico,Los Alamos,0.60599383,Count,35028,1618
New Mexico,Luna,0.741106719,Count,35029,1622
New Mexico,McKinley,0.534554127,Count,35031,1626
New Mexico,Mora,0.219925225,Count,35033,1629
New Mexico,Otero,0.552282769,Count,35035,1633
New Mexico,Quay,0.835222527,Count,35037,1637
New Mexico,Rio Arriba,0.408601052,Count,35039,1639
New Mexico,Roosevelt,0.471648674,Count,35041,1642
New Mexico,Sandoval,0.335178001,Count,35043,1646
New Mexico,San Juan,0.446107128,Count,35045,1650
New Mexico,San Miguel,0.679639433,Count,35047,1652
New Mexico,Santa Fe,1.067978884,Count,35049,1654
New Mexico,Sierra,1.257409736,Count,35051,1657
New Mexico,Socorro,0.886577221,Count,35053,1659
New Mexico,Taos,1.643485406,Count,35055,1662
New Mexico,Torrance,0.129651238,Count,35057,1664
New Mexico,Union,1.203948953,Count,35059,1667
New Mexico,Valencia,0.423062177,Count,35061,1670
New York,Albany,1.096803417,Count,36001,1673
New York,Allegany,0.742942051,Count,36003,1674
New York,Bronx,0.421381969,Count,36005,1681
New York,Broome,0.887953601,Count,36007,1683
New York,Cattaraugus,0.925914019,Count,36009,1687
New York,Cayuga,0.8359376,Count,36011,1689
New York,Chautauqua,1.118499205,Count,36013,1694
New York,Chemung,0.860065086,Count,36015,1696
New York,Chenango,0.848457256,Count,36017,1699
New York,Clinton,0.938584466,Count,36019,1702
New York,Columbia,1.294869693,Count,36021,1704
New York,Cortland,0.917928819,Count,36023,1706
New York,Delaware,1.25481563,Count,36025,1707
New York,Dutchess,1.144052117,Count,36027,1711
New York,Erie,0.898045316,Count,36029,1723
New York,Essex,1.946651234,Count,36031,1728
New York,Franklin,0.801736444,Count,36033,1731
New York,Fulton,0.875297974,Count,36035,1734
New York,Genesee,0.98000447,Count,36037,1736
New York,Greene,1.410051351,Count,36039,1739
New York,Hamilton,3.94218134,Count,36041,1742
New York,Herkimer,0.992333424,Count,36043,1745
New York,Jefferson,1.008029171,Count,36045,1782
New York,Kings,0.814452975,Count,36047,1788
New York,Lewis,1.013285296,Count,36049,1790
New York,Livingston,0.825519454,Count,36051,1791
New York,Madison,0.9525277,Count,36053,1796
New York,Monroe,0.833638867,Count,36055,1804
New York,Montgomery,0.852514919,Count,36057,1807
New York,Nassau,0.975944041,Count,36059,1839
New York,New York,2.691070195,Count,36061,1847
New York,Niagara,0.849866382,Count,36063,1850
New York,Oneida,0.912341691,Count,36065,1852
New York,Onondaga,0.780052932,Count,36067,1853
New York,Ontario,1.122406147,Count,36069,1856
New York,Orange,0.955476883,Count,36071,1859
New York,Orleans,0.532790855,Count,36073,1862
New York,Oswego,0.740074176,Count,36075,1864
New York,Otsego,1.342326368,Count,36077,1868
New York,Putnam,0.97874015,Count,36079,1870
New York,Queens,0.834449611,Count,36081,1872
New York,Rensselaer,0.68863625,Count,36083,1874
New York,Richmond,0.687079347,Count,36085,1876
New York,Rockland,0.960611855,Count,36087,1879
New York,St. Lawrence,0.763712735,Count,36089,1883
New York,Saratoga,1.063455792,Count,36091,1885
New York,Schenectady,0.787238985,Count,36093,1887
New York,Schoharie,0.763043271,Count,36095,1888
New York,Schuyler,1.166796311,Count,36097,1889
New York,Seneca,0.948793882,Count,36099,1890
New York,Steuben,0.857172364,Count,36101,1891
New York,Suffolk,0.918134768,Count,36103,1924
New York,Sullivan,1.194109062,Count,36105,1928
New York,Tioga,0.758538685,Count,36107,1930
New York,Tompkins,0.937251939,Count,36109,1933
New York,Ulster,1.40354004,Count,36111,1935
New York,Warren,2.20090206,Count,36113,1938
New York,Washington,0.711904993,Count,36115,1942
New York,Wayne,0.604900796,Count,36117,1952
New York,Westchester,1.125072041,Count,36119,1960
New York,Wyoming,0.667672297,Count,36121,1962
New York,Yates,0.799296619,Count,36123,1965
North Carolina,Alamance,0.784559862,Count,37001,1967
North Carolina,Alexander,0.5097934,Count,37003,1968
North Carolina,Alleghany,1.187756967,Count,37005,1970
North Carolina,Anson,0.39810502,Count,37007,1972
North Carolina,Ashe,0.859684533,Count,37009,1975
North Carolina,Avery,1.6,Count,37011,1977
North Carolina,Beaufort,0.781233504,Count,37013,1981
North Carolina,Bertie,0.154249576,Count,37015,1983
North Carolina,Bladen,0.414250207,Count,37017,1986
North Carolina,Brunswick,0.933891558,Count,37019,1995
North Carolina,Buncombe,1.143600147,Count,37021,1422
North Carolina,Burke,0.506745344,Count,37023,1424
North Carolina,Cabarrus,0.65981059,Count,37025,1426
North Carolina,Caldwell,0.489075281,Count,37027,1429
North Carolina,Camden,0.287825002,Count,37029,1433
North Carolina,Carteret,1.510420449,Count,37031,1447
North Carolina,Caswell,0.219857532,Count,37033,1449
North Carolina,Catawba,0.804356292,Count,37035,1450
North Carolina,Chatham,0.587190651,Count,37037,1451
North Carolina,Cherokee,0.968331959,Count,37039,1452
North Carolina,Chowan,0.561797753,Count,37041,1455
North Carolina,Clay,1.109159811,Count,37043,1457
North Carolina,Cleveland,0.566414698,Count,37045,1458
North Carolina,Columbus,0.514777669,Count,37047,1459
North Carolina,Craven,0.661112029,Count,37049,1462
North Carolina,Cumberland,0.638607895,Count,37051,1464
North Carolina,Currituck,1.597568579,Count,37053,1481
North Carolina,Dare,3.551454139,Count,37055,1485
North Carolina,Davidson,0.650440111,Count,37057,1489
North Carolina,Davie,0.595620994,Count,37059,1490
North Carolina,Duplin,0.436541916,Count,37061,1492
North Carolina,Durham,0.77827347,Count,37063,1494
North Carolina,Edgecombe,0.337755428,Count,37065,1495
North Carolina,Forsyth,0.791143498,Count,37067,1496
North Carolina,Franklin,0.309315022,Count,37069,1498
North Carolina,Gaston,0.580904828,Count,37071,1499
North Carolina,Gates,0.345035797,Count,37073,1500
North Carolina,Graham,0.818905007,Count,37075,1502
North Carolina,Granville,0.305997552,Count,37077,1503
North Carolina,Greene,0.472947408,Count,37079,1505
North Carolina,Guilford,0.787362355,Count,37081,1506
North Carolina,Halifax,0.616915039,Count,37083,1508
North Carolina,Harnett,0.366694933,Count,37085,1509
North Carolina,Haywood,0.993574882,Count,37087,1512
North Carolina,Henderson,0.668084882,Count,37089,1514
North Carolina,Hertford,0.539508632,Count,37091,1515
North Carolina,Hoke,0.112977329,Count,37093,1517
North Carolina,Hyde,1.826150475,Count,37095,1521
North Carolina,Iredell,0.8578268,Count,37097,1525
North Carolina,Jackson,0.993659506,Count,37099,1528
North Carolina,Johnston,0.460506348,Count,37101,1530
North Carolina,Jones,0.311688312,Count,37103,1536
North Carolina,Lee,0.702975931,Count,37105,1540
North Carolina,Lenoir,0.609416353,Count,37107,1542
North Carolina,Lincoln,0.468701819,Count,37109,1545
North Carolina,McDowell,0.533463736,Count,37111,1554
North Carolina,Macon,1.282462328,Count,37113,1556
North Carolina,Madison,0.513203322,Count,37115,1560
North Carolina,Martin,0.389931112,Count,37117,1563
North Carolina,Mecklenburg,0.890055872,Count,37119,1565
North Carolina,Mitchell,1.19458455,Count,37121,1568
North Carolina,Montgomery,0.583132881,Count,37123,1573
North Carolina,Moore,0.985407581,Count,37125,1584
North Carolina,Nash,0.712705302,Count,37127,1588
North Carolina,New Hanover,1.209493178,Count,37129,1602
North Carolina,Northampton,0.495884161,Count,37131,1606
North Carolina,Onslow,0.567120537,Count,37133,1625
North Carolina,Orange,0.861809239,Count,37135,1630
North Carolina,Pamlico,0.859442144,Count,37137,1703
North Carolina,Pasquotank,0.833017796,Count,37139,1714
North Carolina,Pender,0.696130533,Count,37141,1718
North Carolina,Perquimans,0.446860803,Count,37143,1724
North Carolina,Person,0.330931955,Count,37145,1729
North Carolina,Pitt,0.714981394,Count,37147,1733
North Carolina,Polk,0.881445571,Count,37149,1738
North Carolina,Randolph,0.593538116,Count,37151,1741
North Carolina,Richmond,0.488302925,Count,37153,1744
North Carolina,Robeson,0.441901224,Count,37155,1747
North Carolina,Rockingham,0.623912258,Count,37157,1751
North Carolina,Rowan,0.680862043,Count,37159,1754
North Carolina,Rutherford,0.739009125,Count,37161,1764
North Carolina,Sampson,0.568154917,Count,37163,1769
North Carolina,Scotland,0.510638298,Count,37165,1772
North Carolina,Stanly,0.689881735,Count,37167,1775
North Carolina,Stokes,0.522978362,Count,37169,1777
North Carolina,Surry,0.971561021,Count,37171,1780
North Carolina,Swain,0.986818919,Count,37173,1784
North Carolina,Transylvania,0.836545069,Count,37175,1786
North Carolina,Tyrrell,0.247586036,Count,37177,1794
North Carolina,Union,0.476737,Count,37179,1798
North Carolina,Vance,0.450186828,Count,37181,1801
North Carolina,Wake,0.778730831,Count,37183,1805
North Carolina,Warren,0.452511438,Count,37185,1809
North Carolina,Washington,0.494559842,Count,37187,1811
North Carolina,Watauga,1.515739662,Count,37189,1813
North Carolina,Wayne,0.586458434,Count,37191,1814
North Carolina,Wilkes,0.597371565,Count,37193,1817
North Carolina,Wilson,0.564881559,Count,37195,1819
North Carolina,Yadkin,0.715686794,Count,37197,1821
North Carolina,Yancey,0.453977982,Count,37199,1823
North Dakota,Adams,2.129471891,Count,38001,1826
North Dakota,Barnes,1.006496477,Count,38003,1828
North Dakota,Benson,0.437892278,Count,38005,1831
North Dakota,Billings,5.246589717,Count,38007,1833
North Dakota,Bottineau,1.975984192,Count,38009,1836
North Dakota,Bowman,0.92879257,Count,38011,1838
North Dakota,Burke,1.347103727,Count,38013,1841
North Dakota,Burleigh,0.593038156,Count,38015,1844
North Dakota,Cass,0.710093057,Count,38017,1848
North Dakota,Cavalier,1.312335958,Count,38019,1849
North Dakota,Dickey,1.001001001,Count,38021,2004
North Dakota,Divide,1.674340728,Count,38023,2007
North Dakota,Dunn,0.457351932,Count,38025,2013
North Dakota,Eddy,0.437062937,Count,38027,2017
North Dakota,Emmons,0.899550225,Count,38029,2021
North Dakota,Foster,0.604229607,Count,38031,2026
North Dakota,Golden Valley,0.537345513,Count,38033,2036
North Dakota,Grand Forks,0.6657601,Count,38035,2043
North Dakota,Grant,0.41736227,Count,38037,2051
North Dakota,Griggs,1.768346596,Count,38039,2056
North Dakota,Hettinger,0.769526741,Count,38041,2063
North Dakota,Kidder,2.030044661,Count,38043,2068
North Dakota,LaMoure,1.458434614,Count,38045,2074
North Dakota,Logan,0.517598344,Count,38047,2078
North Dakota,McHenry,0.668002672,Count,38049,2082
North Dakota,McIntosh,1.53609831,Count,38051,2090
North Dakota,McKenzie,0.792644261,Count,38053,2097
North Dakota,McLean,1.448525608,Count,38055,2103
North Dakota,Mercer,1.042028482,Count,38057,2107
North Dakota,Morton,0.359300996,Count,38059,2114
North Dakota,Mountrail,0.976085896,Count,38061,2119
North Dakota,Nelson,1.723543606,Count,38063,2122
North Dakota,Oliver,0.0,Count,38065,2127
North Dakota,Pembina,0.566331587,Count,38067,2131
North Dakota,Pierce,2.136244956,Count,38069,2136
North Dakota,Ramsey,1.129060274,Count,38071,2141
North Dakota,Ransom,0.93057882,Count,38073,2147
North Dakota,Renville,1.189060642,Count,38075,2150
North Dakota,Richland,0.428449015,Count,38077,2156
North Dakota,Rolette,0.340901343,Count,38079,2161
North Dakota,Sargent,0.0,Count,38081,2164
North Dakota,Sheridan,0.742390497,Count,38083,2169
North Dakota,Sioux,0.224466891,Count,38085,2175
North Dakota,Slope,2.551020408,Count,38087,2180
North Dakota,Stark,0.745397978,Count,38089,2182
North Dakota,Steele,0.0,Count,38091,2186
North Dakota,Stutsman,1.189966205,Count,38093,2199
North Dakota,Towner,1.780151313,Count,38095,2205
North Dakota,Traill,0.124610592,Count,38097,2217
North Dakota,Walsh,0.920640766,Count,38099,2225
North Dakota,Ward,0.669964221,Count,38101,2233
North Dakota,Wells,1.97141449,Count,38103,2237
North Dakota,Williams,0.701856997,Count,38105,2244
Ohio,Adams,0.323368784,Count,39001,2248
Ohio,Allen,0.482504391,Count,39003,2250
Ohio,Ashland,0.486736432,Count,39005,2254
Ohio,Ashtabula,0.814921207,Count,39007,2259
Ohio,Athens,0.467430639,Count,39009,2266
Ohio,Auglaize,0.589558268,Count,39011,2273
Ohio,Belmont,0.525026251,Count,39013,2278
Ohio,Brown,0.458253139,Count,39015,2282
Ohio,Butler,0.597989591,Count,39017,2286
Ohio,Carroll,0.470383906,Count,39019,2289
Ohio,Champaign,0.309781346,Count,39021,2291
Ohio,Clark,0.37884134,Count,39023,2300
Ohio,Clermont,0.522126335,Count,39025,2306
Ohio,Clinton,0.501420692,Count,39027,2310
Ohio,Columbiana,0.453038248,Count,39029,2315
Ohio,Coshocton,0.300185569,Count,39031,2317
Ohio,Crawford,0.42819421,Count,39033,2323
Ohio,Cuyahoga,0.79619994,Count,39035,2332
Ohio,Darke,0.522891006,Count,39037,2345
Ohio,Defiance,0.865664594,Count,39039,2350
Ohio,Delaware,0.767366105,Count,39041,2352
Ohio,Erie,1.107493595,Count,39043,2357
Ohio,Fairfield,0.563265894,Count,39045,2365
Ohio,Fayette,0.697788012,Count,39047,2368
Ohio,Franklin,0.672442004,Count,39049,2375
Ohio,Fulton,0.732427643,Count,39051,2378
Ohio,Gallia,0.233364449,Count,39053,2383
Ohio,Geauga,0.639331685,Count,39055,2390
Ohio,Greene,0.599603898,Count,39057,2393
Ohio,Guernsey,0.612244898,Count,39059,2399
Ohio,Hamilton,0.881386814,Count,39061,2411
Ohio,Hancock,0.727609472,Count,39063,2427
Ohio,Hardin,0.541280606,Count,39065,2432
Ohio,Harrison,0.458805794,Count,39067,2440
Ohio,Henry,0.843448605,Count,39069,2451
Ohio,Highland,0.325634406,Count,39071,2457
Ohio,Hocking,0.493200874,Count,39073,2461
Ohio,Holmes,0.342215733,Count,39075,2464
Ohio,Huron,0.462400027,Count,39077,2468
Ohio,Jackson,0.430319051,Count,39079,2472
Ohio,Jefferson,0.612726784,Count,39081,2476
Ohio,Knox,0.493161494,Count,39083,2479
Ohio,Lake,0.833078903,Count,39085,2493
Ohio,Lawrence,0.230532365,Count,39087,2499
Ohio,Licking,0.523797884,Count,39089,2504
Ohio,Logan,0.730557216,Count,39091,2510
Ohio,Lorain,0.489252748,Count,39093,2516
Ohio,Lucas,0.776767261,Count,39095,2520
Ohio,Madison,0.276791069,Count,39097,2529
Ohio,Mahoning,0.751621635,Count,39099,2534
Ohio,Marion,0.413261089,Count,39101,2541
Ohio,Medina,0.565281538,Count,39103,2545
Ohio,Meigs,0.17258489,Count,39105,2549
Ohio,Mercer,0.9088676,Count,39107,2552
Ohio,Miami,0.584391945,Count,39109,2558
Ohio,Monroe,0.56749663,Count,39111,2565
Ohio,Montgomery,0.624770651,Count,39113,2573
Ohio,Morgan,0.609673486,Count,39115,2000
Ohio,Morrow,0.114436116,Count,39117,2006
Ohio,Muskingum,0.628425793,Count,39119,2010
Ohio,Noble,0.276950772,Count,39121,2012
Ohio,Ottawa,1.50635881,Count,39123,2019
Ohio,Paulding,0.318488242,Count,39125,2024
Ohio,Perry,0.360920625,Count,39127,2027
Ohio,Pickaway,0.278115766,Count,39129,2031
Ohio,Pike,0.318730743,Count,39131,2034
Ohio,Portage,0.542667209,Count,39133,2038
Ohio,Preble,0.559542635,Count,39135,2039
Ohio,Putnam,0.617356538,Count,39137,2040
Ohio,Richland,0.528196621,Count,39139,2042
Ohio,Ross,0.494083994,Count,39141,2045
Ohio,Sandusky,0.624146016,Count,39143,2047
Ohio,Scioto,0.577124869,Count,39145,2048
Ohio,Seneca,0.650324259,Count,39147,2049
Ohio,Shelby,0.574641875,Count,39149,2052
Ohio,Stark,0.639844938,Count,39151,2054
Ohio,Summit,0.680984615,Count,39153,2057
Ohio,Trumbull,0.604855702,Count,39155,2061
Ohio,Tuscarawas,0.778504622,Count,39157,2065
Ohio,Union,0.540969417,Count,39159,2067
Ohio,Van Wert,0.568060783,Count,39161,2071
Ohio,Vinton,0.0,Count,39163,2075
Ohio,Warren,0.582843215,Count,39165,2076
Ohio,Washington,0.644255389,Count,39167,2080
Ohio,Wayne,0.498187628,Count,39169,2084
Ohio,Williams,0.487527423,Count,39171,2087
Ohio,Wood,0.709307346,Count,39173,2091
Ohio,Wyandot,0.589783141,Count,39175,2093
Oklahoma,Adair,0.271358148,Count,40001,2095
Oklahoma,Alfalfa,0.845451471,Count,40003,2099
Oklahoma,Atoka,0.718132855,Count,40005,2102
Oklahoma,Beaver,0.555555556,Count,40007,2104
Oklahoma,Beckham,0.980741797,Count,40009,2106
Oklahoma,Blaine,1.044822903,Count,40011,2110
Oklahoma,Bryan,0.483601512,Count,40013,2112
Oklahoma,Caddo,0.609302011,Count,40015,2118
Oklahoma,Canadian,0.484215314,Count,40017,2123
Oklahoma,Carter,0.847825637,Count,40019,2126
Oklahoma,Cherokee,0.635884392,Count,40021,2129
Oklahoma,Choctaw,0.603419376,Count,40023,2133
Oklahoma,Cimarron,1.382488479,Count,40025,2135
Oklahoma,Cleveland,0.619440343,Count,40027,2140
Oklahoma,Coal,0.886210564,Count,40029,2144
Oklahoma,Comanche,0.667226808,Count,40031,2145
Oklahoma,Cotton,0.507356672,Count,40033,2146
Oklahoma,Craig,0.899031812,Count,40035,2148
Oklahoma,Creek,0.450463132,Count,40037,2151
Oklahoma,Custer,1.101738681,Count,40039,2153
Oklahoma,Delaware,0.64469914,Count,40041,2154
Oklahoma,Dewey,0.613999181,Count,40043,2158
Oklahoma,Ellis,1.224589762,Count,40045,2165
Oklahoma,Garfield,0.593100795,Count,40047,2167
Oklahoma,Garvin,0.823133634,Count,40049,2176
Oklahoma,Grady,0.548175489,Count,40051,2184
Oklahoma,Grant,0.449135414,Count,40053,2187
Oklahoma,Greer,0.670578374,Count,40055,2189
Oklahoma,Harmon,0.371333086,Count,40057,2191
Oklahoma,Harper,0.527148129,Count,40059,2193
Oklahoma,Haskell,0.553534715,Count,40061,2195
Oklahoma,Hughes,0.447027269,Count,40063,2197
Oklahoma,Jackson,0.708745127,Count,40065,2202
Oklahoma,Jefferson,0.8,Count,40067,2206
Oklahoma,Johnston,0.360652782,Count,40069,2211
Oklahoma,Kay,0.755841096,Count,40071,2215
Oklahoma,Kingfisher,0.9636387,Count,40073,2219
Oklahoma,Kiowa,0.664599025,Count,40075,2222
Oklahoma,Latimer,0.189358076,Count,40077,2226
Oklahoma,Le Flore,0.341077806,Count,40079,2230
Oklahoma,Lincoln,0.658007667,Count,40081,2234
Oklahoma,Logan,0.521716447,Count,40083,2236
Oklahoma,Love,1.202645821,Count,40085,2238
Oklahoma,McClain,0.544055545,Count,40087,2245
Oklahoma,McCurtain,0.60755187,Count,40089,2252
Oklahoma,McIntosh,0.657928033,Count,40091,2258
Oklahoma,Major,0.516729105,Count,40093,2260
Oklahoma,Marshall,0.553880239,Count,40095,2265
Oklahoma,Mayes,0.781021185,Count,40097,2270
Oklahoma,Murray,0.865675949,Count,40099,2276
Oklahoma,Muskogee,0.608290125,Count,40101,2281
Oklahoma,Noble,0.615980289,Count,40103,2287
Oklahoma,Nowata,0.576867609,Count,40105,2290
Oklahoma,Okfuskee,0.412984224,Count,40107,2297
Oklahoma,Oklahoma,0.872217575,Count,40109,2303
Oklahoma,Okmulgee,0.409165303,Count,40111,2311
Oklahoma,Osage,0.25360864,Count,40113,2318
Oklahoma,Ottawa,0.761348856,Count,40115,2325
Oklahoma,Pawnee,0.302938503,Count,40117,2329
Oklahoma,Payne,0.55385297,Count,40119,2340
Oklahoma,Pittsburg,0.698276833,Count,40121,2344
Oklahoma,Pontotoc,0.598288375,Count,40123,2351
Oklahoma,Pottawatomie,0.527909755,Count,40125,2356
Oklahoma,Pushmataha,0.903832249,Count,40127,2362
Oklahoma,Roger Mills,1.35501355,Count,40129,2369
Oklahoma,Rogers,0.384822597,Count,40131,2374
Oklahoma,Seminole,0.437132411,Count,40133,2384
Oklahoma,Sequoyah,0.580214679,Count,40135,2391
Oklahoma,Stephens,0.727388448,Count,40137,2396
Oklahoma,Texas,1.135772088,Count,40139,2003
Oklahoma,Tillman,0.531208499,Count,40141,2005
Oklahoma,Tulsa,0.815450777,Count,40143,2008
Oklahoma,Wagoner,0.309645456,Count,40145,2014
Oklahoma,Washington,0.770505066,Count,40147,2018
Oklahoma,Washita,0.348614258,Count,40149,2023
Oklahoma,Woods,0.875848478,Count,40151,2029
Oklahoma,Woodward,0.860256165,Count,40153,2035
Oregon,Baker,1.63029847,Count,41001,2044
Oregon,Benton,0.907095503,Count,41003,2053
Oregon,Clackamas,0.808989869,Count,41005,2058
Oregon,Clatsop,2.588192665,Count,41007,2064
Oregon,Columbia,0.609204889,Count,41009,2070
Oregon,Coos,1.183431953,Count,41011,2083
Oregon,Crook,0.716075904,Count,41013,2092
Oregon,Curry,1.859394369,Count,41015,2098
Oregon,Deschutes,1.145703611,Count,41017,2109
Oregon,Douglas,0.804810361,Count,41019,2115
Oregon,Gilliam,2.689618074,Count,41021,2121
Oregon,Grant,1.391982183,Count,41023,2130
Oregon,Harney,1.377220768,Count,41025,2134
Oregon,Hood River,1.604231703,Count,41027,2138
Oregon,Jackson,0.936163871,Count,41029,2139
Oregon,Jefferson,0.562308058,Count,41031,2143
Oregon,Josephine,0.84370386,Count,41033,2152
Oregon,Klamath,1.040990903,Count,41035,2155
Oregon,Lake,1.662404092,Count,41037,2159
Oregon,Lane,0.915057171,Count,41039,2170
Oregon,Lincoln,2.129569702,Count,41041,2174
Oregon,Linn,0.668296659,Count,41043,2181
Oregon,Malheur,1.052874017,Count,41045,2185
Oregon,Marion,0.720740039,Count,41047,2200
Oregon,Morrow,0.623941528,Count,41049,2209
Oregon,Multnomah,1.547023913,Count,41051,2218
Oregon,Polk,0.589376489,Count,41053,2223
Oregon,Sherman,2.329644729,Count,41055,2232
Oregon,Tillamook,2.174825442,Count,41057,2242
Oregon,Umatilla,0.834975016,Count,41059,2251
Oregon,Union,0.806358714,Count,41061,2257
Oregon,Wallowa,3.181029497,Count,41063,2263
Oregon,Wasco,1.352866144,Count,41065,2267
Oregon,Washington,0.751622939,Count,41067,2272
