State,County,Farmers' markets that report selling other food products (%) 2018 (PCT_FMRKT_OTHERFOOD18),Units,FIPS,FID
Kentucky,Pendleton,100.0,Percent,21191.0,1260
Kentucky,Perry,100.0,Percent,21193.0,1265
Kentucky,Pike,100.0,Percent,21195.0,1267
Kentucky,Powell,0.0,Percent,21197.0,1270
Kentucky,Pulaski,50.0,Percent,21199.0,1272
Kentucky,Robertson,100.0,Percent,21201.0,1273
Kentucky,Rockcastle,0.0,Percent,21203.0,1276
Kentucky,Rowan,0.0,Percent,21205.0,1279
Kentucky,Russell,0.0,Percent,21207.0,1282
Kentucky,Scott,0.0,Percent,21209.0,1283
Kentucky,Shelby,0.0,Percent,21211.0,1285
Kentucky,Simpson,100.0,Percent,21213.0,1287
Kentucky,Spencer,100.0,Percent,21215.0,1000
Kentucky,Taylor,0.0,Percent,21217.0,1003
Kentucky,Todd,100.0,Percent,21219.0,1006
Kentucky,Trigg,100.0,Percent,21221.0,1009
Kentucky,Trimble,0.0,Percent,21223.0,1012
Kentucky,Union,0.0,Percent,21225.0,1016
Kentucky,Warren,100.0,Percent,21227.0,1019
Kentucky,Washington,100.0,Percent,21229.0,1023
Kentucky,Wayne,0.0,Percent,21231.0,1027
Kentucky,Webster,0.0,Percent,21233.0,1029
Kentucky,Whitley,0.0,Percent,21235.0,1034
Kentucky,Wolfe,0.0,Percent,21237.0,1037
Kentucky,Woodford,100.0,Percent,21239.0,1042
Louisiana,Acadia,0.0,Percent,22001.0,1046
Louisiana,Allen,100.0,Percent,22003.0,1051
Louisiana,Ascension,0.0,Percent,22005.0,1055
Louisiana,Assumption,0.0,Percent,22007.0,1060
Louisiana,Avoyelles,100.0,Percent,22009.0,1062
Louisiana,Beauregard,0.0,Percent,22011.0,1066
Louisiana,Bienville,0.0,Percent,22013.0,1069
Louisiana,Bossier,100.0,Percent,22015.0,1076
Louisiana,Caddo,100.0,Percent,22017.0,1079
Louisiana,Calcasieu,100.0,Percent,22019.0,1081
Louisiana,Caldwell,0.0,Percent,22021.0,1084
Louisiana,Cameron,0.0,Percent,22023.0,1089
Louisiana,Catahoula,0.0,Percent,22025.0,1093
Louisiana,Claiborne,0.0,Percent,22027.0,1095
Louisiana,Concordia,0.0,Percent,22029.0,1098
Louisiana,De Soto,100.0,Percent,22031.0,1103
Louisiana,East Baton Rouge,62.5,Percent,22033.0,1108
Louisiana,East Carroll,0.0,Percent,22035.0,1111
Louisiana,East Feliciana,0.0,Percent,22037.0,1115
Louisiana,Evangeline,100.0,Percent,22039.0,1118
Louisiana,Franklin,0.0,Percent,22041.0,1123
Louisiana,Grant,0.0,Percent,22043.0,1127
Louisiana,Iberia,100.0,Percent,22045.0,1133
Louisiana,Iberville,0.0,Percent,22047.0,1134
Louisiana,Jackson,0.0,Percent,22049.0,1138
Louisiana,Jefferson,100.0,Percent,22051.0,1147
Louisiana,Jefferson Davis,66.66666412353516,Percent,22053.0,1155
Louisiana,Lafayette,66.66666412353516,Percent,22055.0,1161
Louisiana,Lafourche,100.0,Percent,22057.0,1280
Louisiana,La Salle,100.0,Percent,22059.0,1289
Louisiana,Lincoln,100.0,Percent,22061.0,1291
Louisiana,Livingston,0.0,Percent,22063.0,1295
Louisiana,Madison,0.0,Percent,22065.0,1297
Louisiana,Morehouse,0.0,Percent,22067.0,1299
Louisiana,Natchitoches,100.0,Percent,22069.0,1301
Louisiana,Orleans,77.77777862548828,Percent,22071.0,1304
Louisiana,Ouachita,50.0,Percent,22073.0,1306
Louisiana,Plaquemines,0.0,Percent,22075.0,1427
Louisiana,Pointe Coupee,0.0,Percent,22077.0,1431
Louisiana,Rapides,100.0,Percent,22079.0,1434
Louisiana,Red River,0.0,Percent,22081.0,1436
Louisiana,Richland,0.0,Percent,22083.0,1439
Louisiana,Sabine,0.0,Percent,22085.0,1441
Louisiana,St. Bernard,100.0,Percent,22087.0,1463
Louisiana,St. Charles,100.0,Percent,22089.0,1466
Louisiana,St. Helena,0.0,Percent,22091.0,1467
Louisiana,St. James,0.0,Percent,22093.0,1468
Louisiana,St. John the Baptist,100.0,Percent,22095.0,1469
Louisiana,St. Landry,0.0,Percent,22097.0,1471
Louisiana,St. Martin,0.0,Percent,22099.0,1473
Louisiana,St. Mary,100.0,Percent,22101.0,1474
Louisiana,St. Tammany,40.0,Percent,22103.0,1475
Louisiana,Tangipahoa,100.0,Percent,22105.0,1476
Louisiana,Tensas,0.0,Percent,22107.0,1479
Louisiana,Terrebonne,50.0,Percent,22109.0,1501
Louisiana,Union,0.0,Percent,22111.0,1507
Louisiana,Vermilion,0.0,Percent,22113.0,1510
Louisiana,Vernon,0.0,Percent,22115.0,1513
Louisiana,Washington,0.0,Percent,22117.0,1516
Louisiana,Webster,0.0,Percent,22119.0,1518
Louisiana,West Baton Rouge,0.0,Percent,22121.0,1520
Louisiana,West Carroll,0.0,Percent,22123.0,1522
Louisiana,West Feliciana,100.0,Percent,22125.0,1524
Louisiana,Winn,100.0,Percent,22127.0,1529
Maine,Androscoggin,66.66666412353516,Percent,23001.0,1532
Maine,Aroostook,100.0,Percent,23003.0,1535
Maine,Cumberland,58.82352828979492,Percent,23005.0,1608
Maine,Franklin,0.0,Percent,23007.0,1619
Maine,Hancock,80.0,Percent,23009.0,1748
Maine,Kennebec,50.0,Percent,23011.0,1755
Maine,Knox,25.0,Percent,23013.0,1774
Maine,Lincoln,100.0,Percent,23015.0,1835
Maine,Oxford,66.66666412353516,Percent,23017.0,1842
Maine,Penobscot,85.71428680419922,Percent,23019.0,1846
Maine,Piscataquis,100.0,Percent,23021.0,1851
Maine,Sagadahoc,100.0,Percent,23023.0,1855
Maine,Somerset,75.0,Percent,23025.0,1860
Maine,Waldo,37.5,Percent,23027.0,1865
Maine,Washington,60.0,Percent,23029.0,1884
Maine,York,90.90908813476562,Percent,23031.0,1901
Maryland,Allegany,33.33333206176758,Percent,24001.0,1905
Maryland,Anne Arundel,60.0,Percent,24003.0,1925
Maryland,Baltimore County,58.82352828979492,Percent,24005.0,1939
Maryland,Calvert,100.0,Percent,24009.0,1946
Maryland,Caroline,0.0,Percent,24011.0,1949
Maryland,Carroll,80.0,Percent,24013.0,1955
Maryland,Cecil,100.0,Percent,24015.0,1963
Maryland,Charles,25.0,Percent,24017.0,1294
Maryland,Dorchester,100.0,Percent,24019.0,1346
Maryland,Frederick,93.33333587646484,Percent,24021.0,1357
Maryland,Garrett,100.0,Percent,24023.0,1361
Maryland,Harford,33.33333206176758,Percent,24025.0,1372
Maryland,Howard,100.0,Percent,24027.0,1379
Maryland,Kent,100.0,Percent,24029.0,1394
Maryland,Montgomery,80.0,Percent,24031.0,1398
Maryland,Prince George's,68.18181610107422,Percent,24033.0,1403
Maryland,Queen Anne's,66.66666412353516,Percent,24035.0,1413
Maryland,St. Mary's,100.0,Percent,24037.0,1421
Maryland,Somerset,66.66666412353516,Percent,24039.0,1430
Maryland,Talbot,0.0,Percent,24041.0,1438
Maryland,Washington,50.0,Percent,24043.0,1445
Maryland,Wicomico,66.66666412353516,Percent,24045.0,1446
Maryland,Worcester,33.33333206176758,Percent,24047.0,1456
Maryland,Baltimore City,70.0,Percent,24510.0,1460
Massachusetts,Barnstable,78.9473648071289,Percent,25001.0,1478
Massachusetts,Berkshire,84.21052551269531,Percent,25003.0,1480
Massachusetts,Bristol,62.5,Percent,25005.0,1486
Massachusetts,Dukes,0.0,Percent,25007.0,1491
Massachusetts,Essex,75.0,Percent,25009.0,1519
Massachusetts,Franklin,63.6363639831543,Percent,25011.0,1523
Massachusetts,Hampden,63.157894134521484,Percent,25013.0,1526
Massachusetts,Hampshire,61.53845977783203,Percent,25015.0,1527
Massachusetts,Middlesex,73.33333587646484,Percent,25017.0,1533
Massachusetts,Nantucket,50.0,Percent,25019.0,1537
Massachusetts,Norfolk,82.60869598388672,Percent,25021.0,1543
Massachusetts,Plymouth,44.44444274902344,Percent,25023.0,1569
Massachusetts,Suffolk,66.66666412353516,Percent,25025.0,1585
Massachusetts,Worcester,76.66666412353516,Percent,25027.0,1599
Michigan,Alcona,66.66666412353516,Percent,26001.0,1603
Michigan,Alger,100.0,Percent,26003.0,1609
Michigan,Allegan,80.0,Percent,26005.0,1611
Michigan,Alpena,100.0,Percent,26007.0,1614
Michigan,Antrim,80.0,Percent,26009.0,1617
Michigan,Arenac,50.0,Percent,26011.0,1621
Michigan,Baraga,0.0,Percent,26013.0,1624
Michigan,Barry,50.0,Percent,26015.0,1627
Michigan,Bay,66.66666412353516,Percent,26017.0,1631
Michigan,Benzie,60.0,Percent,26019.0,1634
Michigan,Berrien,33.33333206176758,Percent,26021.0,1635
Michigan,Branch,0.0,Percent,26023.0,1640
Michigan,Calhoun,100.0,Percent,26025.0,1641
Michigan,Cass,0.0,Percent,26027.0,1644
Michigan,Charlevoix,100.0,Percent,26029.0,1648
Michigan,Cheboygan,0.0,Percent,26031.0,1649
Michigan,Chippewa,100.0,Percent,26033.0,1660
Michigan,Clare,66.66666412353516,Percent,26035.0,1665
Michigan,Clinton,0.0,Percent,26037.0,1669
Michigan,Crawford,100.0,Percent,26039.0,1672
Michigan,Delta,50.0,Percent,26041.0,1675
Michigan,Dickinson,0.0,Percent,26043.0,1677
Michigan,Eaton,80.0,Percent,26045.0,1678
Michigan,Emmet,75.0,Percent,26047.0,1686
Michigan,Genesee,16.66666603088379,Percent,26049.0,1688
Michigan,Gladwin,100.0,Percent,26051.0,1691
Michigan,Gogebic,0.0,Percent,26053.0,1693
Michigan,Grand Traverse,71.42857360839844,Percent,26055.0,1697
Michigan,Gratiot,100.0,Percent,26057.0,1700
Michigan,Hillsdale,0.0,Percent,26059.0,1701
Michigan,Houghton,100.0,Percent,26061.0,1705
Michigan,Huron,100.0,Percent,26063.0,1708
Michigan,Ingham,100.0,Percent,26065.0,1710
Michigan,Ionia,66.66666412353516,Percent,26067.0,1713
Michigan,Iosco,75.0,Percent,26069.0,1715
Michigan,Iron,100.0,Percent,26071.0,1716
Michigan,Isabella,100.0,Percent,26073.0,1717
Michigan,Jackson,66.66666412353516,Percent,26075.0,1719
Michigan,Kalamazoo,90.0,Percent,26077.0,1720
Michigan,Kalkaska,50.0,Percent,26079.0,1722
Michigan,Kent,70.0,Percent,26081.0,1726
Michigan,Keweenaw,0.0,Percent,26083.0,1743
Michigan,Lake,0.0,Percent,26085.0,1749
Michigan,Lapeer,60.0,Percent,26087.0,1752
Michigan,Leelanau,100.0,Percent,26089.0,1765
Michigan,Lenawee,50.0,Percent,26091.0,1768
Michigan,Livingston,33.33333206176758,Percent,26093.0,1770
Michigan,Luce,100.0,Percent,26095.0,1773
Michigan,Mackinac,100.0,Percent,26097.0,1779
Michigan,Macomb,100.0,Percent,26099.0,1785
Michigan,Manistee,100.0,Percent,26101.0,1787
Michigan,Marquette,25.0,Percent,26103.0,1793
Michigan,Mason,100.0,Percent,26105.0,1797
Michigan,Mecosta,0.0,Percent,26107.0,1800
Michigan,Menominee,66.66666412353516,Percent,26109.0,1802
Michigan,Midland,50.0,Percent,26111.0,1806
Michigan,Missaukee,0.0,Percent,26113.0,1810
Michigan,Monroe,80.0,Percent,26115.0,1812
Michigan,Montcalm,60.0,Percent,26117.0,1815
Michigan,Montmorency,0.0,Percent,26119.0,1816
Michigan,Muskegon,40.0,Percent,26121.0,1818
Michigan,Newaygo,100.0,Percent,26123.0,1820
Michigan,Oakland,75.0,Percent,26125.0,1824
Michigan,Oceana,100.0,Percent,26127.0,1825
Michigan,Ogemaw,50.0,Percent,26129.0,1827
Michigan,Ontonagon,100.0,Percent,26131.0,1829
Michigan,Osceola,66.66666412353516,Percent,26133.0,1830
Michigan,Oscoda,0.0,Percent,26135.0,1832
Michigan,Otsego,100.0,Percent,26137.0,1834
Michigan,Ottawa,77.77777862548828,Percent,26139.0,1837
Michigan,Presque Isle,0.0,Percent,26141.0,1840
Michigan,Roscommon,0.0,Percent,26143.0,1843
Michigan,Saginaw,85.71428680419922,Percent,26145.0,1845
Michigan,St. Clair,66.66666412353516,Percent,26147.0,1854
Michigan,St. Joseph,50.0,Percent,26149.0,1857
Michigan,Sanilac,100.0,Percent,26151.0,1858
Michigan,Schoolcraft,100.0,Percent,26153.0,1861
Michigan,Shiawassee,25.0,Percent,26155.0,1863
Michigan,Tuscola,50.0,Percent,26157.0,1866
Michigan,Van Buren,80.0,Percent,26159.0,1867
Michigan,Washtenaw,78.57142639160156,Percent,26161.0,1869
Michigan,Wayne,79.31034851074219,Percent,26163.0,1871
Michigan,Wexford,100.0,Percent,26165.0,1873
Minnesota,Aitkin,0.0,Percent,27001.0,1875
Minnesota,Anoka,33.33333206176758,Percent,27003.0,1877
Minnesota,Becker,100.0,Percent,27005.0,1878
Minnesota,Beltrami,100.0,Percent,27007.0,1880
Minnesota,Benton,0.0,Percent,27009.0,1881
Minnesota,Big Stone,0.0,Percent,27011.0,1882
Minnesota,Blue Earth,100.0,Percent,27013.0,1886
Minnesota,Brown,0.0,Percent,27015.0,1892
Minnesota,Carlton,100.0,Percent,27017.0,1893
Minnesota,Carver,100.0,Percent,27019.0,1894
Minnesota,Cass,50.0,Percent,27021.0,1895
Minnesota,Chippewa,100.0,Percent,27023.0,1896
Minnesota,Chisago,66.66666412353516,Percent,27025.0,1897
Minnesota,Clay,33.33333206176758,Percent,27027.0,1898
Minnesota,Clearwater,100.0,Percent,27029.0,1899
Minnesota,Cook,100.0,Percent,27031.0,1900
Minnesota,Cottonwood,0.0,Percent,27033.0,1902
Minnesota,Crow Wing,0.0,Percent,27035.0,1903
Minnesota,Dakota,25.0,Percent,27037.0,1904
Minnesota,Dodge,100.0,Percent,27039.0,1906
Minnesota,Douglas,100.0,Percent,27041.0,1907
Minnesota,Faribault,0.0,Percent,27043.0,1908
Minnesota,Fillmore,100.0,Percent,27045.0,1909
Minnesota,Freeborn,100.0,Percent,27047.0,1910
Minnesota,Goodhue,100.0,Percent,27049.0,1911
Minnesota,Grant,0.0,Percent,27051.0,1912
Minnesota,Hennepin,51.16279220581055,Percent,27053.0,1913
Minnesota,Houston,100.0,Percent,27055.0,1914
Minnesota,Hubbard,100.0,Percent,27057.0,1915
Minnesota,Isanti,50.0,Percent,27059.0,1916
Minnesota,Itasca,100.0,Percent,27061.0,1917
Minnesota,Jackson,0.0,Percent,27063.0,1918
Minnesota,Kanabec,100.0,Percent,27065.0,1919
Minnesota,Kandiyohi,66.66666412353516,Percent,27067.0,1920
Minnesota,Kittson,0.0,Percent,27069.0,1921
Minnesota,Koochiching,0.0,Percent,27071.0,1922
Minnesota,Lac qui Parle,100.0,Percent,27073.0,1923
Minnesota,Lake,0.0,Percent,27075.0,1926
Minnesota,Lake of the Woods,100.0,Percent,27077.0,1927
Minnesota,Le Sueur,0.0,Percent,27079.0,1929
Minnesota,Lincoln,100.0,Percent,27081.0,1931
Minnesota,Lyon,100.0,Percent,27083.0,1932
Minnesota,McLeod,100.0,Percent,27085.0,1934
Minnesota,Mahnomen,100.0,Percent,27087.0,1936
Minnesota,Marshall,100.0,Percent,27089.0,1937
Minnesota,Martin,0.0,Percent,27091.0,1940
Minnesota,Meeker,100.0,Percent,27093.0,1941
Minnesota,Mille Lacs,100.0,Percent,27095.0,1943
Minnesota,Morrison,50.0,Percent,27097.0,1944
Minnesota,Mower,100.0,Percent,27099.0,1945
Minnesota,Murray,0.0,Percent,27101.0,1947
Minnesota,Nicollet,0.0,Percent,27103.0,1948
Minnesota,Nobles,0.0,Percent,27105.0,1950
Minnesota,Norman,0.0,Percent,27107.0,1951
Minnesota,Olmsted,100.0,Percent,27109.0,1953
Minnesota,Otter Tail,0.0,Percent,27111.0,1954
Minnesota,Pennington,100.0,Percent,27113.0,1956
Minnesota,Pine,100.0,Percent,27115.0,1957
Minnesota,Pipestone,0.0,Percent,27117.0,1958
Minnesota,Polk,50.0,Percent,27119.0,1959
Minnesota,Pope,50.0,Percent,27121.0,1961
Minnesota,Ramsey,23.076923370361328,Percent,27123.0,1964
Minnesota,Red Lake,0.0,Percent,27125.0,1966
Minnesota,Redwood,0.0,Percent,27127.0,1969
Minnesota,Renville,0.0,Percent,27129.0,1971
Minnesota,Rice,100.0,Percent,27131.0,1973
Minnesota,Rock,0.0,Percent,27133.0,1974
Minnesota,Roseau,100.0,Percent,27135.0,1976
Minnesota,St. Louis,75.0,Percent,27137.0,1978
Minnesota,Scott,100.0,Percent,27139.0,1979
Minnesota,Sherburne,100.0,Percent,27141.0,1980
Minnesota,Sibley,50.0,Percent,27143.0,1982
Minnesota,Stearns,66.66666412353516,Percent,27145.0,1984
Minnesota,Steele,50.0,Percent,27147.0,1985
Minnesota,Stevens,100.0,Percent,27149.0,1987
Minnesota,Swift,100.0,Percent,27151.0,1988
Minnesota,Todd,100.0,Percent,27153.0,1989
Minnesota,Traverse,0.0,Percent,27155.0,1990
Minnesota,Wabasha,100.0,Percent,27157.0,1991
Minnesota,Wadena,100.0,Percent,27159.0,1992
Minnesota,Waseca,0.0,Percent,27161.0,1993
Minnesota,Washington,50.0,Percent,27163.0,1994
Minnesota,Watonwan,50.0,Percent,27165.0,1996
Minnesota,Wilkin,0.0,Percent,27167.0,1997
Minnesota,Winona,100.0,Percent,27169.0,1998
Minnesota,Wright,75.0,Percent,27171.0,1999
Minnesota,Yellow Medicine,0.0,Percent,27173.0,1531
Mississippi,Adams,0.0,Percent,28001.0,1534
Mississippi,Alcorn,0.0,Percent,28003.0,1538
Mississippi,Amite,0.0,Percent,28005.0,1539
Mississippi,Attala,100.0,Percent,28007.0,1541
Mississippi,Benton,0.0,Percent,28009.0,1544
Mississippi,Bolivar,100.0,Percent,28011.0,1547
Mississippi,Calhoun,0.0,Percent,28013.0,1548
Mississippi,Carroll,0.0,Percent,28015.0,1549
Mississippi,Chickasaw,0.0,Percent,28017.0,1550
Mississippi,Choctaw,50.0,Percent,28019.0,1552
Mississippi,Claiborne,0.0,Percent,28021.0,1555
Mississippi,Clarke,0.0,Percent,28023.0,1557
Mississippi,Clay,100.0,Percent,28025.0,1559
Mississippi,Coahoma,50.0,Percent,28027.0,1562
Mississippi,Copiah,100.0,Percent,28029.0,1564
Mississippi,Covington,0.0,Percent,28031.0,1567
Mississippi,DeSoto,66.66666412353516,Percent,28033.0,1571
Mississippi,Forrest,20.0,Percent,28035.0,1572
Mississippi,Franklin,0.0,Percent,28037.0,1575
Mississippi,George,0.0,Percent,28039.0,1577
Mississippi,Greene,0.0,Percent,28041.0,1579
Mississippi,Grenada,66.66666412353516,Percent,28043.0,1581
Mississippi,Hancock,0.0,Percent,28045.0,1583
Mississippi,Harrison,57.14285659790039,Percent,28047.0,1587
Mississippi,Hinds,80.0,Percent,28049.0,1591
Mississippi,Holmes,0.0,Percent,28051.0,1593
Mississippi,Humphreys,0.0,Percent,28053.0,1596
Mississippi,Issaquena,0.0,Percent,28055.0,1598
Mississippi,Itawamba,50.0,Percent,28057.0,1601
Mississippi,Jackson,66.66666412353516,Percent,28059.0,1605
Mississippi,Jasper,0.0,Percent,28061.0,1607
Mississippi,Jefferson,0.0,Percent,28063.0,1610
Mississippi,Jefferson Davis,0.0,Percent,28065.0,1612
Mississippi,Jones,100.0,Percent,28067.0,1615
Mississippi,Kemper,0.0,Percent,28069.0,1616
Mississippi,Lafayette,66.66666412353516,Percent,28071.0,1620
Mississippi,Lamar,100.0,Percent,28073.0,1623
Mississippi,Lauderdale,0.0,Percent,28075.0,1628
Mississippi,Lawrence,0.0,Percent,28077.0,1632
Mississippi,Leake,0.0,Percent,28079.0,1636
Mississippi,Lee,100.0,Percent,28081.0,1638
Mississippi,Leflore,0.0,Percent,28083.0,1643
Mississippi,Lincoln,100.0,Percent,28085.0,1645
Mississippi,Lowndes,0.0,Percent,28087.0,1647
Mississippi,Madison,66.66666412353516,Percent,28089.0,1651
Mississippi,Marion,100.0,Percent,28091.0,1653
Mississippi,Marshall,100.0,Percent,28093.0,1655
Mississippi,Monroe,0.0,Percent,28095.0,1656
Mississippi,Montgomery,0.0,Percent,28097.0,1658
Mississippi,Neshoba,100.0,Percent,28099.0,1661
Mississippi,Newton,0.0,Percent,28101.0,1663
Mississippi,Noxubee,0.0,Percent,28103.0,1666
Mississippi,Oktibbeha,50.0,Percent,28105.0,1668
Mississippi,Panola,100.0,Percent,28107.0,1671
Mississippi,Pearl River,0.0,Percent,28109.0,1676
Mississippi,Perry,0.0,Percent,28111.0,1679
Mississippi,Pike,50.0,Percent,28113.0,1680
Mississippi,Pontotoc,0.0,Percent,28115.0,1682
Mississippi,Prentiss,0.0,Percent,28117.0,1684
Mississippi,Quitman,100.0,Percent,28119.0,1685
Mississippi,Rankin,0.0,Percent,28121.0,1690
Mississippi,Scott,0.0,Percent,28123.0,1692
Mississippi,Sharkey,0.0,Percent,28125.0,1695
Mississippi,Simpson,0.0,Percent,28127.0,1698
Mississippi,Smith,0.0,Percent,28129.0,1709
Mississippi,Stone,0.0,Percent,28131.0,1712
Mississippi,Sunflower,0.0,Percent,28133.0,1721
Mississippi,Tallahatchie,0.0,Percent,28135.0,1725
Mississippi,Tate,100.0,Percent,28137.0,1727
Mississippi,Tippah,100.0,Percent,28139.0,1730
Mississippi,Tishomingo,0.0,Percent,28141.0,1732
Mississippi,Tunica,0.0,Percent,28143.0,1735
Mississippi,Union,100.0,Percent,28145.0,1737
Mississippi,Walthall,100.0,Percent,28147.0,1740
Mississippi,Warren,100.0,Percent,28149.0,1746
Mississippi,Washington,50.0,Percent,28151.0,1750
Mississippi,Wayne,0.0,Percent,28153.0,1753
Mississippi,Webster,0.0,Percent,28155.0,1756
Mississippi,Wilkinson,0.0,Percent,28157.0,1757
Mississippi,Winston,100.0,Percent,28159.0,1758
Mississippi,Yalobusha,0.0,Percent,28161.0,1759
Mississippi,Yazoo,0.0,Percent,28163.0,1760
Missouri,Adair,100.0,Percent,29001.0,1761
Missouri,Andrew,0.0,Percent,29003.0,1762
Missouri,Atchison,0.0,Percent,29005.0,1763
Missouri,Audrain,100.0,Percent,29007.0,1766
Missouri,Barry,100.0,Percent,29009.0,1767
Missouri,Barton,100.0,Percent,29011.0,1771
Missouri,Bates,0.0,Percent,29013.0,1776
Missouri,Benton,100.0,Percent,29015.0,1778
Missouri,Bollinger,100.0,Percent,29017.0,1781
Missouri,Boone,70.0,Percent,29019.0,1783
Missouri,Buchanan,100.0,Percent,29021.0,1789
Missouri,Butler,50.0,Percent,29023.0,1792
Missouri,Caldwell,100.0,Percent,29025.0,1795
Missouri,Callaway,100.0,Percent,29027.0,1799
Missouri,Camden,75.0,Percent,29029.0,1803
Missouri,Cape Girardeau,100.0,Percent,29031.0,1808
Missouri,Carroll,100.0,Percent,29033.0,1822
Missouri,Carter,0.0,Percent,29035.0,1001
Missouri,Cass,100.0,Percent,29037.0,1004
Missouri,Cedar,100.0,Percent,29039.0,1007
Missouri,Chariton,0.0,Percent,29041.0,1011
Missouri,Christian,60.0,Percent,29043.0,1014
Missouri,Clark,0.0,Percent,29045.0,1015
Missouri,Clay,100.0,Percent,29047.0,1018
Missouri,Clinton,0.0,Percent,29049.0,1021
Missouri,Cole,100.0,Percent,29051.0,1022
Missouri,Cooper,0.0,Percent,29053.0,1025
Missouri,Crawford,100.0,Percent,29055.0,1028
Missouri,Dade,0.0,Percent,29057.0,1030
Missouri,Dallas,100.0,Percent,29059.0,1032
Missouri,Daviess,0.0,Percent,29061.0,1036
Missouri,DeKalb,0.0,Percent,29063.0,1038
Missouri,Dent,100.0,Percent,29065.0,1040
Missouri,Douglas,100.0,Percent,29067.0,1043
Missouri,Dunklin,100.0,Percent,29069.0,1045
Missouri,Franklin,85.71428680419922,Percent,29071.0,1047
Missouri,Gasconade,100.0,Percent,29073.0,1049
Missouri,Gentry,0.0,Percent,29075.0,1052
Missouri,Greene,62.5,Percent,29077.0,1054
Missouri,Grundy,0.0,Percent,29079.0,1057
Missouri,Harrison,100.0,Percent,29081.0,1058
Missouri,Henry,66.66666412353516,Percent,29083.0,1061
Missouri,Hickory,100.0,Percent,29085.0,1063
Missouri,Holt,0.0,Percent,29087.0,1065
Missouri,Howard,0.0,Percent,29089.0,1068
Missouri,Howell,80.0,Percent,29091.0,1070
Missouri,Iron,100.0,Percent,29093.0,1072
Missouri,Jackson,77.77777862548828,Percent,29095.0,1074
Missouri,Jasper,100.0,Percent,29097.0,1078
Missouri,Jefferson,60.0,Percent,29099.0,1082
Missouri,Johnson,100.0,Percent,29101.0,1087
Missouri,Knox,0.0,Percent,29103.0,1091
Missouri,Laclede,100.0,Percent,29105.0,1096
Missouri,Lafayette,83.33333587646484,Percent,29107.0,1099
Missouri,Lawrence,100.0,Percent,29109.0,1101
Missouri,Lewis,0.0,Percent,29111.0,1104
Missouri,Lincoln,100.0,Percent,29113.0,1106
Missouri,Linn,50.0,Percent,29115.0,1109
Missouri,Livingston,100.0,Percent,29117.0,1112
Missouri,McDonald,66.66666412353516,Percent,29119.0,1113
Missouri,Macon,100.0,Percent,29121.0,1116
Missouri,Madison,50.0,Percent,29123.0,1117
Missouri,Maries,0.0,Percent,29125.0,1120
Missouri,Marion,100.0,Percent,29127.0,1122
Missouri,Mercer,0.0,Percent,29129.0,1125
Missouri,Miller,100.0,Percent,29131.0,1128
Missouri,Mississippi,100.0,Percent,29133.0,1131
Missouri,Moniteau,0.0,Percent,29135.0,1135
Missouri,Monroe,50.0,Percent,29137.0,1139
Missouri,Montgomery,0.0,Percent,29139.0,1142
Missouri,Morgan,100.0,Percent,29141.0,1146
Missouri,New Madrid,0.0,Percent,29143.0,1149
Missouri,Newton,100.0,Percent,29145.0,1152
Missouri,Nodaway,0.0,Percent,29147.0,1156
Missouri,Oregon,0.0,Percent,29149.0,1158
Missouri,Osage,100.0,Percent,29151.0,1164
Missouri,Ozark,100.0,Percent,29153.0,1168
Missouri,Pemiscot,0.0,Percent,29155.0,1170
Missouri,Perry,0.0,Percent,29157.0,1172
Missouri,Pettis,100.0,Percent,29159.0,1174
Missouri,Phelps,100.0,Percent,29161.0,1176
Missouri,Pike,66.66666412353516,Percent,29163.0,1179
Missouri,Platte,66.66666412353516,Percent,29165.0,1181
Missouri,Polk,100.0,Percent,29167.0,1183
Missouri,Pulaski,100.0,Percent,29169.0,1185
Missouri,Putnam,0.0,Percent,29171.0,1188
Missouri,Ralls,0.0,Percent,29173.0,1191
Missouri,Randolph,66.66666412353516,Percent,29175.0,1194
Missouri,Ray,0.0,Percent,29177.0,1197
Missouri,Reynolds,0.0,Percent,29179.0,1200
Missouri,Ripley,0.0,Percent,29181.0,1203
Missouri,St. Charles,80.0,Percent,29183.0,1205
Missouri,St. Clair,0.0,Percent,29185.0,1208
Missouri,Ste. Genevieve,50.0,Percent,29186.0,1209
Missouri,St. Francois,100.0,Percent,29187.0,1212
Missouri,St. Louis County,62.5,Percent,29189.0,1216
Missouri,Saline,100.0,Percent,29195.0,1218
Missouri,Schuyler,0.0,Percent,29197.0,1221
Missouri,Scotland,100.0,Percent,29199.0,1224
Missouri,Scott,100.0,Percent,29201.0,1227
Missouri,Shannon,50.0,Percent,29203.0,1229
Missouri,Shelby,100.0,Percent,29205.0,1232
Missouri,Stoddard,100.0,Percent,29207.0,1236
Missouri,Stone,66.66666412353516,Percent,29209.0,1237
Missouri,Sullivan,0.0,Percent,29211.0,1240
Missouri,Taney,75.0,Percent,29213.0,1242
Missouri,Texas,100.0,Percent,29215.0,1245
Missouri,Vernon,100.0,Percent,29217.0,1248
Missouri,Warren,100.0,Percent,29219.0,1251
Missouri,Washington,0.0,Percent,29221.0,1253
Missouri,Wayne,0.0,Percent,29223.0,1256
Missouri,Webster,100.0,Percent,29225.0,1258
Missouri,Worth,100.0,Percent,29227.0,1261
Missouri,Wright,100.0,Percent,29229.0,1263
Missouri,St. Louis City,88.88888549804688,Percent,29510.0,1266
