State,County,WIC redemptions per WIC-authorized stores 2016 (REDEMP_WICS16),Units,FIPS,FID
Kansas,Wallace,6499.0,Dollars/store,20199,921
Kansas,Washington,15834.3330078125,Dollars/store,20201,922
Kansas,Wichita,24599.0,Dollars/store,20203,923
Kansas,Wilson,63904.0,Dollars/store,20205,925
Kansas,Woodson,22457.0,Dollars/store,20207,926
Kansas,Wyandotte,193140.9375,Dollars/store,20209,927
Kentucky,Adair,81736.8515625,Dollars/store,21001,928
Kentucky,Allen,98520.703125,Dollars/store,21003,929
Kentucky,Anderson,116508.78125,Dollars/store,21005,930
Kentucky,Ballard,41136.1015625,Dollars/store,21007,932
Kentucky,Barren,109482.390625,Dollars/store,21009,933
Kentucky,Bath,105629.3828125,Dollars/store,21011,934
Kentucky,Bell,102014.5078125,Dollars/store,21013,936
Kentucky,Boone,135290.484375,Dollars/store,21015,1002
Kentucky,Bourbon,121928.8984375,Dollars/store,21017,1005
Kentucky,Boyd,187541.34375,Dollars/store,21019,1008
Kentucky,Boyle,186229.109375,Dollars/store,21021,1010
Kentucky,Bracken,30822.23046875,Dollars/store,21023,1013
Kentucky,Breathitt,68629.2421875,Dollars/store,21025,1017
Kentucky,Breckinridge,68244.6328125,Dollars/store,21027,1020
Kentucky,Bullitt,101361.7578125,Dollars/store,21029,1024
Kentucky,Butler,46456.30078125,Dollars/store,21031,1026
Kentucky,Caldwell,152586.890625,Dollars/store,21033,1031
Kentucky,Calloway,141719.09375,Dollars/store,21035,1033
Kentucky,Campbell,86847.96875,Dollars/store,21037,1035
Kentucky,Carlisle,17408.4765625,Dollars/store,21039,1039
Kentucky,Carroll,156931.796875,Dollars/store,21041,1041
Kentucky,Carter,22436.6171875,Dollars/store,21043,1044
Kentucky,Casey,78511.2109375,Dollars/store,21045,1048
Kentucky,Christian,189774.234375,Dollars/store,21047,1050
Kentucky,Clark,119723.8515625,Dollars/store,21049,1053
Kentucky,Clay,61478.33984375,Dollars/store,21051,1056
Kentucky,Clinton,113073.53125,Dollars/store,21053,1059
Kentucky,Crittenden,65858.03125,Dollars/store,21055,1064
Kentucky,Cumberland,75779.8671875,Dollars/store,21057,1067
Kentucky,Daviess,139026.578125,Dollars/store,21059,1071
Kentucky,Edmonson,41037.2890625,Dollars/store,21061,1073
Kentucky,Elliott,13622.4931640625,Dollars/store,21063,1075
Kentucky,Estill,41210.87109375,Dollars/store,21065,1077
Kentucky,Fayette,129055.5078125,Dollars/store,21067,1080
Kentucky,Fleming,57838.01171875,Dollars/store,21069,1083
Kentucky,Floyd,73009.9453125,Dollars/store,21071,1085
Kentucky,Franklin,96686.3515625,Dollars/store,21073,1086
Kentucky,Fulton,47734.26953125,Dollars/store,21075,1088
Kentucky,Gallatin,27941.55078125,Dollars/store,21077,1090
Kentucky,Garrard,38788.3984375,Dollars/store,21079,1092
Kentucky,Grant,110810.03125,Dollars/store,21081,1094
Kentucky,Graves,116424.1640625,Dollars/store,21083,1097
Kentucky,Grayson,156454.15625,Dollars/store,21085,1100
Kentucky,Green,103418.1171875,Dollars/store,21087,1102
Kentucky,Greenup,70761.5078125,Dollars/store,21089,1105
Kentucky,Hancock,50960.07421875,Dollars/store,21091,1107
Kentucky,Hardin,145443.34375,Dollars/store,21093,1110
Kentucky,Harlan,74810.734375,Dollars/store,21095,1114
Kentucky,Harrison,78713.703125,Dollars/store,21097,1119
Kentucky,Hart,66989.8125,Dollars/store,21099,1121
Kentucky,Henderson,67117.9609375,Dollars/store,21101,1126
Kentucky,Henry,20597.724609375,Dollars/store,21103,1129
Kentucky,Hickman,35266.3984375,Dollars/store,21105,1130
Kentucky,Hopkins,149542.703125,Dollars/store,21107,1136
Kentucky,Jackson,61572.328125,Dollars/store,21109,1140
Kentucky,Jefferson,108744.984375,Dollars/store,21111,1143
Kentucky,Jessamine,136985.296875,Dollars/store,21113,1145
Kentucky,Johnson,163469.0625,Dollars/store,21115,1148
Kentucky,Kenton,144695.21875,Dollars/store,21117,1151
Kentucky,Knott,42513.2265625,Dollars/store,21119,1154
Kentucky,Knox,56949.1171875,Dollars/store,21121,1159
Kentucky,Larue,45958.11328125,Dollars/store,21123,1162
Kentucky,Laurel,161042.328125,Dollars/store,21125,1166
Kentucky,Lawrence,67137.28125,Dollars/store,21127,1167
Kentucky,Lee,62613.40625,Dollars/store,21129,1171
Kentucky,Leslie,37577.421875,Dollars/store,21131,1175
Kentucky,Letcher,69868.875,Dollars/store,21133,1178
Kentucky,Lewis,35728.53125,Dollars/store,21135,1180
Kentucky,Lincoln,80951.6484375,Dollars/store,21137,1184
Kentucky,Livingston,25097.91015625,Dollars/store,21139,1187
Kentucky,Logan,84702.9921875,Dollars/store,21141,1190
Kentucky,Lyon,65724.8515625,Dollars/store,21143,1193
Kentucky,McCracken,130540.8046875,Dollars/store,21145,1196
Kentucky,McCreary,87336.6953125,Dollars/store,21147,1198
Kentucky,McLean,29071.943359375,Dollars/store,21149,1201
Kentucky,Madison,281652.40625,Dollars/store,21151,1204
Kentucky,Magoffin,60887.97265625,Dollars/store,21153,1206
Kentucky,Marion,71741.890625,Dollars/store,21155,1210
Kentucky,Marshall,59642.5,Dollars/store,21157,1213
Kentucky,Martin,42654.90234375,Dollars/store,21159,1215
Kentucky,Mason,130772.8359375,Dollars/store,21161,1217
Kentucky,Meade,174802.3125,Dollars/store,21163,1220
Kentucky,Menifee,103766.4609375,Dollars/store,21165,1222
Kentucky,Mercer,115221.4140625,Dollars/store,21167,1225
Kentucky,Metcalfe,69871.625,Dollars/store,21169,1228
Kentucky,Monroe,54388.75,Dollars/store,21171,1230
Kentucky,Montgomery,162004.46875,Dollars/store,21173,1233
Kentucky,Morgan,75220.71875,Dollars/store,21175,1235
Kentucky,Muhlenberg,50174.29296875,Dollars/store,21177,1238
Kentucky,Nelson,148667.90625,Dollars/store,21179,1243
Kentucky,Nicholas,77811.453125,Dollars/store,21181,1246
Kentucky,Ohio,209187.375,Dollars/store,21183,1249
Kentucky,Oldham,94457.5703125,Dollars/store,21185,1252
Kentucky,Owen,32901.0703125,Dollars/store,21187,1255
Kentucky,Owsley,56191.109375,Dollars/store,21189,1257
Kentucky,Pendleton,62420.00390625,Dollars/store,21191,1260
Kentucky,Perry,141003.21875,Dollars/store,21193,1265
Kentucky,Pike,63465.20703125,Dollars/store,21195,1267
Kentucky,Powell,110459.7734375,Dollars/store,21197,1270
Kentucky,Pulaski,151355.5,Dollars/store,21199,1272
Kentucky,Robertson,32074.48046875,Dollars/store,21201,1273
Kentucky,Rockcastle,76884.0390625,Dollars/store,21203,1276
Kentucky,Rowan,203842.03125,Dollars/store,21205,1279
Kentucky,Russell,131380.703125,Dollars/store,21207,1282
Kentucky,Scott,148080.625,Dollars/store,21209,1283
Kentucky,Shelby,172483.5,Dollars/store,21211,1285
Kentucky,Simpson,116016.5703125,Dollars/store,21213,1287
Kentucky,Spencer,93067.9921875,Dollars/store,21215,1000
Kentucky,Taylor,169307.359375,Dollars/store,21217,1003
Kentucky,Todd,80643.203125,Dollars/store,21219,1006
Kentucky,Trigg,78119.9609375,Dollars/store,21221,1009
Kentucky,Trimble,9547.76953125,Dollars/store,21223,1012
Kentucky,Union,50948.46484375,Dollars/store,21225,1016
Kentucky,Warren,165267.859375,Dollars/store,21227,1019
Kentucky,Washington,51334.30078125,Dollars/store,21229,1023
Kentucky,Wayne,200255.140625,Dollars/store,21231,1027
Kentucky,Webster,37296.52734375,Dollars/store,21233,1029
Kentucky,Whitley,88827.4375,Dollars/store,21235,1034
Kentucky,Wolfe,43460.02734375,Dollars/store,21237,1037
Kentucky,Woodford,153581.125,Dollars/store,21239,1042
Louisiana,Acadia,137248.359375,Dollars/store,22001,1046
Louisiana,Allen,165849.609375,Dollars/store,22003,1051
Louisiana,Ascension,175730.28125,Dollars/store,22005,1055
Louisiana,Assumption,108165.5625,Dollars/store,22007,1060
Louisiana,Avoyelles,310965.0,Dollars/store,22009,1062
Louisiana,Beauregard,279400.96875,Dollars/store,22011,1066
Louisiana,Bienville,122413.9296875,Dollars/store,22013,1069
Louisiana,Bossier,208604.203125,Dollars/store,22015,1076
Louisiana,Caddo,225085.109375,Dollars/store,22017,1079
Louisiana,Calcasieu,182262.28125,Dollars/store,22019,1081
Louisiana,Caldwell,285923.125,Dollars/store,22021,1084
Louisiana,Cameron,0,Dollars/store,22023,1089
Louisiana,Catahoula,196140.03125,Dollars/store,22025,1093
Louisiana,Claiborne,139761.046875,Dollars/store,22027,1095
Louisiana,Concordia,137348.515625,Dollars/store,22029,1098
Louisiana,De Soto,163395.1875,Dollars/store,22031,1103
Louisiana,East Baton Rouge,171124.703125,Dollars/store,22033,1108
Louisiana,East Carroll,249577.3125,Dollars/store,22035,1111
Louisiana,East Feliciana,86665.2265625,Dollars/store,22037,1115
Louisiana,Evangeline,310612.53125,Dollars/store,22039,1118
Louisiana,Franklin,183375.171875,Dollars/store,22041,1123
Louisiana,Grant,174882.0625,Dollars/store,22043,1127
Louisiana,Iberia,186327.375,Dollars/store,22045,1133
Louisiana,Iberville,184957.921875,Dollars/store,22047,1134
Louisiana,Jackson,128264.515625,Dollars/store,22049,1138
Louisiana,Jefferson,279161.875,Dollars/store,22051,1147
Louisiana,Jefferson Davis,127033.4296875,Dollars/store,22053,1155
Louisiana,Lafayette,249672.328125,Dollars/store,22055,1161
Louisiana,Lafourche,172817.390625,Dollars/store,22057,1280
Louisiana,La Salle,125638.109375,Dollars/store,22059,1289
Louisiana,Lincoln,349556.71875,Dollars/store,22061,1291
Louisiana,Livingston,181536.0,Dollars/store,22063,1295
Louisiana,Madison,244378.515625,Dollars/store,22065,1297
Louisiana,Morehouse,203887.703125,Dollars/store,22067,1299
Louisiana,Natchitoches,206841.359375,Dollars/store,22069,1301
Louisiana,Orleans,172784.59375,Dollars/store,22071,1304
Louisiana,Ouachita,292169.84375,Dollars/store,22073,1306
Louisiana,Plaquemines,61810.8515625,Dollars/store,22075,1427
Louisiana,Pointe Coupee,115801.0234375,Dollars/store,22077,1431
Louisiana,Rapides,254095.046875,Dollars/store,22079,1434
Louisiana,Red River,259708.03125,Dollars/store,22081,1436
Louisiana,Richland,213676.6875,Dollars/store,22083,1439
Louisiana,Sabine,104520.609375,Dollars/store,22085,1441
Louisiana,St. Bernard,317924.75,Dollars/store,22087,1463
Louisiana,St. Charles,159638.328125,Dollars/store,22089,1466
Louisiana,St. Helena,95570.4921875,Dollars/store,22091,1467
Louisiana,St. James,123782.015625,Dollars/store,22093,1468
Louisiana,St. John the Baptist,222805.46875,Dollars/store,22095,1469
Louisiana,St. Landry,181843.09375,Dollars/store,22097,1471
Louisiana,St. Martin,143601.65625,Dollars/store,22099,1473
Louisiana,St. Mary,176237.796875,Dollars/store,22101,1474
Louisiana,St. Tammany,134863.078125,Dollars/store,22103,1475
Louisiana,Tangipahoa,241974.71875,Dollars/store,22105,1476
Louisiana,Tensas,44708.19140625,Dollars/store,22107,1479
Louisiana,Terrebonne,242553.03125,Dollars/store,22109,1501
Louisiana,Union,93514.8828125,Dollars/store,22111,1507
Louisiana,Vermilion,166812.546875,Dollars/store,22113,1510
Louisiana,Vernon,430919.28125,Dollars/store,22115,1513
Louisiana,Washington,233913.546875,Dollars/store,22117,1516
Louisiana,Webster,148495.890625,Dollars/store,22119,1518
Louisiana,West Baton Rouge,119794.6484375,Dollars/store,22121,1520
Louisiana,West Carroll,96004.734375,Dollars/store,22123,1522
Louisiana,West Feliciana,63241.2265625,Dollars/store,22125,1524
Louisiana,Winn,128859.5703125,Dollars/store,22127,1529
Maine,Androscoggin,87186.4609375,Dollars/store,23001,1532
Maine,Aroostook,36184.2578125,Dollars/store,23003,1535
Maine,Cumberland,73517.2578125,Dollars/store,23005,1608
Maine,Franklin,35610.98828125,Dollars/store,23007,1619
Maine,Hancock,34031.8125,Dollars/store,23009,1748
Maine,Kennebec,82051.5546875,Dollars/store,23011,1755
Maine,Knox,53117.578125,Dollars/store,23013,1774
Maine,Lincoln,36472.47265625,Dollars/store,23015,1835
Maine,Oxford,78487.328125,Dollars/store,23017,1842
Maine,Penobscot,75000.8125,Dollars/store,23019,1846
Maine,Piscataquis,35378.42578125,Dollars/store,23021,1851
Maine,Sagadahoc,62018.73828125,Dollars/store,23023,1855
Maine,Somerset,52859.44921875,Dollars/store,23025,1860
Maine,Waldo,42468.56640625,Dollars/store,23027,1865
Maine,Washington,34804.5859375,Dollars/store,23029,1884
Maine,York,60720.82421875,Dollars/store,23031,1901
Maryland,Allegany,102257.5546875,Dollars/store,24001,1905
Maryland,Anne Arundel,106411.640625,Dollars/store,24003,1925
Maryland,Baltimore County,144589.6875,Dollars/store,24005,1939
Maryland,Calvert,62960.46875,Dollars/store,24009,1946
Maryland,Caroline,126580.515625,Dollars/store,24011,1949
Maryland,Carroll,40364.21875,Dollars/store,24013,1955
Maryland,Cecil,175337.015625,Dollars/store,24015,1963
Maryland,Charles,85579.765625,Dollars/store,24017,1294
Maryland,Dorchester,158358.34375,Dollars/store,24019,1346
Maryland,Frederick,85128.171875,Dollars/store,24021,1357
Maryland,Garrett,81862.9921875,Dollars/store,24023,1361
Maryland,Harford,72814.7421875,Dollars/store,24025,1372
Maryland,Howard,75857.8359375,Dollars/store,24027,1379
Maryland,Kent,78529.7890625,Dollars/store,24029,1394
Maryland,Montgomery,138741.15625,Dollars/store,24031,1398
Maryland,Prince George's,199273.96875,Dollars/store,24033,1403
Maryland,Queen Anne's,63521.890625,Dollars/store,24035,1413
Maryland,St. Mary's,101981.828125,Dollars/store,24037,1421
Maryland,Somerset,179400.296875,Dollars/store,24039,1430
Maryland,Talbot,62439.8046875,Dollars/store,24041,1438
Maryland,Washington,107021.515625,Dollars/store,24043,1445
Maryland,Wicomico,253978.25,Dollars/store,24045,1446
Maryland,Worcester,61270.33203125,Dollars/store,24047,1456
Maryland,Baltimore City,96221.9453125,Dollars/store,24510,1460
Massachusetts,Barnstable,44783.453125,Dollars/store,25001,1478
Massachusetts,Berkshire,77983.6796875,Dollars/store,25003,1480
Massachusetts,Bristol,76237.5078125,Dollars/store,25005,1486
Massachusetts,Dukes,39017.30859375,Dollars/store,25007,1491
Massachusetts,Essex,81917.5625,Dollars/store,25009,1519
Massachusetts,Franklin,88159.3828125,Dollars/store,25011,1523
Massachusetts,Hampden,89142.75,Dollars/store,25013,1526
Massachusetts,Hampshire,59750.984375,Dollars/store,25015,1527
Massachusetts,Middlesex,70519.328125,Dollars/store,25017,1533
Massachusetts,Nantucket,52336.1953125,Dollars/store,25019,1537
Massachusetts,Norfolk,85498.3515625,Dollars/store,25021,1543
Massachusetts,Plymouth,86710.2578125,Dollars/store,25023,1569
Massachusetts,Suffolk,97144.0390625,Dollars/store,25025,1585
Massachusetts,Worcester,74220.1484375,Dollars/store,25027,1599
Michigan,Alcona,17923.53515625,Dollars/store,26001,1603
Michigan,Alger,5358.14013671875,Dollars/store,26003,1609
Michigan,Allegan,71822.921875,Dollars/store,26005,1611
Michigan,Alpena,22439.921875,Dollars/store,26007,1614
Michigan,Antrim,11362.9033203125,Dollars/store,26009,1617
Michigan,Arenac,4449.455078125,Dollars/store,26011,1621
Michigan,Baraga,84625.4921875,Dollars/store,26013,1624
Michigan,Barry,81854.78125,Dollars/store,26015,1627
Michigan,Bay,113780.140625,Dollars/store,26017,1631
Michigan,Benzie,26837.421875,Dollars/store,26019,1634
Michigan,Berrien,91421.59375,Dollars/store,26021,1635
Michigan,Branch,146817.40625,Dollars/store,26023,1640
Michigan,Calhoun,112266.0078125,Dollars/store,26025,1641
Michigan,Cass,74507.515625,Dollars/store,26027,1644
Michigan,Charlevoix,1271.5799560546875,Dollars/store,26029,1648
Michigan,Cheboygan,24367.8671875,Dollars/store,26031,1649
Michigan,Chippewa,50868.67578125,Dollars/store,26033,1660
Michigan,Clare,66011.5859375,Dollars/store,26035,1665
Michigan,Clinton,92391.078125,Dollars/store,26037,1669
Michigan,Crawford,0,Dollars/store,26039,1672
Michigan,Delta,86806.359375,Dollars/store,26041,1675
Michigan,Dickinson,62526.84375,Dollars/store,26043,1677
Michigan,Eaton,110564.703125,Dollars/store,26045,1678
Michigan,Emmet,9690.4697265625,Dollars/store,26047,1686
Michigan,Genesee,88595.7890625,Dollars/store,26049,1688
Michigan,Gladwin,27442.2109375,Dollars/store,26051,1691
Michigan,Gogebic,24752.42578125,Dollars/store,26053,1693
Michigan,Grand Traverse,78361.9296875,Dollars/store,26055,1697
Michigan,Gratiot,64730.66796875,Dollars/store,26057,1700
Michigan,Hillsdale,100630.859375,Dollars/store,26059,1701
Michigan,Houghton,95825.375,Dollars/store,26061,1705
Michigan,Huron,58018.7734375,Dollars/store,26063,1708
Michigan,Ingham,84369.3203125,Dollars/store,26065,1710
Michigan,Ionia,94443.1640625,Dollars/store,26067,1713
Michigan,Iosco,16669.626953125,Dollars/store,26069,1715
Michigan,Iron,54741.18359375,Dollars/store,26071,1716
Michigan,Isabella,29923.099609375,Dollars/store,26073,1717
Michigan,Jackson,100574.2109375,Dollars/store,26075,1719
Michigan,Kalamazoo,96450.046875,Dollars/store,26077,1720
Michigan,Kalkaska,68698.875,Dollars/store,26079,1722
Michigan,Kent,99353.5859375,Dollars/store,26081,1726
Michigan,Keweenaw,0,Dollars/store,26083,1743
Michigan,Lake,26921.005859375,Dollars/store,26085,1749
Michigan,Lapeer,101439.09375,Dollars/store,26087,1752
Michigan,Leelanau,13023.505859375,Dollars/store,26089,1765
Michigan,Lenawee,99277.359375,Dollars/store,26091,1768
Michigan,Livingston,44497.99609375,Dollars/store,26093,1770
Michigan,Luce,37786.15234375,Dollars/store,26095,1773
Michigan,Mackinac,4949.32421875,Dollars/store,26097,1779
Michigan,Macomb,80193.1484375,Dollars/store,26099,1785
Michigan,Manistee,18514.58203125,Dollars/store,26101,1787
Michigan,Marquette,28328.189453125,Dollars/store,26103,1793
Michigan,Mason,24719.884765625,Dollars/store,26105,1797
Michigan,Mecosta,14850.7939453125,Dollars/store,26107,1800
Michigan,Menominee,28208.0703125,Dollars/store,26109,1802
Michigan,Midland,24453.35546875,Dollars/store,26111,1806
Michigan,Missaukee,31385.25390625,Dollars/store,26113,1810
Michigan,Monroe,73590.421875,Dollars/store,26115,1812
Michigan,Montcalm,62325.7578125,Dollars/store,26117,1815
Michigan,Montmorency,22322.330078125,Dollars/store,26119,1816
Michigan,Muskegon,104446.34375,Dollars/store,26121,1818
Michigan,Newaygo,66447.625,Dollars/store,26123,1820
Michigan,Oakland,60367.1484375,Dollars/store,26125,1824
Michigan,Oceana,122909.0625,Dollars/store,26127,1825
Michigan,Ogemaw,65272.78125,Dollars/store,26129,1827
Michigan,Ontonagon,16397.7890625,Dollars/store,26131,1829
Michigan,Osceola,62961.79296875,Dollars/store,26133,1830
Michigan,Oscoda,10000.9501953125,Dollars/store,26135,1832
Michigan,Otsego,641.1400146484375,Dollars/store,26137,1834
Michigan,Ottawa,145319.4375,Dollars/store,26139,1837
Michigan,Presque Isle,17844.140625,Dollars/store,26141,1840
Michigan,Roscommon,0,Dollars/store,26143,1843
Michigan,Saginaw,96843.9609375,Dollars/store,26145,1845
Michigan,St. Clair,56742.24609375,Dollars/store,26147,1854
Michigan,St. Joseph,125162.71875,Dollars/store,26149,1857
Michigan,Sanilac,32100.416015625,Dollars/store,26151,1858
Michigan,Schoolcraft,4579.66015625,Dollars/store,26153,1861
Michigan,Shiawassee,110574.1328125,Dollars/store,26155,1863
Michigan,Tuscola,60195.02734375,Dollars/store,26157,1866
Michigan,Van Buren,81856.5234375,Dollars/store,26159,1867
Michigan,Washtenaw,54847.07421875,Dollars/store,26161,1869
Michigan,Wayne,97212.8984375,Dollars/store,26163,1871
Michigan,Wexford,25998.73046875,Dollars/store,26165,1873
Minnesota,Aitkin,22693.986328125,Dollars/store,27001,1875
Minnesota,Anoka,75769.0,Dollars/store,27003,1877
Minnesota,Becker,73413.9453125,Dollars/store,27005,1878
Minnesota,Beltrami,94121.609375,Dollars/store,27007,1880
Minnesota,Benton,107457.984375,Dollars/store,27009,1881
Minnesota,Big Stone,25068.43359375,Dollars/store,27011,1882
Minnesota,Blue Earth,87820.078125,Dollars/store,27013,1886
Minnesota,Brown,81505.984375,Dollars/store,27015,1892
Minnesota,Carlton,56664.65234375,Dollars/store,27017,1893
Minnesota,Carver,38036.62890625,Dollars/store,27019,1894
Minnesota,Cass,60306.10546875,Dollars/store,27021,1895
Minnesota,Chippewa,58860.5625,Dollars/store,27023,1896
Minnesota,Chisago,56225.64453125,Dollars/store,27025,1897
Minnesota,Clay,101235.671875,Dollars/store,27027,1898
Minnesota,Clearwater,31144.185546875,Dollars/store,27029,1899
Minnesota,Cook,24392.1015625,Dollars/store,27031,1900
Minnesota,Cottonwood,48529.78125,Dollars/store,27033,1902
Minnesota,Crow Wing,95766.890625,Dollars/store,27035,1903
Minnesota,Dakota,74764.3359375,Dollars/store,27037,1904
Minnesota,Dodge,54735.5078125,Dollars/store,27039,1906
Minnesota,Douglas,74899.125,Dollars/store,27041,1907
Minnesota,Faribault,52711.80078125,Dollars/store,27043,1908
Minnesota,Fillmore,44596.3671875,Dollars/store,27045,1909
Minnesota,Freeborn,187105.203125,Dollars/store,27047,1910
Minnesota,Goodhue,37914.078125,Dollars/store,27049,1911
Minnesota,Grant,14140.8896484375,Dollars/store,27051,1912
Minnesota,Hennepin,77284.9140625,Dollars/store,27053,1913
Minnesota,Houston,44074.48046875,Dollars/store,27055,1914
Minnesota,Hubbard,74384.5078125,Dollars/store,27057,1915
Minnesota,Isanti,103276.2265625,Dollars/store,27059,1916
Minnesota,Itasca,53497.4140625,Dollars/store,27061,1917
Minnesota,Jackson,39135.75,Dollars/store,27063,1918
Minnesota,Kanabec,233575.546875,Dollars/store,27065,1919
Minnesota,Kandiyohi,120580.75,Dollars/store,27067,1920
Minnesota,Kittson,13886.1923828125,Dollars/store,27069,1921
Minnesota,Koochiching,25624.6484375,Dollars/store,27071,1922
Minnesota,Lac qui Parle,21321.759765625,Dollars/store,27073,1923
Minnesota,Lake,63813.1796875,Dollars/store,27075,1926
Minnesota,Lake of the Woods,29168.9296875,Dollars/store,27077,1927
Minnesota,Le Sueur,51359.28125,Dollars/store,27079,1929
Minnesota,Lincoln,7533.2548828125,Dollars/store,27081,1931
Minnesota,Lyon,108357.2421875,Dollars/store,27083,1932
Minnesota,McLeod,130319.96875,Dollars/store,27085,1934
Minnesota,Mahnomen,68070.2890625,Dollars/store,27087,1936
Minnesota,Marshall,10411.7587890625,Dollars/store,27089,1937
Minnesota,Martin,79530.0390625,Dollars/store,27091,1940
Minnesota,Meeker,87852.28125,Dollars/store,27093,1941
Minnesota,Mille Lacs,83369.1015625,Dollars/store,27095,1943
Minnesota,Morrison,51963.78125,Dollars/store,27097,1944
Minnesota,Mower,116288.125,Dollars/store,27099,1945
Minnesota,Murray,31423.83984375,Dollars/store,27101,1947
Minnesota,Nicollet,68118.46875,Dollars/store,27103,1948
Minnesota,Nobles,181901.15625,Dollars/store,27105,1950
Minnesota,Norman,21581.75,Dollars/store,27107,1951
Minnesota,Olmsted,103502.375,Dollars/store,27109,1953
Minnesota,Otter Tail,57031.375,Dollars/store,27111,1954
Minnesota,Pennington,145810.90625,Dollars/store,27113,1956
Minnesota,Pine,72649.171875,Dollars/store,27115,1957
Minnesota,Pipestone,50539.41796875,Dollars/store,27117,1958
Minnesota,Polk,58196.65234375,Dollars/store,27119,1959
Minnesota,Pope,41292.33984375,Dollars/store,27121,1961
Minnesota,Ramsey,86639.171875,Dollars/store,27123,1964
Minnesota,Red Lake,22318.150390625,Dollars/store,27125,1966
Minnesota,Redwood,45448.5703125,Dollars/store,27127,1969
Minnesota,Renville,34462.52734375,Dollars/store,27129,1971
Minnesota,Rice,103027.6953125,Dollars/store,27131,1973
Minnesota,Rock,152599.0,Dollars/store,27133,1974
Minnesota,Roseau,67469.4140625,Dollars/store,27135,1976
Minnesota,St. Louis,60190.81640625,Dollars/store,27137,1978
Minnesota,Scott,76378.796875,Dollars/store,27139,1979
Minnesota,Sherburne,104813.8828125,Dollars/store,27141,1980
Minnesota,Sibley,26859.234375,Dollars/store,27143,1982
Minnesota,Stearns,99094.734375,Dollars/store,27145,1984
Minnesota,Steele,79640.3203125,Dollars/store,27147,1985
Minnesota,Stevens,145048.96875,Dollars/store,27149,1987
Minnesota,Swift,47935.44140625,Dollars/store,27151,1988
Minnesota,Todd,51016.7109375,Dollars/store,27153,1989
Minnesota,Traverse,22466.005859375,Dollars/store,27155,1990
Minnesota,Wabasha,42635.12890625,Dollars/store,27157,1991
Minnesota,Wadena,70924.5,Dollars/store,27159,1992
Minnesota,Waseca,82592.3359375,Dollars/store,27161,1993
Minnesota,Washington,69324.3203125,Dollars/store,27163,1994
Minnesota,Watonwan,96383.703125,Dollars/store,27165,1996
Minnesota,Wilkin,62647.6796875,Dollars/store,27167,1997
Minnesota,Winona,101100.0390625,Dollars/store,27169,1998
Minnesota,Wright,75123.578125,Dollars/store,27171,1999
Minnesota,Yellow Medicine,44498.7109375,Dollars/store,27173,1531
Mississippi,Adams,0,Dollars/store,28001,1534
Mississippi,Alcorn,0,Dollars/store,28003,1538
Mississippi,Amite,0,Dollars/store,28005,1539
Mississippi,Attala,0,Dollars/store,28007,1541
Mississippi,Benton,0,Dollars/store,28009,1544
Mississippi,Bolivar,0,Dollars/store,28011,1547
Mississippi,Calhoun,0,Dollars/store,28013,1548
Mississippi,Carroll,0,Dollars/store,28015,1549
Mississippi,Chickasaw,0,Dollars/store,28017,1550
Mississippi,Choctaw,0,Dollars/store,28019,1552
Mississippi,Claiborne,0,Dollars/store,28021,1555
Mississippi,Clarke,0,Dollars/store,28023,1557
Mississippi,Clay,0,Dollars/store,28025,1559
Mississippi,Coahoma,0,Dollars/store,28027,1562
Mississippi,Copiah,0,Dollars/store,28029,1564
Mississippi,Covington,0,Dollars/store,28031,1567
Mississippi,DeSoto,0,Dollars/store,28033,1571
Mississippi,Forrest,0,Dollars/store,28035,1572
Mississippi,Franklin,0,Dollars/store,28037,1575
Mississippi,George,0,Dollars/store,28039,1577
Mississippi,Greene,0,Dollars/store,28041,1579
Mississippi,Grenada,0,Dollars/store,28043,1581
Mississippi,Hancock,0,Dollars/store,28045,1583
Mississippi,Harrison,1575498.5,Dollars/store,28047,1587
Mississippi,Hinds,531971.1875,Dollars/store,28049,1591
Mississippi,Holmes,0,Dollars/store,28051,1593
Mississippi,Humphreys,0,Dollars/store,28053,1596
Mississippi,Issaquena,0,Dollars/store,28055,1598
Mississippi,Itawamba,0,Dollars/store,28057,1601
Mississippi,Jackson,0,Dollars/store,28059,1605
Mississippi,Jasper,0,Dollars/store,28061,1607
Mississippi,Jefferson,0,Dollars/store,28063,1610
Mississippi,Jefferson Davis,0,Dollars/store,28065,1612
Mississippi,Jones,6617.0,Dollars/store,28067,1615
Mississippi,Kemper,0,Dollars/store,28069,1616
Mississippi,Lafayette,0,Dollars/store,28071,1620
Mississippi,Lamar,0,Dollars/store,28073,1623
Mississippi,Lauderdale,0,Dollars/store,28075,1628
Mississippi,Lawrence,0,Dollars/store,28077,1632
Mississippi,Leake,31375.0,Dollars/store,28079,1636
Mississippi,Lee,0,Dollars/store,28081,1638
Mississippi,Leflore,0,Dollars/store,28083,1643
Mississippi,Lincoln,0,Dollars/store,28085,1645
Mississippi,Lowndes,0,Dollars/store,28087,1647
Mississippi,Madison,0,Dollars/store,28089,1651
Mississippi,Marion,0,Dollars/store,28091,1653
Mississippi,Marshall,0,Dollars/store,28093,1655
Mississippi,Monroe,0,Dollars/store,28095,1656
Mississippi,Montgomery,0,Dollars/store,28097,1658
Mississippi,Neshoba,98417.5,Dollars/store,28099,1661
Mississippi,Newton,14502.5,Dollars/store,28101,1663
