State,County,Households no car & low access to store 2015 (LACCESS_HHNV15),Units,FIPS,FID
Kentucky,Rockcastle,409.050578512545,Count,21203,1276
Kentucky,Rowan,441.100292019486,Count,21205,1279
Kentucky,Russell,524.420812176112,Count,21207,1282
Kentucky,Scott,523.565503500128,Count,21209,1283
Kentucky,Shelby,196.472513504853,Count,21211,1285
Kentucky,Simpson,108.827585583424,Count,21213,1287
Kentucky,Spencer,198.428274950719,Count,21215,1000
Kentucky,Taylor,366.528664631353,Count,21217,1003
Kentucky,Todd,295.000998740513,Count,21219,1006
Kentucky,Trigg,254.437333035884,Count,21221,1009
Kentucky,Trimble,196.329512857993,Count,21223,1012
Kentucky,Union,225.698804301236,Count,21225,1016
Kentucky,Warren,530.352276356642,Count,21227,1019
Kentucky,Washington,118.069085520306,Count,21229,1023
Kentucky,Wayne,473.302564938831,Count,21231,1027
Kentucky,Webster,203.402012252651,Count,21233,1029
Kentucky,Whitley,828.291574034675,Count,21235,1034
Kentucky,Wolfe,339.7733391121,Count,21237,1037
Kentucky,Woodford,324.428379631163,Count,21239,1042
Louisiana,Acadia,686.130207670877,Count,22001,1046
Louisiana,Allen,364.22940967049,Count,22003,1051
Louisiana,Ascension,690.64312864823,Count,22005,1055
Louisiana,Assumption,675.854047336327,Count,22007,1060
Louisiana,Avoyelles,966.375058678794,Count,22009,1062
Louisiana,Beauregard,412.728934050312,Count,22011,1066
Louisiana,Bienville,537.041851357667,Count,22013,1069
Louisiana,Bossier,1005.41230679938,Count,22015,1076
Louisiana,Caddo,4899.92881325943,Count,22017,1079
Louisiana,Calcasieu,1487.07331264669,Count,22019,1081
Louisiana,Caldwell,236.237360211984,Count,22021,1084
Louisiana,Cameron,33.077993494435,Count,22023,1089
Louisiana,Catahoula,170.477803370933,Count,22025,1093
Louisiana,Claiborne,316.985744493351,Count,22027,1095
Louisiana,Concordia,442.679219858226,Count,22029,1098
Louisiana,De Soto,715.159826056463,Count,22031,1103
Louisiana,East Baton Rouge,3433.13692450436,Count,22033,1108
Louisiana,East Carroll,161.399648312459,Count,22035,1111
Louisiana,East Feliciana,381.061100988771,Count,22037,1115
Louisiana,Evangeline,973.525979797712,Count,22039,1118
Louisiana,Franklin,321.282986658052,Count,22041,1123
Louisiana,Grant,371.973684411398,Count,22043,1127
Louisiana,Iberia,942.931986573912,Count,22045,1133
Louisiana,Iberville,486.160932962021,Count,22047,1134
Louisiana,Jackson,408.496972781074,Count,22049,1138
Louisiana,Jefferson,1428.4862995385,Count,22051,1147
Louisiana,Jefferson Davis,483.319547103388,Count,22053,1155
Louisiana,Lafayette,1660.60115553063,Count,22055,1161
Louisiana,Lafourche,1227.90102735178,Count,22057,1280
Louisiana,La Salle,186.053666140101,Count,22059,1289
Louisiana,Lincoln,933.513064917956,Count,22061,1291
Louisiana,Livingston,966.855331949518,Count,22063,1295
Louisiana,Madison,134.14110569876,Count,22065,1297
Louisiana,Morehouse,726.285266860203,Count,22067,1299
Louisiana,Natchitoches,648.595433254744,Count,22069,1301
Louisiana,Orleans,3292.64821605394,Count,22071,1304
Louisiana,Ouachita,1846.95582306099,Count,22073,1306
Louisiana,Plaquemines,224.047936231883,Count,22075,1427
Louisiana,Pointe Coupee,520.874981600407,Count,22077,1431
Louisiana,Rapides,1791.31904365207,Count,22079,1434
Louisiana,Red River,290.658602935887,Count,22081,1436
Louisiana,Richland,347.086527150269,Count,22083,1439
Louisiana,Sabine,584.198590544219,Count,22085,1441
Louisiana,St. Bernard,349.88832560218,Count,22087,1463
Louisiana,St. Charles,714.97629819419,Count,22089,1466
Louisiana,St. Helena,367.209267475449,Count,22091,1467
Louisiana,St. James,410.063778114967,Count,22093,1468
Louisiana,St. John the Baptist,730.1756350194,Count,22095,1469
Louisiana,St. Landry,1511.27065882532,Count,22097,1471
Louisiana,St. Martin,699.487826662103,Count,22099,1473
Louisiana,St. Mary,882.4789298791,Count,22101,1474
Louisiana,St. Tammany,1443.76086244092,Count,22103,1475
Louisiana,Tangipahoa,2042.66960635103,Count,22105,1476
Louisiana,Tensas,202.982597230647,Count,22107,1479
Louisiana,Terrebonne,1820.8217060497,Count,22109,1501
Louisiana,Union,416.840324956009,Count,22111,1507
Louisiana,Vermilion,373.137511815109,Count,22113,1510
Louisiana,Vernon,614.847090434649,Count,22115,1513
Louisiana,Washington,873.640385765741,Count,22117,1516
Louisiana,Webster,806.747291275069,Count,22119,1518
Louisiana,West Baton Rouge,319.292671566443,Count,22121,1520
Louisiana,West Carroll,154.502484875543,Count,22123,1522
Louisiana,West Feliciana,116.194179652497,Count,22125,1524
Louisiana,Winn,256.70566083819,Count,22127,1529
Maine,Androscoggin,1023.39237638206,Count,23001,1532
Maine,Aroostook,1197.47911304613,Count,23003,1535
Maine,Cumberland,2472.37139211183,Count,23005,1608
Maine,Franklin,490.786575393405,Count,23007,1619
Maine,Hancock,1064.75568150996,Count,23009,1748
Maine,Kennebec,1139.36094032738,Count,23011,1755
Maine,Knox,451.540058548803,Count,23013,1774
Maine,Lincoln,285.393810003591,Count,23015,1835
Maine,Oxford,800.93844670517,Count,23017,1842
Maine,Penobscot,1882.50367548756,Count,23019,1846
Maine,Piscataquis,325.177749661403,Count,23021,1851
Maine,Sagadahoc,403.39931040996,Count,23023,1855
Maine,Somerset,999.15502197584,Count,23025,1860
Maine,Waldo,653.684898609247,Count,23027,1865
Maine,Washington,749.14681253974,Count,23029,1884
Maine,York,1664.60021758564,Count,23031,1901
Maryland,Allegany,865.444646096996,Count,24001,1905
Maryland,Anne Arundel,2762.20715009068,Count,24003,1925
Maryland,Baltimore County,3057.7441934696,Count,24005,1939
Maryland,Calvert,650.090096800092,Count,24009,1946
Maryland,Caroline,463.400905041198,Count,24011,1949
Maryland,Carroll,1150.30471888278,Count,24013,1955
Maryland,Cecil,1093.65758407427,Count,24015,1963
Maryland,Charles,949.189317897458,Count,24017,1294
Maryland,Dorchester,488.646329994279,Count,24019,1346
Maryland,Frederick,1106.08750643276,Count,24021,1357
Maryland,Garrett,640.737269613169,Count,24023,1361
Maryland,Harford,1369.56234858536,Count,24025,1372
Maryland,Howard,473.956591746374,Count,24027,1379
Maryland,Kent,222.769660536306,Count,24029,1394
Maryland,Montgomery,1858.77236328317,Count,24031,1398
Maryland,Prince George's,2874.68957705861,Count,24033,1403
Maryland,Queen Anne's,355.728998061961,Count,24035,1413
Maryland,St. Mary's,1417.07948318054,Count,24037,1421
Maryland,Somerset,440.140649897156,Count,24039,1430
Maryland,Talbot,437.782133774889,Count,24041,1438
Maryland,Washington,1809.19431074688,Count,24043,1445
Maryland,Wicomico,880.70228671807,Count,24045,1446
Maryland,Worcester,469.810202174848,Count,24047,1456
Maryland,Baltimore City,1212.94269945026,Count,24510,1460
Massachusetts,Barnstable,2214.2059420159,Count,25001,1478
Massachusetts,Berkshire,1394.80134048115,Count,25003,1480
Massachusetts,Bristol,3090.90869245978,Count,25005,1486
Massachusetts,Dukes,78.4867437469937,Count,25007,1491
Massachusetts,Essex,4348.2685205913,Count,25009,1519
Massachusetts,Franklin,901.297047974368,Count,25011,1523
Massachusetts,Hampden,3278.72087241123,Count,25013,1526
Massachusetts,Hampshire,2282.77989845045,Count,25015,1527
Massachusetts,Middlesex,6317.51534147294,Count,25017,1533
Massachusetts,Nantucket,51.6874770039224,Count,25019,1537
Massachusetts,Norfolk,4000.82205712783,Count,25021,1543
Massachusetts,Plymouth,3287.27522794705,Count,25023,1569
Massachusetts,Suffolk,429.495989444928,Count,25025,1585
Massachusetts,Worcester,6105.67791614146,Count,25027,1599
Michigan,Alcona,196.3640232658,Count,26001,1603
Michigan,Alger,161.777507199368,Count,26003,1609
Michigan,Allegan,802.288524531313,Count,26005,1611
Michigan,Alpena,306.065832836883,Count,26007,1614
Michigan,Antrim,209.570817466613,Count,26009,1617
Michigan,Arenac,364.225997998939,Count,26011,1621
Michigan,Baraga,203.407782751387,Count,26013,1624
Michigan,Barry,641.56121920544,Count,26015,1627
Michigan,Bay,1419.9372109967,Count,26017,1631
Michigan,Benzie,235.894262494631,Count,26019,1634
Michigan,Berrien,2401.32368833997,Count,26021,1635
Michigan,Branch,616.683948412884,Count,26023,1640
Michigan,Calhoun,1245.89710799351,Count,26025,1641
Michigan,Cass,558.557623627,Count,26027,1644
Michigan,Charlevoix,217.189538932339,Count,26029,1648
Michigan,Cheboygan,458.64113138568,Count,26031,1649
Michigan,Chippewa,467.477582627926,Count,26033,1660
Michigan,Clare,560.409721089399,Count,26035,1665
Michigan,Clinton,628.755566042448,Count,26037,1669
Michigan,Crawford,289.738054794499,Count,26039,1672
Michigan,Delta,407.069552489383,Count,26041,1675
Michigan,Dickinson,231.016683657264,Count,26043,1677
Michigan,Eaton,1189.4883369768,Count,26045,1678
Michigan,Emmet,236.937843206084,Count,26047,1686
Michigan,Genesee,4263.52292332403,Count,26049,1688
Michigan,Gladwin,481.282312360314,Count,26051,1691
Michigan,Gogebic,361.955942557088,Count,26053,1693
Michigan,Grand Traverse,631.438620229991,Count,26055,1697
Michigan,Gratiot,775.173122277873,Count,26057,1700
Michigan,Hillsdale,705.969477833549,Count,26059,1701
Michigan,Houghton,406.437726675946,Count,26061,1705
Michigan,Huron,567.764152284667,Count,26063,1708
Michigan,Ingham,2776.32361031561,Count,26065,1710
Michigan,Ionia,570.854178460639,Count,26067,1713
Michigan,Iosco,466.069514267646,Count,26069,1715
Michigan,Iron,246.278257819221,Count,26071,1716
Michigan,Isabella,634.520217359139,Count,26073,1717
Michigan,Jackson,2375.51194141361,Count,26075,1719
Michigan,Kalamazoo,1727.31263322889,Count,26077,1720
Michigan,Kalkaska,315.383308014191,Count,26079,1722
Michigan,Kent,3275.70043219833,Count,26081,1726
Michigan,Keweenaw,49.9658298822865,Count,26083,1743
Michigan,Lake,277.166893971291,Count,26085,1749
Michigan,Lapeer,1137.76164630212,Count,26087,1752
Michigan,Leelanau,254.836067563744,Count,26089,1765
Michigan,Lenawee,1190.42567130323,Count,26091,1768
Michigan,Livingston,877.278232966257,Count,26093,1770
Michigan,Luce,64.9626763153775,Count,26095,1773
Michigan,Mackinac,275.763332880249,Count,26097,1779
Michigan,Macomb,3981.0899266864,Count,26099,1785
Michigan,Manistee,317.988857545934,Count,26101,1787
Michigan,Marquette,536.125666137455,Count,26103,1793
Michigan,Mason,306.446591294406,Count,26105,1797
Michigan,Mecosta,1070.63746246905,Count,26107,1800
Michigan,Menominee,485.513147167985,Count,26109,1802
Michigan,Midland,693.967160109742,Count,26111,1806
Michigan,Missaukee,244.288561510373,Count,26113,1810
Michigan,Monroe,1028.12213559354,Count,26115,1812
Michigan,Montcalm,1044.88365121548,Count,26117,1815
Michigan,Montmorency,146.116275266537,Count,26119,1816
Michigan,Muskegon,3445.75973817442,Count,26121,1818
Michigan,Newaygo,741.853949359491,Count,26123,1820
Michigan,Oakland,5399.24132647155,Count,26125,1824
Michigan,Oceana,319.897748237343,Count,26127,1825
Michigan,Ogemaw,341.308532803828,Count,26129,1827
Michigan,Ontonagon,121.395781079346,Count,26131,1829
Michigan,Osceola,412.917403799168,Count,26133,1830
Michigan,Oscoda,222.663686527716,Count,26135,1832
Michigan,Otsego,359.59434108321,Count,26137,1834
Michigan,Ottawa,1573.82851598568,Count,26139,1837
Michigan,Presque Isle,155.762036998088,Count,26141,1840
Michigan,Roscommon,475.040689737907,Count,26143,1843
Michigan,Saginaw,2549.29287687473,Count,26145,1845
Michigan,St. Clair,2791.60063988769,Count,26147,1854
Michigan,St. Joseph,855.717964471758,Count,26149,1857
Michigan,Sanilac,516.036450624138,Count,26151,1858
Michigan,Schoolcraft,106.424864423571,Count,26153,1861
Michigan,Shiawassee,1100.71935087667,Count,26155,1863
Michigan,Tuscola,689.523021790834,Count,26157,1866
Michigan,Van Buren,842.879203262191,Count,26159,1867
Michigan,Washtenaw,2163.79148535263,Count,26161,1869
Michigan,Wayne,7754.71710707997,Count,26163,1871
Michigan,Wexford,518.19356484418,Count,26165,1873
Minnesota,Aitkin,370.026638483156,Count,27001,1875
Minnesota,Anoka,2118.51666679848,Count,27003,1877
Minnesota,Becker,436.50597016552,Count,27005,1878
Minnesota,Beltrami,632.795485265052,Count,27007,1880
Minnesota,Benton,355.088875500089,Count,27009,1881
Minnesota,Big Stone,104.044772390525,Count,27011,1882
Minnesota,Blue Earth,556.433998785325,Count,27013,1886
Minnesota,Brown,183.268251541233,Count,27015,1892
Minnesota,Carlton,380.718765945537,Count,27017,1893
Minnesota,Carver,412.353266589589,Count,27019,1894
Minnesota,Cass,507.279148307207,Count,27021,1895
Minnesota,Chippewa,92.378822512136,Count,27023,1896
Minnesota,Chisago,638.433508904353,Count,27025,1897
Minnesota,Clay,241.550415228718,Count,27027,1898
Minnesota,Clearwater,175.073427453659,Count,27029,1899
Minnesota,Cook,97.5434873777179,Count,27031,1900
Minnesota,Cottonwood,120.103961798246,Count,27033,1902
Minnesota,Crow Wing,629.571218042592,Count,27035,1903
Minnesota,Dakota,1759.38469527126,Count,27037,1904
Minnesota,Dodge,156.518825919878,Count,27039,1906
Minnesota,Douglas,380.96387631474,Count,27041,1907
Minnesota,Faribault,86.0471420599419,Count,27043,1908
Minnesota,Fillmore,349.276389406444,Count,27045,1909
Minnesota,Freeborn,457.25325880402,Count,27047,1910
Minnesota,Goodhue,419.765710530152,Count,27049,1911
Minnesota,Grant,57.855487431644,Count,27051,1912
Minnesota,Hennepin,6436.17724461318,Count,27053,1913
Minnesota,Houston,183.23317896676,Count,27055,1914
Minnesota,Hubbard,142.050451978152,Count,27057,1915
Minnesota,Isanti,290.25271783098,Count,27059,1916
Minnesota,Itasca,485.946809419222,Count,27061,1917
Minnesota,Jackson,72.2963590273911,Count,27063,1918
Minnesota,Kanabec,230.808899596849,Count,27065,1919
Minnesota,Kandiyohi,454.116815107435,Count,27067,1920
Minnesota,Kittson,89.903912369226,Count,27069,1921
Minnesota,Koochiching,233.177632600566,Count,27071,1922
Minnesota,Lac qui Parle,39.029022837067,Count,27073,1923
Minnesota,Lake,77.2363674397127,Count,27075,1926
Minnesota,Lake of the Woods,32.4501896776789,Count,27077,1927
Minnesota,Le Sueur,115.839098519586,Count,27079,1929
Minnesota,Lincoln,53.6320817871246,Count,27081,1931
Minnesota,Lyon,190.189803863353,Count,27083,1932
Minnesota,McLeod,278.869267825417,Count,27085,1934
Minnesota,Mahnomen,149.535693793649,Count,27087,1936
Minnesota,Marshall,133.728096575566,Count,27089,1937
Minnesota,Martin,363.430445374275,Count,27091,1940
Minnesota,Meeker,246.019300505026,Count,27093,1941
Minnesota,Mille Lacs,238.483930744379,Count,27095,1943
Minnesota,Morrison,408.022954535469,Count,27097,1944
Minnesota,Mower,276.24233856119,Count,27099,1945
Minnesota,Murray,44.2365156098803,Count,27101,1947
Minnesota,Nicollet,376.780086276886,Count,27103,1948
Minnesota,Nobles,164.502280145026,Count,27105,1950
Minnesota,Norman,41.2696505836125,Count,27107,1951
Minnesota,Olmsted,749.273904777262,Count,27109,1953
Minnesota,Otter Tail,605.057911327014,Count,27111,1954
Minnesota,Pennington,119.94895848315,Count,27113,1956
Minnesota,Pine,360.702833370127,Count,27115,1957
Minnesota,Pipestone,90.510786142655,Count,27117,1958
Minnesota,Polk,312.002303637095,Count,27119,1959
Minnesota,Pope,85.6158033853295,Count,27121,1961
Minnesota,Ramsey,3038.20252929786,Count,27123,1964
Minnesota,Red Lake,133.326274624889,Count,27125,1966
Minnesota,Redwood,194.906692527957,Count,27127,1969
Minnesota,Renville,199.516024954014,Count,27129,1971
Minnesota,Rice,472.564738906426,Count,27131,1973
Minnesota,Rock,73.6542359019209,Count,27133,1974
Minnesota,Roseau,168.465839575097,Count,27135,1976
Minnesota,St. Louis,2916.41339934217,Count,27137,1978
Minnesota,Scott,651.675142891789,Count,27139,1979
Minnesota,Sherburne,469.966113980687,Count,27141,1980
Minnesota,Sibley,107.273521523947,Count,27143,1982
Minnesota,Stearns,1081.45090257716,Count,27145,1984
Minnesota,Steele,210.119564976719,Count,27147,1985
Minnesota,Stevens,56.5254923135241,Count,27149,1987
Minnesota,Swift,47.0519378688733,Count,27151,1988
Minnesota,Todd,395.689075944979,Count,27153,1989
Minnesota,Traverse,19.9861852516838,Count,27155,1990
Minnesota,Wabasha,136.144018025503,Count,27157,1991
Minnesota,Wadena,200.564762897387,Count,27159,1992
Minnesota,Waseca,161.031571903278,Count,27161,1993
Minnesota,Washington,1316.95694783403,Count,27163,1994
Minnesota,Watonwan,33.6849149953742,Count,27165,1996
Minnesota,Wilkin,31.9812601131727,Count,27167,1997
Minnesota,Winona,358.862863494677,Count,27169,1998
Minnesota,Wright,638.988657932539,Count,27171,1999
Minnesota,Yellow Medicine,67.9489542305292,Count,27173,1531
Mississippi,Adams,610.983031220688,Count,28001,1534
Mississippi,Alcorn,636.744907873305,Count,28003,1538
Mississippi,Amite,413.688633699233,Count,28005,1539
Mississippi,Attala,395.177733911214,Count,28007,1541
Mississippi,Benton,243.941461549129,Count,28009,1544
Mississippi,Bolivar,1177.63338646539,Count,28011,1547
Mississippi,Calhoun,228.572638104872,Count,28013,1548
Mississippi,Carroll,122.482207416937,Count,28015,1549
Mississippi,Chickasaw,322.939200500448,Count,28017,1550
Mississippi,Choctaw,200.101897088363,Count,28019,1552
Mississippi,Claiborne,306.883562118063,Count,28021,1555
Mississippi,Clarke,385.421087974102,Count,28023,1557
Mississippi,Clay,382.638566201142,Count,28025,1559
Mississippi,Coahoma,489.627033212322,Count,28027,1562
Mississippi,Copiah,557.235212425451,Count,28029,1564
Mississippi,Covington,327.968327785702,Count,28031,1567
Mississippi,DeSoto,819.722867719375,Count,28033,1571
Mississippi,Forrest,942.812428292535,Count,28035,1572
Mississippi,Franklin,93.7208589860065,Count,28037,1575
Mississippi,George,369.690240512988,Count,28039,1577
Mississippi,Greene,181.815530576661,Count,28041,1579
Mississippi,Grenada,177.699501139645,Count,28043,1581
Mississippi,Hancock,450.032257330714,Count,28045,1583
Mississippi,Harrison,1745.21042488872,Count,28047,1587
Mississippi,Hinds,2024.43865205396,Count,28049,1591
Mississippi,Holmes,802.503296634509,Count,28051,1593
Mississippi,Humphreys,220.924137409674,Count,28053,1596
Mississippi,Issaquena,73.0484589618296,Count,28055,1598
Mississippi,Itawamba,258.79084861811,Count,28057,1601
Mississippi,Jackson,1345.15355264353,Count,28059,1605
Mississippi,Jasper,508.043565866079,Count,28061,1607
Mississippi,Jefferson,361.192858825166,Count,28063,1610
Mississippi,Jefferson Davis,584.573897361784,Count,28065,1612
Mississippi,Jones,764.007938104574,Count,28067,1615
Mississippi,Kemper,400.86079266237,Count,28069,1616
Mississippi,Lafayette,706.388174909368,Count,28071,1620
Mississippi,Lamar,579.856093169186,Count,28073,1623
Mississippi,Lauderdale,1105.37375651812,Count,28075,1628
Mississippi,Lawrence,280.269536707908,Count,28077,1632
Mississippi,Leake,434.264921288256,Count,28079,1636
Mississippi,Lee,967.298319741412,Count,28081,1638
Mississippi,Leflore,759.043754114091,Count,28083,1643
Mississippi,Lincoln,397.878070703358,Count,28085,1645
Mississippi,Lowndes,665.838594540499,Count,28087,1647
Mississippi,Madison,684.830151861223,Count,28089,1651
Mississippi,Marion,708.267478664762,Count,28091,1653
Mississippi,Marshall,524.857845121754,Count,28093,1655
Mississippi,Monroe,657.61751143881,Count,28095,1656
Mississippi,Montgomery,193.843448550272,Count,28097,1658
Mississippi,Neshoba,379.904061715617,Count,28099,1661
Mississippi,Newton,381.775595114535,Count,28101,1663
Mississippi,Noxubee,372.104249038189,Count,28103,1666
Mississippi,Oktibbeha,822.592498479938,Count,28105,1668
Mississippi,Panola,1018.57265656219,Count,28107,1671
Mississippi,Pearl River,1040.83114942356,Count,28109,1676
Mississippi,Perry,220.259724499621,Count,28111,1679
Mississippi,Pike,1019.87243431132,Count,28113,1680
Mississippi,Pontotoc,480.056865869246,Count,28115,1682
Mississippi,Prentiss,425.737618079906,Count,28117,1684
Mississippi,Quitman,278.98540405336,Count,28119,1685
Mississippi,Rankin,1221.84084291982,Count,28121,1690
Mississippi,Scott,778.629420716364,Count,28123,1692
Mississippi,Sharkey,263.897930423244,Count,28125,1695
Mississippi,Simpson,553.858241874977,Count,28127,1698
Mississippi,Smith,361.975617712944,Count,28129,1709
Mississippi,Stone,202.356863315917,Count,28131,1712
Mississippi,Sunflower,721.80286395523,Count,28133,1721
Mississippi,Tallahatchie,416.780014163302,Count,28135,1725
Mississippi,Tate,288.492568198144,Count,28137,1727
Mississippi,Tippah,539.81294900761,Count,28139,1730
Mississippi,Tishomingo,315.842936127646,Count,28141,1732
Mississippi,Tunica,197.54263200917,Count,28143,1735
Mississippi,Union,370.710763266734,Count,28145,1737
Mississippi,Walthall,234.069802115368,Count,28147,1740
Mississippi,Warren,667.255810372162,Count,28149,1746
Mississippi,Washington,1008.28721003706,Count,28151,1750
Mississippi,Wayne,287.298896325412,Count,28153,1753
Mississippi,Webster,181.315235588677,Count,28155,1756
Mississippi,Wilkinson,231.75034011098,Count,28157,1757
Mississippi,Winston,555.638201775765,Count,28159,1758
Mississippi,Yalobusha,254.551068289007,Count,28161,1759
Mississippi,Yazoo,685.320461254041,Count,28163,1760
Missouri,Adair,325.912692703353,Count,29001,1761
Missouri,Andrew,139.148855601709,Count,29003,1762
Missouri,Atchison,67.7796509476259,Count,29005,1763
Missouri,Audrain,232.136053006429,Count,29007,1766
Missouri,Barry,364.416583364761,Count,29009,1767
Missouri,Barton,199.264163224793,Count,29011,1771
Missouri,Bates,190.154652909531,Count,29013,1776
Missouri,Benton,394.063228953962,Count,29015,1778
Missouri,Bollinger,179.764749266733,Count,29017,1781
Missouri,Boone,628.5200200564,Count,29019,1783
Missouri,Buchanan,757.016896751369,Count,29021,1789
Missouri,Butler,403.349302066266,Count,29023,1792
Missouri,Caldwell,93.1609861910882,Count,29025,1795
Missouri,Callaway,527.598287999768,Count,29027,1799
Missouri,Camden,608.953938794628,Count,29029,1803
Missouri,Cape Girardeau,681.539809333472,Count,29031,1808
Missouri,Carroll,97.4016991252116,Count,29033,1822
Missouri,Carter,219.126197583424,Count,29035,1001
Missouri,Cass,644.556546790458,Count,29037,1004
Missouri,Cedar,167.534665915595,Count,29039,1007
Missouri,Chariton,68.3528737563402,Count,29041,1011
Missouri,Christian,501.916490249931,Count,29043,1014
Missouri,Clark,89.767051291365,Count,29045,1015
Missouri,Clay,921.391238677854,Count,29047,1018
Missouri,Clinton,165.686792543457,Count,29049,1021
Missouri,Cole,762.14406908937,Count,29051,1022
Missouri,Cooper,210.719205640444,Count,29053,1025
Missouri,Crawford,330.351160332595,Count,29055,1028
Missouri,Dade,72.4117222202791,Count,29057,1030
Missouri,Dallas,321.701128318211,Count,29059,1032
Missouri,Daviess,191.061048486622,Count,29061,1036
Missouri,DeKalb,102.53703706774,Count,29063,1038
Missouri,Dent,238.140641910427,Count,29065,1040
Missouri,Douglas,106.484945581932,Count,29067,1043
Missouri,Dunklin,540.497538602635,Count,29069,1045
Missouri,Franklin,950.388971919659,Count,29071,1047
Missouri,Gasconade,151.704316717282,Count,29073,1049
Missouri,Gentry,45.3959838511601,Count,29075,1052
Missouri,Greene,1630.98644752852,Count,29077,1054
Missouri,Grundy,190.539479699106,Count,29079,1057
Missouri,Harrison,78.0348468553205,Count,29081,1058
Missouri,Henry,286.829448251294,Count,29083,1061
Missouri,Hickory,182.520141817783,Count,29085,1063
Missouri,Holt,135.700662245572,Count,29087,1065
Missouri,Howard,155.49502927466,Count,29089,1068
Missouri,Howell,759.11575188418,Count,29091,1070
Missouri,Iron,245.989779403773,Count,29093,1072
Missouri,Jackson,4215.70388325036,Count,29095,1074
Missouri,Jasper,849.506618196853,Count,29097,1078
Missouri,Jefferson,2081.10266021944,Count,29099,1082
Missouri,Johnson,379.998942026909,Count,29101,1087
Missouri,Knox,61.5895930738733,Count,29103,1091
Missouri,Laclede,388.143477293439,Count,29105,1096
Missouri,Lafayette,370.463216501485,Count,29107,1099
Missouri,Lawrence,490.385550748257,Count,29109,1101
Missouri,Lewis,159.080495727435,Count,29111,1104
Missouri,Lincoln,403.599170034695,Count,29113,1106
Missouri,Linn,164.53249293276,Count,29115,1109
Missouri,Livingston,138.556003291908,Count,29117,1112
Missouri,McDonald,320.159002416645,Count,29119,1113
Missouri,Macon,242.847460152852,Count,29121,1116
Missouri,Madison,157.388283047879,Count,29123,1117
Missouri,Maries,58.1160425423595,Count,29125,1120
Missouri,Marion,190.678281484213,Count,29127,1122
Missouri,Mercer,112.376837158713,Count,29129,1125
Missouri,Miller,219.709327855713,Count,29131,1128
Missouri,Mississippi,154.090378468353,Count,29133,1131
Missouri,Moniteau,207.652855204566,Count,29135,1135
Missouri,Monroe,78.4221242492688,Count,29137,1139
Missouri,Montgomery,191.019842408705,Count,29139,1142
Missouri,Morgan,553.34712309812,Count,29141,1146
Missouri,New Madrid,396.448046151326,Count,29143,1149
Missouri,Newton,748.94163503529,Count,29145,1152
Missouri,Nodaway,381.940287870033,Count,29147,1156
Missouri,Oregon,186.5296288818,Count,29149,1158
Missouri,Osage,218.740717133985,Count,29151,1164
Missouri,Ozark,229.310147302078,Count,29153,1168
Missouri,Pemiscot,251.228718409087,Count,29155,1170
Missouri,Perry,145.049875726723,Count,29157,1172
Missouri,Pettis,397.85831705979,Count,29159,1174
Missouri,Phelps,528.02152609907,Count,29161,1176
Missouri,Pike,283.576503414075,Count,29163,1179
Missouri,Platte,742.515482957713,Count,29165,1181
Missouri,Polk,213.760766702952,Count,29167,1183
Missouri,Pulaski,438.757124823084,Count,29169,1185
Missouri,Putnam,55.6240947747044,Count,29171,1188
Missouri,Ralls,187.489737570576,Count,29173,1191
Missouri,Randolph,152.791306232194,Count,29175,1194
Missouri,Ray,456.730350823541,Count,29177,1197
Missouri,Reynolds,178.399137812753,Count,29179,1200
Missouri,Ripley,200.576143039277,Count,29181,1203
Missouri,St. Charles,2163.84309950832,Count,29183,1205
Missouri,St. Clair,237.284478809672,Count,29185,1208
Missouri,Ste. Genevieve,179.478399737464,Count,29186,1209
Missouri,St. Francois,627.893016393897,Count,29187,1212
Missouri,St. Louis County,6507.8548264056,Count,29189,1216
Missouri,Saline,279.109587373582,Count,29195,1218
Missouri,Schuyler,93.0958565798921,Count,29197,1221
Missouri,Scotland,43.654210293033,Count,29199,1224
Missouri,Scott,512.00694465956,Count,29201,1227
Missouri,Shannon,113.070817997846,Count,29203,1229
Missouri,Shelby,92.5003033319764,Count,29205,1232
Missouri,Stoddard,336.655718603916,Count,29207,1236
Missouri,Stone,421.787765451031,Count,29209,1237
Missouri,Sullivan,112.812606337095,Count,29211,1240
Missouri,Taney,683.968707501211,Count,29213,1242
Missouri,Texas,318.173063050777,Count,29215,1245
Missouri,Vernon,442.112142219077,Count,29217,1248
Missouri,Warren,387.718862684575,Count,29219,1251
Missouri,Washington,567.529142289365,Count,29221,1253
Missouri,Wayne,301.13712241633,Count,29223,1256
Missouri,Webster,628.778513428328,Count,29225,1258
Missouri,Worth,11.2888722352232,Count,29227,1261
Missouri,Wright,150.413000462638,Count,29229,1263
Missouri,St. Louis City,2120.34397313253,Count,29510,1266
Montana,Beaverhead,39.1698058463832,Count,30001,1269
Montana,Big Horn,104.417664221421,Count,30003,1274
Montana,Blaine,164.360056250734,Count,30005,1124
Montana,Broadwater,53.5458754094274,Count,30007,1132
Montana,Carbon,50.1612301420772,Count,30009,1137
Montana,Carter,16.312024329048,Count,30011,1141
Montana,Cascade,478.172632495341,Count,30013,1144
Montana,Chouteau,105.475886505864,Count,30015,1150
Montana,Custer,198.99114981532,Count,30017,1153
Montana,Daniels,7.67794210968354,Count,30019,1157
Montana,Dawson,74.3517207049458,Count,30021,1160
Montana,Deer Lodge,32.5300019898708,Count,30023,1163
