State,County,Hispanic ethnicity low access to store 2015 (LACCESS_HISP15),Units,FIPS,FID
Kentucky,Morgan,12.4726873143081,Count,21175,1235
Kentucky,Muhlenberg,39.8616530387662,Count,21177,1238
Kentucky,Nelson,120.209961665862,Count,21179,1243
Kentucky,Nicholas,0.0,Count,21181,1246
Kentucky,Ohio,101.031345962292,Count,21183,1249
Kentucky,Oldham,790.114041290869,Count,21185,1252
Kentucky,Owen,4.10136277089498,Count,21187,1255
Kentucky,Owsley,0.0,Count,21189,1257
Kentucky,Pendleton,5.1370973396115,Count,21191,1260
Kentucky,Perry,5.19784218995483,Count,21193,1265
Kentucky,Pike,19.4021368007343,Count,21195,1267
Kentucky,Powell,8.31695172114996,Count,21197,1270
Kentucky,Pulaski,198.56478344264,Count,21199,1272
Kentucky,Robertson,16.1369348857702,Count,21201,1273
Kentucky,Rockcastle,1.43069386854768,Count,21203,1276
Kentucky,Rowan,21.374840780285,Count,21205,1279
Kentucky,Russell,1.25870957225561,Count,21207,1282
Kentucky,Scott,689.882642594041,Count,21209,1283
Kentucky,Shelby,428.159474517102,Count,21211,1285
Kentucky,Simpson,36.0464549215976,Count,21213,1287
Kentucky,Spencer,0,Count,21215,1000
Kentucky,Taylor,71.4053573117014,Count,21217,1003
Kentucky,Todd,0.0,Count,21219,1006
Kentucky,Trigg,18.4268582983514,Count,21221,1009
Kentucky,Trimble,17.4390837907995,Count,21223,1012
Kentucky,Union,21.0590068455786,Count,21225,1016
Kentucky,Warren,903.709198981317,Count,21227,1019
Kentucky,Washington,30.5775078021838,Count,21229,1023
Kentucky,Wayne,115.072045236078,Count,21231,1027
Kentucky,Webster,16.2698553369264,Count,21233,1029
Kentucky,Whitley,48.0412068323931,Count,21235,1034
Kentucky,Wolfe,1.23546221439028,Count,21237,1037
Kentucky,Woodford,624.334757654862,Count,21239,1042
Louisiana,Acadia,22.8312649027976,Count,22001,1046
Louisiana,Allen,56.2447452898753,Count,22003,1051
Louisiana,Ascension,1768.28690869678,Count,22005,1055
Louisiana,Assumption,129.909156943292,Count,22007,1060
Louisiana,Avoyelles,108.490098093806,Count,22009,1062
Louisiana,Beauregard,263.264909878829,Count,22011,1066
Louisiana,Bienville,30.6993736371514,Count,22013,1069
Louisiana,Bossier,1725.71081958417,Count,22015,1076
Louisiana,Caddo,2009.34788727652,Count,22017,1079
Louisiana,Calcasieu,916.482174986299,Count,22019,1081
Louisiana,Caldwell,21.5282053312944,Count,22021,1084
Louisiana,Cameron,27.9329741562328,Count,22023,1089
Louisiana,Catahoula,27.2584791000735,Count,22025,1093
Louisiana,Claiborne,16.5120807316926,Count,22027,1095
Louisiana,Concordia,57.4506592019931,Count,22029,1098
Louisiana,De Soto,158.426080359241,Count,22031,1103
Louisiana,East Baton Rouge,4212.11814107242,Count,22033,1108
Louisiana,East Carroll,36.0162495229742,Count,22035,1111
Louisiana,East Feliciana,39.0166628109655,Count,22037,1115
Louisiana,Evangeline,101.772995672716,Count,22039,1118
Louisiana,Franklin,21.5790961743255,Count,22041,1123
Louisiana,Grant,41.9513129820731,Count,22043,1127
Louisiana,Iberia,415.490217661898,Count,22045,1133
Louisiana,Iberville,99.8741550737968,Count,22047,1134
Louisiana,Jackson,66.7087157620669,Count,22049,1138
Louisiana,Jefferson,5458.10624115605,Count,22051,1147
Louisiana,Jefferson Davis,24.151286233222,Count,22053,1155
Louisiana,Lafayette,2274.81316392399,Count,22055,1161
Louisiana,Lafourche,1136.56389010122,Count,22057,1280
Louisiana,La Salle,106.660007181312,Count,22059,1289
Louisiana,Lincoln,360.382403560751,Count,22061,1291
Louisiana,Livingston,623.332957702289,Count,22063,1295
Louisiana,Madison,29.2405863611721,Count,22065,1297
Louisiana,Morehouse,68.7585108768785,Count,22067,1299
Louisiana,Natchitoches,200.219453564824,Count,22069,1301
Louisiana,Orleans,1685.9768918257,Count,22071,1304
Louisiana,Ouachita,817.402353997546,Count,22073,1306
Louisiana,Plaquemines,188.650559115485,Count,22075,1427
Louisiana,Pointe Coupee,53.6616688369479,Count,22077,1431
Louisiana,Rapides,1631.35399191396,Count,22079,1434
Louisiana,Red River,21.461767127601,Count,22081,1436
Louisiana,Richland,34.8849239329149,Count,22083,1439
Louisiana,Sabine,123.124764026498,Count,22085,1441
Louisiana,St. Bernard,1295.38057233316,Count,22087,1463
Louisiana,St. Charles,1728.46947677231,Count,22089,1466
Louisiana,St. Helena,4.39199808635749,Count,22091,1467
Louisiana,St. James,33.1823405992473,Count,22093,1468
Louisiana,St. John the Baptist,938.68539500583,Count,22095,1469
Louisiana,St. Landry,248.343821412076,Count,22097,1471
Louisiana,St. Martin,31.1380092499021,Count,22099,1473
Louisiana,St. Mary,1389.00778318413,Count,22101,1474
Louisiana,St. Tammany,2828.82932257165,Count,22103,1475
Louisiana,Tangipahoa,1210.02750082206,Count,22105,1476
Louisiana,Tensas,27.6259974070949,Count,22107,1479
Louisiana,Terrebonne,1225.24663335067,Count,22109,1501
Louisiana,Union,108.946319219993,Count,22111,1507
Louisiana,Vermilion,90.0033183331961,Count,22113,1510
Louisiana,Vernon,2470.58131601242,Count,22115,1513
Louisiana,Washington,45.5182427102996,Count,22117,1516
Louisiana,Webster,152.992116959627,Count,22119,1518
Louisiana,West Baton Rouge,94.6990181788569,Count,22121,1520
Louisiana,West Carroll,4.35989754427919,Count,22123,1522
Louisiana,West Feliciana,14.5644382069931,Count,22125,1524
Louisiana,Winn,51.5452246505206,Count,22127,1529
Maine,Androscoggin,148.026983447613,Count,23001,1532
Maine,Aroostook,62.0981000746181,Count,23003,1535
Maine,Cumberland,931.183983730655,Count,23005,1608
Maine,Franklin,8.07345521813841,Count,23007,1619
Maine,Hancock,20.2420732485753,Count,23009,1748
Maine,Kennebec,104.697251794461,Count,23011,1755
Maine,Knox,41.5090500229448,Count,23013,1774
Maine,Lincoln,13.8807376559207,Count,23015,1835
Maine,Oxford,22.7256239825942,Count,23017,1842
Maine,Penobscot,221.810243976388,Count,23019,1846
Maine,Piscataquis,6.48550935441384,Count,23021,1851
Maine,Sagadahoc,33.2044240478851,Count,23023,1855
Maine,Somerset,55.6369742470127,Count,23025,1860
Maine,Waldo,35.6742075218566,Count,23027,1865
Maine,Washington,24.0083073036064,Count,23029,1884
Maine,York,330.680358381251,Count,23031,1901
Maryland,Allegany,601.84019789583,Count,24001,1905
Maryland,Anne Arundel,9064.59292595795,Count,24003,1925
Maryland,Baltimore County,3895.5956494991,Count,24005,1939
Maryland,Calvert,1057.62308293775,Count,24009,1946
Maryland,Caroline,42.8296213487629,Count,24011,1949
Maryland,Carroll,805.212813201192,Count,24013,1955
Maryland,Cecil,820.283032562562,Count,24015,1963
Maryland,Charles,1860.0351813064,Count,24017,1294
Maryland,Dorchester,156.134843631183,Count,24019,1346
Maryland,Frederick,2758.18153067161,Count,24021,1357
Maryland,Garrett,4.15630476811202,Count,24023,1361
Maryland,Harford,1646.73344537142,Count,24025,1372
Maryland,Howard,2359.95457780627,Count,24027,1379
Maryland,Kent,0.0,Count,24029,1394
Maryland,Montgomery,17297.9878580819,Count,24031,1398
Maryland,Prince George's,12677.2599798577,Count,24033,1403
Maryland,Queen Anne's,257.971007221988,Count,24035,1413
Maryland,St. Mary's,1096.68455564074,Count,24037,1421
Maryland,Somerset,217.902137402722,Count,24039,1430
Maryland,Talbot,258.090097530279,Count,24041,1438
Maryland,Washington,1336.77642103905,Count,24043,1445
Maryland,Wicomico,1105.97467770484,Count,24045,1446
Maryland,Worcester,388.717511989611,Count,24047,1456
Maryland,Baltimore City,600.076704184496,Count,24510,1460
Massachusetts,Barnstable,1966.1964821136,Count,25001,1478
Massachusetts,Berkshire,736.832907485799,Count,25003,1480
Massachusetts,Bristol,3426.00267396794,Count,25005,1486
Massachusetts,Dukes,33.9392574774083,Count,25007,1491
Massachusetts,Essex,12853.6708356063,Count,25009,1519
Massachusetts,Franklin,447.561200583936,Count,25011,1523
Massachusetts,Hampden,7642.52500747746,Count,25013,1526
Massachusetts,Hampshire,3340.44865892373,Count,25015,1527
Massachusetts,Middlesex,12602.9499366715,Count,25017,1533
Massachusetts,Nantucket,119.725994654,Count,25019,1537
Massachusetts,Norfolk,6095.89287456506,Count,25021,1543
Massachusetts,Plymouth,3061.35251675916,Count,25023,1569
Massachusetts,Suffolk,721.827822419167,Count,25025,1585
Massachusetts,Worcester,11098.5568729505,Count,25027,1599
Michigan,Alcona,11.1644836927753,Count,26001,1603
Michigan,Alger,31.1624171824193,Count,26003,1609
Michigan,Allegan,157.824471997883,Count,26005,1611
Michigan,Alpena,15.7696247390884,Count,26007,1614
Michigan,Antrim,0.0272338584181853,Count,26009,1617
Michigan,Arenac,49.9243553450676,Count,26011,1621
Michigan,Baraga,8.42885411779571,Count,26013,1624
Michigan,Barry,49.0668854053256,Count,26015,1627
Michigan,Bay,1150.02383486485,Count,26017,1631
Michigan,Benzie,0,Count,26019,1634
Michigan,Berrien,1217.00620410173,Count,26021,1635
Michigan,Branch,47.6777754976356,Count,26023,1640
Michigan,Calhoun,1189.88870879651,Count,26025,1641
Michigan,Cass,105.359657723488,Count,26027,1644
Michigan,Charlevoix,19.6514609598048,Count,26029,1648
Michigan,Cheboygan,19.0205694051474,Count,26031,1649
Michigan,Chippewa,85.958876056555,Count,26033,1660
Michigan,Clare,7.66126206470653,Count,26035,1665
Michigan,Clinton,925.828145979639,Count,26037,1669
Michigan,Crawford,37.7171949939401,Count,26039,1672
Michigan,Delta,86.1135272336769,Count,26041,1675
Michigan,Dickinson,52.5620551877582,Count,26043,1677
Michigan,Eaton,1637.79794022439,Count,26045,1678
Michigan,Emmet,55.933281890713,Count,26047,1686
Michigan,Genesee,3881.69405141831,Count,26049,1688
Michigan,Gladwin,2.48325220495462,Count,26051,1691
Michigan,Gogebic,6.96065372084149,Count,26053,1693
Michigan,Grand Traverse,405.284015461388,Count,26055,1697
Michigan,Gratiot,874.59704823325,Count,26057,1700
Michigan,Hillsdale,52.74446165273,Count,26059,1701
Michigan,Houghton,45.9644704891589,Count,26061,1705
Michigan,Huron,143.983730106633,Count,26063,1708
Michigan,Ingham,5943.95807589777,Count,26065,1710
Michigan,Ionia,298.90154058786,Count,26067,1713
Michigan,Iosco,117.916822705943,Count,26069,1715
Michigan,Iron,15.3775133026983,Count,26071,1716
Michigan,Isabella,234.823955872678,Count,26073,1717
Michigan,Jackson,1394.24273081683,Count,26075,1719
Michigan,Kalamazoo,2179.05769460138,Count,26077,1720
Michigan,Kalkaska,10.7529351479607,Count,26079,1722
Michigan,Kent,5867.30500064564,Count,26081,1726
Michigan,Keweenaw,5.07269965111936,Count,26083,1743
Michigan,Lake,44.131212123629,Count,26085,1749
Michigan,Lapeer,287.873195056404,Count,26087,1752
Michigan,Leelanau,5.4403140489012,Count,26089,1765
Michigan,Lenawee,2627.09533719508,Count,26091,1768
Michigan,Livingston,1058.48016449878,Count,26093,1770
Michigan,Luce,3.30109663092298,Count,26095,1773
Michigan,Mackinac,28.7879394047583,Count,26097,1779
Michigan,Macomb,4101.6897171213,Count,26099,1785
Michigan,Manistee,43.122664264054,Count,26101,1787
Michigan,Marquette,53.0883295908445,Count,26103,1793
Michigan,Mason,50.9144585003814,Count,26105,1797
Michigan,Mecosta,165.517075749857,Count,26107,1800
Michigan,Menominee,126.630643305067,Count,26109,1802
Michigan,Midland,389.233441316811,Count,26111,1806
Michigan,Missaukee,3.36116964556277,Count,26113,1810
Michigan,Monroe,815.124772028909,Count,26115,1812
Michigan,Montcalm,257.490750041091,Count,26117,1815
Michigan,Montmorency,1.08372126333416,Count,26119,1816
Michigan,Muskegon,3370.94826173076,Count,26121,1818
Michigan,Newaygo,107.330406807872,Count,26123,1820
Michigan,Oakland,10787.7797162226,Count,26125,1824
Michigan,Oceana,166.097121080798,Count,26127,1825
Michigan,Ogemaw,0.0,Count,26129,1827
Michigan,Ontonagon,23.5300517186201,Count,26131,1829
Michigan,Osceola,53.692869406656,Count,26133,1830
Michigan,Oscoda,0.23293382441625,Count,26135,1832
Michigan,Otsego,51.0655833968983,Count,26137,1834
Michigan,Ottawa,8023.72961074924,Count,26139,1837
Michigan,Presque Isle,30.6484234374548,Count,26141,1840
Michigan,Roscommon,56.9323996823514,Count,26143,1843
Michigan,Saginaw,4749.56843058062,Count,26145,1845
Michigan,St. Clair,1923.8200218881,Count,26147,1854
Michigan,St. Joseph,468.15734098031,Count,26149,1857
Michigan,Sanilac,37.1318253517093,Count,26151,1858
Michigan,Schoolcraft,11.9189242937282,Count,26153,1861
Michigan,Shiawassee,413.646803833006,Count,26155,1863
Michigan,Tuscola,86.9035546607047,Count,26157,1866
Michigan,Van Buren,203.858624556218,Count,26159,1867
Michigan,Washtenaw,3593.71505704801,Count,26161,1869
Michigan,Wayne,8903.10760683791,Count,26163,1871
Michigan,Wexford,52.7651203606729,Count,26165,1873
Minnesota,Aitkin,54.6314790514345,Count,27001,1875
Minnesota,Anoka,3851.15356384426,Count,27003,1877
Minnesota,Becker,136.784535049808,Count,27005,1878
Minnesota,Beltrami,76.4906141548341,Count,27007,1880
Minnesota,Benton,103.385872517072,Count,27009,1881
Minnesota,Big Stone,11.1070455217268,Count,27011,1882
Minnesota,Blue Earth,589.958160650578,Count,27013,1886
Minnesota,Brown,129.212445456753,Count,27015,1892
Minnesota,Carlton,93.1877964006206,Count,27017,1893
Minnesota,Carver,1226.59667674576,Count,27019,1894
Minnesota,Cass,46.1700465448712,Count,27021,1895
Minnesota,Chippewa,16.2694159759099,Count,27023,1896
Minnesota,Chisago,86.1834102990595,Count,27025,1897
Minnesota,Clay,114.51606777996,Count,27027,1898
Minnesota,Clearwater,51.9048039033105,Count,27029,1899
Minnesota,Cook,11.3143659406304,Count,27031,1900
Minnesota,Cottonwood,311.720992083056,Count,27033,1902
Minnesota,Crow Wing,47.790346729666,Count,27035,1903
Minnesota,Dakota,6919.36720814288,Count,27037,1904
Minnesota,Dodge,56.4710811132099,Count,27039,1906
Minnesota,Douglas,72.7521058974453,Count,27041,1907
Minnesota,Faribault,83.8126525525586,Count,27043,1908
Minnesota,Fillmore,0.999999986961484,Count,27045,1909
Minnesota,Freeborn,1182.35679110415,Count,27047,1910
Minnesota,Goodhue,250.713077498309,Count,27049,1911
Minnesota,Grant,58.5148336397833,Count,27051,1912
Minnesota,Hennepin,11627.3717120336,Count,27053,1913
Minnesota,Houston,15.9872727558203,Count,27055,1914
Minnesota,Hubbard,57.2165075060857,Count,27057,1915
Minnesota,Isanti,39.9840954464016,Count,27059,1916
Minnesota,Itasca,66.9898486746933,Count,27061,1917
Minnesota,Jackson,105.970880137058,Count,27063,1918
Minnesota,Kanabec,11.2309352006268,Count,27065,1919
Minnesota,Kandiyohi,1332.99888723273,Count,27067,1920
Minnesota,Kittson,64.9999995628605,Count,27069,1921
Minnesota,Koochiching,63.1425761251288,Count,27071,1922
Minnesota,Lac qui Parle,12.9999997988343,Count,27073,1923
Minnesota,Lake,8.07148322672503,Count,27075,1926
Minnesota,Lake of the Woods,7.00000001770968,Count,27077,1927
Minnesota,Le Sueur,140.016419094056,Count,27079,1929
Minnesota,Lincoln,16.9999998966232,Count,27081,1931
Minnesota,Lyon,350.050001534604,Count,27083,1932
Minnesota,McLeod,725.050968842086,Count,27085,1934
Minnesota,Mahnomen,32.9691105508532,Count,27087,1936
Minnesota,Marshall,246.123061921537,Count,27089,1937
Minnesota,Martin,198.367842522128,Count,27091,1940
Minnesota,Meeker,261.880742931826,Count,27093,1941
Minnesota,Mille Lacs,0.578150341658329,Count,27095,1943
Minnesota,Morrison,115.697835013434,Count,27097,1944
Minnesota,Mower,226.143505615364,Count,27099,1945
Minnesota,Murray,94.8196305067698,Count,27101,1947
Minnesota,Nicollet,546.392779340837,Count,27103,1948
Minnesota,Nobles,623.852890740382,Count,27105,1950
Minnesota,Norman,100.999999809135,Count,27107,1951
Minnesota,Olmsted,965.340813142764,Count,27109,1953
Minnesota,Otter Tail,84.109105714113,Count,27111,1954
Minnesota,Pennington,58.525349559488,Count,27113,1956
Minnesota,Pine,37.7480609701922,Count,27115,1957
Minnesota,Pipestone,82.9014203250408,Count,27117,1958
Minnesota,Polk,493.555728303518,Count,27119,1959
Minnesota,Pope,19.0765105658274,Count,27121,1961
Minnesota,Ramsey,5114.93764727073,Count,27123,1964
Minnesota,Red Lake,100.999997484646,Count,27125,1966
Minnesota,Redwood,107.044178130309,Count,27127,1969
Minnesota,Renville,459.672130448482,Count,27129,1971
Minnesota,Rice,952.052326176628,Count,27131,1973
Minnesota,Rock,14.5862795053981,Count,27133,1974
Minnesota,Roseau,27.1137362008158,Count,27135,1976
Minnesota,St. Louis,736.248713001424,Count,27137,1978
Minnesota,Scott,1022.35423852394,Count,27139,1979
Minnesota,Sherburne,562.730236445807,Count,27141,1980
Minnesota,Sibley,0.999999936371296,Count,27143,1982
Minnesota,Stearns,506.225040386302,Count,27145,1984
Minnesota,Steele,414.97371115326,Count,27147,1985
Minnesota,Stevens,16.0984000453245,Count,27149,1987
Minnesota,Swift,156.184761185903,Count,27151,1988
Minnesota,Todd,178.936475265728,Count,27153,1989
Minnesota,Traverse,23.0000002266061,Count,27155,1990
Minnesota,Wabasha,41.8419289815793,Count,27157,1991
Minnesota,Wadena,45.6371734372412,Count,27159,1992
Minnesota,Waseca,338.290921974287,Count,27161,1993
Minnesota,Washington,3924.85503666987,Count,27163,1994
Minnesota,Watonwan,28.8435246829176,Count,27165,1996
Minnesota,Wilkin,34.9634625003455,Count,27167,1997
Minnesota,Winona,156.106269528503,Count,27169,1998
Minnesota,Wright,324.736594695376,Count,27171,1999
Minnesota,Yellow Medicine,120.365657412848,Count,27173,1531
Mississippi,Adams,66.3817037250087,Count,28001,1534
Mississippi,Alcorn,104.476274110755,Count,28003,1538
Mississippi,Amite,6.63120127974329,Count,28005,1539
Mississippi,Attala,68.8838857397418,Count,28007,1541
Mississippi,Benton,56.8567342240353,Count,28009,1544
Mississippi,Bolivar,224.336678309715,Count,28011,1547
Mississippi,Calhoun,10.5667325086542,Count,28013,1548
Mississippi,Carroll,57.303198510239,Count,28015,1549
Mississippi,Chickasaw,20.566991249565,Count,28017,1550
Mississippi,Choctaw,5.00118499691598,Count,28019,1552
Mississippi,Claiborne,4.6023079119941,Count,28021,1555
Mississippi,Clarke,17.564636497417,Count,28023,1557
Mississippi,Clay,41.911154565003,Count,28025,1559
Mississippi,Coahoma,66.5732690224868,Count,28027,1562
Mississippi,Copiah,93.1986060728582,Count,28029,1564
Mississippi,Covington,0,Count,28031,1567
Mississippi,DeSoto,2710.87226430953,Count,28033,1571
Mississippi,Forrest,349.650146823049,Count,28035,1572
Mississippi,Franklin,8.96240272978321,Count,28037,1575
Mississippi,George,35.1055807340372,Count,28039,1577
Mississippi,Greene,1.89294581823015,Count,28041,1579
Mississippi,Grenada,21.9505743616155,Count,28043,1581
Mississippi,Hancock,548.469311767768,Count,28045,1583
Mississippi,Harrison,3534.72279911581,Count,28047,1587
Mississippi,Hinds,792.313684019599,Count,28049,1591
Mississippi,Holmes,54.1270057276345,Count,28051,1593
Mississippi,Humphreys,25.1587232770835,Count,28053,1596
Mississippi,Issaquena,2.62845971528441,Count,28055,1598
Mississippi,Itawamba,46.4152952060103,Count,28057,1601
Mississippi,Jackson,1915.66952615342,Count,28059,1605
Mississippi,Jasper,13.8936100951287,Count,28061,1607
Mississippi,Jefferson,0.340300259878859,Count,28063,1610
Mississippi,Jefferson Davis,25.8311228391176,Count,28065,1612
Mississippi,Jones,519.738372717394,Count,28067,1615
Mississippi,Kemper,31.1418878941405,Count,28069,1616
Mississippi,Lafayette,239.598148967902,Count,28071,1620
Mississippi,Lamar,191.131116115614,Count,28073,1623
Mississippi,Lauderdale,361.955773349353,Count,28075,1628
Mississippi,Lawrence,18.1670169090612,Count,28077,1632
Mississippi,Leake,48.0698721829667,Count,28079,1636
Mississippi,Lee,373.987863697502,Count,28081,1638
Mississippi,Leflore,390.720770759308,Count,28083,1643
Mississippi,Lincoln,87.697622408723,Count,28085,1645
Mississippi,Lowndes,201.638166161063,Count,28087,1647
Mississippi,Madison,234.251321554432,Count,28089,1651
Mississippi,Marion,124.888435667772,Count,28091,1653
Mississippi,Marshall,73.4459721015816,Count,28093,1655
Mississippi,Monroe,19.3245716501988,Count,28095,1656
Mississippi,Montgomery,19.2510177497345,Count,28097,1658
Mississippi,Neshoba,38.3695531239969,Count,28099,1661
Mississippi,Newton,110.002412675516,Count,28101,1663
Mississippi,Noxubee,11.8525810478717,Count,28103,1666
Mississippi,Oktibbeha,207.994844255874,Count,28105,1668
Mississippi,Panola,102.337099835548,Count,28107,1671
Mississippi,Pearl River,284.375498033668,Count,28109,1676
Mississippi,Perry,14.3863823481051,Count,28111,1679
Mississippi,Pike,52.9470634358986,Count,28113,1680
Mississippi,Pontotoc,192.510965151374,Count,28115,1682
Mississippi,Prentiss,25.0946433821518,Count,28117,1684
Mississippi,Quitman,11.9999998583553,Count,28119,1685
Mississippi,Rankin,1058.31106166662,Count,28121,1690
Mississippi,Scott,215.263086474772,Count,28123,1692
Mississippi,Sharkey,8.99999973719241,Count,28125,1695
Mississippi,Simpson,12.5465533047746,Count,28127,1698
Mississippi,Smith,18.126928464079,Count,28129,1709
Mississippi,Stone,30.3030644584476,Count,28131,1712
Mississippi,Sunflower,126.411028355418,Count,28133,1721
Mississippi,Tallahatchie,829.722637023109,Count,28135,1725
Mississippi,Tate,168.120233728287,Count,28137,1727
Mississippi,Tippah,294.590163567994,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,55.8911277428269,Count,28143,1735
Mississippi,Union,196.737209792191,Count,28145,1737
Mississippi,Walthall,46.7316403183729,Count,28147,1740
Mississippi,Warren,312.839212488952,Count,28149,1746
Mississippi,Washington,158.027165151903,Count,28151,1750
Mississippi,Wayne,1.23707677051425,Count,28153,1753
Mississippi,Webster,10.4248579611337,Count,28155,1756
Mississippi,Wilkinson,3.73220268490695,Count,28157,1757
Mississippi,Winston,17.3559857748024,Count,28159,1758
Mississippi,Yalobusha,37.0617070119032,Count,28161,1759
Mississippi,Yazoo,194.767151427641,Count,28163,1760
Missouri,Adair,111.711512569999,Count,29001,1761
Missouri,Andrew,38.020670896105,Count,29003,1762
Missouri,Atchison,3.12047610105947,Count,29005,1763
Missouri,Audrain,70.405005459208,Count,29007,1766
Missouri,Barry,504.425156924641,Count,29009,1767
Missouri,Barton,33.3272467746137,Count,29011,1771
Missouri,Bates,10.9464465956808,Count,29013,1776
Missouri,Benton,27.6288033174358,Count,29015,1778
Missouri,Bollinger,23.8768835235757,Count,29017,1781
Missouri,Boone,1248.58871263157,Count,29019,1783
Missouri,Buchanan,1104.16418167227,Count,29021,1789
Missouri,Butler,54.7815365177127,Count,29023,1792
Missouri,Caldwell,9.04016879433766,Count,29025,1795
Missouri,Callaway,133.7181320744,Count,29027,1799
Missouri,Camden,145.418607681659,Count,29029,1803
Missouri,Cape Girardeau,236.427677151154,Count,29031,1808
Missouri,Carroll,13.9386439443333,Count,29033,1822
Missouri,Carter,38.7731185793813,Count,29035,1001
Missouri,Cass,1729.00975982434,Count,29037,1004
Missouri,Cedar,29.8725629555303,Count,29039,1007
Missouri,Chariton,7.01657039553515,Count,29041,1011
Missouri,Christian,460.692537142812,Count,29043,1014
Missouri,Clark,6.00499698510976,Count,29045,1015
Missouri,Clay,3474.45155830431,Count,29047,1018
Missouri,Clinton,25.7919292190345,Count,29049,1021
Missouri,Cole,529.466311529994,Count,29051,1022
Missouri,Cooper,38.3687802737131,Count,29053,1025
Missouri,Crawford,17.3315781697747,Count,29055,1028
Missouri,Dade,9.89981567006907,Count,29057,1030
Missouri,Dallas,29.9026742720234,Count,29059,1032
Missouri,Daviess,25.2603638085129,Count,29061,1036
Missouri,DeKalb,69.1414570473105,Count,29063,1038
Missouri,Dent,39.9808831961515,Count,29065,1040
Missouri,Douglas,26.95033043694,Count,29067,1043
Missouri,Dunklin,399.615226086553,Count,29069,1045
Missouri,Franklin,192.511050145403,Count,29071,1047
Missouri,Gasconade,2.23551530695113,Count,29073,1049
Missouri,Gentry,0.0,Count,29075,1052
Missouri,Greene,1658.66077146106,Count,29077,1054
Missouri,Grundy,50.7446852659632,Count,29079,1057
Missouri,Harrison,26.8682701263233,Count,29081,1058
Missouri,Henry,143.962944039946,Count,29083,1061
Missouri,Hickory,5.69961096437009,Count,29085,1063
Missouri,Holt,37.7504819433261,Count,29087,1065
Missouri,Howard,15.0767815638101,Count,29089,1068
Missouri,Howell,151.536247075564,Count,29091,1070
Missouri,Iron,29.4884920935489,Count,29093,1072
Missouri,Jackson,10785.8945901475,Count,29095,1074
Missouri,Jasper,1153.71274796943,Count,29097,1078
Missouri,Jefferson,1188.13712229193,Count,29099,1082
Missouri,Johnson,314.123587656499,Count,29101,1087
Missouri,Knox,18.7210022970289,Count,29103,1091
Missouri,Laclede,143.698067132817,Count,29105,1096
Missouri,Lafayette,174.319485097774,Count,29107,1099
Missouri,Lawrence,549.316473061081,Count,29109,1101
Missouri,Lewis,99.691830257877,Count,29111,1104
Missouri,Lincoln,59.0116281869289,Count,29113,1106
Missouri,Linn,56.036372718605,Count,29115,1109
Missouri,Livingston,5.79435595823452,Count,29117,1112
Missouri,McDonald,38.4138593531789,Count,29119,1113
Missouri,Macon,29.3441921750491,Count,29121,1116
Missouri,Madison,80.2510725999462,Count,29123,1117
Missouri,Maries,2.0599739538136,Count,29125,1120
Missouri,Marion,43.8746301991778,Count,29127,1122
Missouri,Mercer,28.0000002099187,Count,29129,1125
Missouri,Miller,24.643821642705,Count,29131,1128
Missouri,Mississippi,0.0,Count,29133,1131
Missouri,Moniteau,10.165876177819,Count,29135,1135
Missouri,Monroe,10.8274304085935,Count,29137,1139
Missouri,Montgomery,6.13939199582092,Count,29139,1142
Missouri,Morgan,13.4003166363109,Count,29141,1146
Missouri,New Madrid,3.45114783290774,Count,29143,1149
Missouri,Newton,405.332687160902,Count,29145,1152
Missouri,Nodaway,108.256983105635,Count,29147,1156
Missouri,Oregon,20.1482524850898,Count,29149,1158
Missouri,Osage,9.39467008437191,Count,29151,1164
Missouri,Ozark,74.6596603825183,Count,29153,1168
Missouri,Pemiscot,21.9781966358423,Count,29155,1170
Missouri,Perry,29.4601647448399,Count,29157,1172
Missouri,Pettis,291.299954997592,Count,29159,1174
Missouri,Phelps,153.78188488366,Count,29161,1176
Missouri,Pike,122.428213824213,Count,29163,1179
Missouri,Platte,1784.7656049039,Count,29165,1181
Missouri,Polk,43.0239688518013,Count,29167,1183
Missouri,Pulaski,2390.46388762194,Count,29169,1185
Missouri,Putnam,8.99999975947139,Count,29171,1188
Missouri,Ralls,11.7271192609542,Count,29173,1191
Missouri,Randolph,60.8706916267984,Count,29175,1194
Missouri,Ray,117.436844680051,Count,29177,1197
Missouri,Reynolds,30.8049087992806,Count,29179,1200
Missouri,Ripley,35.6100098422917,Count,29181,1203
Missouri,St. Charles,3135.86503290062,Count,29183,1205
Missouri,St. Clair,7.34130754101261,Count,29185,1208
Missouri,Ste. Genevieve,38.4001671459183,Count,29186,1209
Missouri,St. Francois,137.741921017149,Count,29187,1212
Missouri,St. Louis County,6377.30596629318,Count,29189,1216
Missouri,Saline,637.097216888869,Count,29195,1218
Missouri,Schuyler,21.5319436942518,Count,29197,1221
Missouri,Scotland,0.339767314493656,Count,29199,1224
Missouri,Scott,138.910645293323,Count,29201,1227
Missouri,Shannon,37.2630329854221,Count,29203,1229
Missouri,Shelby,25.6999558203534,Count,29205,1232
Missouri,Stoddard,41.7750473575434,Count,29207,1236
Missouri,Stone,11.988773231511,Count,29209,1237
Missouri,Sullivan,68.3706942850571,Count,29211,1240
Missouri,Taney,802.453220552705,Count,29213,1242
